５　港湾福利厚生施設月別利用実績,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
５－（１）海員会館利用実績,,,,,,,,,,,,,,（単位：人）
施設別,,合計,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月
東京海員会館,,"39,766","2,504","3,045","3,524","4,246","3,573","3,053","3,843","3,660","3,261","3,001","3,653","2,403"
