年度,Fiscal year,会社名,Company name,系統,Line,駅,Station,マーク Mark,乗車人員 Boarding passengers／総数 Total,乗車人員 Boarding passengers／定期 Commuter Pass,乗車人員 Boarding passengers／普通 Tickets,降車人員 Deboarding passengers／総数 Total,降車人員 Deboarding passengers／定期 Commuter Pass,降車人員 Deboarding passengers／普通 Tickets
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,日比谷線,Hibiya Line,茅場町,Kayabacho,◎,8678,4798,3880,8188,4798,3390
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,日比谷線,Hibiya Line,八丁堀,Hatchobori,,18562,10830,7732,18578,10830,7748
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,日比谷線,Hibiya Line,築地,Tsukiji,,12022,6466,5556,12556,6466,6090
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,日比谷線,Hibiya Line,東銀座,Higashi-Ginza,,13162,7361,5801,13497,7361,6136
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,日比谷線,Hibiya Line,銀座,Ginza,◎,12931,5862,7069,13049,5862,7187
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,日比谷線,Hibiya Line,日比谷,Hibiya,◎,9256,3665,5591,8901,3665,5236
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,日比谷線,Hibiya Line,霞ケ関,Kasumigaseki,◎,5352,3124,2228,5218,3124,2094
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,日比谷線,Hibiya Line,神谷町,Kamiyacho,,13990,7964,6026,14004,7964,6040
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,日比谷線,Hibiya Line,六本木,Roppongi,,21326,8551,12775,21886,8551,13335
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,日比谷線,Hibiya Line,広尾,Hiro-O,,10199,4934,5265,10095,4934,5161
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,日比谷線,Hibiya Line,恵比寿,Ebisu,,17166,7515,9651,17795,7515,10280
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,日比谷線,Hibiya Line,中目黒,Naka-Meguro,,33690,19725,13965,32538,19725,12813
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,,,※,279052,167863,111189,277593,167863,109730
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,中野,Nakano,,24912,15789,9123,24102,15789,8313
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,落合,Ochiai,,4172,2237,1935,4015,2237,1778
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,高田馬場,Takadanobaba,,33938,20947,12991,32627,20947,11680
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,早稲田,Waseda,,13008,7792,5216,12880,7792,5088
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,神楽坂,Kagurazaka,,6836,3826,3010,7042,3826,3216
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,飯田橋,Iidabashi,◎,11875,6286,5589,11943,6286,5657
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,九段下,Kudanshita,◎,16231,8931,7300,16404,8931,7473
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,竹橋,Takebashi,,9091,5431,3660,9317,5431,3886
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,大手町,Otemachi,◎,25550,15276,10274,25586,15276,10310
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,日本橋,Nihombashi,◎,19570,11327,8243,19555,11327,8228
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,茅場町,Kayabacho,◎,13291,7676,5615,12995,7676,5319
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,門前仲町,Monzen-Nakacho,,18936,10534,8402,19201,10534,8667
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,木場,Kiba,,13299,8528,4771,13404,8528,4876
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,東陽町,Toyocho,,23088,15452,7636,23072,15452,7620
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,南砂町,Minami-Sunamachi,,10401,6344,4057,10436,6344,4092
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,西葛西,Nishi-Kasai,,17308,10530,6778,17515,10530,6985
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,東西線,Tozai Line,葛西,Kasai,,17546,10957,6589,17499,10957,6542
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,,,※,327261,212428,114833,325579,212428,113151
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,北綾瀬,Kita-Ayase,,4697,3467,1230,4535,3467,1068
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,綾瀬,Ayase,,79370,62243,17127,79332,62243,17089
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,北千住,Kita-Senju,◎,52235,37058,15177,50682,37058,13624
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,町屋,Machiya,,10198,5809,4389,9630,5809,3821
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,西日暮里,Nishi-Nippori,,27776,17971,9805,29468,17971,11497
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,千駄木,Sendagi,,4612,2434,2178,4419,2434,1985
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,根津,Nezu,,4666,2416,2250,4557,2416,2141
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,湯島,Yushima,,5784,3023,2761,6008,3023,2985
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,新御茶ノ水,Shin-Ochanomizu,◎,16075,9690,6385,16295,9690,6605
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,大手町,Otemachi,◎,11460,7386,4074,11400,7386,4014
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,二重橋前（丸の内）,Nijubashimae(Marunouchi),,5608,3466,2142,5787,3466,2321
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,日比谷,Hibiya,◎,7531,3506,4025,7571,3506,4065
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,霞ケ関,Kasumigaseki,◎,8173,5967,2206,8231,5967,2264
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,国会議事堂前,Kokkai-Gijidomae,◎,3228,1803,1425,3241,1803,1438
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,赤坂,Akasaka,,14561,7572,6989,14853,7572,7281
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,乃木坂,Nogizaka,,6661,2895,3766,7141,2895,4246
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,表参道,Omote-Sando,◎,8146,3195,4951,8360,3195,5165
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,明治神宮前（原宿）,Meiji-Jingumae(Harajuku),◎,10110,3659,6451,10031,3659,6372
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,代々木公園,Yoyogi-Koen,,3956,1521,2435,3860,1521,2339
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,千代田線,Chiyoda Line,代々木上原,Yoyogi-Uehara,,42414,27347,15067,40178,27347,12831
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,,,※,244415,143068,101347,244283,143068,101215
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,地下鉄成増,Chikatetsu-Narimasu,,7975,5211,2764,7998,5211,2787
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,地下鉄赤塚,Chikatetsu-Akatsuka,,5744,3678,2066,5607,3678,1929
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,平和台,Heiwadai,,6997,4648,2349,6958,4648,2310
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,氷川台,Hikawadai,,6462,4144,2318,6333,4144,2189
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,小竹向原,Kotake-Mukaihara,◎,14926,9784,5142,14148,9784,4364
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,千川,Senkawa,◎,3486,1805,1681,3170,1805,1365
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,要町,Kanamecho,◎,3665,1648,2017,3201,1648,1553
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,池袋,Ikebukuro,◎,27909,15478,12431,29838,15478,14360
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,東池袋,Higashi-Ikebukuro,,5902,2480,3422,6149,2480,3669
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,護国寺,Gokokuji,,6821,4178,2643,6697,4178,2519
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,江戸川橋,Edogawabashi,,9076,5168,3908,8898,5168,3730
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,飯田橋,Iidabashi,◎,12645,7215,5430,12383,7215,5168
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,市ケ谷,Ichigaya,◎,16921,10347,6574,16583,10347,6236
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,麹町,Kojimachi,,9311,5284,4027,9473,5284,4189
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,永田町,Nagatacho,◎,3939,2117,1822,3906,2117,1789
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,桜田門,Sakuradamon,,2395,1531,864,2385,1531,854
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,有楽町,Yurakucho,◎,26639,14911,11728,27273,14911,12362
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,銀座一丁目,Ginza-Itchome,,6043,2745,3298,6275,2745,3530
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,新富町,Shintomicho,,6808,3871,2937,6897,3871,3026
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,月島,Tsukishima,◎,10630,5277,5353,10381,5277,5104
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,豊洲,Toyosu,,28217,18606,9611,28226,18606,9620
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,辰巳,Tatsumi,,4585,2866,1719,4499,2866,1633
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,有楽町線,Yurakucho Line,新木場,Shin-Kiba,,17319,10076,7243,17005,10076,6929
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,,,※,225399,131235,94164,224583,131235,93348
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,渋谷,Shibuya,◎,83457,54918,28539,83615,54918,28697
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,表参道,Omote-Sando,◎,7865,3145,4720,8313,3145,5168
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,青山一丁目,Aoyama-Itchome,◎,9108,4901,4207,9158,4901,4257
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,永田町,Nagatacho,◎,5338,2442,2896,4927,2442,2485
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,半蔵門,Hanzomon,,13097,7333,5764,13212,7333,5879
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,九段下,Kudanshita,◎,9364,4578,4786,9389,4578,4811
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,神保町,Jimbocho,,16461,9196,7265,15862,9196,6666
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,大手町,Otemachi,◎,5804,3212,2592,5664,3212,2452
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,三越前,Mitsukoshimae,◎,9326,5277,4049,9277,5277,4000
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,水天宮前,Suitengumae,,12704,6843,5861,12497,6843,5654
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,清澄白河,Kiyosumi-Shirakawa,,7765,3836,3929,7586,3836,3750
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,住吉,Sumiyoshi,,8037,4473,3564,7981,4473,3508
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,錦糸町,Kinshicho,,14962,7420,7542,15175,7420,7755
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,半蔵門線,Hanzomon Line,押上（スカイツリー前）,Oshiage(Skytree),,22111,13661,8450,21927,13661,8266
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,,,※,124549,73480,51069,123816,73480,50336
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,目黒,Meguro ,,17085,11051,6034,17512,11051,6461
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,白金台,Shirokanedai,,2876,1373,1503,2704,1373,1331
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,白金高輪,Shirokane-Takanawa,,7385,3641,3744,7071,3641,3430
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,麻布十番,Azabu-Juban,,7595,3337,4258,7504,3337,4167
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,六本木一丁目,Roppongi-Itchome,,8838,4783,4055,9251,4783,4468
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,溜池山王,Tameike-Sanno ,◎,6863,3997,2866,6838,3997,2841
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,永田町,Nagatacho ,◎,1815,854,961,1808,854,954
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,四ツ谷,Yotsuya,◎,7126,4106,3020,6848,4106,2742
平成23,2011,東京地下鉄株式会社,Tokyo Metro Co.， Ltd.,南北線,Namboku Line,市ケ谷,Ichigaya,◎,6090,3373,2717,5862,3373,2489
