地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13834844,-2990,13249437,6503828,6745609,585407,289464,295943,7451160,7013359,343891,93910
1,13100,区部,9568258,-249,9078551,4447837,4630714,489707,243477,246230,5335847,4970845,292520,72482
1,13200,市部,4187198,-2742,4092920,2016500,2076420,94278,45282,48996,2074625,2003003,50597,21025
2,13300,郡部,55296,42,54178,27168,27010,1118,568,550,26393,25504,594,295
2,13350,島部,24092,-41,23788,12323,11465,304,137,167,14295,14007,180,108
1,13100,区部,9568258,-249,9078551,4447837,4630714,489707,243477,246230,5335847,4970845,292520,72482
4,13101,千代田区,68136,59,64682,32289,32393,3454,1838,1616,38715,35994,2210,511
4,13102,中央区,174807,316,165250,78329,86921,9557,4782,4775,99169,92183,5388,1598
4,13103,港区,262504,545,242624,113347,129277,19880,10160,9720,149910,135794,10783,3333
4,13104,新宿区,345718,-504,305681,152705,152976,40037,20827,19210,222840,190999,28534,3307
4,13105,文京区,229707,90,217252,103152,114100,12455,6136,6319,126412,116405,8555,1452
4,13106,台東区,207848,207,191657,97729,93928,16191,8199,7992,129002,116032,11032,1938
4,13107,墨田区,280624,489,266606,131951,134655,14018,6313,7705,162908,151878,8581,2449
4,13108,江東区,533403,242,499397,245612,253785,34006,16531,17475,283872,261585,17463,4824
4,13109,品川区,404314,130,390397,190882,199515,13917,6901,7016,229191,218831,7673,2687
4,13110,目黒区,278614,-63,268861,126169,142692,9753,5166,4587,158024,150225,5717,2082
4,13111,大田区,728195,91,702947,349483,353464,25248,12150,13098,401997,383538,13539,4920
4,13112,世田谷区,914957,-171,891649,421073,470576,23308,12073,11235,491482,472694,13556,5232
4,13113,渋谷区,229620,42,218634,103981,114653,10986,6058,4928,140844,132018,6871,1955
4,13114,中野区,333440,15,315072,158485,156587,18368,9599,8769,209136,193953,13195,1988
4,13115,杉並区,570294,-304,553254,265260,287994,17040,8641,8399,325728,311881,11155,2692
4,13116,豊島区,288549,-61,259566,129787,129779,28983,14929,14054,181237,157174,21844,2219
4,13117,北区,353760,116,329376,163509,165867,24384,12205,12179,202579,184658,15281,2640
