地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
4,13120,練馬区,740595,185,718182,347659,370523,22413,10618,11795,389023,371793,13125,4105
4,13121,足立区,692612,89,654168,328197,325971,38444,18395,20049,370838,344196,19873,6769
4,13122,葛飾区,466778,323,440604,219802,220802,26174,12843,13331,247940,230001,14136,3803
4,13123,江戸川区,690152,175,648442,326594,321848,41710,20673,21037,352851,325785,21388,5678
1,13200,市部,4192193,-629,4092019,2014936,2077083,100174,48623,51551,2092383,2015869,55216,21298
4,13201,八王子市,560913,-72,545788,272826,272962,15125,7451,7674,281819,269839,9077,2903
4,13202,立川市,185710,-70,180369,89447,90922,5341,2478,2863,96633,92548,3077,1008
4,13203,武蔵野市,148070,-14,144463,69109,75354,3607,1832,1775,78697,75856,2105,736
4,13204,三鷹市,190135,108,185874,90512,95362,4261,2108,2153,96825,93382,2406,1037
4,13205,青梅市,129537,-89,127089,63913,63176,2448,1143,1305,65070,63142,1253,675
4,13206,府中市,260258,327,254547,127576,126971,5711,2631,3080,129883,125450,3128,1305
4,13207,昭島市,114412,-35,111347,55410,55937,3065,1436,1629,56696,54475,1562,659
4,13208,調布市,238820,-8,233770,113528,120242,5050,2537,2513,123429,119470,2757,1202
4,13209,町田市,430685,-278,421931,206111,215820,8754,4285,4469,206896,200448,4486,1962
4,13210,小金井市,124719,42,121556,59784,61772,3163,1584,1579,62895,60561,1775,559
4,13211,小平市,196971,62,191357,93694,97663,5614,2694,2920,96299,91864,3455,980
4,13212,日野市,187501,48,183865,91851,92014,3636,1818,1818,93219,90405,2041,773
4,13213,東村山市,151683,-27,148086,72086,76000,3597,1711,1886,76098,73545,1730,823
4,13214,国分寺市,128685,-72,125959,61783,64176,2726,1306,1420,63995,61925,1538,532
4,13215,国立市,75992,-14,74101,35970,38131,1891,916,975,39313,37910,1022,381
4,13218,福生市,56475,51,52515,26333,26182,3960,1949,2011,30871,27831,2522,518
4,13219,狛江市,82395,-58,80944,39018,41926,1451,752,699,43256,42123,780,353
4,13220,東大和市,85151,-46,83771,41244,42527,1380,568,812,40751,39711,640,400
4,13221,清瀬市,74579,-26,73127,35219,37908,1452,663,789,36890,35813,676,401
4,13222,東久留米市,116635,-34,114099,55445,58654,2536,1113,1423,56458,54716,1055,687
4,13223,武蔵村山市,70982,-96,69036,34402,34634,1946,825,1121,32751,31305,988,458
4,13224,多摩市,147904,-113,144647,70772,73875,3257,1580,1677,75025,72467,1826,732
4,13225,稲城市,93805,-59,92041,46024,46017,1764,915,849,42833,41598,799,436
4,13227,羽村市,54441,-1,52686,26731,25955,1755,855,900,26597,25318,937,342
4,13228,あきる野市,79579,-24,78300,38919,39381,1279,693,586,37091,36058,700,333
4,13229,西東京市,206156,-131,200751,97229,103522,5405,2780,2625,102093,98109,2881,1103
1,13550,町村部,78885,-19,77374,39205,38169,1511,779,732,40806,39541,852,413
2,13300,郡部,54998,-5,53803,26977,26826,1195,630,565,26535,25571,661,303
4,13303,瑞穂町,32024,11,31069,15729,15340,955,527,428,15319,14557,535,227
4,13305,日の出町,16324,-7,16163,7976,8187,161,76,85,7561,7426,83,52
4,13307,檜原村,1999,-6,1988,990,998,11,4,7,1132,1124,4,4
4,13308,奥多摩町,4651,-3,4583,2282,2301,68,23,45,2523,2464,39,20
2,13350,島部,23887,-14,23571,12228,11343,316,149,167,14271,13970,191,110
3,13360,大島支庁,11589,-3,11447,5835,5612,142,102,40,6785,6652,112,21
4,13361,大島町,7024,0,6913,3562,3351,111,89,22,4333,4231,87,15
4,13362,利島村,317,2,310,168,142,7,4,3,190,183,5,2
4,13363,新島村,2463,-1,2447,1197,1250,16,2,14,1338,1322,13,3
4,13364,神津島村,1785,-4,1777,908,869,8,7,1,924,916,7,1
3,13380,三宅支庁,2563,-9,2532,1399,1133,31,9,22,1650,1620,16,14
4,13381,三宅村,2270,-9,2240,1243,997,30,9,21,1484,1455,16,13
4,13382,御蔵島村,293,0,292,156,136,1,0,1,166,165,0,1
3,13400,八丈支庁,7136,-10,7024,3568,3456,112,18,94,4309,4202,42,65
4,13401,八丈町,6976,-12,6864,3477,3387,112,18,94,4194,4087,42,65
4,13402,青ヶ島村,160,2,160,91,69,0,0,0,115,115,0,0
3,13420,小笠原支庁,2599,8,2568,1426,1142,31,20,11,1527,1496,21,10
4,13421,小笠原村,2599,8,2568,1426,1142,31,20,11,1527,1496,21,10
,,,,,,,,,,,,,,
住民基本台帳による世帯と人口_令和5年10月,,,,,,,,,,,,,,
住民基本台帳による世帯と人口（日本人及び外国人）令和5年10月1日現在,,,,,,,,,,,,,,
注）町村部は、郡部と島部を含む地域である。,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,
