地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13917537,10740,13274995,6513228,6761767,642542,320677,321865,7564301,7078140,391127,95034
1,13100,区部,9645995,10276,9107094,4460067,4647027,538901,270176,268725,5429456,5022906,333249,73301
1,13200,市部,4192681,488,4090572,2013972,2076600,102109,49710,52399,2094026,2015693,57018,21315
2,13300,郡部,54990,-8,53775,26964,26811,1215,638,577,26556,25580,671,305
2,13350,島部,23871,-16,23554,12225,11329,317,153,164,14263,13961,189,113
1,13100,区部,9645995,10276,9107094,4460067,4647027,538901,270176,268725,5429456,5022906,333249,73301
4,13101,千代田区,68726,78,64866,32333,32533,3860,2067,1793,39234,36221,2499,514
4,13102,中央区,176399,417,166151,78838,87313,10248,5090,5158,100649,93186,5871,1592
4,13103,港区,266284,302,245015,114409,130606,21269,10920,10349,152637,137653,11589,3395
4,13104,新宿区,349616,807,305757,152729,153028,43859,22989,20870,227639,192306,32055,3278
4,13105,文京区,232220,535,218263,103611,114652,13957,6883,7074,128621,117357,9763,1501
4,13106,台東区,212127,644,193802,98634,95168,18325,9327,8998,133244,118405,12852,1987
4,13107,墨田区,284371,440,268764,132884,135880,15607,7228,8379,166827,154402,9956,2469
4,13108,江東区,539010,439,502361,246730,255631,36649,17904,18745,289713,265378,19452,4883
4,13109,品川区,408071,533,392736,192098,200638,15335,7713,7622,233500,221895,8873,2732
4,13110,目黒区,279777,-20,269194,126356,142838,10583,5564,5019,159820,151286,6409,2125
4,13111,大田区,734169,55,706084,351162,354922,28085,13745,14340,410184,389318,15909,4957
4,13112,世田谷区,918769,201,893453,421709,471744,25316,13133,12183,496636,476165,15142,5329
4,13113,渋谷区,230983,225,219063,104245,114818,11920,6518,5402,142680,133003,7702,1975
4,13114,中野区,337552,674,316565,159417,157148,20987,11038,9949,213481,195938,15531,2012
4,13115,杉並区,573129,148,554071,265846,288225,19058,9670,9388,329805,314055,13042,2708
4,13116,豊島区,292054,633,259561,129755,129806,32493,16815,15678,185188,157830,25133,2225
4,13117,北区,357804,474,330688,163989,166699,27116,13696,13420,207060,186819,17572,2669
4,13118,荒川区,219243,514,198208,98650,99558,21035,10411,10624,121883,106626,12865,2392
4,13119,板橋区,572962,585,540945,264573,276372,32017,15557,16460,327317,302746,20400,4171
4,13120,練馬区,741707,1112,718708,347852,370856,22999,10933,12066,389771,372021,13635,4115
4,13121,足立区,693073,461,654033,328122,325911,39040,18746,20294,371481,344321,20388,6772
4,13122,葛飾区,467239,461,440609,219686,220923,26630,13068,13562,248511,230176,14524,3811
4,13123,江戸川区,690710,558,648197,326439,321758,42513,21161,21352,353575,325799,22087,5689
1,13200,市部,4192681,488,4090572,2013972,2076600,102109,49710,52399,2094026,2015693,57018,21315
4,13201,八王子市,561083,170,545720,272744,272976,15363,7598,7765,282195,269993,9295,2907
4,13202,立川市,185855,145,180449,89487,90962,5406,2511,2895,96734,92595,3124,1015
4,13203,武蔵野市,148041,-29,144356,69037,75319,3685,1878,1807,78739,75827,2167,745
4,13204,三鷹市,190194,59,185821,90452,95369,4373,2162,2211,96886,93340,2514,1032
4,13205,青梅市,129559,22,127046,63900,63146,2513,1178,1335,65173,63181,1316,676
4,13206,府中市,260196,-62,254214,127375,126839,5982,2727,3255,129875,125178,3390,1307
4,13207,昭島市,114433,21,111291,55374,55917,3142,1479,1663,56761,54467,1635,659
4,13208,調布市,238821,1,233722,113523,120199,5099,2572,2527,123513,119503,2806,1204
4,13209,町田市,430619,-66,421815,205978,215837,8804,4315,4489,206955,200468,4524,1963
4,13210,小金井市,124777,58,121574,59802,61772,3203,1607,1596,62956,60579,1819,558
4,13211,小平市,197026,55,191287,93638,97649,5739,2748,2991,96386,91817,3588,981
4,13212,日野市,187544,43,183798,91816,91982,3746,1887,1859,93273,90360,2136,777
4,13213,東村山市,151738,55,148069,72068,76001,3669,1745,1924,76162,73553,1789,820
4,13214,国分寺市,128741,56,125991,61770,64221,2750,1322,1428,64010,61927,1547,536
4,13215,国立市,75900,-92,74011,35915,38096,1889,914,975,39282,37883,1020,379
4,13218,福生市,56490,15,52414,26297,26117,4076,2027,2049,30967,27821,2630,516
4,13219,狛江市,82312,-83,80842,38965,41877,1470,763,707,43204,42052,798,354
4,13220,東大和市,85146,-5,83754,41241,42513,1392,587,805,40795,39736,660,399
4,13221,清瀬市,74601,22,73131,35232,37899,1470,670,800,36906,35816,691,399
4,13222,東久留米市,116667,32,114073,55422,58651,2594,1142,1452,56526,54733,1105,688
4,13223,武蔵村山市,70984,2,69020,34388,34632,1964,839,1125,32796,31336,1001,459
4,13224,多摩市,147931,27,144571,70727,73844,3360,1639,1721,75120,72461,1926,733
4,13225,稲城市,93808,3,92019,45998,46021,1789,932,857,42844,41589,820,435
4,13227,羽村市,54517,76,52711,26748,25963,1806,888,918,26679,25348,989,342
4,13228,あきる野市,79570,-9,78270,38902,39368,1300,707,593,37137,36085,717,335
4,13229,西東京市,206128,-28,200603,97173,103430,5525,2873,2652,102152,98045,3011,1096
