地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13897151,5011,13290092,6522175,6767917,607059,300647,306412,7534887,7078500,361981,94406
1,13100,区部,9621794,5401,9114137,4464160,4649977,507657,252761,254896,5402670,5022400,307443,72827
1,13200,市部,4196244,-326,4098316,2018670,2079646,97928,47142,50786,2091444,2016560,53715,21169
2,13300,郡部,55164,-67,54001,27090,26911,1163,601,562,26470,25532,637,301
2,13350,島部,23949,3,23638,12255,11383,311,143,168,14303,14008,186,109
1,13100,区部,9621794,5401,9114137,4464160,4649977,507657,252761,254896,5402670,5022400,307443,72827
4,13101,千代田区,68468,65,64933,32410,32523,3535,1877,1658,39112,36334,2266,512
4,13102,中央区,175428,173,165647,78587,87060,9781,4864,4917,100056,92915,5553,1588
4,13103,港区,265301,605,244642,114321,130321,20659,10561,10098,152193,137584,11248,3361
4,13104,新宿区,347626,-20,306556,152988,153568,41070,21333,19737,225440,192640,29513,3287
4,13105,文京区,230969,197,218001,103442,114559,12968,6412,6556,127782,117329,8985,1468
4,13106,台東区,209939,371,193023,98355,94668,16916,8537,8379,131299,117652,11677,1970
4,13107,墨田区,282861,391,268216,132645,135571,14645,6658,7987,165424,153820,9149,2455
4,13108,江東区,537214,601,502041,246795,255246,35173,17137,18036,288019,264782,18364,4873
4,13109,品川区,407128,208,392579,192031,200548,14549,7246,7303,232630,221723,8207,2700
4,13110,目黒区,279806,33,269570,126515,143055,10236,5409,4827,159733,151506,6135,2092
4,13111,大田区,733401,405,707026,351666,355360,26375,12763,13612,408679,389209,14541,4929
4,13112,世田谷区,918818,171,894602,422226,472376,24216,12565,11651,496302,476727,14305,5270
4,13113,渋谷区,230307,53,218877,104056,114821,11430,6296,5134,142014,132793,7243,1978
4,13114,中野区,335983,14,316953,159511,157442,19030,9919,9111,212048,196223,13841,1984
4,13115,杉並区,573272,152,555500,266393,289107,17772,8964,8808,329422,314930,11779,2713
4,13116,豊島区,290661,-1,260454,130119,130335,30207,15537,14670,183662,158453,22988,2221
4,13117,北区,356264,294,330969,164194,166775,25295,12684,12611,205450,186793,16010,2647
4,13118,荒川区,217931,255,198238,98658,99580,19693,9656,10037,120511,106494,11621,2396
4,13119,板橋区,571330,282,541521,264947,276574,29809,14385,15424,325244,302562,18547,4135
4,13120,練馬区,740463,122,718771,348017,370754,21692,10210,11482,388534,371907,12535,4092
4,13121,足立区,692584,356,655261,328864,326397,37323,17772,19551,370025,344173,19112,6740
4,13122,葛飾区,466563,239,441384,220221,221163,25179,12259,12920,247293,230048,13476,3769
4,13123,江戸川区,689477,435,649373,327199,322174,40104,19717,20387,351798,325803,20348,5647
