地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13892140,21772,13288478,6521491,6766987,603662,298933,304729,7528144,7074161,359751,94232
1,13100,区部,9616393,16170,9111624,4462978,4648646,504769,251305,253464,5397201,5018952,305549,72700
1,13200,市部,4196570,5115,4099135,2019114,2080021,97435,46899,50536,2090174,2015651,53398,21125
2,13300,郡部,55231,-1,54076,27139,26937,1155,594,561,26463,25539,625,299
2,13350,島部,23946,488,23643,12260,11383,303,135,168,14306,14019,179,108
1,13100,区部,9616393,16170,9111624,4462978,4648646,504769,251305,253464,5397201,5018952,305549,72700
4,13101,千代田区,68403,107,64883,32387,32496,3520,1864,1656,39099,36321,2272,506
4,13102,中央区,175255,39,165550,78517,87033,9705,4846,4859,99957,92859,5505,1593
4,13103,港区,264696,726,244174,114102,130072,20522,10486,10036,151897,137364,11186,3347
4,13104,新宿区,347646,1333,306632,153070,153562,41014,21326,19688,225436,192635,29512,3289
4,13105,文京区,230772,571,217847,103366,114481,12925,6381,6544,127646,117221,8950,1475
4,13106,台東区,209568,744,192804,98273,94531,16764,8471,8293,130922,117397,11564,1961
4,13107,墨田区,282470,385,267918,132496,135422,14552,6590,7962,165109,153574,9084,2451
4,13108,江東区,536613,1308,501689,246621,255068,34924,17005,17919,287605,264504,18242,4859
4,13109,品川区,406920,558,392506,191958,200548,14414,7165,7249,232386,221582,8111,2693
4,13110,目黒区,279773,522,269565,126480,143085,10208,5395,4813,159639,151441,6112,2086
4,13111,大田区,732996,922,706909,351591,355318,26087,12619,13468,408155,388935,14302,4918
4,13112,世田谷区,918647,942,894538,422179,472359,24109,12505,11604,496100,476602,14241,5257
4,13113,渋谷区,230254,139,218874,104044,114830,11380,6264,5116,141940,132748,7217,1975
4,13114,中野区,335969,782,316949,159554,157395,19020,9918,9102,212009,196184,13844,1981
4,13115,杉並区,573120,652,555373,266300,289073,17747,8974,8773,329289,314807,11778,2704
4,13116,豊島区,290662,1205,260502,130198,130304,30160,15516,14644,183637,158472,22946,2219
