地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13841665,-7266,13260553,6509894,6750659,581112,287292,293820,7451051,7015391,341998,93662
1,13100,区部,9569211,-5312,9083767,4450845,4632922,485444,241321,244123,5333350,4970704,290367,72279
1,13200,市部,4192930,-1854,4098680,2019516,2079164,94250,45264,48986,2076976,2005138,50857,20981
2,13300,郡部,55354,-56,54246,27191,27055,1108,567,541,26392,25510,591,291
2,13350,島部,24170,-44,23860,12342,11518,310,140,170,14333,14039,183,111
1,13100,区部,9569211,-5312,9083767,4450845,4632922,485444,241321,244123,5333350,4970704,290367,72279
4,13101,千代田区,67911,98,64558,32212,32346,3353,1797,1556,38548,35889,2150,509
4,13102,中央区,174074,117,164750,78075,86675,9324,4685,4639,98723,91881,5251,1591
4,13103,港区,261615,-281,242276,113177,129099,19339,9891,9448,149488,135716,10488,3284
4,13104,新宿区,346279,-556,306000,152892,153108,40279,20989,19290,223207,191078,28814,3315
4,13105,文京区,229653,-213,217263,103123,114140,12390,6098,6292,126436,116424,8561,1451
4,13106,台東区,207479,-3,191453,97630,93823,16026,8131,7895,128550,115733,10883,1934
4,13107,墨田区,279985,147,266227,131831,134396,13758,6199,7559,162280,151460,8383,2437
4,13108,江東区,532882,52,499491,245768,253723,33391,16201,17190,283280,261389,17094,4797
4,13109,品川区,404196,-101,390476,190872,199604,13720,6787,6933,228925,218677,7560,2688
4,13110,目黒区,278635,-122,268917,126200,142717,9718,5172,4546,157952,150157,5720,2075
4,13111,大田区,728425,-421,703391,349762,353629,25034,12020,13014,401856,383543,13414,4899
4,13112,世田谷区,915439,-699,892345,421445,470900,23094,11940,11154,491585,472931,13447,5207
4,13113,渋谷区,229412,-220,218565,103912,114653,10847,6009,4838,140597,131874,6771,1952
4,13114,中野区,333593,-384,315321,158654,156667,18272,9527,8745,209150,194038,13130,1982
4,13115,杉並区,570786,-371,553865,265485,288380,16921,8575,8346,325953,312183,11086,2684
4,13116,豊島区,288704,-102,259771,129842,129929,28933,14877,14056,181268,157227,21813,2228
4,13117,北区,353732,-378,329425,163562,165863,24307,12222,12085,202565,184618,15311,2636
4,13118,荒川区,216814,-86,197680,98367,99313,19134,9295,9839,119134,105550,11206,2378
