性別階層,性別コード,性別,年齢階級階層,年齢階級コード,年齢階級,地域階層,地域コード,地域,人口／昼間人口（人）,人口／常住人口（人）,人口／昼夜間人口比率（％）,就業者（15歳以上）／昼間就業者（人）,就業者（15歳以上）／常住就業者（人）,就業者（15歳以上）／流入通勤者（人）,就業者（15歳以上）／流出通勤者（人）,就業者（15歳以上）／残留就業者（人）,就業者（15歳以上）／昼夜間就業者比率（％）
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13115,杉並区,498067,591108,84.3,157280,252172,69408,164300,87872,62.4
0,0,総数,1,1,15歳未満,2,13115,杉並区,58157,58944,98.7,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13115,杉並区,24424,19160,127.5,2309,2147,1335,1173,974,107.5
0,0,総数,1,3,20～24歳,2,13115,杉並区,26371,34092,77.4,10175,16130,5035,10990,5140,63.1
0,0,総数,1,4,25～29歳,2,13115,杉並区,30538,44417,68.8,13269,26666,6267,19664,7002,49.8
0,0,総数,1,5,30～34歳,2,13115,杉並区,30133,43441,69.4,13298,26524,6287,19513,7011,50.1
0,0,総数,1,6,15～16歳,2,13115,杉並区,31735,44057,72.0,13892,26175,6637,18920,7255,53.1
0,0,総数,1,7,40～44歳,2,13115,杉並区,32436,44245,73.3,15368,27148,7204,18984,8164,56.6
0,0,総数,1,8,15～49歳,2,13115,杉並区,34569,46055,75.1,17662,29125,8420,19883,9242,60.6
0,0,総数,1,9,50～54歳,2,13115,杉並区,31230,41429,75.4,16614,26794,7899,18079,8715,62.0
0,0,総数,1,10,55～59歳,2,13115,杉並区,27411,35606,77.0,15594,23782,7267,15455,8327,65.6
0,0,総数,1,11,60～64歳,2,13115,杉並区,23447,28137,83.3,12641,17323,5562,10244,7079,73.0
0,0,総数,1,12,65歳以上,2,13115,杉並区,113163,117072,96.7,26458,30358,7495,11395,18963,87.2
0,0,総数,2,13,うち75歳以上,2,13115,杉並区,62081,62778,98.9,8029,8724,1290,1985,6739,92.0
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13115,杉並区,233114,284301,82.0,80279,131262,39534,90517,40745,61.2
1,1,男,1,1,15歳未満,2,13115,杉並区,29347,30083,97.6,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13115,杉並区,11872,9596,123.7,1064,963,607,506,457,110.5
1,1,男,1,3,20～24歳,2,13115,杉並区,12196,15815,77.1,4572,6948,2148,4524,2424,65.8
1,1,男,1,4,25～29歳,2,13115,杉並区,14926,21275,70.2,6267,12334,2902,8969,3365,50.8
1,1,男,1,5,30～34歳,2,13115,杉並区,14685,21206,69.2,6581,13053,3244,9716,3337,50.4
1,1,男,1,6,15～16歳,2,13115,杉並区,15577,22013,70.8,7265,13675,3775,10185,3490,53.1
1,1,男,1,7,40～44歳,2,13115,杉並区,15645,21943,71.3,8040,14325,4320,10605,3720,56.1
1,1,男,1,8,15～49歳,2,13115,杉並区,16319,22322,73.1,9056,15051,5149,11144,3907,60.2
1,1,男,1,9,50～54歳,2,13115,杉並区,14356,20293,70.7,8203,14135,4634,10566,3569,58.0
1,1,男,1,10,55～59歳,2,13115,杉並区,12440,17776,70.0,7694,13026,4256,9588,3438,59.1
1,1,男,1,11,60～64歳,2,13115,杉並区,10496,13869,75.7,6561,9928,3428,6795,3133,66.1
1,1,男,1,12,65歳以上,2,13115,杉並区,46226,49081,94.2,14976,17824,5071,7919,9905,84.0
1,1,男,2,13,うち75歳以上,2,13115,杉並区,22890,23433,97.7,4548,5089,892,1433,3656,89.4
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13115,杉並区,264953,306807,86.4,77001,120910,29874,73783,47127,63.7
1,2,女,1,1,15歳未満,2,13115,杉並区,28810,28861,99.8,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13115,杉並区,12552,9564,131.2,1245,1184,728,667,517,105.2
1,2,女,1,3,20～24歳,2,13115,杉並区,14175,18277,77.6,5603,9182,2887,6466,2716,61.0
1,2,女,1,4,25～29歳,2,13115,杉並区,15612,23142,67.5,7002,14332,3365,10695,3637,48.9
1,2,女,1,5,30～34歳,2,13115,杉並区,15448,22235,69.5,6717,13471,3043,9797,3674,49.9
1,2,女,1,6,15～16歳,2,13115,杉並区,16158,22044,73.3,6627,12500,2862,8735,3765,53.0
1,2,女,1,7,40～44歳,2,13115,杉並区,16791,22302,75.3,7328,12823,2884,8379,4444,57.1
1,2,女,1,8,15～49歳,2,13115,杉並区,18250,23733,76.9,8606,14074,3271,8739,5335,61.1
1,2,女,1,9,50～54歳,2,13115,杉並区,16874,21136,79.8,8411,12659,3265,7513,5146,66.4
1,2,女,1,10,55～59歳,2,13115,杉並区,14971,17830,84.0,7900,10756,3011,5867,4889,73.4
1,2,女,1,11,60～64歳,2,13115,杉並区,12951,14268,90.8,6080,7395,2134,3449,3946,82.2
1,2,女,1,12,65歳以上,2,13115,杉並区,66937,67991,98.4,11482,12534,2424,3476,9058,91.6
1,2,女,2,13,うち75歳以上,2,13115,杉並区,39191,39345,99.6,3481,3635,398,552,3083,95.8
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13116,豊島区,412070,301599,136.6,206298,120701,161808,76211,44490,170.9
0,0,総数,1,1,15歳未満,2,13116,豊島区,28541,26489,107.7,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13116,豊島区,25822,9057,285.1,3584,966,3104,486,480,371.0
0,0,総数,1,3,20～24歳,2,13116,豊島区,42567,22378,190.2,19611,7685,16858,4932,2753,255.2
0,0,総数,1,4,25～29歳,2,13116,豊島区,37410,29010,129.0,22073,13801,17991,9719,4082,159.9
0,0,総数,1,5,30～34歳,2,13116,豊島区,33475,26586,125.9,20463,13673,16488,9698,3975,149.7
0,0,総数,1,6,15～16歳,2,13116,豊島区,31828,24343,130.7,19991,12553,16277,8839,3714,159.3
0,0,総数,1,7,40～44歳,2,13116,豊島区,32281,23861,135.3,21371,12984,17319,8932,4052,164.6
0,0,総数,1,8,15～49歳,2,13116,豊島区,33616,23713,141.8,23192,13321,19003,9132,4189,174.1
0,0,総数,1,9,50～54歳,2,13116,豊島区,29311,20852,140.6,20373,11941,16443,8011,3930,170.6
0,0,総数,1,10,55～59歳,2,13116,豊島区,25310,17366,145.7,18199,10277,14478,6556,3721,177.1
0,0,総数,1,11,60～64歳,2,13116,豊島区,19882,13868,143.4,13879,7880,10603,4604,3276,176.1
0,0,総数,1,12,65歳以上,2,13116,豊島区,66490,58539,113.6,23562,15620,13244,5302,10318,150.8
0,0,総数,2,13,うち75歳以上,2,13116,豊島区,31625,30361,104.2,5875,4612,2162,899,3713,127.4
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13116,豊島区,209012,151020,138.4,109194,64258,86813,41877,22381,169.9
1,1,男,1,1,15歳未満,2,13116,豊島区,15007,13465,111.5,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13116,豊島区,12826,4462,287.4,1353,416,1147,210,206,325.2
1,1,男,1,3,20～24歳,2,13116,豊島区,19417,11001,176.5,7899,3414,6573,2088,1326,231.4
1,1,男,1,4,25～29歳,2,13116,豊島区,17836,14831,120.3,9688,6737,7561,4610,2127,143.8
1,1,男,1,5,30～34歳,2,13116,豊島区,16723,13764,121.5,9903,6981,7821,4899,2082,141.9
1,1,男,1,6,15～16歳,2,13116,豊島区,17042,13024,130.9,10831,6833,8837,4839,1994,158.5
1,1,男,1,7,40～44歳,2,13116,豊島区,17734,12821,138.3,12039,7135,9953,5049,2086,168.7
1,1,男,1,8,15～49歳,2,13116,豊島区,18143,12416,146.1,12889,7170,10899,5180,1990,179.8
1,1,男,1,9,50～54歳,2,13116,豊島区,15742,10931,144.0,11258,6454,9467,4663,1791,174.4
1,1,男,1,10,55～59歳,2,13116,豊島区,13799,9133,151.1,10388,5728,8619,3959,1769,181.4
1,1,男,1,11,60～64歳,2,13116,豊島区,11133,7154,155.6,8448,4479,6889,2920,1559,188.6
1,1,男,1,12,65歳以上,2,13116,豊島区,30883,25291,122.1,14498,8911,9047,3460,5451,162.7
1,1,男,2,13,うち75歳以上,2,13116,豊島区,12182,11250,108.3,3495,2562,1522,589,1973,136.4
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13116,豊島区,203058,150579,134.9,97104,56443,74995,34334,22109,172.0
1,2,女,1,1,15歳未満,2,13116,豊島区,13534,13024,103.9,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13116,豊島区,12996,4595,282.8,2231,550,1957,276,274,405.6
1,2,女,1,3,20～24歳,2,13116,豊島区,23150,11377,203.5,11712,4271,10285,2844,1427,274.2
1,2,女,1,4,25～29歳,2,13116,豊島区,19574,14179,138.0,12385,7064,10430,5109,1955,175.3
1,2,女,1,5,30～34歳,2,13116,豊島区,16752,12822,130.7,10560,6692,8667,4799,1893,157.8
1,2,女,1,6,15～16歳,2,13116,豊島区,14786,11319,130.6,9160,5720,7440,4000,1720,160.1
1,2,女,1,7,40～44歳,2,13116,豊島区,14547,11040,131.8,9332,5849,7366,3883,1966,159.5
1,2,女,1,8,15～49歳,2,13116,豊島区,15473,11297,137.0,10303,6151,8104,3952,2199,167.5
1,2,女,1,9,50～54歳,2,13116,豊島区,13569,9921,136.8,9115,5487,6976,3348,2139,166.1
1,2,女,1,10,55～59歳,2,13116,豊島区,11511,8233,139.8,7811,4549,5859,2597,1952,171.7
1,2,女,1,11,60～64歳,2,13116,豊島区,8749,6714,130.3,5431,3401,3714,1684,1717,159.7
1,2,女,1,12,65歳以上,2,13116,豊島区,35607,33248,107.1,9064,6709,4197,1842,4867,135.1
1,2,女,2,13,うち75歳以上,2,13116,豊島区,19443,19111,101.7,2380,2050,640,310,1740,116.1
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13117,北区,332018,355213,93.5,124264,149931,71504,97171,52760,82.9
0,0,総数,1,1,15歳未満,2,13117,北区,37466,36527,102.6,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13117,北区,14438,11742,123.0,1519,1346,909,736,610,112.9
0,0,総数,1,3,20～24歳,2,13117,北区,18261,20699,88.2,7251,8941,4462,6152,2789,81.1
0,0,総数,1,4,25～29歳,2,13117,北区,21610,27528,78.5,9784,15521,5880,11617,3904,63.0
0,0,総数,1,5,30～34歳,2,13117,北区,22015,27648,79.6,10455,16048,6555,12148,3900,65.1
0,0,総数,1,6,15～16歳,2,13117,北区,22286,26680,83.5,11224,15610,7136,11522,4088,71.9
0,0,総数,1,7,40～44歳,2,13117,北区,22905,26304,87.1,12496,15895,7899,11298,4597,78.6
0,0,総数,1,8,15～49歳,2,13117,北区,25758,28055,91.8,15226,17516,9687,11977,5539,86.9
0,0,総数,1,9,50～54歳,2,13117,北区,22448,23902,93.9,13339,14797,8513,9971,4826,90.1
0,0,総数,1,10,55～59歳,2,13117,北区,19887,20307,97.9,12363,12777,7728,8142,4635,96.8
0,0,総数,1,11,60～64歳,2,13117,北区,17018,17083,99.6,10001,10065,5841,5905,4160,99.4
0,0,総数,1,12,65歳以上,2,13117,北区,86569,87381,99.1,20606,21415,6894,7703,13712,96.2
0,0,総数,2,13,うち75歳以上,2,13117,北区,46775,46989,99.5,5727,5940,1062,1275,4665,96.4
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13117,北区,165977,176289,94.2,70219,81241,44460,55482,25759,86.4
1,1,男,1,1,15歳未満,2,13117,北区,19175,18658,102.8,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13117,北区,6858,5969,114.9,631,603,354,326,277,104.6
1,1,男,1,3,20～24歳,2,13117,北区,8955,10280,87.1,3361,4152,1975,2766,1386,80.9
1,1,男,1,4,25～29歳,2,13117,北区,11172,14000,79.8,5022,7738,2979,5695,2043,64.9
1,1,男,1,5,30～34歳,2,13117,北区,11514,14334,80.3,5742,8547,3735,6540,2007,67.2
1,1,男,1,6,15～16歳,2,13117,北区,11870,14171,83.8,6445,8742,4374,6671,2071,73.7
1,1,男,1,7,40～44歳,2,13117,北区,12420,13912,89.3,7380,8875,5158,6653,2222,83.2
1,1,男,1,8,15～49歳,2,13117,北区,13740,14655,93.8,8731,9644,6173,7086,2558,90.5
1,1,男,1,9,50～54歳,2,13117,北区,12010,12488,96.2,7608,8085,5480,5957,2128,94.1
1,1,男,1,10,55～59歳,2,13117,北区,10751,10574,101.7,7197,7017,5141,4961,2056,102.6
1,1,男,1,11,60～64歳,2,13117,北区,9067,8784,103.2,5978,5696,4077,3795,1901,105.0
1,1,男,1,12,65歳以上,2,13117,北区,37568,37587,99.9,12124,12142,5014,5032,7110,99.9
1,1,男,2,13,うち75歳以上,2,13117,北区,17640,17661,99.9,3277,3298,786,807,2491,99.4
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13117,北区,166041,178924,92.8,54045,68690,27044,41689,27001,78.7
1,2,女,1,1,15歳未満,2,13117,北区,18291,17869,102.4,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13117,北区,7580,5773,131.3,888,743,555,410,333,119.5
1,2,女,1,3,20～24歳,2,13117,北区,9306,10419,89.3,3890,4789,2487,3386,1403,81.2
1,2,女,1,4,25～29歳,2,13117,北区,10438,13528,77.2,4762,7783,2901,5922,1861,61.2
1,2,女,1,5,30～34歳,2,13117,北区,10501,13314,78.9,4713,7501,2820,5608,1893,62.8
1,2,女,1,6,15～16歳,2,13117,北区,10416,12509,83.3,4779,6868,2762,4851,2017,69.6
1,2,女,1,7,40～44歳,2,13117,北区,10485,12392,84.6,5116,7020,2741,4645,2375,72.9
1,2,女,1,8,15～49歳,2,13117,北区,12018,13400,89.7,6495,7872,3514,4891,2981,82.5
1,2,女,1,9,50～54歳,2,13117,北区,10438,11414,91.4,5731,6712,3033,4014,2698,85.4
1,2,女,1,10,55～59歳,2,13117,北区,9136,9733,93.9,5166,5760,2587,3181,2579,89.7
1,2,女,1,11,60～64歳,2,13117,北区,7951,8299,95.8,4023,4369,1764,2110,2259,92.1
1,2,女,1,12,65歳以上,2,13117,北区,49001,49794,98.4,8482,9273,1880,2671,6602,91.5
1,2,女,2,13,うち75歳以上,2,13117,北区,29135,29328,99.3,2450,2642,276,468,2174,92.7
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13118,荒川区,193640,217475,89.0,75051,96095,40734,61778,34317,78.1
0,0,総数,1,1,15歳未満,2,13118,荒川区,23950,24470,97.9,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13118,荒川区,6610,7944,83.2,807,932,429,554,378,86.6
0,0,総数,1,3,20～24歳,2,13118,荒川区,9372,11768,79.6,3726,5197,2301,3772,1425,71.7
0,0,総数,1,4,25～29歳,2,13118,荒川区,11990,15654,76.6,5647,9194,3469,7016,2178,61.4
0,0,総数,1,5,30～34歳,2,13118,荒川区,12299,15919,77.3,5940,9542,3570,7172,2370,62.3
0,0,総数,1,6,15～16歳,2,13118,荒川区,12415,15781,78.7,6263,9643,3752,7132,2511,64.9
0,0,総数,1,7,40～44歳,2,13118,荒川区,13557,16870,80.4,7326,10633,4335,7642,2991,68.9
0,0,総数,1,8,15～49歳,2,13118,荒川区,15510,18161,85.4,9183,11832,5524,8173,3659,77.6
0,0,総数,1,9,50～54歳,2,13118,荒川区,13624,15279,89.2,8195,9847,4817,6469,3378,83.2
0,0,総数,1,10,55～59歳,2,13118,荒川区,11712,13086,89.5,7166,8536,4118,5488,3048,84.0
0,0,総数,1,11,60～64歳,2,13118,荒川区,10408,10694,97.3,6205,6490,3401,3686,2804,95.6
0,0,総数,1,12,65歳以上,2,13118,荒川区,50755,50411,100.7,14593,14249,5018,4674,9575,102.4
0,0,総数,2,13,うち75歳以上,2,13118,荒川区,26392,26272,100.5,4317,4198,858,739,3459,102.8
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13118,荒川区,97876,107683,90.9,42682,51792,25630,34740,17052,82.4
1,1,男,1,1,15歳未満,2,13118,荒川区,12463,12428,100.3,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13118,荒川区,3971,4028,98.6,393,429,211,247,182,91.6
1,1,男,1,3,20～24歳,2,13118,荒川区,4603,5925,77.7,1762,2477,1042,1757,720,71.1
1,1,男,1,4,25～29歳,2,13118,荒川区,6188,7846,78.9,2985,4566,1832,3413,1153,65.4
1,1,男,1,5,30～34歳,2,13118,荒川区,6298,8126,77.5,3297,5107,2044,3854,1253,64.6
1,1,男,1,6,15～16歳,2,13118,荒川区,6461,8178,79.0,3502,5220,2256,3974,1246,67.1
1,1,男,1,7,40～44歳,2,13118,荒川区,6951,8605,80.8,4094,5744,2730,4380,1364,71.3
1,1,男,1,8,15～49歳,2,13118,荒川区,8146,9264,87.9,5250,6368,3606,4724,1644,82.4
1,1,男,1,9,50～54歳,2,13118,荒川区,7281,7951,91.6,4678,5345,3093,3760,1585,87.5
1,1,男,1,10,55～59歳,2,13118,荒川区,6286,6762,93.0,4220,4694,2794,3268,1426,89.9
1,1,男,1,11,60～64歳,2,13118,荒川区,5602,5552,100.9,3751,3701,2381,2331,1370,101.4
1,1,男,1,12,65歳以上,2,13118,荒川区,22923,22315,102.7,8750,8141,3641,3032,5109,107.5
1,1,男,2,13,うち75歳以上,2,13118,荒川区,10348,10193,101.5,2499,2344,632,477,1867,106.6
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13118,荒川区,95764,109792,87.2,32369,44303,15104,27038,17265,73.1
1,2,女,1,1,15歳未満,2,13118,荒川区,11487,12042,95.4,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13118,荒川区,2639,3916,67.4,414,503,218,307,196,82.3
1,2,女,1,3,20～24歳,2,13118,荒川区,4769,5843,81.6,1964,2720,1259,2015,705,72.2
1,2,女,1,4,25～29歳,2,13118,荒川区,5802,7808,74.3,2662,4628,1637,3603,1025,57.5
1,2,女,1,5,30～34歳,2,13118,荒川区,6001,7793,77.0,2643,4435,1526,3318,1117,59.6
1,2,女,1,6,15～16歳,2,13118,荒川区,5954,7603,78.3,2761,4423,1496,3158,1265,62.4
1,2,女,1,7,40～44歳,2,13118,荒川区,6606,8265,79.9,3232,4889,1605,3262,1627,66.1
1,2,女,1,8,15～49歳,2,13118,荒川区,7364,8897,82.8,3933,5464,1918,3449,2015,72.0
1,2,女,1,9,50～54歳,2,13118,荒川区,6343,7328,86.6,3517,4502,1724,2709,1793,78.1
1,2,女,1,10,55～59歳,2,13118,荒川区,5426,6324,85.8,2946,3842,1324,2220,1622,76.7
1,2,女,1,11,60～64歳,2,13118,荒川区,4806,5142,93.5,2454,2789,1020,1355,1434,88.0
1,2,女,1,12,65歳以上,2,13118,荒川区,27832,28096,99.1,5843,6108,1377,1642,4466,95.7
1,2,女,2,13,うち75歳以上,2,13118,荒川区,16044,16079,99.8,1818,1854,226,262,1592,98.1
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13119,板橋区,523358,584483,89.5,175647,236641,78140,139134,97507,74.2
0,0,総数,1,1,15歳未満,2,13119,板橋区,60141,60014,100.2,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13119,板橋区,20713,21541,96.2,2338,2826,968,1456,1370,82.7
0,0,総数,1,3,20～24歳,2,13119,板橋区,31751,36819,86.2,11501,16797,5306,10602,6195,68.5
0,0,総数,1,4,25～29歳,2,13119,板橋区,32388,42097,76.9,14143,23730,6682,16269,7461,59.6
0,0,総数,1,5,30～34歳,2,13119,板橋区,30571,38759,78.9,13715,21898,6919,15102,6796,62.6
0,0,総数,1,6,15～16歳,2,13119,板橋区,32041,39482,81.2,14651,22101,7357,14807,7294,66.3
0,0,総数,1,7,40～44歳,2,13119,板橋区,34083,41333,82.5,17027,24267,8434,15674,8593,70.2
0,0,総数,1,8,15～49歳,2,13119,板橋区,38378,45412,84.5,20868,27895,10376,17403,10492,74.8
0,0,総数,1,9,50～54歳,2,13119,板橋区,34104,39859,85.6,19024,24774,9331,15081,9693,76.8
0,0,総数,1,10,55～59歳,2,13119,板橋区,29550,34339,86.1,17276,22064,8172,12960,9104,78.3
0,0,総数,1,11,60～64歳,2,13119,板橋区,25517,28335,90.1,14286,17102,6291,9107,7995,83.5
0,0,総数,1,12,65歳以上,2,13119,板橋区,130230,132602,98.2,30818,33187,8304,10673,22514,92.9
0,0,総数,2,13,うち75歳以上,2,13119,板橋区,69102,69519,99.4,8314,8730,1305,1721,7009,95.2
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13119,板橋区,254548,286179,88.9,94768,125151,48780,79163,45988,75.7
1,1,男,1,1,15歳未満,2,13119,板橋区,31076,30821,100.8,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13119,板橋区,9664,10690,90.4,966,1257,304,595,662,76.8
1,1,男,1,3,20～24歳,2,13119,板橋区,14294,17326,82.5,4980,7315,2232,4567,2748,68.1
1,1,男,1,4,25～29歳,2,13119,板橋区,15796,20049,78.8,6745,10948,3267,7470,3478,61.6
1,1,男,1,5,30～34歳,2,13119,板橋区,15220,19248,79.1,7180,11193,3856,7869,3324,64.1
1,1,男,1,6,15～16歳,2,13119,板橋区,16353,20176,81.1,8109,11941,4599,8431,3510,67.9
1,1,男,1,7,40～44歳,2,13119,板橋区,17394,21363,81.4,9306,13268,5448,9410,3858,70.1
1,1,男,1,8,15～49歳,2,13119,板橋区,19679,23222,84.7,11381,14920,6831,10370,4550,76.3
1,1,男,1,9,50～54歳,2,13119,板橋区,17500,20574,85.1,10324,13398,6159,9233,4165,77.1
1,1,男,1,10,55～59歳,2,13119,板橋区,15055,17656,85.3,9458,12057,5496,8095,3962,78.4
1,1,男,1,11,60～64歳,2,13119,板橋区,12850,14412,89.2,8123,9684,4403,5964,3720,83.9
1,1,男,1,12,65歳以上,2,13119,板橋区,56283,57258,98.3,18196,19170,6185,7159,12011,94.9
1,1,男,2,13,うち75歳以上,2,13119,板橋区,26200,26354,99.4,4870,5024,987,1141,3883,96.9
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13119,板橋区,268810,298304,90.1,80879,111490,29360,59971,51519,72.5
1,2,女,1,1,15歳未満,2,13119,板橋区,29065,29193,99.6,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13119,板橋区,11049,10851,101.8,1372,1569,664,861,708,87.4
1,2,女,1,3,20～24歳,2,13119,板橋区,17457,19493,89.6,6521,9482,3074,6035,3447,68.8
1,2,女,1,4,25～29歳,2,13119,板橋区,16592,22048,75.3,7398,12782,3415,8799,3983,57.9
1,2,女,1,5,30～34歳,2,13119,板橋区,15351,19511,78.7,6535,10705,3063,7233,3472,61.0
1,2,女,1,6,15～16歳,2,13119,板橋区,15688,19306,81.3,6542,10160,2758,6376,3784,64.4
1,2,女,1,7,40～44歳,2,13119,板橋区,16689,19970,83.6,7721,10999,2986,6264,4735,70.2
1,2,女,1,8,15～49歳,2,13119,板橋区,18699,22190,84.3,9487,12975,3545,7033,5942,73.1
1,2,女,1,9,50～54歳,2,13119,板橋区,16604,19285,86.1,8700,11376,3172,5848,5528,76.5
1,2,女,1,10,55～59歳,2,13119,板橋区,14495,16683,86.9,7818,10007,2676,4865,5142,78.1
1,2,女,1,11,60～64歳,2,13119,板橋区,12667,13923,91.0,6163,7418,1888,3143,4275,83.1
1,2,女,1,12,65歳以上,2,13119,板橋区,73947,75344,98.1,12622,14017,2119,3514,10503,90.0
1,2,女,2,13,うち75歳以上,2,13119,板橋区,42902,43165,99.4,3444,3706,318,580,3126,92.9
0,0,総数,0,0,全年齢（年齢不詳を含む）,2,13120,練馬区,601359,752608,79.9,185776,321730,64572,200526,121204,57.7
0,0,総数,1,1,15歳未満,2,13120,練馬区,84551,85920,98.4,-,-,-,-,-,-
0,0,総数,1,2,15～19歳,2,13120,練馬区,21627,31304,69.1,2735,3874,854,1993,1881,70.6
0,0,総数,1,3,20～24歳,2,13120,練馬区,29801,44932,66.3,11689,22178,4432,14921,7257,52.7
0,0,総数,1,4,25～29歳,2,13120,練馬区,32041,49468,64.8,14228,31166,5696,22634,8532,45.7
0,0,総数,1,5,30～34歳,2,13120,練馬区,32355,48475,66.7,14431,30418,5838,21825,8593,47.4
0,0,総数,1,6,15～16歳,2,13120,練馬区,35217,50861,69.2,15250,30853,6148,21751,9102,49.4
0,0,総数,1,7,40～44歳,2,13120,練馬区,37593,52698,71.3,17610,32688,6947,22025,10663,53.9
0,0,総数,1,8,15～49歳,2,13120,練馬区,43014,59073,72.8,22058,38094,8527,24563,13531,57.9
0,0,総数,1,9,50～54歳,2,13120,練馬区,40251,55934,72.0,21087,36761,7523,23197,13564,57.4
0,0,総数,1,10,55～59歳,2,13120,練馬区,34716,48145,72.1,18714,32134,6539,19959,12175,58.2
0,0,総数,1,11,60～64歳,2,13120,練馬区,29245,37758,77.5,14793,23301,4888,13396,9905,63.5
0,0,総数,1,12,65歳以上,2,13120,練馬区,152206,159298,95.5,33181,40263,7180,14262,26001,82.4
0,0,総数,2,13,うち75歳以上,2,13120,練馬区,85878,87102,98.6,10037,11257,1143,2363,8894,89.2
1,1,男,0,0,全年齢（年齢不詳を含む）,2,13120,練馬区,278413,361770,77.0,95858,171697,39110,114949,56748,55.8
1,1,男,1,1,15歳未満,2,13120,練馬区,43390,43973,98.7,-,-,-,-,-,-
1,1,男,1,2,15～19歳,2,13120,練馬区,11336,15708,72.2,1318,1728,418,828,900,76.3
1,1,男,1,3,20～24歳,2,13120,練馬区,14604,21406,68.2,5741,9954,2070,6283,3671,57.7
1,1,男,1,4,25～29歳,2,13120,練馬区,15820,23312,67.9,7157,14371,2903,10117,4254,49.8
1,1,男,1,5,30～34歳,2,13120,練馬区,15545,23507,66.1,7636,15532,3379,11275,4257,49.2
1,1,男,1,6,15～16歳,2,13120,練馬区,16797,25387,66.2,8234,16813,3836,12415,4398,49.0
1,1,男,1,7,40～44歳,2,13120,練馬区,17739,26546,66.8,9204,18005,4452,13253,4752,51.1
1,1,男,1,8,15～49歳,2,13120,練馬区,20009,29473,67.9,11081,20535,5432,14886,5649,54.0
1,1,男,1,9,50～54歳,2,13120,練馬区,18296,27931,65.5,10045,19677,4615,14247,5430,51.0
1,1,男,1,10,55～59歳,2,13120,練馬区,15474,24352,63.5,8865,17742,3859,12736,5006,50.0
1,1,男,1,11,60～64歳,2,13120,練馬区,13133,19033,69.0,7547,13443,3096,8992,4451,56.1
1,1,男,1,12,65歳以上,2,13120,練馬区,63282,68154,92.9,19030,23897,5050,9917,13980,79.6
1,1,男,2,13,うち75歳以上,2,13120,練馬区,32454,33299,97.5,5821,6664,821,1664,5000,87.3
1,2,女,0,0,全年齢（年齢不詳を含む）,2,13120,練馬区,322946,390838,82.6,89918,150033,25462,85577,64456,59.9
1,2,女,1,1,15歳未満,2,13120,練馬区,41161,41947,98.1,-,-,-,-,-,-
1,2,女,1,2,15～19歳,2,13120,練馬区,10291,15596,66.0,1417,2146,436,1165,981,66.0
1,2,女,1,3,20～24歳,2,13120,練馬区,15197,23526,64.6,5948,12224,2362,8638,3586,48.7
1,2,女,1,4,25～29歳,2,13120,練馬区,16221,26156,62.0,7071,16795,2793,12517,4278,42.1
1,2,女,1,5,30～34歳,2,13120,練馬区,16810,24968,67.3,6795,14886,2459,10550,4336,45.6
1,2,女,1,6,15～16歳,2,13120,練馬区,18420,25474,72.3,7016,14040,2312,9336,4704,50.0
1,2,女,1,7,40～44歳,2,13120,練馬区,19854,26152,75.9,8406,14683,2495,8772,5911,57.2
1,2,女,1,8,15～49歳,2,13120,練馬区,23005,29600,77.7,10977,17559,3095,9677,7882,62.5
1,2,女,1,9,50～54歳,2,13120,練馬区,21955,28003,78.4,11042,17084,2908,8950,8134,64.6
1,2,女,1,10,55～59歳,2,13120,練馬区,19242,23793,80.9,9849,14392,2680,7223,7169,68.4
1,2,女,1,11,60～64歳,2,13120,練馬区,16112,18725,86.0,7246,9858,1792,4404,5454,73.5
