事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
30人以上,"H 運輸業,郵便業",平成28,2016,12月,332814,2538,3225,332128,36452,1018,444,37025
30人以上,"I 卸売業,小売業",平成23,2011,年平均,699494,9272,10396,698303,161075,3959,3038,162064
30人以上,"I 卸売業,小売業",平成24,2012,年平均,687222,8334,10935,684591,214903,4362,4506,214790
30人以上,"I 卸売業,小売業",平成25,2013,年平均,658819,6817,7930,657704,207709,4091,4314,207488
30人以上,"I 卸売業,小売業",平成26,2014,年平均,650741,7754,7625,650843,209597,4364,4560,209428
30人以上,"I 卸売業,小売業",平成27,2015,年平均,641657,9890,9611,641954,217625,5177,5570,217215
30人以上,"I 卸売業,小売業",平成28,2016,年平均,639364,9935,9452,639828,218482,5141,5565,218075
30人以上,"I 卸売業,小売業",平成28,2016,1月,632449,5735,8721,629425,225261,5102,5861,224540
30人以上,"I 卸売業,小売業",平成28,2016,2月,628395,6756,7219,627914,225570,5350,6644,224294
30人以上,"I 卸売業,小売業",平成28,2016,3月,631875,6639,8039,630434,220333,5785,6377,219782
30人以上,"I 卸売業,小売業",平成28,2016,4月,621355,38662,27925,632087,228861,7512,9040,227338
30人以上,"I 卸売業,小売業",平成28,2016,5月,654871,10454,8354,656089,204554,6332,7054,204714
30人以上,"I 卸売業,小売業",平成28,2016,6月,654772,7054,7699,654991,206031,5028,4101,206094
30人以上,"I 卸売業,小売業",平成28,2016,7月,642014,6710,8963,639740,219071,4090,3398,219784
30人以上,"I 卸売業,小売業",平成28,2016,8月,641295,6754,6935,641080,218229,3414,4453,217224
30人以上,"I 卸売業,小売業",平成28,2016,9月,641224,7232,4657,643809,217080,3479,4194,216355
30人以上,"I 卸売業,小売業",平成28,2016,10月,639826,12514,13164,639145,220338,6039,5522,220886
30人以上,"I 卸売業,小売業",平成28,2016,11月,638397,6813,6172,639034,221634,5522,5480,221680
30人以上,"I 卸売業,小売業",平成28,2016,12月,645892,3891,5577,644194,214822,4034,4661,214207
30人以上,"J 金融業,保険業",平成23,2011,年平均,300486,5165,5236,300411,16388,254,259,16387
30人以上,"J 金融業,保険業",平成24,2012,年平均,294696,5687,6237,294142,28519,777,452,28846
30人以上,"J 金融業,保険業",平成25,2013,年平均,291774,5635,5666,291742,30798,571,585,30784
30人以上,"J 金融業,保険業",平成26,2014,年平均,290484,4776,4908,290464,30310,500,559,30139
30人以上,"J 金融業,保険業",平成27,2015,年平均,294519,4808,4619,294827,26692,623,469,26728
30人以上,"J 金融業,保険業",平成28,2016,年平均,301007,5322,4577,301753,27175,501,545,27130
30人以上,"J 金融業,保険業",平成28,2016,1月,295454,3217,3709,294948,27614,683,405,27906
30人以上,"J 金融業,保険業",平成28,2016,2月,294619,1886,2550,294057,28235,348,488,27993
30人以上,"J 金融業,保険業",平成28,2016,3月,294560,3019,4409,293165,27490,243,622,27116
30人以上,"J 金融業,保険業",平成28,2016,4月,293334,25387,14022,304686,26947,935,1249,26646
30人以上,"J 金融業,保険業",平成28,2016,5月,304841,4909,3776,306003,26491,267,630,26099
30人以上,"J 金融業,保険業",平成28,2016,6月,306634,2659,2993,306304,25468,424,341,25547
30人以上,"J 金融業,保険業",平成28,2016,7月,306020,4419,4529,305904,25831,381,480,25738
30人以上,"J 金融業,保険業",平成28,2016,8月,304557,3055,3316,304277,27085,459,436,27127
30人以上,"J 金融業,保険業",平成28,2016,9月,304289,2321,2998,303562,27115,458,808,26815
30人以上,"J 金融業,保険業",平成28,2016,10月,303294,6806,7146,302949,27083,957,446,27599
30人以上,"J 金融業,保険業",平成28,2016,11月,302432,3593,3580,302445,28116,386,271,28231
30人以上,"J 金融業,保険業",平成28,2016,12月,302048,2598,1897,302747,28628,469,362,28737
30人以上,"K 不動産業,物品賃貸業",平成23,2011,年平均,91175,1678,1552,91303,19425,502,517,19410
30人以上,"K 不動産業,物品賃貸業",平成24,2012,年平均,103046,1444,1461,103021,26971,684,679,26985
30人以上,"K 不動産業,物品賃貸業",平成25,2013,年平均,102357,1342,1375,102324,26201,650,739,26112
30人以上,"K 不動産業,物品賃貸業",平成26,2014,年平均,108776,1542,1410,108911,20733,489,486,20733
30人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,109342,1695,1707,109352,20897,540,586,20828
30人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,110781,1623,1487,110918,20597,786,672,20710
30人以上,"K 不動産業,物品賃貸業",平成28,2016,1月,106150,1096,1407,105853,22959,823,387,23381
30人以上,"K 不動産業,物品賃貸業",平成28,2016,2月,110111,730,1005,109838,19123,495,437,19179
30人以上,"K 不動産業,物品賃貸業",平成28,2016,3月,109429,1619,1380,109668,19588,1304,1006,19886
30人以上,"K 不動産業,物品賃貸業",平成28,2016,4月,106396,7007,2676,110728,23158,1609,1653,23113
30人以上,"K 不動産業,物品賃貸業",平成28,2016,5月,110480,1383,2188,109688,23361,779,858,23269
30人以上,"K 不動産業,物品賃貸業",平成28,2016,6月,111079,1042,1164,110942,21878,768,445,22216
30人以上,"K 不動産業,物品賃貸業",平成28,2016,7月,111419,1203,1419,111218,21739,655,1229,21150
30人以上,"K 不動産業,物品賃貸業",平成28,2016,8月,115666,821,1297,115190,16702,272,288,16686
30人以上,"K 不動産業,物品賃貸業",平成28,2016,9月,110947,1231,1321,110856,20929,451,587,20794
30人以上,"K 不動産業,物品賃貸業",平成28,2016,10月,115149,1627,1562,115214,16501,469,342,16628
30人以上,"K 不動産業,物品賃貸業",平成28,2016,11月,110601,971,1332,110238,21241,880,428,21695
30人以上,"K 不動産業,物品賃貸業",平成28,2016,12月,111946,741,1095,111591,19987,926,398,20516
30人以上,"L 学術研究,専門・技術サービス業",平成23,2011,年平均,214285,2597,2682,214197,8632,358,381,8612
30人以上,"L 学術研究,専門・技術サービス業",平成24,2012,年平均,215301,4872,3598,216586,4228,239,227,4229
30人以上,"L 学術研究,専門・技術サービス業",平成25,2013,年平均,235764,7145,4827,238091,4849,330,244,4926
30人以上,"L 学術研究,専門・技術サービス業",平成26,2014,年平均,261184,7152,6140,262192,5609,306,332,5586
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,264839,4337,3046,266159,11082,352,366,11037
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,276776,4302,3574,277512,11812,395,280,11917
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,1月,269303,2335,1550,270088,12137,206,139,12204
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,2月,270894,2116,2279,270731,11398,433,171,11660
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,3月,272378,6609,3170,275818,10013,396,401,10007
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,4月,275115,11757,5595,281277,10710,1025,714,11021
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,5月,281753,3447,4839,280418,10545,702,255,10935
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,6月,279477,2293,3187,278605,11876,161,110,11905
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,7月,278309,3479,4657,277130,12201,518,136,12584
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,8月,277637,5044,2927,279760,12077,373,303,12141
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,9月,279053,3817,3008,279865,12848,151,261,12735
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,10月,279723,5443,6282,278884,12877,312,527,12662
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,11月,277559,2890,3433,277021,13987,382,195,14169
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,12月,280112,2389,1966,280564,11078,76,151,10974
30人以上,"M 宿泊業,飲食サービス業",平成23,2011,年平均,94112,1729,2068,93802,121057,4515,4830,120713
30人以上,"M 宿泊業,飲食サービス業",平成24,2012,年平均,106536,2138,1848,106833,120786,5224,4500,121503
30人以上,"M 宿泊業,飲食サービス業",平成25,2013,年平均,111643,2660,2476,111798,124594,4855,4866,124612
30人以上,"M 宿泊業,飲食サービス業",平成26,2014,年平均,115661,2052,2243,115738,122091,5438,5141,122120
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,67936,1280,1230,67988,148499,6291,6589,148199
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,68196,1526,1589,68141,147394,7088,7081,147394
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,1月,68327,1360,1845,67843,150316,3865,6853,147327
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,2月,68415,1054,614,68857,146755,6348,5311,147790
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,3月,69737,1100,2005,68768,146910,6319,7515,145778
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,4月,67877,5660,1900,71786,146669,8405,13880,141045
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,5月,70989,1025,2754,69262,141842,9506,6218,145128
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,6月,71727,1454,1448,71733,142663,8243,6891,144015
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,7月,69979,1067,1191,69855,145769,6796,6876,145689
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,8月,67044,468,1337,66175,148500,6703,6655,148548
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,9月,63595,1385,1499,63478,151128,7019,6744,151406
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,10月,66297,1120,1662,65753,148587,7339,5335,150593
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,11月,66961,1430,1522,66871,149385,7849,6488,150744
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,12月,67406,1190,1296,67298,150209,6666,6205,150672
30人以上,"N 生活関連サービス業,娯楽業",平成23,2011,年平均,63543,1185,1270,63469,36635,1110,1280,36454
30人以上,"N 生活関連サービス業,娯楽業",平成24,2012,年平均,79599,1068,1245,79391,36548,895,966,36508
30人以上,"N 生活関連サービス業,娯楽業",平成25,2013,年平均,78613,1105,1138,78575,37282,1423,1238,37472
30人以上,"N 生活関連サービス業,娯楽業",平成26,2014,年平均,78292,1086,975,78397,39760,1093,920,39940
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,72195,1508,1421,72304,47900,1837,1702,48012
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,65907,1663,1698,65869,58469,2621,2580,58513
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,1月,64533,427,1247,63714,57522,1400,3310,55611
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,2月,64387,678,1463,63603,54938,2543,2129,55351
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,3月,64514,1176,1374,64315,54440,8483,2515,60409
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,4月,64622,8283,2686,70220,60102,2193,7739,54555
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,5月,72557,2331,1857,72977,52218,1512,1171,52613
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,6月,67254,1809,1163,67910,58336,2979,1873,59432
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,7月,67212,502,1075,66641,60130,2101,1585,60644
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,8月,66550,736,1193,66093,60735,2355,2814,60276
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,9月,64543,779,1671,63652,61826,3011,1373,63463
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,10月,66064,975,2048,65003,61051,2083,2914,60208
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,11月,64870,978,1844,64003,60341,1581,2154,59769
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,12月,63783,1276,2759,62298,59989,1213,1383,59821
30人以上,"O 教育,学習支援業",平成23,2011,年平均,207025,2010,2168,206867,76746,2688,2796,76638
30人以上,"O 教育,学習支援業",平成24,2012,年平均,225140,3647,3708,225054,82110,6786,6332,82588
30人以上,"O 教育,学習支援業",平成25,2013,年平均,231574,4678,3608,232652,85073,7885,7896,85055
30人以上,"O 教育,学習支援業",平成26,2014,年平均,235691,3420,3602,235511,88198,7817,7296,88717
30人以上,"O 教育,学習支援業",平成27,2015,年平均,219756,3246,3120,220068,112104,8675,8482,112110
30人以上,"O 教育,学習支援業",平成28,2016,年平均,227164,3234,3070,227252,105920,9073,8408,106662
30人以上,"O 教育,学習支援業",平成28,2016,1月,215206,353,800,214758,119172,5384,6848,117709
30人以上,"O 教育,学習支援業",平成28,2016,2月,233700,672,1019,233352,98767,4797,8070,95495
30人以上,"O 教育,学習支援業",平成28,2016,3月,219309,1409,1833,218982,109538,2342,14451,97332
30人以上,"O 教育,学習支援業",平成28,2016,4月,225584,24209,20778,228971,90730,27092,19242,98624
30人以上,"O 教育,学習支援業",平成28,2016,5月,237407,3009,3336,236094,90188,10846,3551,98469
30人以上,"O 教育,学習支援業",平成28,2016,6月,228400,1790,706,229484,106163,5686,2709,109140
30人以上,"O 教育,学習支援業",平成28,2016,7月,226892,1415,2301,226004,111732,2134,2654,111214
30人以上,"O 教育,学習支援業",平成28,2016,8月,219610,1096,1042,219663,117608,799,15908,102500
30人以上,"O 教育,学習支援業",平成28,2016,9月,223545,1808,2080,223274,98618,22431,5435,115613
30人以上,"O 教育,学習支援業",平成28,2016,10月,230924,1326,1353,230904,107963,13580,9950,111586
30人以上,"O 教育,学習支援業",平成28,2016,11月,238605,1133,977,238763,103885,7908,7092,104699
30人以上,"O 教育,学習支援業",平成28,2016,12月,226781,593,613,226762,116681,5878,4986,117572
30人以上,"P 医療,福祉",平成23,2011,年平均,270519,4507,4048,270966,89407,2941,2718,89642
30人以上,"P 医療,福祉",平成24,2012,年平均,280256,4117,3950,280468,91482,3022,2698,91760
30人以上,"P 医療,福祉",平成25,2013,年平均,283943,4185,3889,284233,95107,3190,3008,95295
30人以上,"P 医療,福祉",平成26,2014,年平均,291145,3967,3578,291543,91926,2710,2728,91898
30人以上,"P 医療,福祉",平成27,2015,年平均,285522,5153,5075,285688,103867,3979,3478,104280
30人以上,"P 医療,福祉",平成28,2016,年平均,282608,5125,5156,282638,112209,3714,3297,112566
30人以上,"P 医療,福祉",平成28,2016,1月,281871,1901,3542,280369,110163,1978,3529,108473
30人以上,"P 医療,福祉",平成28,2016,2月,278948,1731,2465,278296,109894,2001,2736,109077
30人以上,"P 医療,福祉",平成28,2016,3月,279357,1854,5191,276454,108016,4646,2579,109649
30人以上,"P 医療,福祉",平成28,2016,4月,281659,31848,17654,295650,104444,5781,4282,106146
30人以上,"P 医療,福祉",平成28,2016,5月,289161,6548,8104,287605,112635,5316,4299,113652
30人以上,"P 医療,福祉",平成28,2016,6月,287668,3397,3797,287266,113589,1848,2938,112501
30人以上,"P 医療,福祉",平成28,2016,7月,288759,2840,4627,287283,111008,2258,3156,109799
30人以上,"P 医療,福祉",平成28,2016,8月,284372,1524,3608,282080,112710,3294,3237,112975
30人以上,"P 医療,福祉",平成28,2016,9月,287022,3071,3903,286189,108033,4131,2758,109407
30人以上,"P 医療,福祉",平成28,2016,10月,278831,2569,3752,277628,116765,5681,3839,118627
30人以上,"P 医療,福祉",平成28,2016,11月,276389,2772,2884,276275,119866,4049,3548,120369
30人以上,"P 医療,福祉",平成28,2016,12月,277260,1439,2343,276549,119384,3588,2658,120121
