事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,"P 医療,福祉",平成28,2016,10月,388219,4562,4757,388445,200729,8702,6938,202072
５人以上,"P 医療,福祉",平成28,2016,11月,386393,4394,3746,386767,204124,7550,4870,207078
５人以上,"P 医療,福祉",平成28,2016,12月,386910,1978,4352,384867,206935,6152,5079,207677
５人以上,Q 複合サービス事業,平成23,2011,年平均,46972,716,850,46837,9627,133,142,9617
５人以上,Q 複合サービス事業,平成24,2012,年平均,15480,293,282,15488,6056,128,126,6062
５人以上,Q 複合サービス事業,平成25,2013,年平均,15078,224,258,15054,5554,129,182,5492
５人以上,Q 複合サービス事業,平成26,2014,年平均,15250,226,256,15220,4752,92,107,4737
５人以上,Q 複合サービス事業,平成27,2015,年平均,17183,367,311,17237,3470,98,64,3505
５人以上,Q 複合サービス事業,平成28,2016,年平均,17278,312,307,17286,3544,106,92,3555
５人以上,Q 複合サービス事業,平成28,2016,1月,17169,4,2,17170,3730,0,169,3562
５人以上,Q 複合サービス事業,平成28,2016,2月,17290,171,227,17233,3442,101,2,3542
５人以上,Q 複合サービス事業,平成28,2016,3月,17108,45,483,16671,3667,197,165,3698
５人以上,Q 複合サービス事業,平成28,2016,4月,16811,2243,1966,17088,3558,645,523,3680
５人以上,Q 複合サービス事業,平成28,2016,5月,17088,49,4,17133,3680,0,0,3680
５人以上,Q 複合サービス事業,平成28,2016,6月,17133,211,83,17298,3680,76,0,3719
５人以上,Q 複合サービス事業,平成28,2016,7月,17618,8,146,17479,3399,2,47,3355
５人以上,Q 複合サービス事業,平成28,2016,8月,17318,73,121,17270,3516,3,0,3519
５人以上,Q 複合サービス事業,平成28,2016,9月,17309,47,4,17352,3480,0,0,3480
５人以上,Q 複合サービス事業,平成28,2016,10月,17352,727,563,17517,3480,90,191,3378
５人以上,Q 複合サービス事業,平成28,2016,11月,17529,161,82,17609,3366,159,0,3524
５人以上,Q 複合サービス事業,平成28,2016,12月,17608,2,0,17610,3525,0,1,3524
５人以上,R サービス業（他に分類されないもの）,平成23,2011,年平均,476339,12363,12721,476014,168831,7319,7431,168686
５人以上,R サービス業（他に分類されないもの）,平成24,2012,年平均,552880,10905,11110,552753,187637,6750,6967,187343
５人以上,R サービス業（他に分類されないもの）,平成25,2013,年平均,553560,10611,10018,554141,194197,7569,6647,195130
５人以上,R サービス業（他に分類されないもの）,平成26,2014,年平均,566456,11210,10370,567361,195696,7588,7031,196187
５人以上,R サービス業（他に分類されないもの）,平成27,2015,年平均,601667,13997,14172,601534,184891,6892,6009,185731
５人以上,R サービス業（他に分類されないもの）,平成28,2016,年平均,573658,14254,12955,575031,218094,8121,8684,217458
５人以上,R サービス業（他に分類されないもの）,平成28,2016,1月,575271,12796,16081,572086,207789,5398,7242,205845
５人以上,R サービス業（他に分類されないもの）,平成28,2016,2月,565740,12058,9899,567948,212191,11275,7868,215549
５人以上,R サービス業（他に分類されないもの）,平成28,2016,3月,574912,12050,12620,574889,208585,7933,7484,208487
５人以上,R サービス業（他に分類されないもの）,平成28,2016,4月,557975,33521,15831,575386,225401,14498,12910,227268
５人以上,R サービス業（他に分類されないもの）,平成28,2016,5月,577834,18379,18328,578042,224820,10586,14549,220700
５人以上,R サービス業（他に分類されないもの）,平成28,2016,6月,574109,11806,12766,573088,224633,7978,6528,226144
５人以上,R サービス業（他に分類されないもの）,平成28,2016,7月,572648,13777,14353,572401,226584,7582,9764,224073
５人以上,R サービス業（他に分類されないもの）,平成28,2016,8月,570658,9194,9826,570093,225816,6657,6720,225686
５人以上,R サービス業（他に分類されないもの）,平成28,2016,9月,572488,9491,9882,571687,223291,6791,8461,222031
５人以上,R サービス業（他に分類されないもの）,平成28,2016,10月,575942,15935,13319,579192,217776,5530,9961,212711
５人以上,R サービス業（他に分類されないもの）,平成28,2016,11月,588014,11816,9400,590459,203889,6655,6311,204204
５人以上,R サービス業（他に分類されないもの）,平成28,2016,12月,578310,10228,13150,575096,216353,6573,6415,216803
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成28年年報,,,,,,,,,,,,
第11－１表　産業、就業形態別常用労働者数　（事業所規模５人以上）,,,,,,,,,,,,
