規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,調査産業計,366098,443920,252458,328686,397731,227863,305121,23565,37412,46189,24595
５人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－
５人以上,建設業,436411,461489,285440,400528,421756,272735,362135,38393,35883,39733,12705
５人以上,製造業,439955,489262,311862,391888,443092,258869,363674,28214,48067,46170,52993
５人以上,電気・ガス・熱供給・水道業,486760,501410,426819,485871,500458,426187,431117,54754,889,952,632
５人以上,情報通信業,444405,480423,336492,402466,436919,299243,363303,39163,41939,43504,37249
５人以上,"運輸業,郵便業",405115,438705,278235,384175,416331,262714,336041,48134,20940,22374,15521
５人以上,"卸売業,小売業",342651,427398,232383,304368,381374,204171,290047,14321,38283,46024,28212
５人以上,"金融業,保険業",667069,887803,397658,484786,627937,310066,450467,34319,182283,259866,87592
５人以上,"不動産業,物品賃貸業",376264,439971,254404,359057,419298,243826,333962,25095,17207,20673,10578
５人以上,"学術研究,専門・技術サービス業",471061,537838,329341,415996,475933,288791,388295,27701,55065,61905,40550
５人以上,"宿泊業,飲食サービス業",143612,188502,105976,140691,183820,104532,131284,9407,2921,4682,1444
５人以上,"生活関連サービス業,娯楽業",214710,260572,180165,210931,253974,178509,201289,9642,3779,6598,1656
５人以上,"教育,学習支援業",350435,416927,290380,320487,372771,273264,311268,9219,29948,44156,17116
５人以上,"医療,福祉",291097,382530,259541,272263,361354,241515,258136,14127,18834,21176,18026
５人以上,複合サービス事業,411016,489567,323120,348158,412039,276676,327045,21113,62858,77528,46444
５人以上,サービス業（他に分類されないもの）,291271,336593,230236,279214,321678,222028,257590,21624,12057,14915,8208
30人以上,調査産業計,408392,486201,285117,361696,430217,253136,333294,28402,46696,55984,31981
30人以上,"鉱業,採石業,砂利採取業",－,－,－,－,－,－,－,－,－,－,－
30人以上,建設業,471588,496803,306310,422811,443609,286485,372481,50330,48777,53194,19825
30人以上,製造業,470857,516284,346463,413669,462867,278949,381249,32420,57188,53417,67514
30人以上,電気・ガス・熱供給・水道業,486760,501410,426819,485871,500458,426187,431117,54754,889,952,632
30人以上,情報通信業,454746,489189,346076,412126,446243,304485,369122,43004,42620,42946,41591
30人以上,"運輸業,郵便業",418311,453265,287820,399175,432904,273255,347077,52098,19136,20361,14565
30人以上,"卸売業,小売業",393696,488620,263616,340190,425391,223434,322857,17333,53506,63229,40182
30人以上,"金融業,保険業",719958,971869,415263,511657,670898,319050,473781,37876,208301,300971,96213
30人以上,"不動産業,物品賃貸業",394728,467977,258541,375938,446238,245234,348174,27764,18790,21739,13307
30人以上,"学術研究,専門・技術サービス業",512761,566060,372547,447615,497206,317154,416692,30923,65146,68854,55393
30人以上,"宿泊業,飲食サービス業",173949,231410,126254,169413,225243,123072,158862,10551,4536,6167,3182
30人以上,"生活関連サービス業,娯楽業",219318,284728,175831,212857,272620,173124,201629,11228,6461,12108,2707
30人以上,"教育,学習支援業",380997,443155,318440,350433,399684,300866,340278,10155,30564,43471,17574
30人以上,"医療,福祉",321347,399708,291633,299918,374728,271550,282979,16939,21429,24980,20083
30人以上,複合サービス事業,474425,531350,367810,374959,423972,283161,345389,29570,99466,107378,84649
30人以上,サービス業（他に分類されないもの）,283689,328953,227041,272901,316179,218739,249765,23136,10788,12774,8302
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２８年３月分,,,,,,,,,,,,
第１表  産業、性別常用労働者の１人平均月間現金給与額,,,,,,,,,,,,
