"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2003120101,"芝浦",,10,29,39,6,,,,16,,,,,,
2003120102,"芝浦",,12,30,42,6,,,,13,,,,,,
2003120103,"芝浦",,12,28,40,6,,,,25,,,,,,
2003120104,"芝浦",,4,20,24,13,,,,16,,,,,,
2003120105,"芝浦",,8,27,35,6,,,,13,,,,,,
2003120106,"芝浦",,14,28,42,5,,,,16,,,,,,
2003120107,"芝浦",,25,31,56,3,,,,23,,,,,,
2003120108,"芝浦",,35,33,68,3,,,,11,,,,,,
2003120109,"芝浦",,64,37,101,3,,,,30,,,,,,
2003120110,"芝浦",,98,43,141,4,,,,25,,,,,,
2003120111,"芝浦",,40,38,78,8,,,,24,,,,,,
2003120112,"芝浦",,55,42,97,5,,,,22,,,,,,
2003120113,"芝浦",,35,37,72,6,,,,21,,,,,,
2003120114,"芝浦",,43,37,80,5,,,,20,,,,,,
2003120115,"芝浦",,46,40,86,4,,,,24,,,,,,
2003120116,"芝浦",,34,39,73,5,,,,18,,,,,,
2003120117,"芝浦",,36,38,74,4,,,,20,,,,,,
2003120118,"芝浦",,37,37,74,5,,,,23,,,,,,
2003120119,"芝浦",,33,36,69,5,,,,28,,,,,,
2003120120,"芝浦",,39,34,73,5,,,,22,,,,,,
2003120121,"芝浦",,29,32,61,7,,,,23,,,,,,
2003120122,"芝浦",,17,29,46,7,,,,19,,,,,,
2003120123,"芝浦",,16,28,44,9,,,,23,,,,,,
2003120124,"芝浦",,14,26,40,11,,,,17,,,,,,
2003120201,"芝浦",,12,23,35,14,,,,14,,,,,,
2003120202,"芝浦",,10,22,32,14,,,,14,,,,,,
2003120203,"芝浦",,10,22,32,14,,,,12,,,,,,
2003120204,"芝浦",,11,23,34,14,,,,12,,,,,,
2003120205,"芝浦",,17,23,40,14,,,,10,,,,,,
2003120206,"芝浦",,15,24,39,14,,,,14,,,,,,
2003120207,"芝浦",,18,27,45,13,,,,8,,,,,,
2003120208,"芝浦",,41,35,76,9,,,,20,,,,,,
2003120209,"芝浦",,39,33,72,10,,,,7,,,,,,
