"年月日［西暦］","地区","町丁目","世帯数","人口男［人］","人口女［人］","人口合計［人］"
20170101,"赤坂地区総合支所管内","赤坂三丁目",166,158,157,315
20170101,"赤坂地区総合支所管内","赤坂四丁目",1123,1054,1110,2164
20170101,"赤坂地区総合支所管内","赤坂五丁目",403,397,485,882
20170101,"赤坂地区総合支所管内","赤坂六丁目",2017,1837,1989,3826
20170101,"赤坂地区総合支所管内","赤坂七丁目",1362,1218,1330,2548
20170101,"赤坂地区総合支所管内","赤坂八丁目",1496,1387,1745,3132
20170101,"赤坂地区総合支所管内","赤坂九丁目",971,846,785,1631
20170101,"赤坂地区総合支所管内","南青山一丁目",1329,1165,1402,2567
20170101,"赤坂地区総合支所管内","南青山二丁目",1067,972,1069,2041
20170101,"赤坂地区総合支所管内","南青山三丁目",665,542,681,1223
20170101,"赤坂地区総合支所管内","南青山四丁目",1530,1545,1755,3300
20170101,"赤坂地区総合支所管内","南青山五丁目",660,631,781,1412
20170101,"赤坂地区総合支所管内","南青山六丁目",1012,877,1015,1892
20170101,"赤坂地区総合支所管内","南青山七丁目",1049,1029,1238,2267
20170101,"赤坂地区総合支所管内","北青山一丁目",740,618,938,1556
20170101,"赤坂地区総合支所管内","北青山二丁目",277,238,295,533
20170101,"赤坂地区総合支所管内","北青山三丁目",497,323,497,820
20170101,"高輪地区総合支所管内","三田四丁目",1865,1582,1960,3542
20170101,"高輪地区総合支所管内","三田五丁目",2833,2393,2988,5381
20170101,"高輪地区総合支所管内","高輪一丁目",3673,3064,3888,6952
20170101,"高輪地区総合支所管内","高輪二丁目",3443,2889,3480,6369
20170101,"高輪地区総合支所管内","高輪三丁目",2391,2148,2490,4638
20170101,"高輪地区総合支所管内","高輪四丁目",2101,2008,2126,4134
20170101,"高輪地区総合支所管内","白金一丁目",2685,2105,2699,4804
20170101,"高輪地区総合支所管内","白金二丁目",1020,1006,1274,2280
20170101,"高輪地区総合支所管内","白金三丁目",2172,1775,2115,3890
20170101,"高輪地区総合支所管内","白金四丁目",716,634,822,1456
20170101,"高輪地区総合支所管内","白金五丁目",973,768,904,1672
20170101,"高輪地区総合支所管内","白金六丁目",1811,1621,1938,3559
20170101,"高輪地区総合支所管内","白金台一丁目",482,448,602,1050
20170101,"高輪地区総合支所管内","白金台二丁目",1368,1194,1492,2686
20170101,"高輪地区総合支所管内","白金台三丁目",1739,1655,2053,3708
20170101,"高輪地区総合支所管内","白金台四丁目",1011,889,1166,2055
20170101,"高輪地区総合支所管内","白金台五丁目",946,788,1052,1840
20170101,"麻布地区総合支所管内","麻布狸穴町",295,348,347,695
20170101,"麻布地区総合支所管内","麻布永坂町",80,105,123,228
20170101,"麻布地区総合支所管内","南麻布一丁目",2149,1885,2218,4103
20170101,"麻布地区総合支所管内","南麻布二丁目",2114,1782,1992,3774
20170101,"麻布地区総合支所管内","南麻布三丁目",1451,1411,1656,3067
20170101,"麻布地区総合支所管内","南麻布四丁目",1468,1418,1792,3210
20170101,"麻布地区総合支所管内","南麻布五丁目",918,908,1149,2057
20170101,"麻布地区総合支所管内","元麻布一丁目",510,552,667,1219
20170101,"麻布地区総合支所管内","元麻布二丁目",794,1020,1187,2207
20170101,"麻布地区総合支所管内","元麻布三丁目",712,880,843,1723
20170101,"麻布地区総合支所管内","西麻布一丁目",978,820,800,1620
20170101,"麻布地区総合支所管内","西麻布二丁目",1403,1231,1371,2602
20170101,"麻布地区総合支所管内","西麻布三丁目",1586,1513,1815,3328
20170101,"麻布地区総合支所管内","西麻布四丁目",1451,1380,1628,3008
20170101,"麻布地区総合支所管内","六本木一丁目",947,1144,1254,2398
20170101,"麻布地区総合支所管内","六本木二丁目",431,303,306,609
20170101,"麻布地区総合支所管内","六本木三丁目",1461,1370,1249,2619
20170101,"麻布地区総合支所管内","六本木四丁目",499,547,525,1072
20170101,"麻布地区総合支所管内","六本木五丁目",1028,944,1078,2022
20170101,"麻布地区総合支所管内","六本木六丁目",638,818,813,1631
20170101,"麻布地区総合支所管内","六本木七丁目",1235,1030,1090,2120
20170101,"麻布地区総合支所管内","麻布台一丁目",364,320,331,651
20170101,"麻布地区総合支所管内","麻布台二丁目",222,224,237,461
20170101,"麻布地区総合支所管内","麻布台三丁目",542,483,551,1034
20170101,"麻布地区総合支所管内","麻布十番一丁目",730,586,655,1241
20170101,"麻布地区総合支所管内","麻布十番二丁目",1614,1229,1453,2682
20170101,"麻布地区総合支所管内","麻布十番三丁目",1068,787,892,1679
20170101,"麻布地区総合支所管内","麻布十番四丁目",319,183,299,482
20170101,"麻布地区総合支所管内","東麻布一丁目",1257,969,1111,2080
20170101,"麻布地区総合支所管内","東麻布二丁目",1293,1072,1126,2198
20170101,"麻布地区総合支所管内","東麻布三丁目",507,341,432,773
20170201,"芝地区総合支所管内","芝一丁目",1044,864,904,1768
20170201,"芝地区総合支所管内","芝二丁目",1848,1541,1658,3199
20170201,"芝地区総合支所管内","芝三丁目",1988,1639,1864,3503
20170201,"芝地区総合支所管内","芝四丁目",1300,1065,1204,2269
20170201,"芝地区総合支所管内","芝五丁目",1912,1284,1694,2978
20170201,"芝地区総合支所管内","海岸一丁目",1220,1019,958,1977
20170201,"芝地区総合支所管内","東新橋一丁目",707,631,752,1383
20170201,"芝地区総合支所管内","東新橋二丁目",330,285,215,500
20170201,"芝地区総合支所管内","新橋一丁目",11,6,7,13
20170201,"芝地区総合支所管内","新橋二丁目",88,59,73,132
20170201,"芝地区総合支所管内","新橋三丁目",120,139,111,250
20170201,"芝地区総合支所管内","新橋四丁目",302,219,222,441
20170201,"芝地区総合支所管内","新橋五丁目",479,395,349,744
20170201,"芝地区総合支所管内","新橋六丁目",681,534,408,942
20170201,"芝地区総合支所管内","西新橋一丁目",197,171,136,307
20170201,"芝地区総合支所管内","西新橋二丁目",287,215,214,429
20170201,"芝地区総合支所管内","西新橋三丁目",479,310,349,659
20170201,"芝地区総合支所管内","三田一丁目",2181,1967,2282,4249
20170201,"芝地区総合支所管内","三田二丁目",2092,1960,2341,4301
20170201,"芝地区総合支所管内","三田三丁目",964,793,833,1626
20170201,"芝地区総合支所管内","浜松町一丁目",839,786,748,1534
20170201,"芝地区総合支所管内","浜松町二丁目",205,149,152,301
20170201,"芝地区総合支所管内","芝大門一丁目",410,317,356,673
20170201,"芝地区総合支所管内","芝大門二丁目",499,382,412,794
20170201,"芝地区総合支所管内","芝公園一丁目",143,104,111,215
20170201,"芝地区総合支所管内","芝公園二丁目",382,300,307,607
20170201,"芝地区総合支所管内","芝公園三丁目",158,158,159,317
20170201,"芝地区総合支所管内","芝公園四丁目",38,32,25,57
20170201,"芝地区総合支所管内","虎ノ門一丁目",236,217,222,439
20170201,"芝地区総合支所管内","虎ノ門二丁目",16,15,16,31
20170201,"芝地区総合支所管内","虎ノ門三丁目",1018,868,911,1779
20170201,"芝地区総合支所管内","虎ノ門四丁目",355,227,391,618
20170201,"芝地区総合支所管内","虎ノ門五丁目",209,214,220,434
20170201,"芝地区総合支所管内","愛宕一丁目",14,23,15,38
20170201,"芝地区総合支所管内","愛宕二丁目",141,257,234,491
20170201,"芝浦港南地区総合支所管内","芝浦一丁目",1608,1552,1498,3050
20170201,"芝浦港南地区総合支所管内","芝浦二丁目",1917,1659,1782,3441
20170201,"芝浦港南地区総合支所管内","芝浦三丁目",1077,954,1047,2001
20170201,"芝浦港南地区総合支所管内","芝浦四丁目",7039,7761,7967,15728
20170201,"芝浦港南地区総合支所管内","海岸二丁目",401,392,387,779
20170201,"芝浦港南地区総合支所管内","海岸三丁目",2178,1901,1486,3387
20170201,"芝浦港南地区総合支所管内","港南一丁目",133,133,137,270
20170201,"芝浦港南地区総合支所管内","港南二丁目",1299,1229,1355,2584
20170201,"芝浦港南地区総合支所管内","港南三丁目",2968,3195,3439,6634
20170201,"芝浦港南地区総合支所管内","港南四丁目",4545,5086,5547,10633
20170201,"芝浦港南地区総合支所管内","港南五丁目",321,320,225,545
20170201,"芝浦港南地区総合支所管内","台場一丁目",1783,2186,2399,4585
20170201,"芝浦港南地区総合支所管内","台場二丁目",424,466,468,934
20170201,"赤坂地区総合支所管内","元赤坂一丁目",178,137,170,307
20170201,"赤坂地区総合支所管内","元赤坂二丁目",159,164,135,299
20170201,"赤坂地区総合支所管内","赤坂一丁目",167,250,280,530
20170201,"赤坂地区総合支所管内","赤坂二丁目",1644,1489,1533,3022
20170201,"赤坂地区総合支所管内","赤坂三丁目",169,161,153,314
20170201,"赤坂地区総合支所管内","赤坂四丁目",1128,1053,1116,2169
20170201,"赤坂地区総合支所管内","赤坂五丁目",400,393,487,880
20170201,"赤坂地区総合支所管内","赤坂六丁目",2009,1838,1988,3826
20170201,"赤坂地区総合支所管内","赤坂七丁目",1370,1232,1333,2565
20170201,"赤坂地区総合支所管内","赤坂八丁目",1509,1397,1751,3148
20170201,"赤坂地区総合支所管内","赤坂九丁目",971,844,790,1634
20170201,"赤坂地区総合支所管内","南青山一丁目",1327,1166,1406,2572
20170201,"赤坂地区総合支所管内","南青山二丁目",1065,983,1070,2053
20170201,"赤坂地区総合支所管内","南青山三丁目",666,541,686,1227
20170201,"赤坂地区総合支所管内","南青山四丁目",1522,1534,1754,3288
20170201,"赤坂地区総合支所管内","南青山五丁目",673,648,791,1439
20170201,"赤坂地区総合支所管内","南青山六丁目",1002,870,1012,1882
20170201,"赤坂地区総合支所管内","南青山七丁目",1052,1038,1239,2277
20170201,"赤坂地区総合支所管内","北青山一丁目",742,621,940,1561
20170201,"赤坂地区総合支所管内","北青山二丁目",280,240,296,536
20170201,"赤坂地区総合支所管内","北青山三丁目",496,321,494,815
20170201,"高輪地区総合支所管内","三田四丁目",1870,1578,1967,3545
20170201,"高輪地区総合支所管内","三田五丁目",2836,2391,2990,5381
20170201,"高輪地区総合支所管内","高輪一丁目",3674,3071,3894,6965
20170201,"高輪地区総合支所管内","高輪二丁目",3450,2894,3498,6392
20170201,"高輪地区総合支所管内","高輪三丁目",2389,2151,2488,4639
20170201,"高輪地区総合支所管内","高輪四丁目",2085,1996,2134,4130
20170201,"高輪地区総合支所管内","白金一丁目",2687,2101,2706,4807
20170201,"高輪地区総合支所管内","白金二丁目",1016,1021,1276,2297
20170201,"高輪地区総合支所管内","白金三丁目",2184,1777,2138,3915
20170201,"高輪地区総合支所管内","白金四丁目",714,633,818,1451
20170201,"高輪地区総合支所管内","白金五丁目",974,776,907,1683
20170201,"高輪地区総合支所管内","白金六丁目",1814,1616,1947,3563
20170201,"高輪地区総合支所管内","白金台一丁目",483,451,604,1055
20170201,"高輪地区総合支所管内","白金台二丁目",1377,1200,1498,2698
20170201,"高輪地区総合支所管内","白金台三丁目",1737,1654,2046,3700
20170201,"高輪地区総合支所管内","白金台四丁目",1011,885,1168,2053
20170201,"高輪地区総合支所管内","白金台五丁目",957,792,1059,1851
20170201,"麻布地区総合支所管内","麻布狸穴町",295,348,348,696
20170201,"麻布地区総合支所管内","麻布永坂町",79,108,123,231
20170201,"麻布地区総合支所管内","南麻布一丁目",2149,1887,2230,4117
20170201,"麻布地区総合支所管内","南麻布二丁目",2114,1789,1999,3788
20170201,"麻布地区総合支所管内","南麻布三丁目",1454,1415,1660,3075
20170201,"麻布地区総合支所管内","南麻布四丁目",1467,1419,1802,3221
20170201,"麻布地区総合支所管内","南麻布五丁目",916,905,1143,2048
20170201,"麻布地区総合支所管内","元麻布一丁目",509,552,659,1211
20170201,"麻布地区総合支所管内","元麻布二丁目",795,1030,1206,2236
20170201,"麻布地区総合支所管内","元麻布三丁目",712,888,851,1739
20170201,"麻布地区総合支所管内","西麻布一丁目",987,829,799,1628
20170201,"麻布地区総合支所管内","西麻布二丁目",1397,1223,1360,2583
20170201,"麻布地区総合支所管内","西麻布三丁目",1578,1515,1804,3319
20170201,"麻布地区総合支所管内","西麻布四丁目",1446,1381,1619,3000
20170201,"麻布地区総合支所管内","六本木一丁目",949,1152,1261,2413
20170201,"麻布地区総合支所管内","六本木二丁目",435,306,305,611
20170201,"麻布地区総合支所管内","六本木三丁目",1465,1381,1276,2657
20170201,"麻布地区総合支所管内","六本木四丁目",503,561,530,1091
20170201,"麻布地区総合支所管内","六本木五丁目",1022,949,1070,2019
20170201,"麻布地区総合支所管内","六本木六丁目",635,826,814,1640
20170201,"麻布地区総合支所管内","六本木七丁目",1232,1024,1093,2117
20170201,"麻布地区総合支所管内","麻布台一丁目",362,323,328,651
20170201,"麻布地区総合支所管内","麻布台二丁目",224,225,237,462
20170201,"麻布地区総合支所管内","麻布台三丁目",545,485,558,1043
20170201,"麻布地区総合支所管内","麻布十番一丁目",732,592,657,1249
20170201,"麻布地区総合支所管内","麻布十番二丁目",1602,1218,1444,2662
20170201,"麻布地区総合支所管内","麻布十番三丁目",1065,787,897,1684
20170201,"麻布地区総合支所管内","麻布十番四丁目",323,183,301,484
20170201,"麻布地区総合支所管内","東麻布一丁目",1261,970,1119,2089
20170201,"麻布地区総合支所管内","東麻布二丁目",1295,1073,1123,2196
20170201,"麻布地区総合支所管内","東麻布三丁目",511,347,430,777
20170301,"芝地区総合支所管内","芝一丁目",1045,868,914,1782
20170301,"芝地区総合支所管内","芝二丁目",1863,1544,1676,3220
20170301,"芝地区総合支所管内","芝三丁目",1984,1643,1856,3499
20170301,"芝地区総合支所管内","芝四丁目",1311,1075,1205,2280
20170301,"芝地区総合支所管内","芝五丁目",1903,1285,1691,2976
20170301,"芝地区総合支所管内","海岸一丁目",1218,1019,950,1969
20170301,"芝地区総合支所管内","東新橋一丁目",708,630,754,1384
20170301,"芝地区総合支所管内","東新橋二丁目",335,291,214,505
20170301,"芝地区総合支所管内","新橋一丁目",10,6,6,12
20170301,"芝地区総合支所管内","新橋二丁目",87,59,71,130
20170301,"芝地区総合支所管内","新橋三丁目",120,138,110,248
20170301,"芝地区総合支所管内","新橋四丁目",301,221,223,444
20170301,"芝地区総合支所管内","新橋五丁目",484,395,356,751
20170301,"芝地区総合支所管内","新橋六丁目",685,533,417,950
20170301,"芝地区総合支所管内","西新橋一丁目",196,168,135,303
20170301,"芝地区総合支所管内","西新橋二丁目",285,217,212,429
20170301,"芝地区総合支所管内","西新橋三丁目",483,317,351,668
20170301,"芝地区総合支所管内","三田一丁目",2182,1966,2280,4246
20170301,"芝地区総合支所管内","三田二丁目",2088,1952,2343,4295
20170301,"芝地区総合支所管内","三田三丁目",958,793,834,1627
20170301,"芝地区総合支所管内","浜松町一丁目",836,781,749,1530
20170301,"芝地区総合支所管内","浜松町二丁目",201,147,148,295
20170301,"芝地区総合支所管内","芝大門一丁目",413,320,359,679
20170301,"芝地区総合支所管内","芝大門二丁目",501,381,418,799
20170301,"芝地区総合支所管内","芝公園一丁目",141,104,110,214
20170301,"芝地区総合支所管内","芝公園二丁目",387,304,312,616
20170301,"芝地区総合支所管内","芝公園三丁目",156,156,157,313
20170301,"芝地区総合支所管内","芝公園四丁目",38,33,25,58
20170301,"芝地区総合支所管内","虎ノ門一丁目",237,220,225,445
20170301,"芝地区総合支所管内","虎ノ門二丁目",16,15,16,31
20170301,"芝地区総合支所管内","虎ノ門三丁目",1016,868,908,1776
20170301,"芝地区総合支所管内","虎ノ門四丁目",353,227,392,619
20170301,"芝地区総合支所管内","虎ノ門五丁目",207,212,220,432
20170301,"芝地区総合支所管内","愛宕一丁目",15,22,15,37
20170301,"芝地区総合支所管内","愛宕二丁目",141,259,231,490
20170301,"芝浦港南地区総合支所管内","芝浦一丁目",1623,1564,1509,3073
20170301,"芝浦港南地区総合支所管内","芝浦二丁目",1919,1657,1781,3438
20170301,"芝浦港南地区総合支所管内","芝浦三丁目",1068,943,1038,1981
20170301,"芝浦港南地区総合支所管内","芝浦四丁目",7066,7788,8012,15800
20170301,"芝浦港南地区総合支所管内","海岸二丁目",401,389,388,777
20170301,"芝浦港南地区総合支所管内","海岸三丁目",2195,1919,1489,3408
20170301,"芝浦港南地区総合支所管内","港南一丁目",130,135,138,273
20170301,"芝浦港南地区総合支所管内","港南二丁目",1295,1231,1356,2587
20170301,"芝浦港南地区総合支所管内","港南三丁目",2963,3197,3428,6625
20170301,"芝浦港南地区総合支所管内","港南四丁目",4547,5084,5552,10636
20170301,"芝浦港南地区総合支所管内","港南五丁目",319,321,225,546
20170301,"芝浦港南地区総合支所管内","台場一丁目",1781,2180,2397,4577
20170301,"芝浦港南地区総合支所管内","台場二丁目",422,465,466,931
20170301,"赤坂地区総合支所管内","元赤坂一丁目",180,140,171,311
20170301,"赤坂地区総合支所管内","元赤坂二丁目",158,164,135,299
20170301,"赤坂地区総合支所管内","赤坂一丁目",169,256,288,544
20170301,"赤坂地区総合支所管内","赤坂二丁目",1651,1492,1542,3034
20170301,"赤坂地区総合支所管内","赤坂三丁目",168,162,150,312
20170301,"赤坂地区総合支所管内","赤坂四丁目",1132,1057,1110,2167
20170301,"赤坂地区総合支所管内","赤坂五丁目",402,396,486,882
20170301,"赤坂地区総合支所管内","赤坂六丁目",1995,1816,1977,3793
20170301,"赤坂地区総合支所管内","赤坂七丁目",1371,1229,1341,2570
20170301,"赤坂地区総合支所管内","赤坂八丁目",1514,1401,1752,3153
20170301,"赤坂地区総合支所管内","赤坂九丁目",974,848,793,1641
20170301,"赤坂地区総合支所管内","南青山一丁目",1319,1156,1396,2552
20170301,"赤坂地区総合支所管内","南青山二丁目",1078,989,1084,2073
20170301,"赤坂地区総合支所管内","南青山三丁目",661,534,686,1220
20170301,"赤坂地区総合支所管内","南青山四丁目",1524,1529,1761,3290
20170301,"赤坂地区総合支所管内","南青山五丁目",681,654,800,1454
20170301,"赤坂地区総合支所管内","南青山六丁目",994,865,1010,1875
20170301,"赤坂地区総合支所管内","南青山七丁目",1051,1046,1240,2286
20170301,"赤坂地区総合支所管内","北青山一丁目",739,623,935,1558
20170301,"赤坂地区総合支所管内","北青山二丁目",281,239,296,535
20170301,"赤坂地区総合支所管内","北青山三丁目",487,312,487,799
20170301,"高輪地区総合支所管内","三田四丁目",1877,1584,1968,3552
20170301,"高輪地区総合支所管内","三田五丁目",2840,2395,2991,5386
20170301,"高輪地区総合支所管内","高輪一丁目",3681,3068,3904,6972
20170301,"高輪地区総合支所管内","高輪二丁目",3456,2909,3504,6413
20170301,"高輪地区総合支所管内","高輪三丁目",2389,2149,2488,4637
20170301,"高輪地区総合支所管内","高輪四丁目",2088,1995,2141,4136
20170301,"高輪地区総合支所管内","白金一丁目",2705,2108,2716,4824
20170301,"高輪地区総合支所管内","白金二丁目",1017,1011,1273,2284
20170301,"高輪地区総合支所管内","白金三丁目",2186,1791,2138,3929
20170301,"高輪地区総合支所管内","白金四丁目",716,634,822,1456
20170301,"高輪地区総合支所管内","白金五丁目",976,782,909,1691
20170301,"高輪地区総合支所管内","白金六丁目",1825,1629,1955,3584
20170301,"高輪地区総合支所管内","白金台一丁目",486,454,609,1063
20170301,"高輪地区総合支所管内","白金台二丁目",1384,1206,1499,2705
20170301,"高輪地区総合支所管内","白金台三丁目",1735,1651,2045,3696
20170301,"高輪地区総合支所管内","白金台四丁目",1013,882,1168,2050
20170301,"高輪地区総合支所管内","白金台五丁目",965,799,1065,1864
20170301,"麻布地区総合支所管内","麻布狸穴町",295,348,349,697
20170301,"麻布地区総合支所管内","麻布永坂町",80,108,123,231
20170301,"麻布地区総合支所管内","南麻布一丁目",2158,1902,2250,4152
20170301,"麻布地区総合支所管内","南麻布二丁目",2124,1799,2015,3814
20170301,"麻布地区総合支所管内","南麻布三丁目",1454,1417,1652,3069
20170301,"麻布地区総合支所管内","南麻布四丁目",1475,1428,1812,3240
20170301,"麻布地区総合支所管内","南麻布五丁目",928,919,1154,2073
20170301,"麻布地区総合支所管内","元麻布一丁目",507,551,664,1215
20170301,"麻布地区総合支所管内","元麻布二丁目",796,1029,1204,2233
20170301,"麻布地区総合支所管内","元麻布三丁目",708,877,855,1732
20170301,"麻布地区総合支所管内","西麻布一丁目",991,825,796,1621
20170301,"麻布地区総合支所管内","西麻布二丁目",1403,1224,1363,2587
20170301,"麻布地区総合支所管内","西麻布三丁目",1586,1522,1813,3335
20170301,"麻布地区総合支所管内","西麻布四丁目",1451,1387,1620,3007
20170301,"麻布地区総合支所管内","六本木一丁目",943,1143,1259,2402
20170301,"麻布地区総合支所管内","六本木二丁目",437,310,305,615
20170301,"麻布地区総合支所管内","六本木三丁目",1464,1388,1283,2671
20170301,"麻布地区総合支所管内","六本木四丁目",498,558,525,1083
20170301,"麻布地区総合支所管内","六本木五丁目",1023,957,1076,2033
20170301,"麻布地区総合支所管内","六本木六丁目",633,830,821,1651
20170301,"麻布地区総合支所管内","六本木七丁目",1231,1030,1083,2113
20170301,"麻布地区総合支所管内","麻布台一丁目",358,317,324,641
20170301,"麻布地区総合支所管内","麻布台二丁目",227,229,241,470
20170301,"麻布地区総合支所管内","麻布台三丁目",547,486,559,1045
20170301,"麻布地区総合支所管内","麻布十番一丁目",732,598,660,1258
20170301,"麻布地区総合支所管内","麻布十番二丁目",1604,1219,1447,2666
20170301,"麻布地区総合支所管内","麻布十番三丁目",1059,785,888,1673
20170301,"麻布地区総合支所管内","麻布十番四丁目",323,181,302,483
20170301,"麻布地区総合支所管内","東麻布一丁目",1272,976,1131,2107
20170301,"麻布地区総合支所管内","東麻布二丁目",1298,1084,1118,2202
20170301,"麻布地区総合支所管内","東麻布三丁目",510,352,428,780
20170401,"芝地区総合支所管内","芝一丁目",1060,875,923,1798
20170401,"芝地区総合支所管内","芝二丁目",1884,1552,1696,3248
20170401,"芝地区総合支所管内","芝三丁目",1997,1642,1854,3496
20170401,"芝地区総合支所管内","芝四丁目",1316,1070,1203,2273
20170401,"芝地区総合支所管内","芝五丁目",1914,1287,1690,2977
20170401,"芝地区総合支所管内","海岸一丁目",1232,1030,966,1996
20170401,"芝地区総合支所管内","東新橋一丁目",717,632,773,1405
20170401,"芝地区総合支所管内","東新橋二丁目",338,290,213,503
20170401,"芝地区総合支所管内","新橋一丁目",10,6,6,12
20170401,"芝地区総合支所管内","新橋二丁目",87,59,68,127
20170401,"芝地区総合支所管内","新橋三丁目",120,138,111,249
20170401,"芝地区総合支所管内","新橋四丁目",300,221,222,443
20170401,"芝地区総合支所管内","新橋五丁目",483,394,351,745
20170401,"芝地区総合支所管内","新橋六丁目",690,536,420,956
20170401,"芝地区総合支所管内","西新橋一丁目",197,165,135,300
20170401,"芝地区総合支所管内","西新橋二丁目",286,215,213,428
20170401,"芝地区総合支所管内","西新橋三丁目",501,329,363,692
20170401,"芝地区総合支所管内","三田一丁目",2213,1975,2299,4274
20170401,"芝地区総合支所管内","三田二丁目",2096,1956,2353,4309
20170401,"芝地区総合支所管内","三田三丁目",956,795,840,1635
20170401,"芝地区総合支所管内","浜松町一丁目",835,779,747,1526
20170401,"芝地区総合支所管内","浜松町二丁目",203,151,149,300
20170401,"芝地区総合支所管内","芝大門一丁目",416,320,359,679
20170401,"芝地区総合支所管内","芝大門二丁目",507,378,422,800
20170401,"芝地区総合支所管内","芝公園一丁目",143,104,112,216
20170401,"芝地区総合支所管内","芝公園二丁目",387,302,315,617
20170401,"芝地区総合支所管内","芝公園三丁目",158,153,156,309
20170401,"芝地区総合支所管内","芝公園四丁目",39,33,26,59
20170401,"芝地区総合支所管内","虎ノ門一丁目",240,219,227,446
20170401,"芝地区総合支所管内","虎ノ門二丁目",17,16,16,32
20170401,"芝地区総合支所管内","虎ノ門三丁目",1023,883,909,1792
20170401,"芝地区総合支所管内","虎ノ門四丁目",387,230,428,658
20170401,"芝地区総合支所管内","虎ノ門五丁目",204,211,218,429
20170401,"芝地区総合支所管内","愛宕一丁目",15,22,15,37
20170401,"芝地区総合支所管内","愛宕二丁目",147,263,236,499
20170401,"芝浦港南地区総合支所管内","芝浦一丁目",1631,1583,1522,3105
20170401,"芝浦港南地区総合支所管内","芝浦二丁目",1912,1640,1786,3426
20170401,"芝浦港南地区総合支所管内","芝浦三丁目",1066,936,1032,1968
20170401,"芝浦港南地区総合支所管内","芝浦四丁目",7087,7774,8007,15781
20170401,"芝浦港南地区総合支所管内","海岸二丁目",408,395,394,789
