"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2016120101,"一の橋",2,7,33,40,6,4,37,230,32,13,5,"ENE",97,48,267
2016120102,"一の橋",1,5,28,33,8,4,64,331,29,28,4,"ENE",85,58,395
2016120103,"一の橋",1,6,28,34,6,3,30,222,25,21,3,"E",90,56,252
2016120104,"一の橋",1,6,26,32,8,3,56,325,24,18,2,"E",81,69,381
2016120105,"一の橋",1,7,24,31,8,3,39,275,28,23,4,"E",72,78,314
2016120106,"一の橋",1,11,25,36,7,3,35,257,25,22,5,"NE",72,84,292
2016120107,"一の橋",1,19,30,49,3,4,34,252,26,11,4,"E",75,87,286
2016120108,"一の橋",1,40,36,76,1,5,27,229,23,8,2,"ENE",78,88,256
2016120109,"一の橋",1,49,36,85,1,6,34,233,14,5,5,"ESE",77,87,267
2016120110,"一の橋",1,55,37,92,3,5,28,211,26,14,5,"E",89,85,239
2016120111,"一の橋",1,64,39,103,3,6,50,265,32,12,7,"NE",99,83,315
2016120112,"一の橋",1,41,37,78,7,5,41,234,26,18,4,"ESE",123,73,275
2016120113,"一の橋",1,26,35,61,12,5,37,236,22,10,4,"SSW",144,64,273
2016120114,"一の橋",1,25,38,63,12,5,45,241,25,11,4,"WSW",150,63,286
2016120115,"一の橋",4,75,57,132,2,7,51,236,31,27,2,"E",141,73,287
2016120116,"一の橋",6,98,58,156,1,10,83,289,47,34,5,"ENE",141,75,372
2016120117,"一の橋",7,106,58,164,0,10,56,233,53,37,3,"E",143,79,289
2016120118,"一の橋",4,100,54,154,1,12,77,246,50,29,12,"WSW",166,72,323
2016120119,"一の橋",2,24,38,62,5,7,44,208,32,16,6,"W",170,64,252
2016120120,"一の橋",1,20,36,56,6,6,35,214,21,9,4,"ENE",157,69,249
2016120121,"一の橋",2,61,51,112,0,10,79,240,29,27,5,"E",143,76,319
2016120122,"一の橋",2,69,54,123,0,10,85,248,48,35,4,"E",137,77,333
2016120123,"一の橋",2,80,55,135,0,11,95,258,49,33,2,"E",135,78,353
2016120124,"一の橋",2,84,53,137,0,11,117,310,51,31,6,"WSW",129,78,427
2016120201,"一の橋",2,77,48,125,0,10,95,260,43,32,3,"SW",128,78,355
