地域コード,地域,町丁別地域階層,町丁別地域,世帯数(世帯),人口／総数(人),人口／男(人),人口／女(人)
13112,世田谷区,1,北烏山9丁目,1404,2732,1294,1438
13112,世田谷区,1,北沢1丁目,3157,5132,2523,2609
13112,世田谷区,1,北沢2丁目,1703,2449,1186,1263
13112,世田谷区,1,北沢3丁目,2044,3129,1563,1566
13112,世田谷区,1,北沢4丁目,2056,3412,1686,1726
13112,世田谷区,1,北沢5丁目,2638,4131,2004,2127
13112,世田谷区,1,喜多見1丁目,804,2073,1052,1021
13112,世田谷区,1,喜多見2丁目,778,1512,665,847
13112,世田谷区,1,喜多見3丁目,572,1322,665,657
13112,世田谷区,1,喜多見4丁目,1299,2659,1363,1296
13112,世田谷区,1,喜多見5丁目,851,1693,858,835
13112,世田谷区,1,喜多見6丁目,672,1515,730,785
13112,世田谷区,1,喜多見7丁目,1655,3268,1655,1613
13112,世田谷区,1,喜多見8丁目,1322,2366,1099,1267
13112,世田谷区,1,喜多見9丁目,1510,2843,1329,1514
13112,世田谷区,1,砧1丁目,1935,4345,2106,2239
13112,世田谷区,1,砧2丁目,1745,3627,1733,1894
13112,世田谷区,1,砧3丁目,1955,4041,1997,2044
13112,世田谷区,1,砧4丁目,2168,4446,2140,2306
13112,世田谷区,1,砧5丁目,1124,2420,1154,1266
13112,世田谷区,1,砧6丁目,1432,2662,1170,1492
13112,世田谷区,1,砧7丁目,1039,2056,1009,1047
13112,世田谷区,1,砧8丁目,1688,3222,1459,1763
13112,世田谷区,1,砧公園,0,0,0,0
13112,世田谷区,1,給田1丁目,638,1195,573,622
13112,世田谷区,1,給田2丁目,696,1249,606,643
13112,世田谷区,1,給田3丁目,2411,4175,1953,2222
13112,世田谷区,1,給田4丁目,1834,3707,1730,1977
13112,世田谷区,1,給田5丁目,1214,2725,1337,1388
13112,世田谷区,1,経堂1丁目,2742,4358,1993,2365
13112,世田谷区,1,経堂2丁目,1955,3211,1499,1712
13112,世田谷区,1,経堂3丁目,1834,3325,1600,1725
13112,世田谷区,1,経堂4丁目,2638,4674,2151,2523
13112,世田谷区,1,経堂5丁目,2331,4199,1970,2229
13112,世田谷区,1,駒沢1丁目,1538,3155,1474,1681
13112,世田谷区,1,駒沢2丁目,2954,4946,2251,2695
13112,世田谷区,1,駒沢3丁目,1663,2848,1335,1513
13112,世田谷区,1,駒沢4丁目,1973,3626,1696,1930
13112,世田谷区,1,駒沢5丁目,1136,2263,1064,1199
13112,世田谷区,1,駒沢公園,2,4,1,3
13112,世田谷区,1,豪徳寺1丁目,2574,4177,1917,2260
13112,世田谷区,1,豪徳寺2丁目,1231,2413,1180,1233
13112,世田谷区,1,桜1丁目,2315,4698,2210,2488
13112,世田谷区,1,桜2丁目,1659,3376,1678,1698
13112,世田谷区,1,桜3丁目,2014,4299,2047,2252
13112,世田谷区,1,桜丘1丁目,1242,2451,1171,1280
13112,世田谷区,1,桜丘2丁目,2035,3881,1770,2111
13112,世田谷区,1,桜丘3丁目,1991,4235,1998,2237
13112,世田谷区,1,桜丘4丁目,2091,4293,2087,2206
13112,世田谷区,1,桜丘5丁目,2587,4858,2206,2652
13112,世田谷区,1,桜新町1丁目,1954,3674,1636,2038
13112,世田谷区,1,桜新町2丁目,2137,3949,1724,2225
13112,世田谷区,1,桜上水1丁目,1637,3249,1573,1676
13112,世田谷区,1,桜上水2丁目,1036,1885,928,957
13112,世田谷区,1,桜上水3丁目,855,1720,856,864
13112,世田谷区,1,桜上水4丁目,2027,4022,1891,2131
13112,世田谷区,1,桜上水5丁目,1659,3095,1467,1628
13112,世田谷区,1,三軒茶屋1丁目,3422,5093,2443,2650
13112,世田谷区,1,三軒茶屋2丁目,4867,7822,3717,4105
13112,世田谷区,1,下馬1丁目,3371,6175,3070,3105
13112,世田谷区,1,下馬2丁目,3376,5516,2480,3036
13112,世田谷区,1,下馬3丁目,1930,3747,1836,1911
13112,世田谷区,1,下馬4丁目,1056,2180,1053,1127
13112,世田谷区,1,下馬5丁目,2102,3906,1867,2039
13112,世田谷区,1,下馬6丁目,3361,6020,2785,3235
13112,世田谷区,1,新町1丁目,1422,2752,1311,1441
13112,世田谷区,1,新町2丁目,1890,3465,1565,1900
13112,世田谷区,1,新町3丁目,1053,2090,953,1137
13112,世田谷区,1,成城1丁目,1080,2347,1116,1231
13112,世田谷区,1,成城2丁目,1502,3074,1398,1676
13112,世田谷区,1,成城3丁目,1025,2250,1073,1177
13112,世田谷区,1,成城4丁目,1416,3356,1596,1760
13112,世田谷区,1,成城5丁目,862,1961,883,1078
13112,世田谷区,1,成城6丁目,716,1473,666,807
13112,世田谷区,1,成城7丁目,1114,2512,1173,1339
13112,世田谷区,1,成城8丁目,1817,3869,1711,2158
13112,世田谷区,1,成城9丁目,1133,2412,1154,1258
13112,世田谷区,1,瀬田1丁目,1212,2785,1345,1440
13112,世田谷区,1,瀬田2丁目,1625,3373,1574,1799
13112,世田谷区,1,瀬田3丁目,1193,2312,1052,1260
13112,世田谷区,1,瀬田4丁目,1789,3744,1747,1997
13112,世田谷区,1,瀬田5丁目,1367,3070,1472,1598
13112,世田谷区,1,世田谷1丁目,3660,6251,2887,3364
13112,世田谷区,1,世田谷2丁目,1988,3582,1649,1933
13112,世田谷区,1,世田谷3丁目,1920,3224,1407,1817
13112,世田谷区,1,世田谷4丁目,2009,3327,1493,1834
13112,世田谷区,1,祖師谷1丁目,1911,3252,1539,1713
13112,世田谷区,1,祖師谷2丁目,955,1560,706,854
13112,世田谷区,1,祖師谷3丁目,2470,4624,2079,2545
13112,世田谷区,1,祖師谷4丁目,1792,3517,1631,1886
13112,世田谷区,1,祖師谷5丁目,1345,3043,1426,1617
13112,世田谷区,1,祖師谷6丁目,1456,3613,1818,1795
13112,世田谷区,1,太子堂1丁目,1765,2948,1398,1550
13112,世田谷区,1,太子堂2丁目,2898,4130,1964,2166
13112,世田谷区,1,太子堂3丁目,2745,4754,2311,2443
13112,世田谷区,1,太子堂4丁目,1991,2849,1376,1473
13112,世田谷区,1,太子堂5丁目,2466,4045,1954,2091
13112,世田谷区,1,玉川1丁目,1486,3148,1450,1698
13112,世田谷区,1,玉川2丁目,1102,2058,956,1102
13112,世田谷区,1,玉川3丁目,1861,3460,1609,1851
13112,世田谷区,1,玉川4丁目,1893,3577,1658,1919
13112,世田谷区,1,玉川台1丁目,1148,2020,900,1120
13112,世田谷区,1,玉川台2丁目,2388,4411,2060,2351
13112,世田谷区,1,玉川田園調布1丁目,526,1135,506,629
13112,世田谷区,1,玉川田園調布2丁目,638,1243,583,660
13112,世田谷区,1,玉堤1丁目,2229,4600,2290,2310
13112,世田谷区,1,玉堤2丁目,572,1187,578,609
13112,世田谷区,1,代沢1丁目,1615,2935,1414,1521
13112,世田谷区,1,代沢2丁目,2631,4586,2226,2360
13112,世田谷区,1,代沢3丁目,1023,2149,1024,1125
13112,世田谷区,1,代沢4丁目,2468,4396,2133,2263
13112,世田谷区,1,代沢5丁目,1706,2684,1368,1316
13112,世田谷区,1,代田1丁目,2248,3876,1936,1940
13112,世田谷区,1,代田2丁目,2049,3502,1713,1789
13112,世田谷区,1,代田3丁目,3188,5466,2651,2815
13112,世田谷区,1,代田4丁目,2285,3855,1811,2044
13112,世田谷区,1,代田5丁目,2057,3169,1548,1621
13112,世田谷区,1,代田6丁目,2116,3453,1715,1738
13112,世田谷区,1,千歳台1丁目,1687,3542,1666,1876
13112,世田谷区,1,千歳台2丁目,1729,3635,1764,1871
13112,世田谷区,1,千歳台3丁目,1252,2699,1356,1343
13112,世田谷区,1,千歳台4丁目,1187,2934,1432,1502
13112,世田谷区,1,千歳台5丁目,913,2039,1020,1019
13112,世田谷区,1,千歳台6丁目,1779,4539,2182,2357
13112,世田谷区,1,弦巻1丁目,2361,5176,2448,2728
13112,世田谷区,1,弦巻2丁目,2279,4565,2162,2403
13112,世田谷区,1,弦巻3丁目,2232,4274,1990,2284
13112,世田谷区,1,弦巻4丁目,2814,5281,2393,2888
13112,世田谷区,1,弦巻5丁目,2609,5820,2746,3074
13112,世田谷区,1,等々力1丁目,1183,2550,1147,1403
13112,世田谷区,1,等々力2丁目,1939,3586,1641,1945
13112,世田谷区,1,等々力3丁目,1316,2549,1135,1414
13112,世田谷区,1,等々力4丁目,1364,2335,1029,1306
13112,世田谷区,1,等々力5丁目,1829,3590,1627,1963
13112,世田谷区,1,等々力6丁目,2300,4499,2129,2370
13112,世田谷区,1,等々力7丁目,2176,4636,2162,2474
13112,世田谷区,1,等々力8丁目,1603,3570,1719,1851
13112,世田谷区,1,中町1丁目,866,1843,850,993
13112,世田谷区,1,中町2丁目,1682,3419,1607,1812
13112,世田谷区,1,中町3丁目,1450,2877,1344,1533
13112,世田谷区,1,中町4丁目,1231,2855,1374,1481
13112,世田谷区,1,中町5丁目,1754,3564,1594,1970
13112,世田谷区,1,野毛1丁目,872,1790,888,902
13112,世田谷区,1,野毛2丁目,1185,2630,1310,1320
13112,世田谷区,1,野毛3丁目,846,1730,851,879
13112,世田谷区,1,野沢1丁目,1914,3705,1784,1921
13112,世田谷区,1,野沢2丁目,1878,3292,1564,1728
13112,世田谷区,1,野沢3丁目,2790,5705,2666,3039
13112,世田谷区,1,野沢4丁目,1642,2844,1354,1490
13112,世田谷区,1,八幡山1丁目,1363,2815,1385,1430
13112,世田谷区,1,八幡山2丁目,715,1410,751,659
13112,世田谷区,1,八幡山3丁目,2213,3556,1740,1816
13112,世田谷区,1,羽根木1丁目,1791,2868,1373,1495
13112,世田谷区,1,羽根木2丁目,2423,4176,1990,2186
13112,世田谷区,1,東玉川1丁目,1890,4125,1943,2182
13112,世田谷区,1,東玉川2丁目,2282,4341,2028,2313
13112,世田谷区,1,深沢1丁目,1545,3417,1647,1770
13112,世田谷区,1,深沢2丁目,1783,4234,2013,2221
13112,世田谷区,1,深沢3丁目,1178,2515,1251,1264
13112,世田谷区,1,深沢4丁目,1578,3519,1659,1860
13112,世田谷区,1,深沢5丁目,1916,4109,1952,2157
13112,世田谷区,1,深沢6丁目,1200,2537,1278,1259
13112,世田谷区,1,深沢7丁目,987,2270,1105,1165
13112,世田谷区,1,深沢8丁目,793,1738,777,961
13112,世田谷区,1,船橋1丁目,3002,5347,2488,2859
13112,世田谷区,1,船橋2丁目,1159,2370,1094,1276
13112,世田谷区,1,船橋3丁目,1706,3824,1835,1989
13112,世田谷区,1,船橋4丁目,1546,3323,1602,1721
13112,世田谷区,1,船橋5丁目,2374,4997,2392,2605
13112,世田谷区,1,船橋6丁目,1317,2345,1149,1196
13112,世田谷区,1,船橋7丁目,2333,4470,2138,2332
13112,世田谷区,1,松原1丁目,4011,6138,2930,3208
13112,世田谷区,1,松原2丁目,3113,4730,2226,2504
13112,世田谷区,1,松原3丁目,3068,5097,2399,2698
13112,世田谷区,1,松原4丁目,1806,3578,1668,1910
13112,世田谷区,1,松原5丁目,3277,5645,2653,2992
13112,世田谷区,1,松原6丁目,2374,4149,1988,2161
13112,世田谷区,1,三宿1丁目,2631,3999,1887,2112
13112,世田谷区,1,三宿2丁目,2534,4454,2182,2272
13112,世田谷区,1,南烏山1丁目,1944,3482,1627,1855
13112,世田谷区,1,南烏山2丁目,2623,4483,2007,2476
13112,世田谷区,1,南烏山3丁目,2297,4230,1891,2339
13112,世田谷区,1,南烏山4丁目,2090,3016,1380,1636
13112,世田谷区,1,南烏山5丁目,1615,2669,1184,1485
13112,世田谷区,1,南烏山6丁目,3548,5370,2443,2927
13112,世田谷区,1,宮坂1丁目,2282,3969,1854,2115
13112,世田谷区,1,宮坂2丁目,2030,3239,1481,1758
13112,世田谷区,1,宮坂3丁目,2843,4679,2194,2485
13112,世田谷区,1,用賀1丁目,1752,3953,1856,2097
13112,世田谷区,1,用賀2丁目,2389,4272,1933,2339
13112,世田谷区,1,用賀3丁目,2338,4329,2047,2282
13112,世田谷区,1,用賀4丁目,1824,2979,1386,1593
13112,世田谷区,1,若林1丁目,2762,4448,2168,2280
13112,世田谷区,1,若林2丁目,2091,3800,1808,1992
13112,世田谷区,1,若林3丁目,2144,3414,1643,1771
13112,世田谷区,1,若林4丁目,2494,4327,2104,2223
13112,世田谷区,1,若林5丁目,1890,3351,1623,1728
13113,渋谷区,0,渋谷区総数,139386,229013,110012,119001
13113,渋谷区,1,恵比寿1丁目,2356,3720,1756,1964
13113,渋谷区,1,恵比寿2丁目,2734,4247,1962,2285
13113,渋谷区,1,恵比寿3丁目,2976,4761,2208,2553
13113,渋谷区,1,恵比寿4丁目,1539,2425,1159,1266
13113,渋谷区,1,広尾1丁目,1878,2851,1317,1534
13113,渋谷区,1,広尾2丁目,896,1950,929,1021
13113,渋谷区,1,広尾5丁目,1985,3045,1295,1750
13113,渋谷区,1,猿楽町,1107,2024,938,1086
13113,渋谷区,1,鴬谷町,960,1836,863,973
13113,渋谷区,1,鉢山町,570,1150,539,611
13113,渋谷区,1,代官山町,1168,2044,942,1102
13113,渋谷区,1,恵比寿西1丁目,1360,2145,1043,1102
13113,渋谷区,1,恵比寿西2丁目,1391,2357,1083,1274
13113,渋谷区,1,恵比寿南1丁目,642,897,457,440
13113,渋谷区,1,恵比寿南2丁目,1176,1884,867,1017
13113,渋谷区,1,恵比寿南3丁目,1189,2012,934,1078
13113,渋谷区,1,渋谷1丁目,1176,2056,954,1102
13113,渋谷区,1,渋谷2丁目,436,592,297,295
13113,渋谷区,1,渋谷3丁目,741,952,544,408
13113,渋谷区,1,渋谷4丁目,245,484,218,266
13113,渋谷区,1,東1丁目,1258,2003,1012,991
13113,渋谷区,1,東2丁目,1873,2865,1373,1492
13113,渋谷区,1,東3丁目,1461,2233,1075,1158
13113,渋谷区,1,東4丁目,642,1156,547,609
13113,渋谷区,1,広尾3丁目,1418,2956,1359,1597
13113,渋谷区,1,広尾4丁目,2331,4279,1745,2534
13113,渋谷区,1,桜丘町,1224,1805,907,898
13113,渋谷区,1,南平台町,1124,2095,985,1110
13113,渋谷区,1,道玄坂1丁目,147,204,117,87
13113,渋谷区,1,道玄坂2丁目,320,371,252,119
13113,渋谷区,1,円山町,1638,2023,1206,817
13113,渋谷区,1,神泉町,1489,2154,1125,1029
13113,渋谷区,1,宇田川町,861,1295,706,589
13113,渋谷区,1,神南1丁目,412,632,331,301
13113,渋谷区,1,神南2丁目,0,0,0,0
13113,渋谷区,1,神山町,1808,2910,1429,1481
13113,渋谷区,1,松濤1丁目,666,1378,657,721
13113,渋谷区,1,松濤2丁目,926,1677,793,884
13113,渋谷区,1,代々木神園町,47,107,51,56
13113,渋谷区,1,富ヶ谷1丁目,2678,4410,2095,2315
13113,渋谷区,1,富ヶ谷2丁目,3033,5052,2374,2678
13113,渋谷区,1,上原1丁目,1898,3030,1395,1635
13113,渋谷区,1,上原2丁目,2234,4320,2060,2260
13113,渋谷区,1,上原3丁目,1751,3324,1535,1789
13113,渋谷区,1,西原1丁目,2522,4104,1903,2201
13113,渋谷区,1,西原2丁目,2183,4133,2024,2109
13113,渋谷区,1,西原3丁目,1460,2726,1299,1427
13113,渋谷区,1,元代々木町,2110,3655,1681,1974
13113,渋谷区,1,大山町,1695,3251,1545,1706
13113,渋谷区,1,代々木3丁目,3046,4851,2405,2446
13113,渋谷区,1,代々木4丁目,3916,6751,3196,3555
13113,渋谷区,1,代々木5丁目,3523,6519,3044,3475
13113,渋谷区,1,本町1丁目,3619,5265,2587,2678
13113,渋谷区,1,初台1丁目,2729,4424,2123,2301
13113,渋谷区,1,初台2丁目,2252,4082,1963,2119
13113,渋谷区,1,本町2丁目,2967,4636,2317,2319
13113,渋谷区,1,本町3丁目,3112,4709,2394,2315
13113,渋谷区,1,本町4丁目,2806,4380,2224,2156
13113,渋谷区,1,本町5丁目,2419,4132,2145,1987
13113,渋谷区,1,本町6丁目,2572,3822,1966,1856
13113,渋谷区,1,幡ヶ谷1丁目,2255,3406,1594,1812
13113,渋谷区,1,幡ヶ谷2丁目,3989,6165,2885,3280
13113,渋谷区,1,幡ヶ谷3丁目,3964,6815,3343,3472
13113,渋谷区,1,笹塚1丁目,4468,6711,3178,3533
13113,渋谷区,1,笹塚2丁目,4004,5557,2687,2870
13113,渋谷区,1,笹塚3丁目,2766,4349,2144,2205
13113,渋谷区,1,千駄ヶ谷1丁目,951,1881,893,988
13113,渋谷区,1,千駄ヶ谷2丁目,699,1165,573,592
13113,渋谷区,1,千駄ヶ谷3丁目,1984,3200,1531,1669
13113,渋谷区,1,千駄ヶ谷4丁目,1180,1781,861,920
13113,渋谷区,1,千駄ヶ谷5丁目,1602,2485,1234,1251
13113,渋谷区,1,千駄ヶ谷6丁目,8,17,9,8
13113,渋谷区,1,代々木1丁目,1991,3027,1561,1466
13113,渋谷区,1,代々木2丁目,1902,2885,1418,1467
13113,渋谷区,1,神宮前1丁目,1027,1929,943,986
13113,渋谷区,1,神宮前2丁目,1952,3433,1577,1856
13113,渋谷区,1,神宮前3丁目,1793,3067,1438,1629
13113,渋谷区,1,神宮前4丁目,619,1105,514,591
13113,渋谷区,1,神宮前5丁目,1041,1980,957,1023
13113,渋谷区,1,神宮前6丁目,496,904,422,482
13114,中野区,0,中野区総数,206061,332017,167199,164818
13114,中野区,1,南台一丁目,795,1288,642,646
13114,中野区,1,南台二丁目,3267,5387,2664,2723
13114,中野区,1,南台三丁目,3115,5482,2756,2726
13114,中野区,1,南台四丁目,2664,4377,2211,2166
13114,中野区,1,南台五丁目,2522,4105,2048,2057
13114,中野区,1,弥生町一丁目,4078,6232,3254,2978
13114,中野区,1,弥生町二丁目,3484,5163,2541,2622
13114,中野区,1,弥生町三丁目,1911,2967,1480,1487
13114,中野区,1,弥生町四丁目,2029,3300,1626,1674
13114,中野区,1,弥生町五丁目,2115,3527,1700,1827
13114,中野区,1,弥生町六丁目,971,1719,802,917
13114,中野区,1,本町一丁目,2328,3673,1874,1799
13114,中野区,1,本町二丁目,2944,4482,2298,2184
13114,中野区,1,本町三丁目,3704,5447,2776,2671
13114,中野区,1,本町四丁目,4794,7082,3436,3646
13114,中野区,1,本町五丁目,2501,3740,1829,1911
13114,中野区,1,本町六丁目,3148,4853,2325,2528
13114,中野区,1,中央一丁目,3766,5674,2820,2854
13114,中野区,1,中央二丁目,4000,6261,3165,3096
13114,中野区,1,中央三丁目,3601,5385,2806,2579
13114,中野区,1,中央四丁目,4316,6554,3339,3215
13114,中野区,1,中央五丁目,3483,5432,2649,2783
13114,中野区,1,東中野一丁目,4494,6860,3450,3410
13114,中野区,1,東中野二丁目,2719,4473,2176,2297
13114,中野区,1,東中野三丁目,2148,3226,1549,1677
13114,中野区,1,東中野四丁目,2919,4354,2164,2190
13114,中野区,1,東中野五丁目,2903,4836,2413,2423
13114,中野区,1,中野一丁目,3731,6045,3205,2840
13114,中野区,1,中野二丁目,1652,2751,1348,1403
13114,中野区,1,中野三丁目,3886,5966,3124,2842
13114,中野区,1,中野四丁目,961,1413,700,713
13114,中野区,1,中野五丁目,4796,6978,3746,3232
13114,中野区,1,中野六丁目,2220,3722,1909,1813
13114,中野区,1,上高田一丁目,3383,5397,2808,2589
13114,中野区,1,上高田二丁目,3237,4834,2617,2217
13114,中野区,1,上高田三丁目,2173,3327,1729,1598
13114,中野区,1,上高田四丁目,2326,3741,1913,1828
13114,中野区,1,上高田五丁目,1932,3055,1570,1485
13114,中野区,1,新井一丁目,3069,4338,2315,2023
13114,中野区,1,新井二丁目,3424,5386,2780,2606
13114,中野区,1,新井三丁目,1631,2866,1521,1345
13114,中野区,1,新井四丁目,1913,3121,1568,1553
13114,中野区,1,新井五丁目,1642,2391,1243,1148
13114,中野区,1,沼袋一丁目,2256,3323,1762,1561
13114,中野区,1,沼袋二丁目,2249,3511,1801,1710
13114,中野区,1,沼袋三丁目,1996,3015,1601,1414
13114,中野区,1,沼袋四丁目,2103,3426,1717,1709
13114,中野区,1,松が丘一丁目,2027,3189,1656,1533
13114,中野区,1,松が丘二丁目,1952,3309,1703,1606
13114,中野区,1,江原町一丁目,1911,3376,1623,1753
13114,中野区,1,江原町二丁目,2001,3521,1759,1762
13114,中野区,1,江原町三丁目,1478,2338,1154,1184
13114,中野区,1,江古田一丁目,1758,3220,1607,1613
13114,中野区,1,江古田二丁目,1629,2498,1253,1245
13114,中野区,1,江古田三丁目,1848,3701,1689,2012
13114,中野区,1,江古田四丁目,2651,4391,2207,2184
13114,中野区,1,丸山一丁目,1145,2052,1023,1029
13114,中野区,1,丸山二丁目,1679,2942,1464,1478
13114,中野区,1,野方一丁目,3124,4985,2587,2398
13114,中野区,1,野方二丁目,2916,4985,2639,2346
13114,中野区,1,野方三丁目,1562,2506,1306,1200
13114,中野区,1,野方四丁目,2060,3268,1624,1644
13114,中野区,1,野方五丁目,1427,2200,1070,1130
13114,中野区,1,野方六丁目,2092,3181,1501,1680
13114,中野区,1,大和町一丁目,3480,5077,2654,2423
13114,中野区,1,大和町二丁目,1992,3136,1652,1484
13114,中野区,1,大和町三丁目,2287,3561,1876,1685
13114,中野区,1,大和町四丁目,2136,3852,2003,1849
13114,中野区,1,若宮一丁目,2475,3896,1961,1935
13114,中野区,1,若宮二丁目,2407,4175,2121,2054
13114,中野区,1,若宮三丁目,2927,4632,2236,2396
13114,中野区,1,白鷺一丁目,2321,4513,2115,2398
13114,中野区,1,白鷺二丁目,2404,4276,2063,2213
13114,中野区,1,白鷺三丁目,1801,3349,1631,1718
13114,中野区,1,鷺宮一丁目,1753,2679,1319,1360
13114,中野区,1,鷺宮二丁目,899,1458,718,740
13114,中野区,1,鷺宮三丁目,2459,3848,1912,1936
13114,中野区,1,鷺宮四丁目,2023,3251,1581,1670
13114,中野区,1,鷺宮五丁目,1278,2428,1202,1226
13114,中野区,1,鷺宮六丁目,1719,3316,1601,1715
13114,中野区,1,上鷺宮一丁目,1353,2640,1302,1338
13114,中野区,1,上鷺宮二丁目,1417,2876,1397,1479
13114,中野区,1,上鷺宮三丁目,1214,2538,1181,1357
13114,中野区,1,上鷺宮四丁目,1317,2538,1182,1356
13114,中野区,1,上鷺宮五丁目,1840,3831,1857,1974
13115,杉並区,0,杉並区総数,323702,569703,273272,296431
13115,杉並区,1,井草1丁目,2538,4668,2232,2436
13115,杉並区,1,井草2丁目,2886,5938,2886,3052
13115,杉並区,1,井草3丁目,1562,2569,1201,1368
13115,杉並区,1,井草4丁目,1085,1653,780,873
13115,杉並区,1,井草5丁目,1122,2001,991,1010
13115,杉並区,1,上井草1丁目,1957,3614,1728,1886
13115,杉並区,1,上井草2丁目,2729,5269,2561,2708
13115,杉並区,1,上井草3丁目,1905,4043,1985,2058
13115,杉並区,1,上井草4丁目,1369,3003,1432,1571
13115,杉並区,1,下井草1丁目,1815,3219,1587,1632
13115,杉並区,1,下井草2丁目,2137,4085,1978,2107
13115,杉並区,1,下井草3丁目,2539,4748,2267,2481
13115,杉並区,1,下井草4丁目,1979,3706,1787,1919
13115,杉並区,1,下井草5丁目,1437,2482,1182,1300
13115,杉並区,1,善福寺1丁目,1960,3989,1865,2124
13115,杉並区,1,善福寺2丁目,1881,3841,1807,2034
13115,杉並区,1,善福寺3丁目,966,2006,931,1075
13115,杉並区,1,善福寺4丁目,1052,2355,1146,1209
13115,杉並区,1,今川1丁目,1144,2387,1173,1214
13115,杉並区,1,今川2丁目,852,1920,959,961
13115,杉並区,1,今川3丁目,1427,2897,1388,1509
13115,杉並区,1,今川4丁目,1154,2379,1145,1234
13115,杉並区,1,桃井1丁目,2158,3855,1867,1988
13115,杉並区,1,桃井2丁目,1286,2662,1216,1446
13115,杉並区,1,桃井3丁目,1224,2746,1280,1466
13115,杉並区,1,桃井4丁目,1433,2531,1231,1300
13115,杉並区,1,西荻北1丁目,1374,2373,1166,1207
13115,杉並区,1,西荻北2丁目,2386,4319,1929,2390
13115,杉並区,1,西荻北3丁目,3036,4868,2156,2712
13115,杉並区,1,西荻北4丁目,2394,3820,1756,2064
13115,杉並区,1,西荻北5丁目,1084,1942,927,1015
13115,杉並区,1,上荻1丁目,1075,1609,709,900
13115,杉並区,1,上荻2丁目,3192,4992,2487,2505
13115,杉並区,1,上荻3丁目,1613,3098,1472,1626
13115,杉並区,1,上荻4丁目,1975,3465,1606,1859
13115,杉並区,1,清水1丁目,1913,3239,1495,1744
13115,杉並区,1,清水2丁目,938,1950,915,1035
13115,杉並区,1,清水3丁目,1793,3594,1744,1850
13115,杉並区,1,本天沼1丁目,1762,3114,1594,1520
13115,杉並区,1,本天沼2丁目,2435,4594,2290,2304
13115,杉並区,1,本天沼3丁目,1928,3887,1885,2002
13115,杉並区,1,天沼1丁目,2428,3995,2087,1908
13115,杉並区,1,天沼2丁目,3098,5274,2597,2677
13115,杉並区,1,天沼3丁目,3877,6005,2908,3097
13115,杉並区,1,阿佐谷北1丁目,3011,4677,2240,2437
13115,杉並区,1,阿佐谷北2丁目,2868,4432,2128,2304
13115,杉並区,1,阿佐谷北3丁目,2410,3993,1907,2086
13115,杉並区,1,阿佐谷北4丁目,2508,4155,2028,2127
13115,杉並区,1,阿佐谷北5丁目,2158,3840,1870,1970
13115,杉並区,1,阿佐谷北6丁目,1861,3474,1707,1767
13115,杉並区,1,阿佐谷南1丁目,4788,7731,3743,3988
13115,杉並区,1,阿佐谷南2丁目,2412,3538,1763,1775
13115,杉並区,1,阿佐谷南3丁目,4928,7634,3622,4012
13115,杉並区,1,高円寺北1丁目,1543,2478,1285,1193
13115,杉並区,1,高円寺北2丁目,3073,4235,2190,2045
13115,杉並区,1,高円寺北3丁目,3889,5618,2918,2700
13115,杉並区,1,高円寺北4丁目,2244,3472,1746,1726
13115,杉並区,1,高円寺南1丁目,4264,6264,3122,3142
13115,杉並区,1,高円寺南2丁目,4682,6725,3268,3457
13115,杉並区,1,高円寺南3丁目,5003,7437,3790,3647
13115,杉並区,1,高円寺南4丁目,2944,4192,2088,2104
13115,杉並区,1,高円寺南5丁目,4078,6469,3378,3091
13115,杉並区,1,和田1丁目,5199,8747,4129,4618
13115,杉並区,1,和田2丁目,2395,4184,2053,2131
13115,杉並区,1,和田3丁目,4047,6600,3224,3376
13115,杉並区,1,方南1丁目,5017,8152,4201,3951
13115,杉並区,1,方南2丁目,3108,5241,2493,2748
13115,杉並区,1,和泉1丁目,3797,5687,2875,2812
13115,杉並区,1,和泉2丁目,4191,7358,3697,3661
13115,杉並区,1,和泉3丁目,3709,6518,3034,3484
13115,杉並区,1,和泉4丁目,4772,8565,4158,4407
13115,杉並区,1,堀ノ内1丁目,2583,4432,2120,2312
13115,杉並区,1,堀ノ内2丁目,4047,7508,3692,3816
13115,杉並区,1,堀ノ内3丁目,4363,7095,3452,3643
13115,杉並区,1,松ノ木1丁目,825,1613,851,762
13115,杉並区,1,松ノ木2丁目,1473,2748,1321,1427
13115,杉並区,1,松ノ木3丁目,1834,2994,1468,1526
13115,杉並区,1,大宮1丁目,1210,2089,1043,1046
13115,杉並区,1,大宮2丁目,817,1487,677,810
13115,杉並区,1,梅里1丁目,2204,3205,1554,1651
13115,杉並区,1,梅里2丁目,3268,5078,2381,2697
13115,杉並区,1,久我山1丁目,879,1555,728,827
13115,杉並区,1,久我山2丁目,1378,2585,1207,1378
13115,杉並区,1,久我山3丁目,2992,5231,2427,2804
13115,杉並区,1,久我山4丁目,2669,5206,2375,2831
13115,杉並区,1,久我山5丁目,2996,5513,2545,2968
13115,杉並区,1,高井戸西1丁目,3563,5651,2358,3293
13115,杉並区,1,高井戸西2丁目,1488,3048,1391,1657
13115,杉並区,1,高井戸西3丁目,1343,2722,1322,1400
13115,杉並区,1,上高井戸1丁目,3937,6212,2787,3425
13115,杉並区,1,上高井戸2丁目,1779,3566,1679,1887
13115,杉並区,1,上高井戸3丁目,1271,2176,1089,1087
13115,杉並区,1,永福1丁目,1797,3150,1526,1624
