地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13714710,11096,13176733,6491278,6685455,537977,263141,274836,7178936,6773468,315711,89757
1,13100,区部,9461661,9032,9008184,4428135,4580049,453477,223159,230318,5141359,4801133,270153,70073
1,13200,市部,4169537,2109,4086209,2021368,2064841,83328,39432,43896,1996452,1932140,45026,19286
2,13300,郡部,57691,-42,56775,28589,28186,916,456,460,26176,25493,410,273
2,13350,島部,25821,-3,25565,13186,12379,256,94,162,14949,14702,122,125
1,13100,区部,9461661,9032,9008184,4428135,4580049,453477,223159,230318,5141359,4801133,270153,70073
4,13101,千代田区,62410,145,59485,29748,29737,2925,1596,1329,35165,32867,1824,474
4,13102,中央区,160228,398,152852,72578,80274,7376,3674,3702,91120,85684,4114,1322
4,13103,港区,256363,495,236194,110086,126108,20169,10614,9555,145814,131602,10999,3213
4,13104,新宿区,345423,139,302183,150929,151254,43240,22453,20787,219428,184361,31645,3422
4,13105,文京区,219539,345,209343,99398,109945,10196,4919,5277,120073,111690,7081,1302
4,13106,台東区,198218,241,183015,93677,89338,15203,7654,7549,117949,106193,9816,1940
4,13107,墨田区,270979,516,258653,129038,129615,12326,5353,6973,150065,140717,6840,2508
4,13108,江東区,516790,672,488118,241788,246330,28672,13631,15041,266184,247797,13741,4646
4,13109,品川区,391992,753,379254,186028,193226,12738,6292,6446,219374,209844,6887,2643
4,13110,目黒区,278768,345,269904,127220,142684,8864,4670,4194,156483,149409,5155,1919
4,13111,大田区,728686,831,705097,351345,353752,23589,11175,12414,390683,373713,12115,4855
4,13112,世田谷区,906354,698,885569,419311,466258,20785,10585,10200,478608,461929,11967,4712
4,13113,渋谷区,226275,200,215678,102763,112915,10597,5764,4833,137549,129188,6537,1824
4,13114,中野区,330841,289,312322,157483,154839,18519,9457,9062,204047,188128,13912,2007
4,13115,杉並区,568313,360,551276,264082,287194,17037,8512,8525,321529,307282,11703,2544
4,13116,豊島区,289677,90,259576,130321,129255,30101,15434,14667,180218,155015,22928,2275
4,13117,北区,350026,-18,328433,162819,165614,21593,10979,10614,195436,179441,13427,2568
4,13118,荒川区,215523,82,196628,97954,98674,18895,9189,9706,115423,101942,11158,2323
4,13119,板橋区,565046,684,539510,266066,273444,25536,11901,13635,307350,288097,15244,4009
4,13120,練馬区,731906,253,713102,347638,365464,18804,8683,10121,369780,355225,10838,3717
4,13121,足立区,688294,681,657538,331181,326357,30756,14091,16665,345046,324830,13635,6581
4,13122,葛飾区,462159,353,440990,220927,220063,21169,10231,10938,232403,217976,10752,3675
4,13123,江戸川区,697851,480,663464,335755,327709,34387,16302,18085,341632,318203,17835,5594
1,13200,市部,4169537,2109,4086209,2021368,2064841,83328,39432,43896,1996452,1932140,45026,19286
4,13201,八王子市,563377,-138,550658,275886,274772,12719,6148,6571,267263,257157,7499,2607
4,13202,立川市,183202,54,178961,89207,89754,4241,1937,2304,90772,87720,2083,969
4,13203,武蔵野市,146053,149,142924,68395,74529,3129,1561,1568,76743,74148,1953,642
4,13204,三鷹市,187270,163,183603,89863,93740,3667,1816,1851,93783,90754,2137,892
4,13205,青梅市,134562,-153,132783,66873,65910,1779,768,1011,63042,61663,768,611
4,13206,府中市,260466,522,255291,129096,126195,5175,2227,2948,125656,121625,2821,1210
4,13207,昭島市,113398,26,110712,55262,55450,2686,1235,1451,53873,51936,1306,631
4,13208,調布市,234428,348,229933,112438,117495,4495,2226,2269,118627,115063,2476,1088
4,13209,町田市,428740,5,422697,207282,215415,6043,2849,3194,195108,190622,2784,1702
4,13210,小金井市,121058,141,118381,58368,60013,2677,1324,1353,60254,58152,1602,500
4,13211,小平市,192584,373,187484,92479,95005,5100,2405,2695,91177,87031,3305,841
4,13212,日野市,185206,135,182118,91437,90681,3088,1513,1575,88154,85756,1686,712
4,13213,東村山市,151134,38,148321,72460,75861,2813,1344,1469,72682,70616,1351,715
4,13214,国分寺市,123029,187,120752,59502,61250,2277,1100,1177,59848,58072,1323,453
4,13215,国立市,76231,24,74564,36482,38082,1667,785,882,37691,36484,863,344
4,13218,福生市,58491,-67,54649,27353,27296,3842,1898,1944,30538,27472,2524,542
4,13219,狛江市,82278,81,80990,39294,41696,1288,628,660,41999,40972,687,340
4,13220,東大和市,85651,-48,84499,41811,42688,1152,442,710,38775,37946,456,373
4,13221,清瀬市,74964,12,73695,35652,38043,1269,542,727,35485,34563,540,382
4,13222,東久留米市,116875,5,114839,56199,58640,2036,902,1134,53990,52559,822,609
4,13223,武蔵村山市,72632,-6,70958,35518,35440,1674,672,1002,31561,30382,714,465
4,13224,多摩市,148887,29,146254,71729,74525,2633,1195,1438,71674,69638,1363,673
4,13225,稲城市,90359,65,89096,44885,44211,1263,627,636,39886,38985,519,382
4,13227,羽村市,55811,3,54441,27742,26699,1370,638,732,25742,24758,653,331
