階層コード,地域コード,地域,人口総数／平成30年5月１日,人口総数／平成30年4月１日,人口総数／平成29年5月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13703614,13667501,13600263,36113,0.26,103351,0.76
1,13100,区部,9452629,9426273,9360818,26356,0.28,91811,0.98
1,13200,市部,4167428,4158087,4155182,9341,0.22,12246,0.29
1,13300,郡部,57733,57787,58150,-54,-0.09,-417,-0.72
1,13350,島部,25824,25354,26113,470,1.85,-289,-1.11
,,,,,,,,,
住民基本台帳による世帯と人口_平成30年5月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
