地域階層,地域コード,地域,人口総数（日本人＋外国人）,前月人口総数との増減,人口／日本人／総数,人口／日本人／男,人口／日本人／女,人口／外国人／総数,人口／外国人／男,人口／外国人／女,世帯数／総世帯数,世帯数／日本人のみの世帯数,世帯数／外国人のみの世帯数,世帯数／日本人と外国人の複数国籍世帯数
0,13000,総数,13637332,-2418,13115227,6464952,6650275,522105,255462,266643,7096286,6705159,302038,89089
1,13100,区部,9399622,-613,8958756,4407017,4551739,440866,216995,223871,5078247,4749380,259296,69571
1,13200,市部,4153915,-1748,4073839,2016023,2057816,80076,37917,42159,1977010,1915672,42213,19125
2,13300,郡部,57822,-20,56910,28654,28256,912,460,452,26114,25435,413,266
2,13350,島部,25973,-37,25722,13258,12464,251,90,161,14915,14672,116,127
1,13100,区部,9399622,-613,8958756,4407017,4551739,440866,216995,223871,5078247,4749380,259296,69571
4,13101,千代田区,61471,45,58628,29258,29370,2843,1547,1296,34440,32224,1750,466
4,13102,中央区,158051,663,150945,71674,79271,7106,3541,3565,89704,84451,3961,1292
4,13103,港区,254561,187,234648,109335,125313,19913,10418,9495,144378,130368,10811,3199
4,13104,新宿区,342258,-306,300088,150049,150039,42170,21892,20278,216259,182170,30665,3424
4,13105,文京区,217502,-36,207670,98697,108973,9832,4781,5051,118483,110453,6750,1280
4,13106,台東区,196406,119,181622,93073,88549,14784,7416,7368,116310,104969,9408,1933
4,13107,墨田区,269184,64,257142,128349,128793,12042,5193,6849,148227,139133,6577,2517
4,13108,江東区,513315,-163,485212,240434,244778,28103,13322,14781,263030,245072,13337,4621
4,13109,品川区,388644,520,376242,184572,191670,12402,6059,6343,216243,207037,6591,2615
4,13110,目黒区,276932,128,268411,126527,141884,8521,4518,4003,154627,147870,4865,1892
4,13111,大田区,723355,98,700417,349523,350894,22938,10906,12032,385174,368768,11611,4795
4,13112,世田谷区,900095,-111,880204,416994,463210,19891,10168,9723,472859,457028,11182,4649
4,13113,渋谷区,225004,32,214665,102460,112205,10339,5628,4711,136408,128258,6353,1797
4,13114,中野区,328751,115,310727,156723,154004,18024,9283,8741,201789,186320,13483,1986
4,13115,杉並区,564339,-212,548033,262660,285373,16306,8143,8163,317699,304131,11051,2517
4,13116,豊島区,287007,-193,258059,129665,128394,28948,14939,14009,177548,153506,21765,2277
4,13117,北区,347757,-355,326752,162180,164572,21005,10685,10320,193123,177654,12906,2563
4,13118,荒川区,214469,-177,195920,97734,98186,18549,9023,9526,114124,101000,10796,2328
4,13119,板橋区,561621,-66,536791,265133,271658,24830,11580,13250,303230,284636,14618,3976
4,13120,練馬区,728143,-400,709990,346547,363443,18153,8406,9747,365537,351566,10296,3675
4,13121,足立区,685469,-97,655449,330229,325220,30020,13700,16320,341263,321624,13086,6553
4,13122,葛飾区,460392,0,439722,220386,219336,20670,10002,10668,229863,215887,10317,3659
4,13123,江戸川区,694896,-468,661419,334815,326604,33477,15845,17632,337929,315255,17117,5557
1,13200,市部,4153915,-1748,4073839,2016023,2057816,80076,37917,42159,1977010,1915672,42213,19125
4,13201,八王子市,562175,-553,550049,275691,274358,12126,5856,6270,264699,255146,6964,2589
4,13202,立川市,182594,-34,178491,89046,89445,4103,1897,2206,89852,86928,1959,965
