階層コード,地域コード,地域,人口総数／平成30年3月１日,人口総数／平成30年2月１日,人口総数／平成29年3月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13637332,13639750,13532020,-2418,-0.02,105312,0.78
1,13100,区部,9399622,9400235,9307545,-613,-0.01,92077,0.99
1,13200,市部,4153915,4155663,4139988,-1748,-0.04,13927,0.34
1,13300,郡部,57822,57842,58226,-20,-0.03,-404,-0.69
1,13350,島部,25973,26010,26261,-37,-0.14,-288,-1.1
,,,,,,,,,
住民基本台帳による世帯と人口_平成30年3月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
