階層コード,地域コード,地域,人口総数／平成30年4月１日,人口総数／平成30年3月１日,人口総数／平成29年4月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13667501,13637332,13569660,30169,0.22,97841,0.72
1,13100,区部,9426273,9399622,9338582,26651,0.28,87691,0.94
1,13200,市部,4158087,4153915,4147238,4172,0.1,10849,0.26
1,13300,郡部,57787,57822,58162,-35,-0.06,-375,-0.64
1,13350,島部,25354,25973,25678,-619,-2.38,-324,-1.26
,,,,,,,,,
住民基本台帳による世帯と人口_平成30年4月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
