階層コード,地域コード,地域,人口総数／平成30年7月１日,人口総数／平成30年6月１日,人口総数／平成29年7月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13716038,13714710,13613147,1328,0.01,102891,0.76
1,13100,区部,9463073,9461661,9372119,1412,0.01,90954,0.97
1,13200,市部,4169509,4169537,4156800,-28,0,12709,0.31
1,13300,郡部,57660,57691,58108,-31,-0.05,-448,-0.77
1,13350,島部,25796,25821,26120,-25,-0.1,-324,-1.24
,,,,,,,,,
住民基本台帳による世帯と人口_平成30年7月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
