階層コード,地域コード,地域,人口総数／平成30年6月１日,人口総数／平成30年5月１日,人口総数／平成29年6月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13714710,13703614,13609067,11096,0.08,105643,0.78
1,13100,区部,9461661,9452629,9368711,9032,0.1,92950,0.99
1,13200,市部,4169537,4167428,4156090,2109,0.05,13447,0.32
1,13300,郡部,57691,57733,58129,-42,-0.07,-438,-0.75
1,13350,島部,25821,25824,26137,-3,-0.01,-316,-1.21
,,,,,,,,,
住民基本台帳による世帯と人口_平成30年6月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
