階層コード,地域コード,地域,人口総数／平成30年8月１日,人口総数／平成30年7月１日,人口総数／平成29年8月１日,前月との比較／増減数,前月との比較／増減率（％）,前年同月との比較／増減数,前年同月との比較／増減率（％）
0,13000,総数,13722612,13716038,13618871,6574,0.05,103741,0.76
1,13100,区部,9469260,9463073,9377923,6187,0.07,91337,0.97
1,13200,市部,4169930,4169509,4156697,421,0.01,13233,0.32
1,13300,郡部,57618,57660,58109,-42,-0.07,-491,-0.84
1,13350,島部,25804,25796,26142,8,0.03,-338,-1.29
,,,,,,,,,
住民基本台帳による世帯と人口_平成30年8月,,,,,,,,,
＜参考＞前月及び前年同月との比較,,,,,,,,,
地域階層（0:総数　1:区部・市部・郡部・島部）,,,,,,,,,
