事業所規模,産業,和暦年,西暦年,年平均・月,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
30人以上,"I 卸売業,小売業",令和２,2020,11月,395780,485797,266767,379481,463991,258362,358875,20606,16299,21806,8405
30人以上,"I 卸売業,小売業",令和２,2020,12月,963299,1224125,587844,374351,458139,253740,355586,18765,588948,765986,334104
30人以上,"J 金融業,保険業",平成27,2015,年平均,692919,932293,405489,505107,662639,315950,468875,36232,187812,269654,89539
30人以上,"J 金融業,保険業",平成28,2016,年平均,669691,902416,398730,500759,659469,315974,465510,35249,168932,242947,82756
30人以上,"J 金融業,保険業",平成29,2017,年平均,669273,889258,407648,495271,644710,317546,460458,34813,174002,244548,90102
30人以上,"J 金融業,保険業",平成30,2018,年平均,695394,930655,434862,514493,670214,342044,480537,33956,180901,260441,92818
30人以上,"J 金融業,保険業",平成31・令和元,2019,年平均,717670,934042,474624,525431,668774,364418,487430,38001,192239,265268,110206
30人以上,"J 金融業,保険業",令和２,2020,年平均,723467,942237,490156,527555,674066,371306,486508,41047,195912,268171,118850
30人以上,"J 金融業,保険業",令和２,2020,1月,723855,910504,513232,525987,666493,367433,485635,40352,197868,244011,145799
30人以上,"J 金融業,保険業",令和２,2020,2月,581665,756822,390558,528529,679824,363458,488375,40154,53136,76998,27100
30人以上,"J 金融業,保険業",令和２,2020,3月,777588,1053327,477155,530000,681617,364804,486751,43249,247588,371710,112351
30人以上,"J 金融業,保険業",令和２,2020,4月,546200,700408,382488,535791,687369,374871,491797,43994,10409,13039,7617
30人以上,"J 金融業,保険業",令和２,2020,5月,678760,896186,450015,511011,655263,359249,474554,36457,167749,240923,90766
30人以上,"J 金融業,保険業",令和２,2020,6月,1308039,1734010,837627,522227,660385,369655,486366,35861,785812,1073625,467972
30人以上,"J 金融業,保険業",令和２,2020,7月,582421,742711,414983,536189,682377,383481,493143,43046,46232,60334,31502
30人以上,"J 金融業,保険業",令和２,2020,8月,563040,715210,403248,520639,664848,369207,477701,42938,42401,50362,34041
30人以上,"J 金融業,保険業",令和２,2020,9月,584314,748737,415866,549664,714398,380898,512726,36938,34650,34339,34968
30人以上,"J 金融業,保険業",令和２,2020,10月,530614,677139,377905,522800,668027,371445,480341,42459,7814,9112,6460
30人以上,"J 金融業,保険業",令和２,2020,11月,578353,732841,415223,526525,668472,376638,481574,44951,51828,64369,38585
30人以上,"J 金融業,保険業",令和２,2020,12月,1224637,1615017,811297,521513,660973,373850,479260,42253,703124,954044,437447
30人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,468018,559200,299186,365080,432852,239594,340355,24725,102938,126348,59592
30人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,477700,570631,305707,367434,434753,242842,343822,23612,110266,135878,62865
30人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,498484,594118,324485,377709,447279,251132,354776,22933,120775,146839,73353
30人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,507364,601802,339731,382871,450576,262691,358370,24501,124493,151226,77040
30人以上,"K 不動産業,物品賃貸業",平成31・令和元,2019,年平均,494698,577772,345401,370566,427948,267440,344816,25750,124132,149824,77961
30人以上,"K 不動産業,物品賃貸業",令和２,2020,年平均,476987,553419,341124,367509,423502,267977,345255,22254,109478,129917,73147
30人以上,"K 不動産業,物品賃貸業",令和２,2020,1月,401787,468537,282802,369649,428734,264326,346701,22948,32138,39803,18476
30人以上,"K 不動産業,物品賃貸業",令和２,2020,2月,368022,424351,266517,361196,416733,261118,337885,23311,6826,7618,5399
30人以上,"K 不動産業,物品賃貸業",令和２,2020,3月,377819,433885,273385,363144,418017,260931,337991,25153,14675,15868,12454
30人以上,"K 不動産業,物品賃貸業",令和２,2020,4月,385630,441477,284843,372822,428080,273098,348844,23978,12808,13397,11745
30人以上,"K 不動産業,物品賃貸業",令和２,2020,5月,383092,439779,280844,366763,420311,270178,348552,18211,16329,19468,10666
30人以上,"K 不動産業,物品賃貸業",令和２,2020,6月,784163,919084,541940,365977,422008,265385,348049,17928,418186,497076,276555
30人以上,"K 不動産業,物品賃貸業",令和２,2020,7月,532536,626197,368545,363077,419152,264896,341398,21679,169459,207045,103649
30人以上,"K 不動産業,物品賃貸業",令和２,2020,8月,376894,435226,274532,367183,423783,267859,344750,22433,9711,11443,6673
30人以上,"K 不動産業,物品賃貸業",令和２,2020,9月,385766,441753,284875,370561,425183,272130,350458,20103,15205,16570,12745
30人以上,"K 不動産業,物品賃貸業",令和２,2020,10月,389029,447844,287064,373548,430118,275475,350224,23324,15481,17726,11589
30人以上,"K 不動産業,物品賃貸業",令和２,2020,11月,382453,440509,280067,371068,427710,271177,346704,24364,11385,12799,8890
30人以上,"K 不動産業,物品賃貸業",令和２,2020,12月,945693,1121856,648542,364969,422171,268480,341266,23703,580724,699685,380062
30人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,565108,631066,400555,441248,491221,316575,412651,28597,123860,139845,83980
30人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,581971,647682,411843,447679,496649,320895,418919,28760,134292,151033,90948
30人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,562376,625152,404440,433745,480858,315216,406601,27144,128631,144294,89224
30人以上,"L 学術研究,専門・技術サービス業",平成30,2018,年平均,569047,639066,415210,439350,488685,330958,410203,29147,129697,150381,84252
30人以上,"L 学術研究,専門・技術サービス業",平成31・令和元,2019,年平均,595455,673772,429450,463556,520984,341830,432974,30582,131899,152788,87620
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,年平均,570459,647532,414172,448534,506636,330716,421081,27453,121925,140896,83456
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,1月,458120,517662,335312,451260,510212,329668,423914,27346,6860,7450,5644
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,2月,474418,536284,349755,449724,508483,331321,421371,28353,24694,27801,18434
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,3月,572989,646676,419408,450232,508184,329447,418172,32060,122757,138492,89961
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,4月,497153,560276,370722,456989,516307,338180,428550,28439,40164,43969,32542
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,5月,457876,517811,336172,447383,505833,328694,423724,23659,10493,11978,7478
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,6月,873596,999419,613262,449235,503774,336392,425607,23628,424361,495645,276870
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,7月,598597,680910,429982,444527,500904,329041,418102,26425,154070,180006,100941
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,8月,454115,511751,336927,441096,498877,323614,413096,28000,13019,12874,13313
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,9月,507110,568250,380136,445111,501789,327405,419904,25207,61999,66461,52731
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,10月,499509,565614,366269,448496,506074,332443,422292,26204,51013,59540,33826
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,11月,467544,530381,345912,450153,512114,330217,421059,29094,17391,18267,15695
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,12月,985058,1137583,685215,447998,507041,331927,417011,30987,537060,630542,353288
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,180400,246705,125570,161584,216880,115858,151589,9995,18816,29825,9712
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,185344,251424,131634,165022,218828,121289,154505,10517,20322,32596,10345
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,177581,237763,131752,159897,209868,121844,151159,8738,17684,27895,9908
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,189185,249257,142295,170257,218758,132398,161084,9173,18928,30499,9897
30人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,175093,227612,131674,156448,199351,120978,144569,11879,18645,28261,10696
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,151682,200930,110612,138925,181869,103112,132377,6548,12757,19061,7500
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,1月,167829,211636,129893,157024,201074,118877,144075,12949,10805,10562,11016
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,2月,144531,182462,111508,142145,178996,110061,131478,10667,2386,3466,1447
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,3月,148629,189961,113308,141614,180684,108227,132509,9105,7015,9277,5081
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,4月,131100,168269,98302,128312,165310,95665,123402,4910,2788,2959,2637
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,5月,128173,166868,94639,126182,164668,92829,124228,1954,1991,2200,1810
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,6月,170631,232659,119243,131304,171984,97601,128475,2829,39327,60675,21642
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,7月,161573,220984,112498,135474,175601,102328,129493,5981,26099,45383,10170
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,8月,140890,185643,103470,136633,179904,100453,131855,4778,4257,5739,3017
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,9月,147581,201423,105057,142119,193219,101760,136806,5313,5462,8204,3297
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,10月,144194,196616,103019,142738,194715,101912,136183,6555,1456,1901,1107
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,11月,150532,207068,105079,141652,190942,102024,135230,6422,8880,16126,3055
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,12月,186826,259763,129692,140799,188627,103334,134989,5810,46027,71136,26358
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,279762,366013,213706,245534,318523,189635,229041,16493,34228,47490,24071
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,244100,315558,193452,212912,270852,171845,202980,9932,31188,44706,21607
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,239432,307563,194039,207829,261353,172168,195646,12183,31603,46210,21871
30人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,268422,333193,216056,225765,274459,186397,210551,15214,42657,58734,29659
30人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,265634,357154,201461,226024,297151,176151,211374,14650,39610,60003,25310
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,304181,425880,211013,270248,377630,188040,261220,9028,33933,48250,22973
