事業所規模,産業,和暦年,西暦年,年平均・月,前月末労働者数／計(人),前月末労働者数／男(人),前月末労働者数／女(人),本月中の増加労働者数／計(人),本月中の増加労働者数／男(人),本月中の増加労働者数／女(人),本月中の減少労働者数／計(人),本月中の減少労働者数／男(人),本月中の減少労働者数／女(人),本月末労働者数／計(人),本月末労働者数／男(人),本月末労働者数／女(人),パートタイム労働者比率／計(％),パートタイム労働者比率／男(％),パートタイム労働者比率／女(％)
５人以上,E 製造業,令和２,2020,4月,576965,406324,170641,32668,23306,9362,15025,11536,3489,594608,418094,176514,9.8,4.3,22.6
５人以上,E 製造業,令和２,2020,5月,594978,419016,175962,3727,2583,1144,9999,6361,3638,588706,415238,173468,9,4.1,20.7
５人以上,E 製造業,令和２,2020,6月,583766,411180,172586,6209,3013,3196,7620,5904,1716,582355,408289,174066,9.9,4.1,23.4
５人以上,E 製造業,令和２,2020,7月,582356,412723,169633,5629,3259,2370,7026,4963,2063,580959,411019,169940,8.9,3.4,22.1
５人以上,E 製造業,令和２,2020,8月,580484,402711,177773,4483,2143,2340,5179,3164,2015,579788,401690,178098,9.5,3.9,22.3
５人以上,E 製造業,令和２,2020,9月,579584,402906,176678,4938,3548,1390,5030,3156,1874,579492,403298,176194,9.6,3.9,22.6
５人以上,E 製造業,令和２,2020,10月,585168,406955,178213,8922,5532,3390,8046,5558,2488,586044,406929,179115,11,4.9,24.8
５人以上,E 製造業,令和２,2020,11月,583780,404206,179574,3527,2285,1242,4878,3006,1872,582429,403485,178944,10.5,4.7,23.7
５人以上,E 製造業,令和２,2020,12月,580715,401126,179589,4976,3030,1946,5203,2394,2809,580488,401762,178726,10.5,4.2,24.6
５人以上,F 電気・ガス・熱供給・水道業,平成27,2015,年平均,18540,15169,3371,288,216,72,318,263,54,18510,15122,3389,4.4,5.2,0.9
５人以上,F 電気・ガス・熱供給・水道業,平成28,2016,年平均,15804,12870,2934,192,161,31,151,119,32,15845,12912,2933,3,2.9,3.5
５人以上,F 電気・ガス・熱供給・水道業,平成29,2017,年平均,18696,15439,3257,310,274,36,188,157,31,18818,15556,3262,4.6,4.3,5.9
５人以上,F 電気・ガス・熱供給・水道業,平成30,2018,年平均,30907,25900,5007,369,268,102,519,392,127,30757,25776,4982,2.4,1.6,6.9
５人以上,F 電気・ガス・熱供給・水道業,平成31・令和元,2019,年平均,28606,24021,4585,477,369,108,807,704,103,28276,23686,4590,2.4,1.8,6
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,年平均,26391,22026,4365,425,360,65,338,302,36,26478,22084,4394,2,1.8,2.8
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,1月,27200,22799,4401,101,77,24,172,162,10,27129,22714,4415,2,1.8,3.1
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,2月,27129,22714,4415,396,396,0,50,28,22,27475,23082,4393,2,1.8,3.1
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,3月,27475,22992,4483,50,48,2,284,253,31,27241,22787,4454,2.1,1.9,3.1
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,4月,27241,22795,4446,3044,2438,606,1749,1586,163,28536,23647,4889,2.1,1.9,3
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,5月,28536,23649,4887,48,38,10,125,107,18,28459,23580,4879,2.1,1.9,3.1
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,6月,28459,23624,4835,731,677,54,782,675,107,28408,23626,4782,1.6,1.5,2.2
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,7月,25224,21111,4113,291,250,41,480,449,31,25035,20912,4123,2,1.9,2.5
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,8月,25035,20912,4123,143,124,19,101,97,4,25077,20939,4138,2,2,2.5
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,9月,25077,20939,4138,48,44,4,41,39,2,25084,20944,4140,2,1.9,2.6
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,10月,25084,20944,4140,208,191,17,134,109,25,25158,21026,4132,2,1.9,2.6
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,11月,25158,21026,4132,25,25,0,108,91,17,25075,20960,4115,2.1,2,2.6
５人以上,F 電気・ガス・熱供給・水道業,令和２,2020,12月,25075,20809,4266,17,15,2,34,30,4,25058,20794,4264,1.6,1.3,2.7
５人以上,G 情報通信業,平成27,2015,年平均,767059,572079,194980,12339,8207,4132,12259,8292,3967,767139,571994,195145,4.1,1.7,11
５人以上,G 情報通信業,平成28,2016,年平均,775109,582668,192441,12192,8081,4111,11408,7712,3695,775893,583037,192857,3.2,1.2,9.1
５人以上,G 情報通信業,平成29,2017,年平均,796981,591980,205001,13859,9421,4438,11662,8080,3582,799178,593321,205857,3.5,1.5,9.4
５人以上,G 情報通信業,平成30,2018,年平均,809632,588680,220952,12926,8255,4670,12960,8969,3991,809598,587966,221631,4.1,1.9,9.9
５人以上,G 情報通信業,平成31・令和元,2019,年平均,824883,607618,217266,13697,8941,4756,10743,7440,3304,827837,609119,218718,3.7,2,8.8
５人以上,G 情報通信業,令和２,2020,年平均,848463,612514,235949,13485,8131,5354,11797,7596,4201,850151,613049,237102,3.8,1.7,9.2
５人以上,G 情報通信業,令和２,2020,1月,838697,607556,231141,7251,4744,2507,8625,5488,3137,837323,606812,230511,4.6,2.2,11
５人以上,G 情報通信業,令和２,2020,2月,837323,604584,232739,7740,4632,3108,8950,5815,3135,836113,603401,232712,4.5,2.4,10
５人以上,G 情報通信業,令和２,2020,3月,836113,606502,229611,7167,3834,3333,9441,5755,3686,833839,604581,229258,4.2,2.4,9.2
５人以上,G 情報通信業,令和２,2020,4月,833839,608968,224871,52447,35063,17384,28329,20125,8204,857957,623906,234051,3.7,1.6,9.3
５人以上,G 情報通信業,令和２,2020,5月,857957,617845,240112,10136,5667,4469,12866,8145,4721,855227,615367,239860,3.5,1.5,8.6
５人以上,G 情報通信業,令和２,2020,6月,855227,610786,244441,9556,5749,3807,9219,5933,3286,855564,610602,244962,3.6,1.5,8.9
５人以上,G 情報通信業,令和２,2020,7月,855564,616913,238651,13166,8228,4938,16290,10083,6207,852440,615058,237382,3.3,1.4,8.1
５人以上,G 情報通信業,令和２,2020,8月,852440,611488,240952,8312,4650,3662,7707,4450,3257,853045,611688,241357,3.6,1.5,8.9
５人以上,G 情報通信業,令和２,2020,9月,853045,613100,239945,7067,3542,3525,8495,5555,2940,851617,611087,240530,3.6,1.4,9.1
５人以上,G 情報通信業,令和２,2020,10月,851617,615514,236103,11600,7447,4153,14089,9492,4597,849128,613469,235659,3.7,1.6,9
５人以上,G 情報通信業,令和２,2020,11月,849128,615991,233137,21463,10675,10788,9989,5783,4206,860602,620883,239719,3.4,1.4,8.6
５人以上,G 情報通信業,令和２,2020,12月,860602,620915,239687,5918,3346,2572,7569,4533,3036,858951,619728,239223,3.6,1.4,9.2
５人以上,"H 運輸業,郵便業",平成27,2015,年平均,453352,357749,95603,8620,5993,2628,8126,6006,2121,453846,357736,96110,12.7,9.9,23.1
５人以上,"H 運輸業,郵便業",平成28,2016,年平均,455325,362276,93049,8320,5872,2448,8669,6334,2336,454976,361814,93161,11.3,8.8,20.9
５人以上,"H 運輸業,郵便業",平成29,2017,年平均,454810,360632,94178,8066,5877,2189,7891,5906,1985,454985,360603,94382,11.4,9,20.8
５人以上,"H 運輸業,郵便業",平成30,2018,年平均,463521,366491,97030,8298,5814,2484,8385,6194,2191,463434,366111,97323,15,11.5,28.4
５人以上,"H 運輸業,郵便業",平成31・令和元,2019,年平均,468705,358599,110107,11824,8520,3304,10886,8103,2783,469643,359016,110628,13.6,11.7,19.5
５人以上,"H 運輸業,郵便業",令和２,2020,年平均,476092,349165,126927,9597,6339,3259,9023,6478,2545,476666,349026,127641,15.2,12.2,23.2
５人以上,"H 運輸業,郵便業",令和２,2020,1月,470111,348025,122086,7762,5572,2190,8772,5740,3032,469101,347857,121244,17.9,13.8,29.7
５人以上,"H 運輸業,郵便業",令和２,2020,2月,469101,354588,114513,13870,9714,4156,7365,5176,2189,475606,359126,116480,13.6,12.1,18.3
５人以上,"H 運輸業,郵便業",令和２,2020,3月,475607,356218,119389,9772,6404,3368,9762,7109,2653,475617,355513,120104,17.4,14,27.4
５人以上,"H 運輸業,郵便業",令和２,2020,4月,475617,364570,111047,28221,17568,10653,16798,13089,3709,487040,369049,117991,16.9,13.6,27.1
５人以上,"H 運輸業,郵便業",令和２,2020,5月,487040,364757,122283,7049,4556,2493,14912,11857,3055,479177,357456,121721,12.2,11,15.7
５人以上,"H 運輸業,郵便業",令和２,2020,6月,479177,342530,136647,7879,5374,2505,8494,5970,2524,478562,341934,136628,15.8,11.6,26.1
５人以上,"H 運輸業,郵便業",令和２,2020,7月,478562,349469,129093,11360,7434,3926,12609,10034,2575,477313,346869,130444,15.3,12.1,23.7
５人以上,"H 運輸業,郵便業",令和２,2020,8月,477313,348975,128338,5510,3248,2262,7430,4418,3012,475393,347805,127588,16.8,13.6,25.6
５人以上,"H 運輸業,郵便業",令和２,2020,9月,475393,339629,135764,5241,3600,1641,5504,3656,1848,475130,339573,135557,13.2,10.3,20.7
５人以上,"H 運輸業,郵便業",令和２,2020,10月,475130,338353,136777,5603,4058,1545,5091,3229,1862,475642,339182,136460,13.2,10.2,20.7
５人以上,"H 運輸業,郵便業",令和２,2020,11月,475642,342214,133428,4863,3180,1683,6099,3847,2252,474406,341547,132859,15.1,12.6,21.7
５人以上,"H 運輸業,郵便業",令和２,2020,12月,474406,340653,133753,8038,5355,2683,5445,3611,1834,476999,342397,134602,14.6,11.7,21.7
５人以上,"I 卸売業,小売業",平成27,2015,年平均,1426370,803106,623264,27503,14001,13502,28158,14368,13789,1425715,802739,622977,31.2,17,49.5
５人以上,"I 卸売業,小売業",平成28,2016,年平均,1434972,815376,619597,30573,16139,14434,28328,15030,13297,1437217,816485,620734,30.8,17.5,48.1
５人以上,"I 卸売業,小売業",平成29,2017,年平均,1459913,824646,635267,30460,15951,14509,29262,14937,14325,1461111,825660,635451,29.8,16.8,46.6
５人以上,"I 卸売業,小売業",平成30,2018,年平均,1664138,944804,719334,31942,16325,15618,31915,16774,15141,1664165,944355,719811,28.8,16,45.7
５人以上,"I 卸売業,小売業",平成31・令和元,2019,年平均,1677940,947163,730777,34550,16884,17666,32598,16405,16193,1679892,947642,732250,28.3,15.3,45
５人以上,"I 卸売業,小売業",令和２,2020,年平均,1670664,935559,735105,30234,15463,14771,32120,17174,14946,1668778,933848,734930,28.1,15.1,44.5
５人以上,"I 卸売業,小売業",令和２,2020,1月,1684982,938468,746514,20172,9665,10507,25798,12883,12915,1679356,935250,744106,28.6,15.3,45.5
５人以上,"I 卸売業,小売業",令和２,2020,2月,1679356,942155,737201,25712,12828,12884,28243,12985,15258,1676825,941998,734827,28.6,15.3,45.6
５人以上,"I 卸売業,小売業",令和２,2020,3月,1676825,947150,729675,34637,17129,17508,38671,20806,17865,1672791,943473,729318,28.8,16,45.3
５人以上,"I 卸売業,小売業",令和２,2020,4月,1672791,932608,740183,77469,47258,30211,71369,42320,29049,1678891,937546,741345,26.8,13.6,43.5
５人以上,"I 卸売業,小売業",令和２,2020,5月,1678891,941983,736908,22800,10480,12320,39752,18102,21650,1661939,934361,727578,27,14.1,43.5
５人以上,"I 卸売業,小売業",令和２,2020,6月,1661939,929032,732907,30707,13658,17049,28759,15295,13464,1663887,927395,736492,28.1,15.1,44.4
５人以上,"I 卸売業,小売業",令和２,2020,7月,1663887,942500,721387,26455,12313,14142,25710,15173,10537,1664632,939640,724992,28.1,15.1,44.9
５人以上,"I 卸売業,小売業",令和２,2020,8月,1664632,930675,733957,24248,11648,12600,25738,13094,12644,1663142,929229,733913,27.5,14.4,44
５人以上,"I 卸売業,小売業",令和２,2020,9月,1663142,926505,736637,30423,15654,14769,24118,13006,11112,1669447,929153,740294,28.5,15.4,44.8
５人以上,"I 卸売業,小売業",令和２,2020,10月,1669447,932241,737206,29161,16014,13147,30272,17130,13142,1668336,931125,737211,28.5,15.7,44.6
５人以上,"I 卸売業,小売業",令和２,2020,11月,1668336,933942,734394,22175,9741,12434,26773,16019,10754,1663738,927664,736074,27.9,15.3,43.8
５人以上,"I 卸売業,小売業",令和２,2020,12月,1663738,929446,734292,18849,9169,9680,20233,9269,10964,1662354,929346,733008,28.2,15.6,44.3
５人以上,"J 金融業,保険業",平成27,2015,年平均,384258,209746,174512,6766,3591,3175,6334,3640,2694,384690,209697,174993,8.7,1.9,16.9
５人以上,"J 金融業,保険業",平成28,2016,年平均,390589,209709,180879,6972,3661,3311,6385,3619,2766,391176,209751,181424,8.6,1.8,16.6
５人以上,"J 金融業,保険業",平成29,2017,年平均,397885,215983,181902,7098,3797,3302,6846,3836,3010,398137,215944,182194,8,1.7,15.6
５人以上,"J 金融業,保険業",平成30,2018,年平均,394972,206536,188435,6891,3683,3208,6301,3627,2674,395562,206592,188969,7.1,2.1,12.7
５人以上,"J 金融業,保険業",平成31・令和元,2019,年平均,400618,211588,189030,7236,3957,3280,6937,3909,3027,400917,211636,189283,4.7,1.1,8.8
５人以上,"J 金融業,保険業",令和２,2020,年平均,398121,203445,194677,7021,3781,3239,7110,4126,2984,398032,203100,194932,5.8,1.2,10.7
５人以上,"J 金融業,保険業",令和２,2020,1月,399402,208329,191073,5880,3575,2305,10238,6542,3696,395044,205362,189682,5.8,1.1,11
５人以上,"J 金融業,保険業",令和２,2020,2月,395044,206735,188309,3335,1585,1750,4364,1941,2423,394015,206379,187636,6.7,1.2,12.8
５人以上,"J 金融業,保険業",令和２,2020,3月,394015,204390,189625,3093,1543,1550,6195,3287,2908,390913,202646,188267,6.7,1.3,12.4
５人以上,"J 金融業,保険業",令和２,2020,4月,390913,200120,190793,30869,17200,13669,21078,13830,7248,400704,203490,197214,6,1.2,10.9
５人以上,"J 金融業,保険業",令和２,2020,5月,400704,203273,197431,5140,2389,2751,5326,2536,2790,400518,203126,197392,6,1.2,10.9
５人以上,"J 金融業,保険業",令和２,2020,6月,400518,207424,193094,3843,2348,1495,6196,3125,3071,398165,206647,191518,5.4,1.1,10.1
５人以上,"J 金融業,保険業",令和２,2020,7月,398165,200867,197298,7671,3355,4316,6569,4118,2451,399267,200104,199163,5.7,1.1,10.3
５人以上,"J 金融業,保険業",令和２,2020,8月,399267,202255,197012,5226,2904,2322,4509,2632,1877,399984,202527,197457,5.3,1.2,9.4
５人以上,"J 金融業,保険業",令和２,2020,9月,399984,199229,200755,3643,1942,1701,4066,2400,1666,399561,198771,200790,5.6,1.3,9.8
５人以上,"J 金融業,保険業",令和２,2020,10月,399561,200547,199014,10265,6147,4118,9414,6036,3378,400412,200658,199754,5.8,1.2,10.4
５人以上,"J 金融業,保険業",令和２,2020,11月,400412,204676,195736,3024,1408,1616,3966,1894,2072,399470,204190,195280,5.5,1.3,10
５人以上,"J 金融業,保険業",令和２,2020,12月,399470,203492,195978,2257,978,1279,3402,1174,2228,398325,203296,195029,5.4,1.2,9.8
５人以上,"K 不動産業,物品賃貸業",平成27,2015,年平均,196205,130781,65424,3899,2215,1684,3956,2314,1643,196148,130682,65465,16.9,10.3,30.2
５人以上,"K 不動産業,物品賃貸業",平成28,2016,年平均,201738,131436,70302,4646,2617,2029,3945,2467,1478,202439,131586,70853,14.6,7.7,27.4
５人以上,"K 不動産業,物品賃貸業",平成29,2017,年平均,207721,135555,72166,3915,2260,1655,3702,2238,1464,207934,135577,72357,15.2,8.8,27.2
５人以上,"K 不動産業,物品賃貸業",平成30,2018,年平均,211993,135074,76920,3842,2174,1668,3681,2291,1390,212154,134957,77198,15,8.9,25.5
５人以上,"K 不動産業,物品賃貸業",平成31・令和元,2019,年平均,215682,135473,80208,4245,2322,1923,3793,2160,1633,216134,135635,80498,17.6,12.9,25.3
５人以上,"K 不動産業,物品賃貸業",令和２,2020,年平均,217897,138154,79743,4168,2407,1762,3933,2318,1616,218132,138243,79889,18.8,15,25.2
５人以上,"K 不動産業,物品賃貸業",令和２,2020,1月,216984,137186,79798,3570,2172,1398,2937,1738,1199,217617,137620,79997,20.2,16.1,27.3
５人以上,"K 不動産業,物品賃貸業",令和２,2020,2月,217617,138184,79433,2447,1610,837,3125,2046,1079,216939,137748,79191,19.8,15.4,27.4
５人以上,"K 不動産業,物品賃貸業",令和２,2020,3月,216939,138519,78420,3191,2123,1068,3795,2366,1429,216335,138276,78059,20.3,16.7,26.8
５人以上,"K 不動産業,物品賃貸業",令和２,2020,4月,216335,137519,78816,13991,9001,4990,10701,6349,4352,219625,140171,79454,19,16,24.4
５人以上,"K 不動産業,物品賃貸業",令和２,2020,5月,219625,139485,80140,3320,1482,1838,4812,2197,2615,218133,138770,79363,17.4,14.5,22.6
５人以上,"K 不動産業,物品賃貸業",令和２,2020,6月,218133,139291,78842,3303,1683,1620,2876,1841,1035,218560,139133,79427,17.2,13.9,23.2
５人以上,"K 不動産業,物品賃貸業",令和２,2020,7月,218560,138316,80244,3014,1382,1632,4792,3047,1745,216782,136651,80131,17.9,14.4,23.9
５人以上,"K 不動産業,物品賃貸業",令和２,2020,8月,216782,135289,81493,3026,1754,1272,2475,1666,809,217333,135377,81956,18.9,14.2,26.6
５人以上,"K 不動産業,物品賃貸業",令和２,2020,9月,217333,137994,79339,2664,1579,1085,2562,1112,1450,217435,138461,78974,17.8,13.9,24.8
５人以上,"K 不動産業,物品賃貸業",令和２,2020,10月,217435,138548,78887,5101,2684,2417,3507,2045,1462,219029,139187,79842,18.5,15.1,24.4
５人以上,"K 不動産業,物品賃貸業",令和２,2020,11月,219029,139517,79512,3649,1770,1879,2690,1623,1067,219988,139664,80324,18.6,14.7,25.3
５人以上,"K 不動産業,物品賃貸業",令和２,2020,12月,219988,138001,81987,2744,1641,1103,2928,1783,1145,219804,137859,81945,19.5,15.6,26
５人以上,"L 学術研究,専門・技術サービス業",平成27,2015,年平均,386206,261263,124943,6921,4485,2436,5255,3290,1965,387872,262458,125414,6.9,2.4,16.2
５人以上,"L 学術研究,専門・技術サービス業",平成28,2016,年平均,400454,272732,127722,6413,3670,2743,5644,3690,1954,401223,272712,128511,7,3,15.6
５人以上,"L 学術研究,専門・技術サービス業",平成29,2017,年平均,406615,279469,127146,5944,3612,2332,5787,3676,2111,406772,279405,127367,8.4,3.8,18.6
