規模,産業,現金給与総額／計(円),現金給与総額／男(円),現金給与総額／女(円),きまって支給する給与／計(円),きまって支給する給与／男(円),きまって支給する給与／女(円),所定内給与(円),所定外給与(円),特別に支払われた給与／計(円),特別に支払われた給与／男(円),特別に支払われた給与／女(円)
５人以上,調査産業計,366425,448964,253481,326437,397009,229868,303948,22489,39988,51955,23613
５人以上,"鉱業,採石業,砂利採取業",598789,639200,465622,564814,604006,435662,530919,33895,33975,35194,29960
５人以上,建設業,449056,473680,319785,415032,438655,291021,374599,40433,34024,35025,28764
５人以上,製造業,469196,536012,313703,386127,438278,264762,364157,21970,83069,97734,48941
５人以上,電気・ガス・熱供給・水道業,521677,534086,458115,504668,517264,440149,441413,63255,17009,16822,17966
５人以上,情報通信業,449752,489127,345831,422568,459662,324666,388187,34381,27184,29465,21165
５人以上,"運輸業,郵便業",352231,384970,254934,340248,371626,246998,295594,44654,11983,13344,7936
５人以上,"卸売業,小売業",363372,456708,242424,324202,405250,219177,308497,15705,39170,51458,23247
５人以上,"金融業,保険業",706826,955717,438741,500910,646642,343939,460993,39917,205916,309075,94802
５人以上,"不動産業,物品賃貸業",351902,406780,254827,339602,393193,244804,315361,24241,12300,13587,10023
５人以上,"学術研究,専門・技術サービス業",532137,607614,380204,431573,490640,312674,402919,28654,100564,116974,67530
５人以上,"宿泊業,飲食サービス業",122110,153978,94800,118844,149213,92819,111922,6922,3266,4765,1981
５人以上,"生活関連サービス業,娯楽業",256110,342463,196562,240383,320130,185390,230029,10354,15727,22333,11172
５人以上,"教育,学習支援業",316855,375725,253191,290113,341282,234777,281803,8310,26742,34443,18414
５人以上,"医療,福祉",293700,387134,257272,273471,365233,237695,258088,15383,20229,21901,19577
５人以上,複合サービス事業,354977,416265,251104,344916,405006,243075,317889,27027,10061,11259,8029
５人以上,サービス業（他に分類されないもの）,289566,343981,217970,276227,326401,210211,255444,20783,13339,17580,7759
30人以上,調査産業計,410033,489510,288973,358537,425282,256870,332055,26482,51496,64228,32103
30人以上,"鉱業,採石業,砂利採取業",598789,639200,465622,564814,604006,435662,530919,33895,33975,35194,29960
30人以上,建設業,486025,508219,351458,437309,459468,302954,388730,48579,48716,48751,48504
30人以上,製造業,512569,582251,340213,407787,459869,278964,382327,25460,104782,122382,61249
30人以上,電気・ガス・熱供給・水道業,513176,526179,446085,504058,515934,442783,436825,67233,9118,10245,3302
30人以上,情報通信業,457485,493633,357704,430243,464572,335484,394398,35845,27242,29061,22220
30人以上,"運輸業,郵便業",356217,385678,263865,342411,370354,254816,294188,48223,13806,15324,9049
30人以上,"卸売業,小売業",425541,523680,282894,370799,456489,246247,352756,18043,54742,67191,36647
30人以上,"金融業,保険業",777588,1053327,477155,530000,681617,364804,486751,43249,247588,371710,112351
30人以上,"不動産業,物品賃貸業",377819,433885,273385,363144,418017,260931,337991,25153,14675,15868,12454
30人以上,"学術研究,専門・技術サービス業",572989,646676,419408,450232,508184,329447,418172,32060,122757,138492,89961
30人以上,"宿泊業,飲食サービス業",148629,189961,113308,141614,180684,108227,132509,9105,7015,9277,5081
30人以上,"生活関連サービス業,娯楽業",290793,414728,201585,264750,378923,182569,252883,11867,26043,35805,19016
30人以上,"教育,学習支援業",352116,411084,281530,320389,370890,259937,311044,9345,31727,40194,21593
30人以上,"医療,福祉",326758,394868,293749,302407,369761,269765,283549,18858,24351,25107,23984
30人以上,複合サービス事業,367858,419832,241206,354875,407239,227271,317446,37429,12983,12593,13935
30人以上,サービス業（他に分類されないもの）,271758,320979,211562,261247,307269,204964,240239,21008,10511,13710,6598
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年３月分,,,,,,,,,,,,
第１表  規模、産業、性別常用労働者の１人平均月間現金給与額,,,,,,,,,,,,
