事業所規模,産業,和暦年,西暦年,年平均・月,出勤日数／計(日),出勤日数／男(日),出勤日数／女(日),総実労働時間／計(時間),総実労働時間／男(時間),総実労働時間／女(時間),所定内労働時間／計(時間),所定内労働時間／男(時間),所定内労働時間／女(時間),所定外労働時間／計(時間),所定外労働時間／男(時間),所定外労働時間／女(時間)
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,2月,17.5,17.9,16.7,146.8,150.6,139,131.2,134.6,124.3,15.6,16,14.7
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,3月,18.4,18.9,17.5,154.1,158.9,143.9,138.1,142.1,129.6,16,16.8,14.3
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,4月,19.1,19.7,18,157.5,162.9,146.8,143.6,148.3,134.3,13.9,14.6,12.5
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,5月,17.3,17.8,16.4,143.3,147.5,134.5,130.5,134.3,122.6,12.8,13.2,11.9
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,6月,19.9,20.3,19,163.3,167.7,154.2,150.2,153.9,142.5,13.1,13.8,11.7
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,7月,19.7,20.2,18.6,162,166.8,152.2,147.7,152,139,14.3,14.8,13.2
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,8月,17.6,18,16.8,144.9,149.1,136.5,131.3,134.8,124.2,13.6,14.3,12.3
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,9月,17.7,18,17.1,146.9,150.7,139.1,133.5,136.6,127.1,13.4,14.1,12
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,10月,19.5,19.8,18.7,160.9,164.9,152.9,146.2,149.7,139.3,14.7,15.2,13.6
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,11月,18.5,19,17.5,153.5,158.4,143.9,138,142.2,129.8,15.5,16.2,14.1
30人以上,"L 学術研究,専門・技術サービス業",令和２,2020,12月,18.2,18.7,17.3,152.4,156.9,143.4,136.3,140.2,128.6,16.1,16.7,14.8
30人以上,"M 宿泊業,飲食サービス業",平成27,2015,年平均,15.6,16.8,14.7,108,127.4,91.9,101.7,117.6,88.5,6.3,9.8,3.4
30人以上,"M 宿泊業,飲食サービス業",平成28,2016,年平均,15.6,16.7,14.7,109,127.5,93.8,102.3,117.3,90.1,6.7,10.2,3.7
30人以上,"M 宿泊業,飲食サービス業",平成29,2017,年平均,15.6,16.6,14.8,108.1,125.6,94.8,100.4,113.2,90.7,7.7,12.4,4.1
30人以上,"M 宿泊業,飲食サービス業",平成30,2018,年平均,15.5,16.2,15,110.9,125.6,99.5,102.9,113.9,94.4,8,11.7,5.1
30人以上,"M 宿泊業,飲食サービス業",平成31・令和元,2019,年平均,14.4,15,13.8,102.4,117.2,90.1,94.8,106.1,85.4,7.6,11.1,4.7
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,年平均,11.7,12.4,11.1,77.8,90.3,67.4,74.1,84.8,65.2,3.7,5.5,2.2
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,1月,13.6,14.5,12.8,97.4,113.2,83.8,89.9,102,79.5,7.5,11.2,4.3
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,2月,13.2,13.9,12.6,90.9,104,79.5,85.1,95.6,76,5.8,8.4,3.5
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,3月,12.8,13.3,12.4,86.7,97.8,77.1,82.3,91.5,74.4,4.4,6.3,2.7
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,4月,9.3,9.9,8.8,61.2,70,53.5,58.7,66.4,51.9,2.5,3.6,1.6
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,5月,7.6,7.7,7.4,47.8,52.9,43.4,46.7,51.6,42.4,1.1,1.3,1
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,6月,10.5,11.2,10,65.7,77.2,56.3,64,74.7,55.2,1.7,2.5,1.1
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,7月,12.3,12.9,11.7,78.8,92.5,67.6,75.5,87.1,66,3.3,5.4,1.6
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,8月,11.7,12.3,11.1,75.2,87,65.3,72.3,82.6,63.7,2.9,4.4,1.6
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,9月,11.8,12.5,11.2,77.7,91.9,66.5,74.5,87.1,64.6,3.2,4.8,1.9
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,10月,12.3,13.3,11.5,82.4,98.5,69.7,78.5,92.4,67.5,3.9,6.1,2.2
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,11月,12.5,13.5,11.6,82.9,98.6,70.5,79.1,92.8,68.2,3.8,5.8,2.3
30人以上,"M 宿泊業,飲食サービス業",令和２,2020,12月,12.7,13.7,12,84.7,100.1,72.7,80.9,94.2,70.5,3.8,5.9,2.2
30人以上,"N 生活関連サービス業,娯楽業",平成27,2015,年平均,17.5,18.5,16.8,135.3,148,125.6,125,135.9,116.7,10.3,12.1,8.9
30人以上,"N 生活関連サービス業,娯楽業",平成28,2016,年平均,17.4,18.4,16.7,131.5,142.9,123.3,125.5,135.9,118.1,6,7,5.2
30人以上,"N 生活関連サービス業,娯楽業",平成29,2017,年平均,16.9,17.9,16.2,128.6,141.1,120.2,121.2,132.1,113.9,7.4,9,6.3
30人以上,"N 生活関連サービス業,娯楽業",平成30,2018,年平均,16.5,17.4,15.8,126.2,137.4,117.2,116,125.4,108.4,10.2,12,8.8
30人以上,"N 生活関連サービス業,娯楽業",平成31・令和元,2019,年平均,15.9,16.6,15.4,115.3,131,104.2,107,119.2,98.4,8.3,11.8,5.8
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,年平均,14.8,15.8,14,106.9,124.2,93.6,100.6,114.6,89.9,6.3,9.6,3.7
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,1月,15.6,16.7,14.7,116.8,135.2,102.5,106.5,120.1,95.9,10.3,15.1,6.6
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,2月,15.4,16.1,14.9,113.1,128.2,101.2,103.5,114.2,95.1,9.6,14,6.1
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,3月,15.2,16,14.6,108.4,125.6,96,102.5,116.4,92.4,5.9,9.2,3.6
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,4月,13.7,14.9,12.8,96.8,115,82.8,93.1,109,80.9,3.7,6,1.9
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,5月,11,12.6,9.8,80.2,99.5,66.5,76.8,93.6,64.8,3.4,5.9,1.7
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,6月,13.5,14.9,12.4,96.8,115.4,82.8,92.5,108.2,80.7,4.3,7.2,2.1
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,7月,15.6,16.7,14.8,109,127.2,94.5,104.6,119.9,92.4,4.4,7.3,2.1
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,8月,15,15.9,14.3,107.2,123.8,94.6,102.5,116,92.2,4.7,7.8,2.4
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,9月,15.3,16.2,14.6,109.5,125.5,97.1,104.2,117.1,94.1,5.3,8.4,3
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,10月,16.3,17.2,15.5,121.5,137.5,108.4,112.8,125.4,102.5,8.7,12.1,5.9
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,11月,15.6,16.4,14.9,112.6,129.1,100,105.2,118.2,95.3,7.4,10.9,4.7
30人以上,"N 生活関連サービス業,娯楽業",令和２,2020,12月,15.3,16.1,14.7,111.1,126.9,99,103.7,116.3,94.1,7.4,10.6,4.9
30人以上,"O 教育,学習支援業",平成27,2015,年平均,15,15,15,106.7,106.6,107,102.6,102.2,103.1,4.1,4.4,3.9
30人以上,"O 教育,学習支援業",平成28,2016,年平均,15.2,15.1,15.3,109.8,108.4,111.1,105.7,104.2,107.1,4.1,4.2,4
30人以上,"O 教育,学習支援業",平成29,2017,年平均,15.3,15.4,15.3,110.6,110.3,110.8,106,105.5,106.5,4.6,4.8,4.3
30人以上,"O 教育,学習支援業",平成30,2018,年平均,15.9,16.6,15.2,117.3,124,111.6,110.6,115.9,106,6.7,8.1,5.6
30人以上,"O 教育,学習支援業",平成31・令和元,2019,年平均,14.9,15.5,14.2,112.6,118.7,106.3,105.8,110.8,100.7,6.8,7.9,5.6
30人以上,"O 教育,学習支援業",令和２,2020,年平均,13.8,14.1,13.4,102.1,104.7,99,97.2,99.3,94.7,4.9,5.4,4.3
30人以上,"O 教育,学習支援業",令和２,2020,1月,13.4,13.8,12.9,99.7,103.5,95.1,94.2,97.3,90.5,5.5,6.2,4.6
30人以上,"O 教育,学習支援業",令和２,2020,2月,13.2,13.5,12.9,99.6,102.7,95.9,93.7,95.9,91.1,5.9,6.8,4.8
30人以上,"O 教育,学習支援業",令和２,2020,3月,13,13.4,12.6,98.5,102,94.4,93.2,96,89.8,5.3,6,4.6
30人以上,"O 教育,学習支援業",令和２,2020,4月,14.1,14.2,13.9,105.4,106.2,104.3,101.3,102,100.3,4.1,4.2,4
30人以上,"O 教育,学習支援業",令和２,2020,5月,13.9,14.3,13.5,101.9,104.8,98.8,98.6,101,96,3.3,3.8,2.8
30人以上,"O 教育,学習支援業",令和２,2020,6月,15.6,16.1,15,115,119.2,110.4,110.3,114.1,106.1,4.7,5.1,4.3
30人以上,"O 教育,学習支援業",令和２,2020,7月,15.1,15.4,14.8,110.2,111.5,108.6,105,105.9,103.8,5.2,5.6,4.8
30人以上,"O 教育,学習支援業",令和２,2020,8月,10.7,11.1,10.3,79.2,82.2,75.8,75,77.3,72.4,4.2,4.9,3.4
30人以上,"O 教育,学習支援業",令和２,2020,9月,13.6,14,13,100.5,103.1,97.6,95.2,97.2,93,5.3,5.9,4.6
30人以上,"O 教育,学習支援業",令和２,2020,10月,15,15.3,14.6,110.2,112.5,107.4,105.1,107,102.9,5.1,5.5,4.5
30人以上,"O 教育,学習支援業",令和２,2020,11月,14.1,14.4,13.8,103.9,106.4,100.7,98.6,100.7,96,5.3,5.7,4.7
30人以上,"O 教育,学習支援業",令和２,2020,12月,13.9,14.1,13.7,101.8,103.6,99.8,96.9,98.2,95.4,4.9,5.4,4.4
30人以上,"P 医療,福祉",平成27,2015,年平均,18.3,18,18.4,133.4,139.5,131,127.4,132.6,125.4,6,6.9,5.6
30人以上,"P 医療,福祉",平成28,2016,年平均,18.1,18.2,18.1,130.6,139.8,127.3,124.7,132.7,121.9,5.9,7.1,5.4
30人以上,"P 医療,福祉",平成29,2017,年平均,18,18.4,17.9,128.9,141.9,124.2,123.4,135.1,119.2,5.5,6.8,5
30人以上,"P 医療,福祉",平成30,2018,年平均,17.8,18.4,17.5,135.6,146.6,130.5,129.3,138.3,125.1,6.3,8.3,5.4
30人以上,"P 医療,福祉",平成31・令和元,2019,年平均,16.9,16.9,17,128.2,132.6,126.3,122.2,126,120.6,6,6.6,5.7
30人以上,"P 医療,福祉",令和２,2020,年平均,17.1,17.1,17.2,129.9,134.2,127.8,124,126.7,122.7,5.9,7.5,5.1
30人以上,"P 医療,福祉",令和２,2020,1月,16.3,15.7,16.6,124,123.2,124.4,117.5,115.7,118.4,6.5,7.5,6
30人以上,"P 医療,福祉",令和２,2020,2月,16.3,16,16.5,125.7,128.2,124.4,119.3,120.4,118.8,6.4,7.8,5.6
30人以上,"P 医療,福祉",令和２,2020,3月,16.8,16.8,16.9,127.9,131.5,126.2,121.9,124,120.9,6,7.5,5.3
30人以上,"P 医療,福祉",令和２,2020,4月,17.9,17.9,17.9,132.3,141.2,128.3,126.4,133.2,123.4,5.9,8,4.9
30人以上,"P 医療,福祉",令和２,2020,5月,16.4,16.3,16.4,124.7,127.7,123.1,119.5,121.1,118.6,5.2,6.6,4.5
30人以上,"P 医療,福祉",令和２,2020,6月,17.6,17.6,17.6,131.4,138,128.5,126.2,130.6,124.3,5.2,7.4,4.2
30人以上,"P 医療,福祉",令和２,2020,7月,17.8,18.1,17.7,133.7,142,130.1,128.2,134.3,125.5,5.5,7.7,4.6
30人以上,"P 医療,福祉",令和２,2020,8月,17.4,17.5,17.3,132.1,138.3,129.2,126.3,130.8,124.2,5.8,7.5,5
30人以上,"P 医療,福祉",令和２,2020,9月,17.1,17.3,17,130.2,134.9,128.1,124.6,127.7,123.2,5.6,7.2,4.9
30人以上,"P 医療,福祉",令和２,2020,10月,17.7,18,17.6,135.9,141.3,133.3,129.8,133.6,128,6.1,7.7,5.3
30人以上,"P 医療,福祉",令和２,2020,11月,17.2,16.9,17.3,130.5,132.1,129.8,124.3,124.6,124.2,6.2,7.5,5.6
30人以上,"P 医療,福祉",令和２,2020,12月,16.9,16.9,17,129.8,132.9,128.2,123.6,125.7,122.6,6.2,7.2,5.6
30人以上,Q 複合サービス事業,平成27,2015,年平均,18.6,19.1,17.8,150.8,155.5,142,140.3,142.6,136,10.5,12.9,6
30人以上,Q 複合サービス事業,平成28,2016,年平均,18.7,19,18.1,148.3,152.4,140.8,140,142.4,135.7,8.3,10,5.1
30人以上,Q 複合サービス事業,平成29,2017,年平均,19.3,19.1,19.6,147,149.4,143,138.2,138.1,138.3,8.8,11.3,4.7
30人以上,Q 複合サービス事業,平成30,2018,年平均,19.2,19.4,18.8,157.7,165.9,134.6,141.3,147.4,124.3,16.4,18.5,10.3
30人以上,Q 複合サービス事業,平成31・令和元,2019,年平均,18.6,18.8,18.2,150.1,158.7,127.4,135,141.7,117.4,15.1,17,10
30人以上,Q 複合サービス事業,令和２,2020,年平均,18.7,18.9,18.3,148,157.7,123.8,135.4,143.3,115.7,12.6,14.4,8.1
30人以上,Q 複合サービス事業,令和２,2020,1月,18.4,18.6,17.8,147.8,158.2,121.8,131.4,138.8,112.8,16.4,19.4,9
30人以上,Q 複合サービス事業,令和２,2020,2月,17.2,17.3,17,134.4,143.1,112.7,122.1,129,104.9,12.3,14.1,7.8
30人以上,Q 複合サービス事業,令和２,2020,3月,19.1,19.2,18.9,152.1,161.9,128.3,137.2,144.9,118.5,14.9,17,9.8
30人以上,Q 複合サービス事業,令和２,2020,4月,19.2,19.5,18.4,150.5,161.8,122.6,139.2,149,115.1,11.3,12.8,7.5
30人以上,Q 複合サービス事業,令和２,2020,5月,17.5,17.7,17,135.9,145.3,112.9,125.3,133.3,105.7,10.6,12,7.2
30人以上,Q 複合サービス事業,令和２,2020,6月,19.5,19.6,19.1,154.1,165.1,127,143.2,152.7,119.8,10.9,12.4,7.2
30人以上,Q 複合サービス事業,令和２,2020,7月,19.6,19.8,19.4,156.9,164.9,135.7,142.9,149.2,126.3,14,15.7,9.4
30人以上,Q 複合サービス事業,令和２,2020,8月,17.9,18,17.8,140.4,148.6,119.9,130.4,137.2,113.5,10,11.4,6.4
30人以上,Q 複合サービス事業,令和２,2020,9月,18.2,18.2,18.1,144.1,152.3,123.5,132.2,138.7,115.9,11.9,13.6,7.6
30人以上,Q 複合サービス事業,令和２,2020,10月,19.9,20.1,19.6,158.6,168.4,133.9,146.6,154.9,125.7,12,13.5,8.2
30人以上,Q 複合サービス事業,令和２,2020,11月,18,18.2,17.7,142,151,119.4,129.6,136.8,111.6,12.4,14.2,7.8
30人以上,Q 複合サービス事業,令和２,2020,12月,20,20.3,19.1,159.5,172,128.1,144.6,154.9,118.7,14.9,17.1,9.4
30人以上,R サービス業（他に分類されないもの）,平成27,2015,年平均,18.5,19.1,17.7,145.1,156,130.6,132.8,140.6,122.4,12.3,15.4,8.2
30人以上,R サービス業（他に分類されないもの）,平成28,2016,年平均,18.4,19.1,17.6,143,154.6,128.7,131.7,140.6,120.7,11.3,14,8
30人以上,R サービス業（他に分類されないもの）,平成29,2017,年平均,18.2,18.8,17.6,140.6,150.9,128.4,130.4,138.1,121.2,10.2,12.8,7.2
30人以上,R サービス業（他に分類されないもの）,平成30,2018,年平均,18.2,18.7,17.6,141.1,151,129.5,131,138.3,122.4,10.1,12.7,7.1
30人以上,R サービス業（他に分類されないもの）,平成31・令和元,2019,年平均,17.7,18.3,16.9,138.9,149.4,126.8,127.8,135.5,118.8,11.1,13.9,8
30人以上,R サービス業（他に分類されないもの）,令和２,2020,年平均,17.4,18.1,16.6,132.5,141.6,121.1,122.9,129.6,114.5,9.6,12,6.6
30人以上,R サービス業（他に分類されないもの）,令和２,2020,1月,17.1,17.6,16.5,131.2,139.7,121.1,120.5,126.4,113.5,10.7,13.3,7.6
30人以上,R サービス業（他に分類されないもの）,令和２,2020,2月,16.8,17.6,15.9,127.3,137.7,115.1,116.9,124.9,107.6,10.4,12.8,7.5
30人以上,R サービス業（他に分類されないもの）,令和２,2020,3月,17.4,18,16.6,130.6,139.1,120.1,120.7,127,112.9,9.9,12.1,7.2
30人以上,R サービス業（他に分類されないもの）,令和２,2020,4月,17.1,17.8,16.2,130.6,139.9,119.2,122,129.5,112.8,8.6,10.4,6.4
30人以上,R サービス業（他に分類されないもの）,令和２,2020,5月,15.7,16.6,14.6,119.2,128.5,107,111.6,119.1,101.8,7.6,9.4,5.2
30人以上,R サービス業（他に分類されないもの）,令和２,2020,6月,18.1,18.8,17.2,137.5,146.4,126,128.2,134.8,119.7,9.3,11.6,6.3
30人以上,R サービス業（他に分類されないもの）,令和２,2020,7月,18.3,18.9,17.5,138.7,146.9,128.3,129.1,135,121.7,9.6,11.9,6.6
30人以上,R サービス業（他に分類されないもの）,令和２,2020,8月,17,17.7,16.2,129.5,138.7,118,120.4,127.1,112,9.1,11.6,6
30人以上,R サービス業（他に分類されないもの）,令和２,2020,9月,17.6,18.2,16.8,132.3,141.1,121.5,123,129.2,115.4,9.3,11.9,6.1
30人以上,R サービス業（他に分類されないもの）,令和２,2020,10月,18.6,19.1,18,140.9,149,130.5,130.8,136.3,123.8,10.1,12.7,6.7
30人以上,R サービス業（他に分類されないもの）,令和２,2020,11月,17.7,18.4,16.9,136.6,148.1,122.6,126.3,134.7,116.2,10.3,13.4,6.4
30人以上,R サービス業（他に分類されないもの）,令和２,2020,12月,17.9,18.5,17.1,135.4,144.9,124.1,125.4,132,117.5,10,12.9,6.6
,,,,,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）令和２年年報,,,,,,,,,,,,,,,,
第６－２表　産業、性別常用労働者の１人平均月間出勤日数及び実労働時間　（事業所規模30人以上）,,,,,,,,,,,,,,,,
