"年月日時［西暦]","地区","二酸化硫黄[ppb]","一酸化窒素[ppb]","二酸化窒素[ppb]","窒素酸化物[ppb]","オキシダント[ppb]","一酸化炭素[0.1ppm]","ノンメタン炭化水素(非メタン9[0.01ppmC]","メタン[0.01ppmC]","浮遊粒子状物質[μg/立方メートル]","PM2.5[μg/m3]","風速[0.1m/s]","風向","温度[0.1℃]","湿度[%]","THC[0.01ppmC]"
2003120101,"麻布",,33,32,65,7,,,,16,,9,"WNW",155,94,
2003120102,"麻布",,37,33,70,7,,,,13,,15,"NW",158,92,
2003120103,"麻布",,15,27,42,9,,,,10,,9,"NE",141,91,
2003120104,"麻布",,5,20,25,17,,,,8,,11,"NNE",132,97,
2003120105,"麻布",,8,21,29,16,,,,15,,6,"W",133,99,
2003120106,"麻布",,12,27,39,11,,,,5,,6,"N",132,99,
2003120107,"麻布",,33,32,65,8,,,,17,,7,"N",135,99,
2003120108,"麻布",,63,36,99,8,,,,23,,11,"NE",134,99,
2003120109,"麻布",,78,37,115,8,,,,25,,11,"ENE",132,99,
2003120110,"麻布",,56,35,91,9,,,,18,,25,"E",131,99,
2003120111,"麻布",,21,34,55,13,,,,12,,14,"ENE",129,99,
2003120112,"麻布",,42,39,81,9,,,,21,,15,"NE",124,99,
2003120113,"麻布",,44,38,82,9,,,,24,,12,"N",123,99,
2003120114,"麻布",,52,37,89,8,,,,14,,11,"NNE",120,99,
2003120115,"麻布",,59,39,98,8,,,,17,,12,"N",122,99,
2003120116,"麻布",,54,39,93,8,,,,17,,14,"N",120,99,
2003120117,"麻布",,51,38,89,8,,,,13,,15,"NE",119,99,
2003120118,"麻布",,38,35,73,8,,,,20,,13,"N",117,99,
2003120119,"麻布",,40,34,74,8,,,,20,,13,"NE",115,99,
2003120120,"麻布",,37,32,69,8,,,,18,,15,"ENE",111,99,
2003120121,"麻布",,26,30,56,10,,,,7,,14,"N",111,96,
2003120122,"麻布",,19,27,46,12,,,,15,,18,"N",108,93,
2003120123,"麻布",,17,27,44,13,,,,14,,17,"N",110,92,
2003120124,"麻布",,13,24,37,17,,,,8,,20,"NNE",109,91,
2003120201,"麻布",,10,20,30,21,,,,13,,21,"NNE",108,91,
2003120202,"麻布",,10,21,31,18,,,,8,,25,"N",108,91,
2003120203,"麻布",,10,20,30,20,,,,4,,20,"NNE",108,88,
2003120204,"麻布",,10,22,32,18,,,,14,,18,"N",113,79,
2003120205,"麻布",,7,19,26,22,,,,14,,21,"N",116,72,
2003120206,"麻布",,6,19,25,22,,,,6,,16,"NE",114,70,
2003120207,"麻布",,9,23,32,19,,,,13,,16,"NE",113,71,
2003120208,"麻布",,18,27,45,17,,,,8,,19,"NE",117,70,
2003120209,"麻布",,38,31,69,15,,,,23,,12,"NNE",130,63,
2003120210,"麻布",,45,32,77,13,,,,13,,13,"NNE",139,59,
2003120211,"麻布",,35,31,66,16,,,,15,,23,"NNW",153,50,
2003120212,"麻布",,34,34,68,17,,,,20,,20,"NW",171,45,
2003120213,"麻布",,15,22,37,27,,,,15,,21,"NNW",181,39,
2003120214,"麻布",,17,24,41,26,,,,8,,36,"WNW",181,38,
2003120215,"麻布",,17,24,41,23,,,,14,,33,"NW",174,39,
2003120216,"麻布",,18,27,45,19,,,,22,,21,"N",165,40,
2003120217,"麻布",,14,28,42,17,,,,8,,20,"NNW",158,40,
2003120218,"麻布",,35,36,71,11,,,,20,,11,"NNW",152,42,
2003120219,"麻布",,35,37,72,9,,,,17,,20,"N",149,45,
2003120220,"麻布",,22,31,53,13,,,,6,,23,"WNW",147,45,
2003120221,"麻布",,14,25,39,19,,,,14,,24,"WNW",146,44,
2003120222,"麻布",,10,23,33,21,,,,8,,31,"WNW",139,44,
2003120223,"麻布",,11,23,34,22,,,,14,,22,"WNW",133,44,
2003120224,"麻布",,10,24,34,23,,,,8,,20,"NW",131,43,
2003120301,"麻布",,11,26,37,21,,,,5,,20,"NW",128,43,
2003120302,"麻布",,11,25,36,21,,,,16,,11,"WNW",121,45,
2003120303,"麻布",,8,24,32,22,,,,15,,12,"NNW",120,45,
2003120304,"麻布",,8,21,29,25,,,,10,,15,"NNW",117,45,
2003120305,"麻布",,6,20,26,26,,,,19,,19,"N",116,45,
2003120306,"麻布",,7,22,29,25,,,,8,,18,"N",116,45,
2003120307,"麻布",,9,25,34,24,,,,16,,15,"NNW",115,45,
2003120308,"麻布",,19,31,50,20,,,,9,,17,"N",114,45,
2003120309,"麻布",,32,37,69,14,,,,23,,17,"NE",116,46,
2003120310,"麻布",,45,41,86,11,,,,24,,16,"ENE",117,47,
2003120311,"麻布",,40,42,82,10,,,,23,,13,"ENE",119,48,
2003120312,"麻布",,9993,9993,9993,9998,,,,25,,13,"ENE",127,44,
2003120313,"麻布",,9993,9993,9993,9998,,,,25,,6,"WSW",125,46,
2003120314,"麻布",,24,36,60,12,,,,35,,6,"SSW",125,46,
2003120315,"麻布",,21,36,57,13,,,,19,,8,"ESE",126,48,
2003120316,"麻布",,22,38,60,11,,,,22,,4,"WNW",123,54,
2003120317,"麻布",,21,39,60,10,,,,18,,4,"NNE",116,60,
2003120318,"麻布",,18,41,59,8,,,,26,,6,"E",113,69,
2003120319,"麻布",,7,36,43,11,,,,23,,3,"NW",111,78,
2003120320,"麻布",,7,36,43,11,,,,24,,4,"E",106,84,
2003120321,"麻布",,18,39,57,7,,,,19,,0,"ESE",107,87,
2003120322,"麻布",,52,40,92,7,,,,25,,19,"WSW",115,83,
2003120323,"麻布",,126,50,176,6,,,,31,,9,"N",110,71,
2003120324,"麻布",,104,48,152,6,,,,51,,15,"NW",105,64,
2003120401,"麻布",,9999,9999,9999,9995,,,,45,,7,"NW",102,64,
2003120402,"麻布",,9999,9999,9999,6,,,,36,,10,"WNW",104,60,
2003120403,"麻布",,57,39,96,6,,,,30,,8,"NNW",104,56,
2003120404,"麻布",,43,38,81,7,,,,29,,13,"NW",102,56,
2003120405,"麻布",,45,37,82,6,,,,33,,10,"NNW",97,59,
2003120406,"麻布",,42,35,77,6,,,,27,,14,"N",95,57,
2003120407,"麻布",,45,38,83,7,,,,14,,11,"NNE",100,51,
2003120408,"麻布",,56,40,96,7,,,,21,,13,"NNE",97,54,
2003120409,"麻布",,57,38,95,9,,,,21,,12,"NNE",114,51,
2003120410,"麻布",,35,35,70,14,,,,27,,17,"NE",123,47,
2003120411,"麻布",,30,34,64,17,,,,12,,12,"NNE",129,44,
2003120412,"麻布",,25,33,58,20,,,,7,,17,"NE",133,42,
2003120413,"麻布",,24,34,58,20,,,,18,,11,"E",131,41,
2003120414,"麻布",,28,36,64,19,,,,17,,18,"NE",143,36,
2003120415,"麻布",,21,31,52,21,,,,16,,24,"WNW",142,37,
2003120416,"麻布",,20,32,52,18,,,,16,,19,"NW",134,37,
2003120417,"麻布",,31,37,68,12,,,,13,,23,"NW",127,37,
2003120418,"麻布",,27,36,63,12,,,,14,,23,"NW",119,37,
2003120419,"麻布",,37,38,75,8,,,,17,,16,"NNE",114,40,
2003120420,"麻布",,32,39,71,8,,,,21,,10,"NE",113,50,
2003120421,"麻布",,25,35,60,11,,,,12,,17,"N",109,39,
2003120422,"麻布",,17,28,45,15,,,,8,,14,"N",102,40,
2003120423,"麻布",,22,32,54,11,,,,16,,10,"ENE",96,44,
2003120424,"麻布",,24,33,57,9,,,,12,,11,"N",92,45,
2003120501,"麻布",,26,32,58,10,,,,14,,14,"N",86,47,
2003120502,"麻布",,14,27,41,13,,,,12,,14,"N",81,47,
2003120503,"麻布",,12,27,39,13,,,,6,,13,"ENE",80,47,
2003120504,"麻布",,17,30,47,10,,,,11,,11,"N",78,49,
2003120505,"麻布",,12,27,39,12,,,,10,,17,"ENE",76,49,
2003120506,"麻布",,12,31,43,7,,,,11,,8,"E",79,49,
2003120507,"麻布",,8,31,39,8,,,,11,,8,"NNE",81,47,
2003120508,"麻布",,22,31,53,11,,,,7,,12,"E",83,46,
2003120509,"麻布",,34,38,72,6,,,,9,,11,"N",83,47,
2003120510,"麻布",,44,40,84,6,,,,22,,12,"ENE",84,48,
2003120511,"麻布",,50,41,91,5,,,,21,,10,"NE",79,52,
2003120512,"麻布",,53,41,94,6,,,,18,,9,"N",81,53,
2003120513,"麻布",,52,42,94,6,,,,27,,6,"E",80,64,
2003120514,"麻布",,14,32,46,11,,,,20,,10,"E",77,74,
2003120515,"麻布",,25,37,62,7,,,,24,,15,"ESE",78,78,
2003120516,"麻布",,36,41,77,5,,,,25,,14,"ENE",78,78,
2003120517,"麻布",,51,42,93,5,,,,31,,11,"NNW",81,79,
2003120518,"麻布",,52,42,94,4,,,,29,,11,"E",80,80,
2003120519,"麻布",,48,41,89,5,,,,17,,13,"WNW",83,78,
2003120520,"麻布",,57,41,98,5,,,,17,,8,"NNE",84,76,
2003120521,"麻布",,49,43,92,5,,,,26,,11,"N",86,75,
2003120522,"麻布",,54,42,96,6,,,,18,,15,"ENE",85,72,
2003120523,"麻布",,38,39,77,6,,,,28,,16,"ENE",83,71,
2003120524,"麻布",,47,40,87,6,,,,25,,16,"E",82,69,
2003120601,"麻布",,49,38,87,5,,,,30,,11,"NNE",82,71,
2003120602,"麻布",,42,36,78,6,,,,29,,12,"NE",81,68,
2003120603,"麻布",,55,35,90,6,,,,26,,13,"N",80,71,
