年,50,55,60,2,7,12,17,22,27,28
都市公園等面積(ha),2427,3002,3736,5009,5827,5386,6891,7441,7332,7766
都立公園（都市公園）面積(ha),658,755,972,1252,1440,1625,1748,1906,2007,2017
一人当たり公園面積(m2/人),2.10,2.58,3.16,4.22,4.95,5.34,5.53,5.72,5.76,5.72
