区分,元,3,5,7,9,11,13,15,17,19,21,23,25,27
築地(%),90,87,87,87,87,88,88,89,90,91,93,94,94,94
足立(%),8,8,8,8,8,7,7,7,6,5,5,4,4,4
大田(%),2,5,5,5,6,5,5,5,4,4,3,2,2,2
