"年月日［西暦］","地区","町丁目","世帯数","人口男［人］","人口女［人］","人口合計［人］"
20160201,"芝地区総合支所管内","新橋三丁目",126,150,115,265
20160201,"芝地区総合支所管内","新橋四丁目",323,246,230,476
20160201,"芝地区総合支所管内","新橋五丁目",437,371,332,703
20160201,"芝地区総合支所管内","新橋六丁目",660,529,381,910
20160201,"芝地区総合支所管内","西新橋一丁目",202,168,142,310
20160201,"芝地区総合支所管内","西新橋二丁目",271,206,206,412
20160201,"芝地区総合支所管内","西新橋三丁目",497,324,373,697
20160201,"芝地区総合支所管内","三田一丁目",2224,1975,2311,4286
20160201,"芝地区総合支所管内","三田二丁目",2017,1880,2259,4139
20160201,"芝地区総合支所管内","三田三丁目",917,775,788,1563
20160201,"芝地区総合支所管内","浜松町一丁目",789,774,727,1501
20160201,"芝地区総合支所管内","浜松町二丁目",207,159,153,312
20160201,"芝地区総合支所管内","芝大門一丁目",411,313,360,673
20160201,"芝地区総合支所管内","芝大門二丁目",508,397,433,830
20160201,"芝地区総合支所管内","芝公園一丁目",143,108,109,217
20160201,"芝地区総合支所管内","芝公園二丁目",396,315,305,620
20160201,"芝地区総合支所管内","芝公園三丁目",150,150,147,297
20160201,"芝地区総合支所管内","芝公園四丁目",42,32,26,58
20160201,"芝地区総合支所管内","虎ノ門一丁目",249,222,229,451
20160201,"芝地区総合支所管内","虎ノ門二丁目",21,19,17,36
20160201,"芝地区総合支所管内","虎ノ門三丁目",1004,867,907,1774
20160201,"芝地区総合支所管内","虎ノ門四丁目",343,230,383,613
20160201,"芝地区総合支所管内","虎ノ門五丁目",215,219,233,452
20160201,"芝地区総合支所管内","愛宕一丁目",18,25,22,47
20160201,"芝地区総合支所管内","愛宕二丁目",143,284,233,517
20160301,"芝地区総合支所管内","芝一丁目",952,780,829,1609
20160301,"芝地区総合支所管内","芝二丁目",1740,1449,1565,3014
20160301,"芝地区総合支所管内","芝三丁目",1967,1628,1806,3434
20160301,"芝地区総合支所管内","芝四丁目",1276,1037,1181,2218
20160301,"芝地区総合支所管内","芝五丁目",1932,1306,1729,3035
20160301,"芝地区総合支所管内","海岸一丁目",1210,1028,949,1977
20160301,"芝地区総合支所管内","東新橋一丁目",716,626,758,1384
20160301,"芝地区総合支所管内","東新橋二丁目",283,242,194,436
20160301,"芝地区総合支所管内","新橋一丁目",12,7,7,14
20160301,"芝地区総合支所管内","新橋二丁目",90,57,79,136
20160301,"芝地区総合支所管内","新橋三丁目",123,145,116,261
20160301,"芝地区総合支所管内","新橋四丁目",325,244,235,479
20160301,"芝地区総合支所管内","新橋五丁目",442,373,333,706
20160301,"芝地区総合支所管内","新橋六丁目",667,536,385,921
20160301,"芝地区総合支所管内","西新橋一丁目",202,167,145,312
20160301,"芝地区総合支所管内","西新橋二丁目",278,209,208,417
20160301,"芝地区総合支所管内","西新橋三丁目",484,319,365,684
20160301,"芝地区総合支所管内","三田一丁目",2222,1964,2308,4272
20160301,"芝地区総合支所管内","三田二丁目",2016,1868,2256,4124
20160301,"芝地区総合支所管内","三田三丁目",911,772,780,1552
20160301,"芝地区総合支所管内","浜松町一丁目",795,777,725,1502
20160301,"芝地区総合支所管内","浜松町二丁目",205,155,152,307
20160301,"芝地区総合支所管内","芝大門一丁目",413,315,357,672
20160301,"芝地区総合支所管内","芝大門二丁目",507,394,430,824
20160301,"芝地区総合支所管内","芝公園一丁目",144,110,108,218
20160301,"芝地区総合支所管内","芝公園二丁目",397,316,307,623
20160301,"芝地区総合支所管内","芝公園三丁目",149,149,148,297
20160301,"芝地区総合支所管内","芝公園四丁目",44,32,29,61
20160301,"芝地区総合支所管内","虎ノ門一丁目",250,225,228,453
20160301,"芝地区総合支所管内","虎ノ門二丁目",21,19,17,36
20160301,"芝地区総合支所管内","虎ノ門三丁目",1009,867,908,1775
20160301,"芝地区総合支所管内","虎ノ門四丁目",339,231,380,611
20160301,"芝地区総合支所管内","虎ノ門五丁目",215,220,239,459
20160301,"芝地区総合支所管内","愛宕一丁目",18,25,22,47
20160301,"芝地区総合支所管内","愛宕二丁目",144,284,243,527
20160401,"芝地区総合支所管内","芝一丁目",974,786,839,1625
20160401,"芝地区総合支所管内","芝二丁目",1757,1454,1582,3036
20160401,"芝地区総合支所管内","芝三丁目",1997,1637,1826,3463
20160401,"芝地区総合支所管内","芝四丁目",1291,1045,1184,2229
20160401,"芝地区総合支所管内","芝五丁目",1924,1294,1722,3016
20160401,"芝地区総合支所管内","海岸一丁目",1203,1014,929,1943
20160401,"芝地区総合支所管内","東新橋一丁目",711,628,748,1376
20160401,"芝地区総合支所管内","東新橋二丁目",290,245,198,443
20160401,"芝地区総合支所管内","新橋一丁目",12,7,7,14
20160401,"芝地区総合支所管内","新橋二丁目",86,57,75,132
20160401,"芝地区総合支所管内","新橋三丁目",123,143,117,260
20160401,"芝地区総合支所管内","新橋四丁目",328,247,237,484
20160401,"芝地区総合支所管内","新橋五丁目",458,380,344,724
20160401,"芝地区総合支所管内","新橋六丁目",685,550,391,941
20160401,"芝地区総合支所管内","西新橋一丁目",204,171,146,317
20160401,"芝地区総合支所管内","西新橋二丁目",273,207,208,415
20160401,"芝地区総合支所管内","西新橋三丁目",504,320,378,698
20160401,"芝地区総合支所管内","三田一丁目",2210,1957,2285,4242
20160401,"芝地区総合支所管内","三田二丁目",2042,1911,2283,4194
20160401,"芝地区総合支所管内","三田三丁目",916,769,792,1561
20160401,"芝地区総合支所管内","浜松町一丁目",808,772,737,1509
20160401,"芝地区総合支所管内","浜松町二丁目",209,156,155,311
20160401,"芝地区総合支所管内","芝大門一丁目",409,312,350,662
20160401,"芝地区総合支所管内","芝大門二丁目",513,398,432,830
20160401,"芝地区総合支所管内","芝公園一丁目",141,108,107,215
20160401,"芝地区総合支所管内","芝公園二丁目",391,310,306,616
20160401,"芝地区総合支所管内","芝公園三丁目",155,152,147,299
20160401,"芝地区総合支所管内","芝公園四丁目",43,32,28,60
20160401,"芝地区総合支所管内","虎ノ門一丁目",253,233,236,469
20160401,"芝地区総合支所管内","虎ノ門二丁目",20,18,17,35
20160401,"芝地区総合支所管内","虎ノ門三丁目",1023,878,913,1791
20160401,"芝地区総合支所管内","虎ノ門四丁目",375,234,417,651
20160401,"芝地区総合支所管内","虎ノ門五丁目",216,219,240,459
20160401,"芝地区総合支所管内","愛宕一丁目",18,25,22,47
20160401,"芝地区総合支所管内","愛宕二丁目",142,279,242,521
20160501,"芝地区総合支所管内","芝一丁目",982,804,841,1645
20160501,"芝地区総合支所管内","芝二丁目",1784,1489,1596,3085
20160501,"芝地区総合支所管内","芝三丁目",2004,1642,1836,3478
20160501,"芝地区総合支所管内","芝四丁目",1295,1046,1197,2243
20160501,"芝地区総合支所管内","芝五丁目",1916,1280,1716,2996
20160501,"芝地区総合支所管内","海岸一丁目",1203,1007,928,1935
20160501,"芝地区総合支所管内","東新橋一丁目",713,631,755,1386
20160501,"芝地区総合支所管内","東新橋二丁目",290,245,198,443
20160501,"芝地区総合支所管内","新橋一丁目",12,7,7,14
20160501,"芝地区総合支所管内","新橋二丁目",94,61,80,141
20160501,"芝地区総合支所管内","新橋三丁目",124,147,117,264
20160501,"芝地区総合支所管内","新橋四丁目",328,243,237,480
20160501,"芝地区総合支所管内","新橋五丁目",459,377,347,724
20160501,"芝地区総合支所管内","新橋六丁目",674,539,392,931
20160501,"芝地区総合支所管内","西新橋一丁目",204,171,145,316
20160501,"芝地区総合支所管内","西新橋二丁目",279,211,211,422
20160501,"芝地区総合支所管内","西新橋三丁目",494,314,373,687
20160501,"芝地区総合支所管内","三田一丁目",2223,1968,2282,4250
20160501,"芝地区総合支所管内","三田二丁目",2074,1949,2317,4266
20160501,"芝地区総合支所管内","三田三丁目",954,798,802,1600
20160501,"芝地区総合支所管内","浜松町一丁目",818,790,747,1537
20160501,"芝地区総合支所管内","浜松町二丁目",207,153,155,308
20160501,"芝地区総合支所管内","芝大門一丁目",408,307,355,662
20160501,"芝地区総合支所管内","芝大門二丁目",520,402,432,834
20160501,"芝地区総合支所管内","芝公園一丁目",144,109,110,219
20160501,"芝地区総合支所管内","芝公園二丁目",393,313,308,621
20160501,"芝地区総合支所管内","芝公園三丁目",153,147,145,292
20160501,"芝地区総合支所管内","芝公園四丁目",43,34,28,62
20160501,"芝地区総合支所管内","虎ノ門一丁目",248,228,234,462
20160501,"芝地区総合支所管内","虎ノ門二丁目",20,18,17,35
20160501,"芝地区総合支所管内","虎ノ門三丁目",1027,877,902,1779
20160501,"芝地区総合支所管内","虎ノ門四丁目",376,236,417,653
20160501,"芝地区総合支所管内","虎ノ門五丁目",217,220,241,461
20160501,"芝地区総合支所管内","愛宕一丁目",18,25,22,47
20160501,"芝地区総合支所管内","愛宕二丁目",145,278,244,522
20160601,"芝地区総合支所管内","芝一丁目",997,818,850,1668
20160601,"芝地区総合支所管内","芝二丁目",1802,1508,1611,3119
20160601,"芝地区総合支所管内","芝三丁目",1997,1639,1843,3482
20160601,"芝地区総合支所管内","芝四丁目",1295,1043,1199,2242
20160601,"芝地区総合支所管内","芝五丁目",1908,1278,1711,2989
20160601,"芝地区総合支所管内","海岸一丁目",1192,991,931,1922
20160601,"芝地区総合支所管内","東新橋一丁目",708,625,753,1378
20160601,"芝地区総合支所管内","東新橋二丁目",292,249,200,449
20160601,"芝地区総合支所管内","新橋一丁目",12,7,7,14
20160601,"芝地区総合支所管内","新橋二丁目",94,61,80,141
20160601,"芝地区総合支所管内","新橋三丁目",124,146,117,263
20160601,"芝地区総合支所管内","新橋四丁目",326,238,234,472
20160601,"芝地区総合支所管内","新橋五丁目",461,381,350,731
20160601,"芝地区総合支所管内","新橋六丁目",672,541,389,930
20160601,"芝地区総合支所管内","西新橋一丁目",206,172,146,318
20160601,"芝地区総合支所管内","西新橋二丁目",278,211,211,422
20160601,"芝地区総合支所管内","西新橋三丁目",497,318,374,692
20160601,"芝地区総合支所管内","三田一丁目",2206,1957,2277,4234
20160601,"芝地区総合支所管内","三田二丁目",2073,1946,2318,4264
20160601,"芝地区総合支所管内","三田三丁目",970,802,815,1617
20160601,"芝地区総合支所管内","浜松町一丁目",831,803,747,1550
20160601,"芝地区総合支所管内","浜松町二丁目",208,153,155,308
20160601,"芝地区総合支所管内","芝大門一丁目",410,313,353,666
20160601,"芝地区総合支所管内","芝大門二丁目",522,401,431,832
20160601,"芝地区総合支所管内","芝公園一丁目",147,111,113,224
20160601,"芝地区総合支所管内","芝公園二丁目",388,310,303,613
20160601,"芝地区総合支所管内","芝公園三丁目",151,148,148,296
20160601,"芝地区総合支所管内","芝公園四丁目",44,34,31,65
20160601,"芝地区総合支所管内","虎ノ門一丁目",249,231,240,471
20160601,"芝地区総合支所管内","虎ノ門二丁目",20,18,17,35
20160601,"芝地区総合支所管内","虎ノ門三丁目",1033,875,903,1778
20160601,"芝地区総合支所管内","虎ノ門四丁目",379,242,419,661
20160601,"芝地区総合支所管内","虎ノ門五丁目",211,217,234,451
20160601,"芝地区総合支所管内","愛宕一丁目",18,25,22,47
20160601,"芝地区総合支所管内","愛宕二丁目",147,276,240,516
20160701,"芝地区総合支所管内","芝一丁目",1007,825,853,1678
20160701,"芝地区総合支所管内","芝二丁目",1811,1515,1614,3129
20160701,"芝地区総合支所管内","芝三丁目",1998,1627,1845,3472
20160701,"芝地区総合支所管内","芝四丁目",1299,1055,1209,2264
20160701,"芝地区総合支所管内","芝五丁目",1911,1275,1718,2993
20160701,"芝地区総合支所管内","海岸一丁目",1193,993,934,1927
20160701,"芝地区総合支所管内","東新橋一丁目",706,623,758,1381
20160701,"芝地区総合支所管内","東新橋二丁目",291,250,197,447
20160701,"芝地区総合支所管内","新橋一丁目",12,7,7,14
20160701,"芝地区総合支所管内","新橋二丁目",90,59,77,136
20160701,"芝地区総合支所管内","新橋三丁目",124,145,117,262
20160701,"芝地区総合支所管内","新橋四丁目",323,235,234,469
20160701,"芝地区総合支所管内","新橋五丁目",466,384,354,738
20160701,"芝地区総合支所管内","新橋六丁目",673,540,392,932
20160701,"芝地区総合支所管内","西新橋一丁目",205,171,145,316
20160701,"芝地区総合支所管内","西新橋二丁目",279,213,212,425
20160701,"芝地区総合支所管内","西新橋三丁目",494,320,369,689
20160701,"芝地区総合支所管内","三田一丁目",2200,1950,2276,4226
20160701,"芝地区総合支所管内","三田二丁目",2064,1942,2314,4256
20160701,"芝地区総合支所管内","三田三丁目",972,804,818,1622
20160701,"芝地区総合支所管内","浜松町一丁目",824,790,736,1526
20160701,"芝地区総合支所管内","浜松町二丁目",206,153,150,303
20160701,"芝地区総合支所管内","芝大門一丁目",408,314,349,663
20160701,"芝地区総合支所管内","芝大門二丁目",524,402,431,833
20160701,"芝地区総合支所管内","芝公園一丁目",146,110,112,222
20160701,"芝地区総合支所管内","芝公園二丁目",382,306,294,600
20160701,"芝地区総合支所管内","芝公園三丁目",152,151,152,303
20160701,"芝地区総合支所管内","芝公園四丁目",42,34,29,63
20160701,"芝地区総合支所管内","虎ノ門一丁目",247,225,233,458
20160701,"芝地区総合支所管内","虎ノ門二丁目",20,19,16,35
20160701,"芝地区総合支所管内","虎ノ門三丁目",1020,870,899,1769
20160701,"芝地区総合支所管内","虎ノ門四丁目",375,238,414,652
20160701,"芝地区総合支所管内","虎ノ門五丁目",208,216,232,448
20160701,"芝地区総合支所管内","愛宕一丁目",18,25,22,47
20160701,"芝地区総合支所管内","愛宕二丁目",144,270,235,505
20160801,"芝地区総合支所管内","芝一丁目",1023,835,872,1707
20160801,"芝地区総合支所管内","芝二丁目",1806,1509,1611,3120
20160801,"芝地区総合支所管内","芝三丁目",1984,1622,1836,3458
20160801,"芝地区総合支所管内","芝四丁目",1294,1048,1208,2256
20160801,"芝地区総合支所管内","芝五丁目",1913,1278,1720,2998
20160801,"芝地区総合支所管内","海岸一丁目",1195,995,937,1932
20160801,"芝地区総合支所管内","東新橋一丁目",702,622,755,1377
20160801,"芝地区総合支所管内","東新橋二丁目",293,254,198,452
20160801,"芝地区総合支所管内","新橋一丁目",12,7,7,14
20160801,"芝地区総合支所管内","新橋二丁目",87,60,73,133
20160801,"芝地区総合支所管内","新橋三丁目",123,145,117,262
20160801,"芝地区総合支所管内","新橋四丁目",323,235,232,467
20160801,"芝地区総合支所管内","新橋五丁目",467,384,345,729
20160801,"芝地区総合支所管内","新橋六丁目",674,544,393,937
20160801,"芝地区総合支所管内","西新橋一丁目",205,173,145,318
20160801,"芝地区総合支所管内","西新橋二丁目",282,214,214,428
20160801,"芝地区総合支所管内","西新橋三丁目",498,321,367,688
20160801,"芝地区総合支所管内","三田一丁目",2193,1941,2276,4217
20160801,"芝地区総合支所管内","三田二丁目",2057,1942,2284,4226
20160801,"芝地区総合支所管内","三田三丁目",961,802,823,1625
20160801,"芝地区総合支所管内","浜松町一丁目",823,786,728,1514
20160801,"芝地区総合支所管内","浜松町二丁目",205,153,150,303
20160801,"芝地区総合支所管内","芝大門一丁目",413,318,353,671
20160801,"芝地区総合支所管内","芝大門二丁目",521,399,429,828
20160801,"芝地区総合支所管内","芝公園一丁目",146,110,112,222
20160801,"芝地区総合支所管内","芝公園二丁目",378,304,292,596
20160801,"芝地区総合支所管内","芝公園三丁目",152,150,156,306
20160801,"芝地区総合支所管内","芝公園四丁目",42,34,29,63
20160801,"芝地区総合支所管内","虎ノ門一丁目",248,228,232,460
20160801,"芝地区総合支所管内","虎ノ門二丁目",18,17,16,33
20160801,"芝地区総合支所管内","虎ノ門三丁目",1020,873,903,1776
20160801,"芝地区総合支所管内","虎ノ門四丁目",366,226,401,627
20160801,"芝地区総合支所管内","虎ノ門五丁目",208,216,233,449
20160801,"芝地区総合支所管内","愛宕一丁目",17,23,19,42
20160801,"芝地区総合支所管内","愛宕二丁目",141,260,229,489
20160901,"芝地区総合支所管内","芝一丁目",1027,839,888,1727
20160901,"芝地区総合支所管内","芝二丁目",1810,1521,1615,3136
20160901,"芝地区総合支所管内","芝三丁目",1975,1611,1844,3455
20160901,"芝地区総合支所管内","芝四丁目",1305,1053,1218,2271
20160901,"芝地区総合支所管内","芝五丁目",1930,1294,1727,3021
20160901,"芝地区総合支所管内","海岸一丁目",1192,990,927,1917
20160901,"芝地区総合支所管内","東新橋一丁目",701,628,752,1380
20160901,"芝地区総合支所管内","東新橋二丁目",297,259,205,464
20160901,"芝地区総合支所管内","新橋一丁目",12,7,7,14
20160901,"芝地区総合支所管内","新橋二丁目",87,61,73,134
20160901,"芝地区総合支所管内","新橋三丁目",121,144,116,260
20160901,"芝地区総合支所管内","新橋四丁目",314,228,226,454
20160901,"芝地区総合支所管内","新橋五丁目",465,385,345,730
20160901,"芝地区総合支所管内","新橋六丁目",677,546,395,941
20160901,"芝地区総合支所管内","西新橋一丁目",204,172,142,314
20160901,"芝地区総合支所管内","西新橋二丁目",279,209,215,424
20160901,"芝地区総合支所管内","西新橋三丁目",503,323,363,686
20160901,"芝地区総合支所管内","三田一丁目",2191,1938,2269,4207
20160901,"芝地区総合支所管内","三田二丁目",2058,1932,2287,4219
20160901,"芝地区総合支所管内","三田三丁目",957,791,822,1613
20160901,"芝地区総合支所管内","浜松町一丁目",825,780,734,1514
20160901,"芝地区総合支所管内","浜松町二丁目",207,157,151,308
20160901,"芝地区総合支所管内","芝大門一丁目",416,324,357,681
20160901,"芝地区総合支所管内","芝大門二丁目",514,393,422,815
20160901,"芝地区総合支所管内","芝公園一丁目",146,110,112,222
20160901,"芝地区総合支所管内","芝公園二丁目",380,305,301,606
20160901,"芝地区総合支所管内","芝公園三丁目",154,154,155,309
20160901,"芝地区総合支所管内","芝公園四丁目",40,34,27,61
20160901,"芝地区総合支所管内","虎ノ門一丁目",247,229,231,460
20160901,"芝地区総合支所管内","虎ノ門二丁目",17,16,16,32
20160901,"芝地区総合支所管内","虎ノ門三丁目",1024,865,904,1769
20160901,"芝地区総合支所管内","虎ノ門四丁目",366,227,400,627
20160901,"芝地区総合支所管内","虎ノ門五丁目",212,219,233,452
20160901,"芝地区総合支所管内","愛宕一丁目",16,23,18,41
20160901,"芝地区総合支所管内","愛宕二丁目",141,258,231,489
20161001,"芝地区総合支所管内","芝一丁目",1028,844,887,1731
20161001,"芝地区総合支所管内","芝二丁目",1817,1521,1621,3142
20161001,"芝地区総合支所管内","芝三丁目",1974,1619,1844,3463
20161001,"芝地区総合支所管内","芝四丁目",1305,1060,1222,2282
20161001,"芝地区総合支所管内","芝五丁目",1935,1295,1723,3018
20161001,"芝地区総合支所管内","海岸一丁目",1206,1001,938,1939
20161001,"芝地区総合支所管内","東新橋一丁目",704,628,754,1382
20161001,"芝地区総合支所管内","東新橋二丁目",321,281,208,489
20161001,"芝地区総合支所管内","新橋一丁目",12,7,7,14
20161001,"芝地区総合支所管内","新橋二丁目",87,61,73,134
20161001,"芝地区総合支所管内","新橋三丁目",122,147,116,263
20161001,"芝地区総合支所管内","新橋四丁目",317,231,225,456
20161001,"芝地区総合支所管内","新橋五丁目",463,385,348,733
20161001,"芝地区総合支所管内","新橋六丁目",673,538,399,937
20161001,"芝地区総合支所管内","西新橋一丁目",200,171,140,311
20161001,"芝地区総合支所管内","西新橋二丁目",275,205,214,419
20161001,"芝地区総合支所管内","西新橋三丁目",500,323,362,685
20161001,"芝地区総合支所管内","三田一丁目",2189,1935,2268,4203
20161001,"芝地区総合支所管内","三田二丁目",2056,1940,2297,4237
20161001,"芝地区総合支所管内","三田三丁目",952,788,820,1608
20161001,"芝地区総合支所管内","浜松町一丁目",832,782,737,1519
20161001,"芝地区総合支所管内","浜松町二丁目",204,155,150,305
20161001,"芝地区総合支所管内","芝大門一丁目",415,322,356,678
20161001,"芝地区総合支所管内","芝大門二丁目",511,392,419,811
20161001,"芝地区総合支所管内","芝公園一丁目",145,108,113,221
20161001,"芝地区総合支所管内","芝公園二丁目",381,305,302,607
20161001,"芝地区総合支所管内","芝公園三丁目",157,156,157,313
20161001,"芝地区総合支所管内","芝公園四丁目",41,34,28,62
20161001,"芝地区総合支所管内","虎ノ門一丁目",245,221,231,452
20161001,"芝地区総合支所管内","虎ノ門二丁目",17,16,16,32
20161001,"芝地区総合支所管内","虎ノ門三丁目",1026,868,909,1777
20161001,"芝地区総合支所管内","虎ノ門四丁目",363,228,399,627
20161001,"芝地区総合支所管内","虎ノ門五丁目",212,220,231,451
20161001,"芝地区総合支所管内","愛宕一丁目",15,22,16,38
20161001,"芝地区総合支所管内","愛宕二丁目",144,261,232,493
20161101,"芝地区総合支所管内","芝一丁目",1037,860,889,1749
20161101,"芝地区総合支所管内","芝二丁目",1831,1520,1639,3159
20161101,"芝地区総合支所管内","芝三丁目",1976,1629,1846,3475
20161101,"芝地区総合支所管内","芝四丁目",1305,1058,1223,2281
20161101,"芝地区総合支所管内","芝五丁目",1939,1300,1713,3013
20161101,"芝地区総合支所管内","海岸一丁目",1213,1002,941,1943
20161101,"芝地区総合支所管内","東新橋一丁目",708,632,756,1388
20161101,"芝地区総合支所管内","東新橋二丁目",324,280,206,486
20161101,"芝地区総合支所管内","新橋一丁目",11,6,7,13
20161101,"芝地区総合支所管内","新橋二丁目",89,60,74,134
20161101,"芝地区総合支所管内","新橋三丁目",121,147,116,263
20161101,"芝地区総合支所管内","新橋四丁目",314,230,225,455
20161101,"芝地区総合支所管内","新橋五丁目",469,397,352,749
20161101,"芝地区総合支所管内","新橋六丁目",675,535,403,938
20161101,"芝地区総合支所管内","西新橋一丁目",198,169,140,309
20161101,"芝地区総合支所管内","西新橋二丁目",273,207,210,417
20161101,"芝地区総合支所管内","西新橋三丁目",495,321,360,681
20161101,"芝地区総合支所管内","三田一丁目",2192,1951,2272,4223
20161101,"芝地区総合支所管内","三田二丁目",2059,1946,2293,4239
20161101,"芝地区総合支所管内","三田三丁目",957,790,829,1619
20161101,"芝地区総合支所管内","浜松町一丁目",831,783,739,1522
20161101,"芝地区総合支所管内","浜松町二丁目",202,150,152,302
20161101,"芝地区総合支所管内","芝大門一丁目",420,325,356,681
20161101,"芝地区総合支所管内","芝大門二丁目",509,392,417,809
20161101,"芝地区総合支所管内","芝公園一丁目",147,107,111,218
20161101,"芝地区総合支所管内","芝公園二丁目",377,298,304,602
20161101,"芝地区総合支所管内","芝公園三丁目",160,158,160,318
20161101,"芝地区総合支所管内","芝公園四丁目",40,34,27,61
20161101,"芝地区総合支所管内","虎ノ門一丁目",243,218,231,449
20161101,"芝地区総合支所管内","虎ノ門二丁目",17,16,16,32
20161101,"芝地区総合支所管内","虎ノ門三丁目",1023,863,910,1773
20161101,"芝地区総合支所管内","虎ノ門四丁目",360,227,394,621
20161101,"芝地区総合支所管内","虎ノ門五丁目",210,219,228,447
20161101,"芝地区総合支所管内","愛宕一丁目",15,22,16,38
20161101,"芝地区総合支所管内","愛宕二丁目",139,251,226,477
20161201,"芝地区総合支所管内","芝一丁目",1038,855,892,1747
20161201,"芝地区総合支所管内","芝二丁目",1840,1529,1645,3174
20161201,"芝地区総合支所管内","芝三丁目",1973,1628,1845,3473
20161201,"芝地区総合支所管内","芝四丁目",1296,1051,1215,2266
20161201,"芝地区総合支所管内","芝五丁目",1933,1302,1708,3010
20161201,"芝地区総合支所管内","海岸一丁目",1212,1008,944,1952
20161201,"芝地区総合支所管内","東新橋一丁目",710,631,756,1387
20161201,"芝地区総合支所管内","東新橋二丁目",327,282,209,491
20161201,"芝地区総合支所管内","新橋一丁目",11,6,7,13
20161201,"芝地区総合支所管内","新橋二丁目",87,59,73,132
20161201,"芝地区総合支所管内","新橋三丁目",120,145,115,260
20161201,"芝地区総合支所管内","新橋四丁目",309,228,221,449
20161201,"芝地区総合支所管内","新橋五丁目",464,395,352,747
20161201,"芝地区総合支所管内","新橋六丁目",678,537,400,937
20161201,"芝地区総合支所管内","西新橋一丁目",196,167,140,307
20161201,"芝地区総合支所管内","西新橋二丁目",282,211,215,426
20161201,"芝地区総合支所管内","西新橋三丁目",489,324,352,676
20161201,"芝地区総合支所管内","三田一丁目",2184,1950,2269,4219
20161201,"芝地区総合支所管内","三田二丁目",2067,1943,2302,4245
20161201,"芝地区総合支所管内","三田三丁目",964,791,836,1627
20161201,"芝地区総合支所管内","浜松町一丁目",840,792,747,1539
20161201,"芝地区総合支所管内","浜松町二丁目",204,152,152,304
20161201,"芝地区総合支所管内","芝大門一丁目",416,322,357,679
20161201,"芝地区総合支所管内","芝大門二丁目",501,385,413,798
20161201,"芝地区総合支所管内","芝公園一丁目",146,107,110,217
20161201,"芝地区総合支所管内","芝公園二丁目",376,297,303,600
20161201,"芝地区総合支所管内","芝公園三丁目",158,159,158,317
20161201,"芝地区総合支所管内","芝公園四丁目",42,36,27,63
20161201,"芝地区総合支所管内","虎ノ門一丁目",244,220,229,449
