"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_英語","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","設置位置","緯度","経度","高度の種別","高度の値","男性トイレ総数","男性トイレ数（小便器）","男性トイレ数（和式）","男性トイレ数（洋式）","女性トイレ総数","女性トイレ数（和式）","女性トイレ数（洋式）","男女共用トイレ総数","男女共用トイレ数（和式）","男女共用トイレ数（洋式）","バリアフリートイレ数","車椅子使用者用トイレ有無","乳幼児用設備設置トイレ有無","オストメイト設置トイレ有無","利用開始時間","利用終了時間","利用可能時間特記事項","画像","画像_ライセンス","備考"
"132128","132128C00001","日野市","多摩平第8公園","タマダイラダイハチコウエン","","132128","","東京都日野市多摩平3丁目10","東京都","日野市","多摩平3丁目","10","","","35.664113","139.376548","","","","1","","","0","","","1","","","0","","無","有","","","","","",""
"132128","132128C00002","日野市","大久保公園","オオクボコウエン","","132128","","東京都日野市多摩平7丁目26","東京都","日野市","多摩平7丁目","26","","","35.670364","139.390043","","","","1","","","0","","","1","","","0","","無","有","","","","","",""
"132128","132128C00003","日野市","新坂下公園","シンサカシタコウエン","","132128","","東京都日野市新町3丁目18-7","東京都","日野市","新町3丁目","18-7","","","35.682005","139.385563","","","","0","","","0","","","1","","","0","","無","有","","","","","",""
"132128","132128C00004","日野市","河内公園","コウチコウエン","","132128","","東京都日野市百草2015","東京都","日野市","百草","2015","","","35.659377","139.432971","","","","1","","","0","","","1","","","1","有","無","有","","","","","",""
"132128","132128C00005","日野市","東豊田公園","ヒガシトヨダコウエン","","132128","","東京都日野市東豊田1丁目33-26","東京都","日野市","東豊田1丁目","33-26","","","35.661762","139.390964","","","","1","","","0","","","0","","","1","有","有","有","","","","","",""
"132128","132128C00006","日野市","出口公園","デグチコウエン","","132128","","東京都日野市平山5丁目39","東京都","日野市","平山5丁目","39","","","35.648650","139.381500","","","","1","","","0","","","0","","","1","有","有","有","","","","","",""
"132128","132128C00007","日野市","豊田電車区公園","トヨダデンシャクコウエン","","132128","","東京都日野市東平山3丁目26-23","東京都","日野市","東平山3丁目","26-23","","","35.651939","139.375211","","","","0","","","0","","","1","","","1","有","有","有","","","","","",""
"132128","132128C00008","日野市","四ッ谷下東公園","ヨツヤシタヒヒガシコウエン","","132128","","東京都日野市日野本町5丁目23-1","東京都","日野市","日野本町5丁目","23-1","","","35.683329","139.399817","","","","0","","","0","","","1","","","0","","無","有","","","夜間閉鎖","","",""
"132128","132128C00009","日野市","落川河原公園","オチカワガワラコウエン","","132128","","東京都日野市落川2203外","東京都","日野市","落川","2203 外","","","35.659120","139.434622","","","","0","","","0","","","0","","","1","有","有","有","","","","","",""
"132128","132128C00010","日野市","旭が丘中央公園","アサヒガオカチュウオウコウエン","","132128","","東京都日野市旭が丘5丁目1-1","東京都","日野市","旭が丘5丁目","1-1","","","35.657524","139.366526","","","","2","","","2","","","0","","","1","有","無","有","","","","","",""
"132128","132128C00011","日野市","万願寺中央公園","マンガンジチュウオウコウエン","","132128","","東京都日野市万願寺4丁目20-12","東京都","日野市","万願寺4丁目","20-12","","","35.671122","139.413625","","","","1","","","2","","","0","","","1","有","無","有","","","","","",""
"132128","132128C00012","日野市","日野中央公園","ヒノチュウオウコウエン","","132128","","東京都日野市神明2丁目13-2","東京都","日野市","神明2丁目","13-2","","","35.670691","139.393399","","","","2","","","2","","","0","","","1","有","無","有","","","","","",""
"132128","132128C00013","日野市","浅川スポーツ公園","アサカワスポーツコウエン","","132128","","東京都日野市万願寺5丁目3-5","東京都","日野市","万願寺5丁目","3-5","","","35.668381","139.412298","","","","2","","","0","","","2","","","1","有","無","有","","","","","",""
"132128","132128C00014","日野市","多摩平第1公園","タマダイラダイイチコウエン","","132128","","東京都日野市多摩平4丁目2","東京都","日野市","多摩平4丁目","2","","","35.665985","139.378524","","","","2","","","2","","","0","","","1","有","有","有","","","","","",""
"132128","132128C00015","日野市","百草台自然公園","モグサダイシゼンコウエン","","132128","","東京都日野市百草914-85","東京都","日野市","百草","914-85","","","35.652734","139.421978","","","","2","","","2","","","0","","","1","有","無","有","","","","","",""
"132128","132128C00016","日野市","駒形公園","コマガタコウエン","","132128","","東京都日野市川辺堀之内地先","東京都","日野市","川辺堀之内","地先","","","35.665775","139.402253","","","","2","","","2","","","0","","","1","有","有","有","","","","","",""
"132128","132128C00017","日野市","南平丘陵公園","ミナミダイラキュウリョウコウエン","","132128","","東京都日野市南平8丁目8-3","東京都","日野市","南平8丁目","8-3","","","35.653247","139.396286","","","","3","","","2","","","0","","","1","有","無","有","","","夜間閉鎖","","",""
"132128","132128C00018","日野市","市民の森スポーツ公園","シミンノモリスポーツコウエン","","132128","","東京都日野市日野本町7丁目12-1","東京都","日野市","日野本町7丁目","12-1","","","35.681038","139.401634","","","","2","","","2","","","0","","","0","","無","有","","","","","",""
"132128","132128C00019","日野市","七ッ塚公園","ナナッツカコウエン","","132128","","東京都日野市新町5丁目20-1","東京都","日野市","新町5丁目","20-1","","","35.681550","139.378449","","","","0","","","0","","","1","","","0","","無","有","","","","","",""
"132128","132128C00020","日野市","北川原公園","キタガワラコウエン","","132128","","東京都日野市石田1丁目236","東京都","日野市","石田1丁目","236","","","35.669767","139.424158","","","","1","","","2","","","0","","","1","有","有","有","","","夜間閉鎖","","",""
"132128","132128C00021","日野市","黒川清流公園","クロカワセイリュウコウエン","","132128","","東京都日野市東豊田3丁目16-1","東京都","日野市","東豊田3丁目","16-1","","","35.666566","139.387643","","","","0","","","0","","","1","","","0","","無","有","","","","","",""
"132128","132128C00022","日野市","倉沢第一緑地","クラサワダイイチリョクチ","","132128","","東京都日野市百草731-1","東京都","日野市","百草","731-1","","","35.646917","139.426860","","","","0","","","0","","","1","","","0","","無","有","","","","","",""
"132128","132128C00023","日野市","大和田運動広場","オオワダウンドウヒロバ","","132012","","東京都八王子市大和田","東京都","八王子市","大和田","","","","35.653891","139.359253","","","","0","","","0","","","1","","","0","","無","有","","","","","",""
"132128","132128C00024","日野市","まつばやし地区広場","マツバヤシチクヒロバ","","132128","","東京都日野市日野7773-585","東京都","日野市","日野","7773-585","","","35.679319","139.413530","","","","0","","","0","","","1","","","0","","無","有","","","","","",""
"132128","132128C00025","日野市","おちかわ地区広場","オチカワチクヒロバ","","132128","","東京都日野市落川1530先","東京都","日野市","落川","1530 先","","","35.661662","139.433263","","","","0","","","0","","","1","","","0","","無","有","","","","","",""
"132128","132128C00026","日野市","あずまちょう地区広場","アズマチョウチクヒロバ","","132128","","東京都日野市日野1237-5","東京都","日野市","日野","1237-5","","","35.681676","139.407052","","","","0","","","0","","","1","","","0","","無","有","","","","","",""
"132128","132128C00027","日野市","田中こども広場","タナカコドモヒロバ","","132128","","東京都日野市南平8丁目5","東京都","日野市","南平8丁目","5","","","35.651286","139.393316","","","","0","","","0","","","1","","","0","","無","有","","","","","",""
"132128","132128C00028","日野市","日野駅前公衆トイレ","ヒノエキマエコウシュウトイレ","","132128","","東京都日野市大坂上1丁目9-6","東京都","日野市","大坂上1丁目","9-6","","","35.679288","139.393541","","","","2","","","2","","","0","","","1","有","有","有","","","","","",""
"132128","132128C00029","日野市","平山4丁目22番地先トイレ","ヒラヤマヨンチョウメニジュウニバンチサキトイレ","","132128","","東京都日野市平山4丁目22先","東京都","日野市","平山4丁目","22 先","","","35.651416","139.383728","","","","2","","","2","","","0","","","1","有","有","有","","","","","",""
"132128","132128C00030","日野市","防災情報センター","ボウサイジョウホウセンター","","132128","","東京都日野市神明1丁目11-16","東京都","日野市","神明1丁目","11-16","","1階","35.670087","139.396051","階数","1","","2","","","2","","","0","","","1","","無","有","08:30:00","17:15:00","土日祝 年末年始利用不可","","",""
"132128","132128C00031","日野市","防災情報センター","ボウサイジョウホウセンター","","132128","","東京都日野市神明1丁目11-16","東京都","日野市","神明1丁目","11-16","","2階","35.670087","139.396051","階数","2","","2","","","2","","","0","","","0","","無","有","08:30:00","17:15:00","土日祝 年末年始利用不可","","",""
"132128","132128C00032","日野市","日野市立とよだ市民ギャラリー","ヒノシリツトヨダシミンギャラリー","","132128","","東京都日野市多摩平2丁目3-4オリエント丹野マンションB-102","東京都","日野市","多摩平2丁目","3-4 オリエント丹野マンションB-102","","地下1階","35.660949","139.381076","階数","-1","","0","","","0","","","1","","","0","","無","有","10:00:00","21:00:00","ギャラリーの利用がない場合は閉館・月曜日利用不可","","",""
"132128","132128C00033","日野市","市民の森ふれあいホール","シミンノモリフレアイホール","","132128","","東京都日野市日野本町6丁目1-3","東京都","日野市","日野本町6丁目","1-3","","1階","35.681139","139.402770","階数","1","","6","","","9","","","0","","","0","","有","有","09:00:00","21:00:00","金曜・土曜は23:00まで","","",""
"132128","132128C00034","日野市","市民の森ふれあいホール","シミンノモリフレアイホール","","132128","","東京都日野市日野本町6丁目1-3","東京都","日野市","日野本町6丁目","1-3","","2階","35.681139","139.402770","階数","2","","4","","","4","","","0","","","0","","有","有","09:00:00","21:00:00","金曜・土曜は23:00まで","","",""
"132128","132128C00035","日野市","市民の森ふれあいホール","シミンノモリフレアイホール","","132128","","東京都日野市日野本町6丁目1-3","東京都","日野市","日野本町6丁目","1-3","","三世代交流館","35.681139","139.402770","","","","3","","","2","","","0","","","0","","有","有","09:00:00","21:00:00","","","",""
"132128","132128C00036","日野市","市民会館","シミンカイカン","","132128","","東京都日野市神明1丁目12-1","東京都","日野市","神明1丁目","12-1","","1階","35.670549","139.395490","階数","1","","21","","","26","","","0","","","0","","有","有","08:30:00","17:15:00","月曜日利用不可","","",""
"132128","132128C00037","日野市","市民会館","シミンカイカン","","132128","","東京都日野市神明1丁目12-1","東京都","日野市","神明1丁目","12-1","","2階","35.670549","139.395490","階数","2","","15","","","22","","","0","","","0","","有","有","08:30:00","17:15:00","月曜日利用不可","","",""
"132128","132128C00038","日野市","市民会館","シミンカイカン","","132128","","東京都日野市神明1丁目12-1","東京都","日野市","神明1丁目","12-1","","3階","35.670549","139.395490","階数","3","","3","","","2","","","0","","","0","","無","有","08:30:00","17:15:00","月曜日利用不可","","",""
"132128","132128C00039","日野市","七生公会堂","ナナオコウカイドウ","","132128","","東京都日野市三沢3丁目50-1","東京都","日野市","三沢3丁目","50-1","","1階","35.658131","139.414008","階数","1","","2","","","2","","","0","","","0","","無","有","08:30:00","21:30:00","月曜日利用不可","","",""
"132128","132128C00040","日野市","七生公会堂","ナナオコウカイドウ","","132128","","東京都日野市三沢3丁目50-1","東京都","日野市","三沢3丁目","50-1","","2階","35.658131","139.414008","階数","2","","6","","","5","","","0","","","0","","無","有","08:30:00","21:30:00","月曜日利用不可","","",""
"132128","132128C00041","日野市","発達・教育支援センター","ハッタツ・キョウイクシエンセンター","","132128","","東京都日野市旭が丘2丁目42-8","東京都","日野市","旭が丘2丁目","42-8","","1階","35.662993","139.368791","階数","1","","2","","","3","","","0","","","1","","有","有","08:30:00","18:00:00","土日祝9：00から可（年末年始除く）","","",""
"132128","132128C00042","日野市","発達・教育支援センター","ハッタツ・キョウイクシエンセンター","","132128","","東京都日野市旭が丘2丁目42-8","東京都","日野市","旭が丘2丁目","42-8","","2階","35.662993","139.368791","階数","2","","2","","","3","","","0","","","1","","有","有","08:30:00","18:00:00","土日祝9：00から可（年末年始除く）","","",""
"132128","132128C00043","日野市","中央公民館","チュウオウコウミンカン","","132128","","東京都日野市日野本町7丁目5-23","東京都","日野市","日野本町7丁目","5-23","","1階","35.679482","139.400109","階数","1","","2","","","2","","","0","","","1","","有","有","08:30:00","21:30:00","月曜祝日利用不可","","",""
"132128","132128C00044","日野市","中央公民館","チュウオウコウミンカン","","132128","","東京都日野市日野本町7丁目5-23","東京都","日野市","日野本町7丁目","5-23","","2階","35.679482","139.400109","階数","2","","2","","","2","","","0","","","1","","有","有","08:30:00","21:30:00","月曜祝日利用不可","","",""
"132128","132128C00045","日野市","生活・保健センター","セイカツ・ホケンセンター","","132128","","東京都日野市日野本町1丁目6-2","東京都","日野市","日野本町1丁目","6-2","","1・2・3・4階","35.675845","139.400125","階数;階数;階数;階数","1;2;3;4","","3","","","3","","","0","","","1","","有","有","09:00:00","21:30:00","","","",""
"132128","132128C00046","日野市","生活・保健センター","セイカツ・ホケンセンター","","132128","","東京都日野市日野本町1丁目6-2","東京都","日野市","日野本町1丁目","6-2","","2・3・4階","35.675845","139.400125","階数;階数;階数","2;3;4","","9","","","9","","","0","","","1","","有","有","09:00:00","21:30:00","","","",""
"132128","132128C00047","日野市","落川交流センター","オチカワコウリュウセンター","","132128","","東京都日野市落川1400","東京都","日野市","落川","1400","","1階","35.662767","139.430199","階数","1","","2","","","2","","","0","","","2","","無","有","09:00:00","21:00:00","","","",""
"132128","132128C00048","日野市","落川交流センター","オチカワコウリュウセンター","","132128","","東京都日野市落川1400","東京都","日野市","落川","1400","","2階","35.662767","139.430199","階数","2","","0","","","0","","","0","","","1","","無","有","09:00:00","21:00:00","","","",""
"132128","132128C00049","日野市","新町交流センター","シンマチコウリュウセンター","","132128","","東京都日野市新町1丁目13","東京都","日野市","新町1丁目","13","","1・2階","35.679838","139.391334","階数;階数","1;2","","5","","","8","","","0","","","2","","有","有","09:00:00","21:00:00","","","",""
"132128","132128C00050","日野市","東町交流センター","アズマチョウコウリュウセンター","","132128","","東京都日野市日野1241-1","東京都","日野市","日野","1241-1","","1階","35.680722","139.408271","階数","1","","2","","","2","","","0","","","1","","無","有","09:00:00","21:00:00","","","",""
"132128","132128C00051","日野市","万願寺交流センター","マンガンジコウリュウセンター","","132128","","東京都日野市万願寺4丁目20-12","東京都","日野市","万願寺4丁目","20-12","","1階","35.670987","139.415429","階数","1","","2","","","2","","","0","","","1","","有","有","09:00:00","21:00:00","","","",""
"132128","132128C00052","日野市","南平駅西交流センター","ミナミダイラエキニシコウリュウセンター","","132128","","東京都日野市平山4丁目18-1","東京都","日野市","平山4丁目","18-1","","1階","35.652029","139.388720","階数","1","","3","","","3","","","0","","","1","","無","有","09:00:00","21:00:00","","","",""
