規模,産業,一般労働者／現金給与総額(円),一般労働者／きまって支給する給与(円),一般労働者／所定内給与(円),一般労働者／所定外給与(円),一般労働者／特別に支払われた給与(円),パートタイム労働者／現金給与総額(円),パートタイム労働者／きまって支給する給与(円),パートタイム労働者／所定内給与(円),パートタイム労働者／所定外給与(円),パートタイム労働者／特別に支払われた給与(円)
５人以上,調査産業計,438227,401184,372960,28224,37043,108814,108021,103910,4111,793
５人以上,"鉱業,採石業,砂利採取業",517222,512789,485077,27712,4433,357667,357667,343000,14667,0
５人以上,建設業,416870,401886,370925,30961,14984,148604,141530,136578,4952,7074
５人以上,製造業,438414,416029,392188,23841,22385,143200,141253,129406,11847,1947
５人以上,電気・ガス・熱供給・水道業,541498,529583,450162,79421,11915,213299,205898,205812,86,7401
５人以上,情報通信業,444575,412240,370678,41562,32335,142430,140649,134276,6373,1781
５人以上,"運輸業,郵便業",412329,396538,349970,46568,15791,147951,145364,133445,11919,2587
５人以上,"卸売業,小売業",404297,386728,367454,19274,17569,102247,101789,99134,2655,458
５人以上,"金融業,保険業",796137,510520,475837,34683,285617,168887,163988,157859,6129,4899
５人以上,"不動産業,物品賃貸業",446207,408981,382752,26229,37226,121634,120973,117318,3655,661
５人以上,"学術研究,専門・技術サービス業",495198,465753,430557,35196,29445,147273,145220,142051,3169,2053
５人以上,"宿泊業,飲食サービス業",297787,293125,277624,15501,4662,88467,88381,84509,3872,86
５人以上,"生活関連サービス業,娯楽業",311522,302713,283842,18871,8809,99025,98881,96403,2478,144
５人以上,"教育,学習支援業",482986,457516,447078,10438,25470,113776,112897,111790,1107,879
５人以上,"医療,福祉",368031,357872,332390,25482,10159,139823,137421,130980,6441,2402
５人以上,複合サービス事業,507082,445992,397356,48636,61090,132219,131727,129188,2539,492
５人以上,サービス業（他に分類されないもの）,347041,338835,312478,26357,8206,108877,108726,104370,4356,151
30人以上,調査産業計,467518,422918,390231,32687,44600,118084,117229,111860,5369,855
30人以上,"鉱業,採石業,砂利採取業",517222,512789,485077,27712,4433,357667,357667,343000,14667,0
30人以上,建設業,450772,431635,390946,40689,19137,158563,158252,155376,2876,311
30人以上,製造業,467147,439511,412022,27489,27636,150367,149009,133378,15631,1358
30人以上,電気・ガス・熱供給・水道業,549391,537267,454942,82325,12124,234922,225178,225065,113,9744
30人以上,情報通信業,453141,420604,376264,44340,32537,148164,146950,139309,7641,1214
30人以上,"運輸業,郵便業",424602,404878,356991,47887,19724,151552,148359,136315,12044,3193
30人以上,"卸売業,小売業",426705,413441,390905,22536,13264,110184,109680,106339,3341,504
30人以上,"金融業,保険業",851651,527642,491515,36127,324009,166357,160370,155595,4775,5987
30人以上,"不動産業,物品賃貸業",465051,414939,384219,30720,50112,114643,114273,109953,4320,370
30人以上,"学術研究,専門・技術サービス業",552852,514110,468204,45906,38742,188001,183100,176689,6411,4901
30人以上,"宿泊業,飲食サービス業",354746,346459,326143,20316,8287,83818,83591,79134,4457,227
30人以上,"生活関連サービス業,娯楽業",342811,327342,301815,25527,15469,103069,102802,99455,3347,267
30人以上,"教育,学習支援業",508983,481949,470800,11149,27034,124222,123237,122302,935,985
30人以上,"医療,福祉",365543,359094,328733,30361,6449,153535,152056,141967,10089,1479
30人以上,複合サービス事業,550254,483448,425744,57704,66806,139470,139470,136896,2574,0
30人以上,サービス業（他に分類されないもの）,341684,333722,305723,27999,7962,109985,109847,105243,4604,138
,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成２２年４月分,,,,,,,,,,,
第５表  産業、就業形態別労働者の１人平均月間現金給与額,,,,,,,,,,,
