事業所規模,産業,和暦年,西暦年,年平均・月,一般労働者／前月末労働者数(人),一般労働者／本月中の増加労働者数(人),一般労働者／本月中の減少労働者数(人),一般労働者／本月末労働者数(人),パートタイム労働者／前月末労働者数(人),パートタイム労働者／本月中の増加労働者数(人),パートタイム労働者／本月中の減少労働者数(人),パートタイム労働者／本月末労働者数(人)
５人以上,"P 医療,福祉",平成22,2010,12月,359404,2641,4798,357247,152783,4490,2649,154624
５人以上,Q 複合サービス業,平成17,2005,年平均,37936,393,482,37846,17923,818,563,18179
５人以上,Q 複合サービス業,平成18,2006,年平均,36824,670,538,36954,18738,683,654,18769
５人以上,Q 複合サービス業,平成19,2007,年平均,42323,531,740,42112,15056,482,488,15050
５人以上,Q 複合サービス業,平成20,2008,年平均,44764,510,473,44801,10383,188,274,10296
５人以上,Q 複合サービス業,平成21,2009,年平均,46469,565,499,46527,11932,247,374,11814
５人以上,Q 複合サービス業,平成22,2010,年平均,46039,954,825,46163,9961,247,332,9880
５人以上,Q 複合サービス業,平成22,2010,1月,45794,54,105,45742,10705,207,198,10715
５人以上,Q 複合サービス業,平成22,2010,2月,45742,243,247,45738,10715,153,8,10860
５人以上,Q 複合サービス業,平成22,2010,3月,45739,168,1480,44427,10859,305,1633,9531
５人以上,Q 複合サービス業,平成22,2010,4月,44427,5509,3995,45941,9531,340,325,9546
５人以上,Q 複合サービス業,平成22,2010,5月,45938,610,374,46132,9549,244,223,9612
５人以上,Q 複合サービス業,平成22,2010,6月,46150,1034,786,46398,9594,240,0,9834
５人以上,Q 複合サービス業,平成22,2010,7月,46577,1264,950,46889,9655,0,379,9278
５人以上,Q 複合サービス業,平成22,2010,8月,46891,151,291,46751,9277,33,94,9216
５人以上,Q 複合サービス業,平成22,2010,9月,46716,100,470,46346,9251,716,116,9851
５人以上,Q 複合サービス業,平成22,2010,10月,46381,487,498,46371,9816,95,44,9866
５人以上,Q 複合サービス業,平成22,2010,11月,46256,193,553,45896,9981,625,38,10568
５人以上,Q 複合サービス業,平成22,2010,12月,45861,1629,156,47334,10603,4,927,9680
５人以上,R サービス業（他に分類されないもの）,平成17,2005,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成18,2006,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成19,2007,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成20,2008,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成21,2009,年平均,－,－,－,－,－,－,－,－
５人以上,R サービス業（他に分類されないもの）,平成22,2010,年平均,490411,11548,11341,490656,153569,5023,6006,152548
５人以上,R サービス業（他に分類されないもの）,平成22,2010,1月,508312,7765,10640,505789,151306,3780,5369,149365
５人以上,R サービス業（他に分類されないもの）,平成22,2010,2月,509142,8904,9554,508434,146012,3304,5733,143641
５人以上,R サービス業（他に分類されないもの）,平成22,2010,3月,503069,9317,11648,500786,149006,4858,5474,148342
５人以上,R サービス業（他に分類されないもの）,平成22,2010,4月,505922,23179,31006,498137,143206,5493,11723,136934
５人以上,R サービス業（他に分類されないもの）,平成22,2010,5月,492323,10121,10959,491537,142748,3738,6727,139707
５人以上,R サービス業（他に分類されないもの）,平成22,2010,6月,490594,12362,7575,495273,140650,9154,3884,146028
５人以上,R サービス業（他に分類されないもの）,平成22,2010,7月,480726,8942,8286,481393,160575,4593,3871,161286
５人以上,R サービス業（他に分類されないもの）,平成22,2010,8月,478241,7595,10468,475412,164438,5446,8576,161264
５人以上,R サービス業（他に分類されないもの）,平成22,2010,9月,473540,13070,9433,477179,163136,4671,5405,162400
５人以上,R サービス業（他に分類されないもの）,平成22,2010,10月,479577,11734,11494,479814,160002,5034,6649,158390
５人以上,R サービス業（他に分類されないもの）,平成22,2010,11月,481310,15064,7795,488719,156894,5546,3987,158313
５人以上,R サービス業（他に分類されないもの）,平成22,2010,12月,482179,10524,7235,485405,164853,4657,4674,164899
,,,,,,,,,,,,
東京都の賃金、労働時間及び雇用の動き（毎月勤労統計調査）平成22年確報,,,,,,,,,,,,
第１１－１表　産業、就業形態別労働者数　（事業所規模５人以上）,,,,,,,,,,,,
