地域階層,地域コード,地域,1月,2月,3月,4月,5月,6月,7月,8月,9月,10月,11月,12月,平成22年1月
4,13221,清瀬市,37775,37815,37827,37798,37864,37880,37885,37909,37934,37941,37935,37934,37926
4,13222,東久留米市,58633,58633,58631,58600,58674,58634,58689,58729,58739,58796,58865,58847,58825
4,13223,武蔵村山市,34605,34666,34701,34683,34731,34705,34737,34772,34785,34811,34895,34913,34958
4,13224,多摩市,74865,74854,74874,75001,75117,75105,75124,75152,75160,75195,75236,75227,75269
4,13225,稲城市,40524,40565,40577,40738,40870,40859,40867,40878,40893,40929,40918,40952,41002
4,13227,羽村市,27658,27661,27651,27636,27662,27639,27647,27639,27623,27644,27665,27691,27701
4,13228,あきる野市,40230,40231,40245,40259,40292,40337,40341,40312,40317,40357,40369,40341,40347
4,13229,西東京市,98251,98250,98183,98569,98723,98723,98710,98777,98834,98941,98977,98963,99009
1,13550,町村部,42932,42887,42874,42673,42860,42872,42908,42890,42862,42816,42825,42843,42836
2,13300,郡部,29377,29342,29348,29367,29420,29424,29468,29450,29425,29402,29414,29419,29427
4,13303,瑞穂町,16593,16554,16555,16546,16570,16578,16609,16595,16587,16570,16567,16581,16605
4,13305,日の出町,8175,8188,8193,8225,8277,8283,8294,8299,8297,8300,8316,8327,8326
4,13307,檜原村,1377,1375,1378,1370,1364,1362,1367,1367,1364,1359,1357,1354,1348
4,13308,奥多摩町,3232,3225,3222,3226,3209,3201,3198,3189,3177,3173,3174,3157,3148
2,13350,島部,13555,13545,13526,13306,13440,13448,13440,13440,13437,13414,13411,13424,13409
3,13360,大島支庁,6991,6987,6973,6864,6907,6908,6907,6905,6905,6904,6898,6907,6904
4,13361,大島町,4312,4313,4308,4241,4265,4265,4259,4259,4258,4257,4257,4261,4262
4,13362,利島村,130,130,128,120,126,125,126,125,125,125,126,129,128
4,13363,新島村,1582,1577,1573,1551,1555,1556,1563,1562,1562,1561,1559,1562,1565
4,13364,神津島村,967,967,964,952,961,962,959,959,960,961,956,955,949
3,13380,三宅支庁,1163,1158,1152,1145,1168,1178,1177,1176,1168,1163,1162,1162,1156
4,13381,三宅村,1036,1032,1026,1019,1038,1045,1044,1041,1034,1029,1026,1026,1024
4,13382,御蔵島村,127,126,126,126,130,133,133,135,134,134,136,136,132
3,13400,八丈支庁,4320,4319,4316,4246,4272,4274,4268,4272,4270,4262,4256,4257,4257
4,13401,八丈町,4247,4246,4243,4179,4202,4203,4196,4199,4200,4191,4185,4186,4187
4,13402,青ヶ島村,73,73,73,67,70,71,72,73,70,71,71,71,70
3,13420,小笠原支庁,1081,1081,1085,1051,1093,1088,1088,1087,1094,1085,1095,1098,1092
4,13421,小笠原村,1081,1081,1085,1051,1093,1088,1088,1087,1094,1085,1095,1098,1092
,,,,,,,,,,,,,,,
人口の動き（平成21年中）,,,,,,,,,,,,,,,
第４表  区市町村別、月別人口（女）,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
