地域階層,地域コード,地域,1月中／増減,2月中／増減,3月中／増減,4月中／増減,5月中／増減,6月中／増減,7月中／増減,8月中／増減,9月中／増減,10月中／増減,11月中／増減,12月中／増減,平成21年中の増減
4,13219,狛江市,6,-34,112,37,-10,-26,33,-26,-27,10,-28,32,79
4,13220,東大和市,-32,-1,49,61,-2,34,15,23,-8,24,83,-21,225
4,13221,清瀬市,63,21,4,40,21,-10,10,13,4,37,7,16,226
4,13222,東久留米市,-19,20,-67,75,-43,-6,-27,-5,55,30,-28,-71,-86
4,13223,武蔵村山市,59,47,-70,45,18,34,39,10,8,56,-27,44,263
4,13224,多摩市,1,-80,161,93,1,-91,39,-71,23,-21,-16,-40,-1
4,13225,稲城市,62,18,227,114,-33,25,38,16,-1,-22,-8,30,466
4,13227,羽村市,21,-3,-58,9,-12,-10,-8,-23,-33,36,8,-5,-78
4,13228,あきる野市,14,50,8,17,14,25,5,20,66,-12,-34,-15,158
4,13229,西東京市,-20,-42,264,199,25,-20,-40,72,19,-14,-4,-19,420
1,13550,町村部,-46,-28,-253,247,22,41,13,-3,-27,-37,2,-35,-104
2,13300,郡部,-33,-21,27,-10,23,37,14,-3,4,-15,6,-27,2
4,13303,瑞穂町,-34,-3,3,-15,-9,22,1,12,9,-18,-1,7,-26
4,13305,日の出町,9,-15,30,26,35,18,15,-5,3,10,20,-24,122
4,13307,檜原村,-2,-7,0,-6,-1,-1,-2,1,-4,1,-2,-6,-29
4,13308,奥多摩町,-6,4,-6,-15,-2,-2,0,-11,-4,-8,-11,-4,-65
2,13350,島部,-13,-7,-280,257,-1,4,-1,0,-31,-22,-4,-8,-106
3,13360,大島支庁,-5,-7,-144,132,-7,1,2,6,-10,-19,-6,-10,-67
4,13361,大島町,-7,-5,-85,102,-7,-5,1,5,-5,-17,-4,-11,-38
4,13362,利島村,2,1,-6,6,0,0,1,0,-1,0,-1,0,2
4,13363,新島村,2,0,-20,10,-2,7,3,-2,-2,1,0,4,1
4,13364,神津島村,-2,-3,-33,14,2,-1,-3,3,-2,-3,-1,-3,-32
3,13380,三宅支庁,-4,4,-42,45,4,-1,-3,-5,-9,4,-6,-3,-16
4,13381,三宅村,-1,1,-38,39,3,-1,-3,-5,-10,4,-6,-4,-21
4,13382,御蔵島村,-3,3,-4,6,1,0,0,0,1,0,0,1,5
3,13400,八丈支庁,-13,-8,-65,46,2,-2,-5,-9,-10,-7,7,-2,-66
4,13401,八丈町,-9,-6,-54,32,1,-2,-5,-8,-10,-6,7,-3,-63
4,13402,青ヶ島村,-4,-2,-11,14,1,0,0,-1,0,-1,0,1,-3
3,13420,小笠原支庁,9,4,-29,34,0,6,5,8,-2,0,1,7,43
4,13421,小笠原村,9,4,-29,34,0,6,5,8,-2,0,1,7,43
,,,,,,,,,,,,,,,
人口の動き（平成21年中）,,,,,,,,,,,,,,,
第６表　区市町村別、月別人口増減（男）,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
