地域階層,地域コード,地域,1月中／増減,2月中／増減,3月中／増減,4月中／増減,5月中／増減,6月中／増減,7月中／増減,8月中／増減,9月中／増減,10月中／増減,11月中／増減,12月中／増減,平成21年中の増減
4,13213,東村山市,84,98,329,281,172,22,160,276,218,203,133,137,2113
4,13214,国分寺市,-24,9,188,529,60,27,-48,-97,-35,-49,-103,-33,424
4,13215,国立市,-28,-37,63,159,-36,26,-75,18,21,15,43,-19,150
4,13218,福生市,-70,-39,24,53,-43,-18,-32,-37,-1,-108,16,-55,-310
4,13219,狛江市,32,-57,283,84,-17,-5,65,-29,-67,-8,-21,47,307
4,13220,東大和市,-26,-10,83,123,10,28,35,38,-13,31,165,0,464
4,13221,清瀬市,103,33,-25,106,37,-5,34,38,11,31,6,8,377
4,13222,東久留米市,-19,18,-98,149,-83,49,13,5,112,99,-46,-93,106
4,13223,武蔵村山市,120,82,-88,93,-8,66,74,23,34,140,-9,89,616
4,13224,多摩市,-10,-60,288,209,-11,-72,67,-63,58,20,-25,2,403
4,13225,稲城市,103,30,388,246,-44,33,49,31,35,-33,26,80,944
4,13227,羽村市,24,-13,-73,35,-35,-2,-16,-39,-12,57,34,5,-35
4,13228,あきる野市,15,64,22,50,59,29,-24,25,106,0,-62,-9,275
4,13229,西東京市,-21,-109,650,353,25,-33,27,129,126,22,-18,27,1178
1,13550,町村部,-91,-41,-454,434,34,77,-5,-31,-73,-28,20,-42,-200
2,13300,郡部,-68,-15,46,43,27,81,-4,-28,-19,-3,11,-19,52
4,13303,瑞穂町,-73,-2,-6,9,-1,53,-13,4,-8,-21,13,31,-14
4,13305,日の出町,22,-10,62,78,41,29,20,-7,6,26,31,-25,273
4,13307,檜原村,-4,-4,-8,-12,-3,4,-2,-2,-9,-1,-5,-12,-58
4,13308,奥多摩町,-13,1,-2,-32,-10,-5,-9,-23,-8,-7,-28,-13,-149
2,13350,島部,-23,-26,-500,391,7,-4,-1,-3,-54,-25,9,-23,-252
3,13360,大島支庁,-9,-21,-253,175,-6,0,0,6,-11,-25,3,-13,-154
4,13361,大島町,-6,-10,-152,126,-7,-11,1,4,-6,-17,0,-10,-88
4,13362,利島村,2,-1,-14,12,-1,1,0,0,-1,1,2,-1,0
4,13363,新島村,-3,-4,-42,14,-1,14,2,-2,-3,-1,3,7,-16
4,13364,神津島村,-2,-6,-45,23,3,-4,-3,4,-1,-8,-2,-9,-50
3,13380,三宅支庁,-9,-2,-49,68,14,-2,-4,-13,-14,3,-6,-9,-23
4,13381,三宅村,-5,-5,-45,58,10,-2,-6,-12,-15,1,-6,-6,-33
4,13382,御蔵島村,-4,3,-4,10,4,0,2,-1,1,2,0,-3,10
3,13400,八丈支庁,-14,-11,-135,72,4,-8,-1,-11,-18,-13,8,-2,-129
4,13401,八丈町,-10,-9,-118,55,2,-9,-2,-7,-19,-12,8,-2,-123
4,13402,青ヶ島村,-4,-2,-17,17,2,1,1,-4,1,-1,0,0,-6
3,13420,小笠原支庁,9,8,-63,76,-5,6,4,15,-11,10,4,1,54
4,13421,小笠原村,9,8,-63,76,-5,6,4,15,-11,10,4,1,54
,,,,,,,,,,,,,,,
人口の動き（平成21年中）,,,,,,,,,,,,,,,
第５表  区市町村別、月別人口増減（総数）,,,,,,,,,,,,,,,
地域階層（0:総数　1:区部・市部・町村部　2:郡部・島部　3:支庁　4:区市町村）,,,,,,,,,,,,,,,
