"登録日","投票区","投票所名","10歳代[人]","20歳代[人]","30歳代[人]","40歳代[人]","50歳代[人]","60歳代[人]","70歳以上[人]","計[人]"
"20191201","1","虎ノ門いきいきプラザ","24","474","494","529","451","257","497","2726"
"20191201","2","南桜公園管理棟","7","282","433","278","173","117","205","1495"
"20191201","3","生涯学習センター","1","81","121","125","81","103","210","722"
"20191201","4","福祉プラザさくら川","37","860","904","706","480","337","624","3948"
"20191201","5","エコプラザ","63","641","1136","1133","885","523","693","5074"
"20191201","6","障害保健福祉センター","71","728","1606","1309","839","378","405","5336"
"20191201","7","芝小学校","75","966","1638","1359","928","621","827","6414"
"20191201","8","港勤労福祉会館","18","333","395","339","302","251","873","2511"
"20191201","9","芝浦港南地区総合支所","51","1185","1848","1372","933","579","780","6748"
"20191201","10","三田中学校","29","249","316","307","227","161","297","1586"
"20191201","11","赤羽小学校","85","680","1160","1315","1007","601","1011","5859"
"20191201","12","豊岡いきいきプラザ","93","816","1348","1388","1071","707","1032","6455"
"20191201","13","御田小学校","40","275","477","598","446","328","528","2692"
"20191201","14","旧三光小学校（三光学童クラブ）","141","1192","2046","2411","1840","1097","1666","10393"
"20191201","15","旧神応小学校","59","639","1025","1203","858","583","1107","5474"
"20191201","16","白金小学校","145","916","1559","1798","1470","995","1629","8512"
"20191201","17","高輪台小学校","120","873","1452","1780","1465","862","1538","8090"
"20191201","18","シティハイツ桂坂","57","554","905","1019","754","510","876","4675"
"20191201","19","国民生活センタ－","72","595","677","1030","918","594","970","4856"
"20191201","20","港南小学校","145","568","1155","2339","1492","779","1473","7951"
"20191201","21","六本木中学校","44","451","731","768","548","403","667","3612"
"20191201","22","麻布小学校","72","648","1068","1282","1082","560","844","5556"
"20191201","23","飯倉いきいきプラザ","56","858","1393","1275","764","400","662","5408"
"20191201","24","南山小学校","59","654","944","1044","880","516","805","4902"
"20191201","25","南麻布いきいきプラザ","105","1460","2471","2511","1489","870","1183","10089"
"20191201","26","本村小学校","86","615","944","1244","908","533","1077","5407"
"20191201","27","笄小学校","84","570","998","1292","994","608","991","5537"
"20191201","28","西麻布いきいきプラザ","35","508","725","717","500","308","533","3326"
"20191201","29","高陵中学校","58","352","530","783","650","386","625","3384"
"20191201","30","赤坂地区総合支所","43","474","547","593","529","327","464","2977"
"20191201","31","赤坂子ども中高生プラザ","54","950","1547","1384","1034","633","868","6470"
"20191201","32","赤坂小学校","66","623","1018","1312","1004","702","1097","5822"
"20191201","33","赤坂図書館","43","233","414","552","449","318","662","2671"
"20191201","34","青山小学校","36","240","420","600","558","375","873","3102"
"20191201","35","青南小学校","91","593","1065","1362","1118","807","1328","6364"
"20191201","36","青山児童館","8","82","105","137","170","153","311","966"
"20191201","37","お台場学園","88","432","592","1095","1121","416","455","4199"
"20191201","38","芝浦港南区民センター","96","783","1611","1664","1142","615","854","6765"
"20191201","39","品川インターシティB棟","32","189","454","582","514","288","267","2326"
"20191201","40","芝浦アイランド児童高齢者交流プラザ","93","779","1773","2284","1418","570","678","7595"
"20191201","41","シティハイツ港南","109","463","971","1528","1160","540","717","5488"
"20191201",,"在外選挙人名簿","2","33","158","390","315","146","153","1197"

"投票区別年代別名簿登録者数　令和元年12月1日時点","Ver201912",,,,,,,,,
