項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,330,-,443,-,867,-,1018,-,931,-,799,-,950,-,4661,-,2608,-
0,0,0,0,0,調査世帯数,710,-,25,-,32,-,64,-,76,-,64,-,52,-,65,-,332,-,185,-
0,0,0,0,0,世帯人員,2.92,-,3.28,-,3.83,-,3.55,-,3.52,-,3.55,-,3.38,-,2.78,-,2.39,-,2.25,-
0,0,0,0,0,有業人員,1.32,-,1.66,-,1.47,-,1.52,-,1.61,-,1.86,-,1.99,-,1.81,-,0.87,-,0.54,-
0,0,0,0,0,世帯主平均年齢,61.6,-,30.8,-,37.4,-,41.7,-,47.2,-,52.1,-,57,-,62.1,-,75.5,-,80.6,-
2,2,0,0,0,生計支出,317863,-,267373,-,316109,-,371893,-,332276,-,412732,-,417958,-,385810,-,258448,-,257188,-
2,3,0,0,0,消費支出,316910,100,267373,100,316109,100,371893,100,332276,100,412732,100,417958,100,375780,100,258448,100,257188,100
2,4,1,0,0,食料,86681,27.4,71805,26.9,73727,23.3,87573,23.5,91814,27.6,95754,23.2,102595,24.5,101676,27.1,80082,31,75822,29.5
2,5,1,1,0,穀類,6829,2.2,5194,1.9,6111,1.9,7134,1.9,7592,2.3,7194,1.7,7401,1.8,6749,1.8,6635,2.6,6106,2.4
2,6,1,1,1,米類,2004,0.6,1141,0.4,1338,0.4,1651,0.4,2617,0.8,2323,0.6,1951,0.5,1847,0.5,2038,0.8,1975,0.8
2,6,1,1,2,パン,2966,0.9,2442,0.9,3014,1,3519,0.9,2725,0.8,2797,0.7,3592,0.9,2738,0.7,2921,1.1,2669,1
2,6,1,1,3,麺類,1479,0.5,1275,0.5,1349,0.4,1479,0.4,1663,0.5,1437,0.3,1489,0.4,1789,0.5,1409,0.5,1240,0.5
2,6,1,1,4,他の穀類,380,0.1,335,0.1,409,0.1,485,0.1,588,0.2,636,0.2,370,0.1,374,0.1,267,0.1,222,0.1
2,5,1,2,0,魚介類,5979,1.9,2903,1.1,3018,1,3565,1,4657,1.4,5551,1.3,6338,1.5,6382,1.7,7157,2.8,7199,2.8
2,6,1,2,1,生鮮魚介,3538,1.1,1802,0.7,1663,0.5,2133,0.6,2788,0.8,3526,0.9,4075,1,3743,1,4133,1.6,4102,1.6
2,6,1,2,2,塩干魚介,1091,0.3,403,0.2,555,0.2,765,0.2,824,0.2,1003,0.2,1152,0.3,1065,0.3,1323,0.5,1370,0.5
2,6,1,2,3,魚肉練製品,483,0.2,319,0.1,227,0.1,310,0.1,346,0.1,350,0.1,431,0.1,497,0.1,615,0.2,640,0.2
2,6,1,2,4,他の魚介加工品,866,0.3,378,0.1,572,0.2,357,0.1,700,0.2,673,0.2,680,0.2,1077,0.3,1087,0.4,1087,0.4
2,5,1,3,0,肉類,7345,2.3,4911,1.8,7034,2.2,7978,2.1,9458,2.8,7877,1.9,9669,2.3,6888,1.8,6555,2.5,6182,2.4
2,6,1,3,1,生鮮肉,5923,1.9,3907,1.5,5710,1.8,6448,1.7,7914,2.4,6440,1.6,7803,1.9,5213,1.4,5274,2,5047,2
2,6,1,3,2,加工肉,1421,0.4,1005,0.4,1324,0.4,1530,0.4,1545,0.5,1436,0.3,1866,0.4,1675,0.4,1282,0.5,1136,0.4
2,5,1,4,0,乳卵類,4179,1.3,3072,1.1,3779,1.2,4352,1.2,4167,1.3,4275,1,4565,1.1,4553,1.2,4104,1.6,4103,1.6
2,6,1,4,1,牛乳,1417,0.4,775,0.3,1008,0.3,1416,0.4,1347,0.4,1550,0.4,1745,0.4,1331,0.4,1452,0.6,1455,0.6
2,6,1,4,2,乳製品,1968,0.6,1713,0.6,2079,0.7,2159,0.6,1911,0.6,1831,0.4,1991,0.5,2357,0.6,1896,0.7,1888,0.7
2,6,1,4,3,卵,794,0.3,584,0.2,692,0.2,778,0.2,910,0.3,894,0.2,829,0.2,864,0.2,756,0.3,759,0.3
2,5,1,5,0,野菜・海藻,10598,3.3,5581,2.1,6779,2.1,9253,2.5,10053,3,9707,2.4,10088,2.4,11005,2.9,11868,4.6,12161,4.7
2,6,1,5,1,生鮮野菜,7432,2.3,3853,1.4,4934,1.6,6944,1.9,7130,2.1,7001,1.7,7221,1.7,7351,2,8219,3.2,8557,3.3
2,6,1,5,2,乾物・海藻,763,0.2,393,0.1,435,0.1,638,0.2,782,0.2,591,0.1,587,0.1,869,0.2,882,0.3,937,0.4
2,6,1,5,3,大豆加工品,1162,0.4,651,0.2,765,0.2,982,0.3,1120,0.3,1124,0.3,1143,0.3,1406,0.4,1239,0.5,1178,0.5
2,6,1,5,4,他の野菜・海藻加工品,1241,0.4,684,0.3,645,0.2,690,0.2,1020,0.3,991,0.2,1137,0.3,1379,0.4,1528,0.6,1489,0.6
2,5,1,6,0,果物,3197,1,1590,0.6,2019,0.6,2678,0.7,2231,0.7,2911,0.7,2844,0.7,3967,1.1,3691,1.4,3909,1.5
2,6,1,6,1,生鮮果物,2850,0.9,1531,0.6,1693,0.5,2257,0.6,1943,0.6,2588,0.6,2518,0.6,3478,0.9,3344,1.3,3610,1.4
2,6,1,6,2,果物加工品,347,0.1,59,0,326,0.1,421,0.1,288,0.1,323,0.1,327,0.1,489,0.1,347,0.1,299,0.1
2,5,1,7,0,油脂・調味料,3573,1.1,2230,0.8,2985,0.9,3643,1,3657,1.1,3390,0.8,4536,1.1,3994,1.1,3479,1.3,3465,1.3
2,6,1,7,1,油脂,348,0.1,141,0.1,313,0.1,308,0.1,411,0.1,367,0.1,385,0.1,409,0.1,337,0.1,315,0.1
2,6,1,7,2,調味料,3225,1,2088,0.8,2672,0.8,3336,0.9,3247,1,3023,0.7,4151,1,3585,1,3142,1.2,3150,1.2
2,5,1,8,0,菓子類,5969,1.9,4628,1.7,6826,2.2,6818,1.8,7294,2.2,6097,1.5,7183,1.7,6465,1.7,5201,2,4768,1.9
2,5,1,9,0,調理食品,11729,3.7,10389,3.9,8089,2.6,9447,2.5,9755,2.9,12316,3,16777,4,14573,3.9,11463,4.4,10635,4.1
2,6,1,9,1,主食的調理食品,4899,1.5,4797,1.8,2914,0.9,4189,1.1,4490,1.4,5027,1.2,5363,1.3,5941,1.6,4999,1.9,4711,1.8
2,6,1,9,2,他の調理食品,6830,2.2,5591,2.1,5176,1.6,5258,1.4,5265,1.6,7289,1.8,11414,2.7,8631,2.3,6464,2.5,5924,2.3
2,5,1,10,0,飲料,5292,1.7,4848,1.8,4156,1.3,5795,1.6,5904,1.8,5250,1.3,7004,1.7,6131,1.6,4747,1.8,4035,1.6
2,6,1,10,1,茶類,1223,0.4,1037,0.4,567,0.2,1028,0.3,1070,0.3,921,0.2,2089,0.5,1688,0.4,1185,0.5,910,0.4
2,6,1,10,2,コーヒー・ココア,1002,0.3,578,0.2,683,0.2,1224,0.3,962,0.3,1200,0.3,1359,0.3,1150,0.3,899,0.3,873,0.3
2,6,1,10,3,他の飲料,3067,1,3233,1.2,2906,0.9,3542,1,3873,1.2,3130,0.8,3556,0.9,3293,0.9,2664,1,2253,0.9
2,5,1,11,0,酒類,3739,1.2,2699,1,1676,0.5,3789,1,4175,1.3,3589,0.9,3065,0.7,6126,1.6,3563,1.4,2928,1.1
2,5,1,12,0,外食,18253,5.8,23761,8.9,21256,6.7,23120,6.2,22868,6.9,27597,6.7,23124,5.5,24841,6.6,11619,4.5,10331,4
2,6,1,12,1,一般外食,17343,5.5,23368,8.7,18373,5.8,19818,5.3,20509,6.2,25390,6.2,22785,5.5,24841,6.6,11597,4.5,10331,4
2,6,1,12,2,学校給食,910,0.3,393,0.1,2883,0.9,3302,0.9,2359,0.7,2207,0.5,339,0.1,-,-,22,0,-,-
2,4,2,0,0,住居,22269,7,47725,17.8,43386,13.7,55424,14.9,28395,8.5,24018,5.8,13425,3.2,23006,6.1,11971,4.6,13280,5.2
2,5,2,1,0,家賃地代,15499,4.9,47032,17.6,34508,10.9,27859,7.5,23799,7.2,21167,5.1,11273,2.7,20401,5.4,5940,2.3,5329,2.1
2,5,2,2,0,設備修繕・維持,6770,2.1,693,0.3,8878,2.8,27565,7.4,4596,1.4,2851,0.7,2152,0.5,2606,0.7,6030,2.3,7951,3.1
2,6,2,2,1,設備材料,1014,0.3,152,0.1,7670,2.4,77,0,2716,0.8,92,0,552,0.1,2100,0.6,287,0.1,83,0
