項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,320,545,763,1052,1137,929,892,4361,2059
0,0,0,0,0,0,0,調査世帯数,708,-,23,39,59,72,81,62,62,310,149
0,0,0,0,0,0,0,世帯人員,2.88,-,3.09,3.54,3.54,3.49,3.36,3.13,2.64,2.4,2.36
0,0,0,0,0,0,0,有業人員,1.32,-,1.5,1.76,1.48,1.49,1.73,1.81,1.68,0.9,0.66
0,0,0,0,0,0,0,世帯主平均年齢,60.4,-,30.8,36.9,42,47.2,52.1,56.9,61.9,74.6,80.4
2,2,0,0,0,0,0,生計支出,318260,0.8,265585,270297,311474,378183,425730,359126,350916,271439,237330
2,3,0,0,0,0,0,消費支出,318260,1.7,265585,270297,311474,378183,425730,359126,350916,271439,237330
2,4,1,0,0,0,0,食料,86348,-2.6,62504,71823,81705,91162,90507,99989,102160,82337,74495
2,5,1,1,0,0,0,穀類,6181,-1.2,4615,5035,6054,7145,6873,6970,6094,5897,5974
2,6,1,1,1,0,0,米類,1648,3.4,1283,830,1352,1929,2024,1574,1241,1762,2063
2,7,1,1,1,0,102,米,1648,3.4,1283,830,1352,1929,2024,1574,1241,1762,2063
2,6,1,1,2,0,0,パン,2794,-3.8,2051,2617,2808,3201,2738,3588,3397,2492,2241
2,7,1,1,2,0,120,食パン,849,3.9,485,534,842,957,852,898,828,883,900
2,7,1,1,2,0,129,他のパン,1945,-6.8,1566,2083,1966,2244,1885,2691,2570,1610,1341
2,6,1,1,3,0,0,麺類,1291,0.8,975,1175,1385,1485,1488,1385,1084,1237,1236
2,7,1,1,3,0,130,生うどん・そば,252,1.6,165,218,192,258,263,232,204,283,312
2,7,1,1,3,0,131,乾うどん・そば,76,5.6,61,17,67,28,71,37,15,120,193
