項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,359,-,566,-,963,-,963,-,1076,-,707,-,924,-,4442,-,2349,-
0,0,0,0,0,調査世帯数,709,-,26,-,39,-,71,-,71,-,77,-,49,-,65,-,311,-,167,-
0,0,0,0,0,世帯人員,2.96,-,3.1,-,3.88,-,3.73,-,3.63,-,3.5,-,3.2,-,2.91,-,2.37,-,2.24,-
0,0,0,0,0,有業人員,1.31,-,1.5,-,1.53,-,1.6,-,1.71,-,1.66,-,1.84,-,1.76,-,0.85,-,0.53,-
0,0,0,0,0,世帯主平均年齢,60.5,-,30.3,-,37.4,-,41.9,-,47.1,-,52,-,56.8,-,62.1,-,75.2,-,80.7,-
2,2,0,0,0,生計支出,326831,-,294748,-,354219,-,401363,-,364075,-,391200,-,378113,-,343898,-,274394,-,254472,-
2,3,0,0,0,消費支出,326831,100,294748,100,354219,100,401363,100,364075,100,391200,100,378113,100,343898,100,274394,100,254472,100
2,4,1,0,0,食料,91777,28.1,71734,24.3,82214,23.2,98694,24.6,101529,27.9,101276,25.9,103518,27.4,111566,32.4,82712,30.1,76789,30.2
2,5,1,1,0,穀類,6472,2,4453,1.5,5534,1.6,6654,1.7,6916,1.9,7969,2,6918,1.8,6500,1.9,6179,2.3,5883,2.3
2,6,1,1,1,米類,1775,0.5,1046,0.4,1341,0.4,1690,0.4,1476,0.4,2305,0.6,1711,0.5,1923,0.6,1824,0.7,1926,0.8
2,6,1,1,2,パン,3068,0.9,2243,0.8,2735,0.8,3090,0.8,3413,0.9,3401,0.9,3767,1,2745,0.8,2971,1.1,2754,1.1
2,6,1,1,3,麺類,1278,0.4,942,0.3,983,0.3,1406,0.4,1582,0.4,1804,0.5,1071,0.3,1589,0.5,1091,0.4,991,0.4
2,6,1,1,4,他の穀類,350,0.1,222,0.1,476,0.1,468,0.1,445,0.1,459,0.1,369,0.1,243,0.1,292,0.1,212,0.1
2,5,1,2,0,魚介類,5637,1.7,2182,0.7,2660,0.8,4096,1,4051,1.1,5403,1.4,5652,1.5,6919,2,6761,2.5,6902,2.7
2,6,1,2,1,生鮮魚介,3346,1,1079,0.4,1505,0.4,2478,0.6,2499,0.7,3224,0.8,3495,0.9,4131,1.2,3978,1.4,3936,1.5
2,6,1,2,2,塩干魚介,945,0.3,424,0.1,532,0.2,655,0.2,726,0.2,935,0.2,867,0.2,1121,0.3,1129,0.4,1265,0.5
2,6,1,2,3,魚肉練製品,452,0.1,184,0.1,168,0,237,0.1,218,0.1,399,0.1,420,0.1,645,0.2,584,0.2,608,0.2
2,6,1,2,4,他の魚介加工品,894,0.3,495,0.2,455,0.1,725,0.2,608,0.2,845,0.2,869,0.2,1023,0.3,1070,0.4,1093,0.4
