項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,351,483,1015,958,920,766,975,4531,2484
0,0,0,0,0,0,0,調査世帯数,706,-,26,34,74,70,67,50,65,320,177
0,0,0,0,0,0,0,世帯人員,2.95,-,3.35,3.88,3.74,3.52,3.62,3.21,2.84,2.36,2.22
0,0,0,0,0,0,0,有業人員,1.31,-,1.57,1.47,1.54,1.63,1.8,1.85,1.81,0.86,0.54
0,0,0,0,0,0,0,世帯主平均年齢,61,-,30.8,37.5,41.7,47.3,51.9,56.9,62.2,75.3,80.7
2,2,0,0,0,0,0,生計支出,340536,-0.4,255453,369355,386020,325134,433767,447555,338010,300632,271524
2,3,0,0,0,0,0,消費支出,340536,1.1,255453,369355,386020,325134,433767,447555,338010,300632,271524
2,4,1,0,0,0,0,食料,95084,0.8,78193,80964,97076,98285,102286,115318,107938,89125,82814
2,5,1,1,0,0,0,穀類,6966,3.7,6102,6899,7314,7331,8139,8393,6620,6480,5866
2,6,1,1,1,0,0,米類,1857,-8.6,1409,2454,1626,1940,3076,2208,1564,1619,1572
2,7,1,1,1,0,102,米,1857,-8.6,1409,2454,1626,1940,3076,2208,1564,1619,1572
2,6,1,1,2,0,0,パン,3181,15.5,2611,2713,3753,3467,3073,3834,2893,3059,2683
2,7,1,1,2,0,120,食パン,951,10.6,645,691,1176,834,1019,1244,925,920,852
2,7,1,1,2,0,129,他のパン,2229,17.7,1965,2022,2578,2633,2054,2590,1969,2139,1831
2,6,1,1,3,0,0,麺類,1532,-0.5,1722,1182,1501,1472,1535,1729,1928,1455,1288
2,7,1,1,3,0,130,生うどん・そば,228,6.5,259,135,182,258,177,254,278,235,188
2,7,1,1,3,0,131,乾うどん・そば,332,-12.9,507,132,284,139,144,244,439,421,367
2,7,1,1,3,0,134,スパゲッティ,99,-7.5,100,142,125,121,120,142,180,56,43
2,7,1,1,3,0,133,中華麺,420,5.3,462,329,506,396,448,526,421,388,382
2,7,1,1,3,0,135,カップ麺,303,7.4,247,306,276,318,436,411,416,241,217
2,7,1,1,3,0,132,即席麺,94,-7.8,50,58,67,168,105,75,158,78,53
2,7,1,1,3,0,139,他の麺類,56,3.7,98,80,61,72,104,78,37,36,38
2,6,1,1,4,0,0,他の穀類,396,1,360,550,434,452,455,622,235,346,323
2,7,1,1,4,0,140,小麦粉,38,-7.3,15,105,16,27,41,12,20,48,62
2,7,1,1,4,0,150,もち,27,-42.6,-,26,8,15,19,32,19,38,37
2,7,1,1,4,0,160,他の穀類のその他,331,8.9,346,419,410,409,396,578,196,259,223
2,5,1,2,0,0,0,魚介類,5724,-3.4,2899,2595,4202,4804,5427,5673,6066,6808,6668
2,6,1,2,1,0,0,生鮮魚介,3264,3.8,1765,1409,2496,2876,3523,3438,3180,3768,3672
2,7,1,2,1,170-189,0,鮮魚,3044,2.9,1692,1378,2360,2724,3294,3208,2934,3492,3389
2,7,1,2,1,170-189,170,まぐろ,578,-9.5,386,217,569,442,536,420,584,695,746
2,7,1,2,1,170-189,172,あじ,120,18.8,63,142,63,76,126,118,89,149,171
2,7,1,2,1,170-189,173,いわし,44,-4.3,11,45,18,14,52,36,16,64,68
2,7,1,2,1,170-189,174,かつお,170,11.1,37,17,99,177,248,129,165,204,244
2,7,1,2,1,170-189,175,かれい,46,43.8,-,-,22,40,46,77,19,61,76
2,7,1,2,1,170-189,176,さけ,411,2.2,283,192,506,380,472,402,339,434,429
2,7,1,2,1,170-189,177,さば,69,53.3,51,35,57,67,107,83,106,59,69
2,7,1,2,1,170-189,178,さんま,31,106.7,12,8,19,26,63,18,36,33,33
2,7,1,2,1,170-189,180,たい,59,22.9,97,35,11,23,43,27,110,74,53
2,7,1,2,1,170-189,181,ぶり,149,25.2,67,97,228,127,191,155,157,137,128
2,7,1,2,1,170-189,182,いか,125,8.7,46,51,93,78,145,68,118,164,165
2,7,1,2,1,170-189,183,たこ,133,-6.3,79,23,133,137,138,116,160,143,172
2,7,1,2,1,170-189,185,えび,163,-20.1,139,131,123,148,145,201,162,177,161
2,7,1,2,1,170-189,186,かに,13,-66.7,-,-,2,-,61,-,42,6,2
2,7,1,2,1,170-189,189,他の鮮魚,465,0.9,235,292,284,628,488,504,294,533,453
2,7,1,2,1,170-189,187,さしみ盛合わせ,469,17.3,187,92,131,361,431,854,537,558,420
2,7,1,2,1,190-194,0,貝類,221,20.1,73,31,136,152,229,230,246,277,283
2,7,1,2,1,190-194,190,あさり,67,31.4,-,13,37,58,84,78,35,88,110
2,7,1,2,1,190-194,192,しじみ,42,-6.7,20,5,37,18,18,26,36,62,52
2,7,1,2,1,190-194,191,かき(貝),3,0,-,-,-,-,-,-,-,6,4
2,7,1,2,1,190-194,194,ほたて貝,82,32.3,40,13,57,69,58,84,152,90,79
2,7,1,2,1,190-194,193,他の貝,28,27.3,13,-,6,8,69,42,23,31,38
2,6,1,2,2,0,0,塩干魚介,1143,-3.5,299,558,794,954,961,1129,1161,1425,1299
2,7,1,2,2,0,195,塩さけ,144,0,22,73,75,88,144,151,185,178,224
