項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,320,-,545,-,763,-,1052,-,1137,-,929,-,892,-,4361,-,2059,-
0,0,0,0,0,調査世帯数,708,-,23,-,39,-,59,-,72,-,81,-,62,-,62,-,310,-,149,-
0,0,0,0,0,世帯人員,2.88,-,3.09,-,3.54,-,3.54,-,3.49,-,3.36,-,3.13,-,2.64,-,2.4,-,2.36,-
0,0,0,0,0,有業人員,1.32,-,1.5,-,1.76,-,1.48,-,1.49,-,1.73,-,1.81,-,1.68,-,0.9,-,0.66,-
0,0,0,0,0,世帯主平均年齢,60.4,-,30.8,-,36.9,-,42,-,47.2,-,52.1,-,56.9,-,61.9,-,74.6,-,80.4,-
2,2,0,0,0,生計支出,318260,-,265585,-,270297,-,311474,-,378183,-,425730,-,359126,-,350916,-,271439,-,237330,-
2,3,0,0,0,消費支出,318260,100,265585,100,270297,100,311474,100,378183,100,425730,100,359126,100,350916,100,271439,100,237330,100
2,4,1,0,0,食料,81139,25.5,61041,23,69048,25.5,79087,25.4,89057,23.5,87922,20.7,95732,26.7,91842,26.2,75506,27.8,69189,29.2
2,5,1,1,0,穀類,6073,1.9,4582,1.7,5035,1.9,6054,1.9,7145,1.9,6822,1.6,6907,1.9,6040,1.7,5689,2.1,5795,2.4
2,6,1,1,1,米類,1607,0.5,1283,0.5,830,0.3,1352,0.4,1929,0.5,2024,0.5,1574,0.4,1241,0.4,1668,0.6,2063,0.9
2,6,1,1,2,パン,2769,0.9,2019,0.8,2617,1,2808,0.9,3201,0.8,2724,0.6,3529,1,3344,1,2464,0.9,2241,0.9
2,6,1,1,3,麺類,1254,0.4,975,0.4,1175,0.4,1385,0.4,1485,0.4,1450,0.3,1381,0.4,1084,0.3,1162,0.4,1079,0.5
2,6,1,1,4,他の穀類,443,0.1,306,0.1,413,0.2,509,0.2,530,0.1,623,0.1,423,0.1,371,0.1,395,0.1,413,0.2
2,5,1,2,0,魚介類,6059,1.9,1852,0.7,2927,1.1,3583,1.2,4852,1.3,4921,1.2,6449,1.8,6814,1.9,7543,2.8,7096,3
2,6,1,2,1,生鮮魚介,3706,1.2,951,0.4,1754,0.6,2195,0.7,2910,0.8,3030,0.7,3478,1,4444,1.3,4682,1.7,4460,1.9
2,6,1,2,2,塩干魚介,1000,0.3,390,0.1,494,0.2,636,0.2,840,0.2,951,0.2,926,0.3,1027,0.3,1233,0.5,1198,0.5
2,6,1,2,3,魚肉練製品,537,0.2,222,0.1,265,0.1,259,0.1,436,0.1,421,0.1,714,0.2,624,0.2,642,0.2,587,0.2
2,6,1,2,4,他の魚介加工品,816,0.3,290,0.1,414,0.2,493,0.2,666,0.2,520,0.1,1331,0.4,719,0.2,986,0.4,851,0.4
2,5,1,3,0,肉類,7634,2.4,4570,1.7,4865,1.8,7698,2.5,8643,2.3,10208,2.4,9937,2.8,8410,2.4,6629,2.4,6451,2.7
2,6,1,3,1,生鮮肉,6370,2,3718,1.4,3941,1.5,6399,2.1,7035,1.9,8836,2.1,8155,2.3,7143,2,5520,2,5427,2.3
2,6,1,3,2,加工肉,1264,0.4,851,0.3,924,0.3,1298,0.4,1608,0.4,1372,0.3,1782,0.5,1266,0.4,1109,0.4,1024,0.4
2,5,1,4,0,乳卵類,3943,1.2,2528,1,3285,1.2,4814,1.5,3920,1,4668,1.1,4561,1.3,4073,1.2,3636,1.3,3304,1.4
2,6,1,4,1,牛乳,1135,0.4,761,0.3,1031,0.4,1156,0.4,1201,0.3,1623,0.4,1185,0.3,1011,0.3,1042,0.4,1055,0.4
2,6,1,4,2,乳製品,2094,0.7,1186,0.4,1631,0.6,2872,0.9,1990,0.5,2219,0.5,2535,0.7,2428,0.7,1913,0.7,1571,0.7
2,6,1,4,3,卵,715,0.2,580,0.2,623,0.2,786,0.3,729,0.2,826,0.2,840,0.2,634,0.2,681,0.3,678,0.3
2,5,1,5,0,野菜・海藻,9182,2.9,4836,1.8,6157,2.3,7458,2.4,8128,2.1,10166,2.4,10022,2.8,9732,2.8,9886,3.6,9714,4.1
2,6,1,5,1,生鮮野菜,6226,2,3577,1.3,4537,1.7,5220,1.7,5546,1.5,6939,1.6,6966,1.9,6630,1.9,6544,2.4,6491,2.7
2,6,1,5,2,乾物・海藻,709,0.2,309,0.1,342,0.1,626,0.2,609,0.2,863,0.2,706,0.2,645,0.2,796,0.3,775,0.3
2,6,1,5,3,大豆加工品,1078,0.3,430,0.2,797,0.3,909,0.3,1009,0.3,1197,0.3,1126,0.3,1082,0.3,1165,0.4,1148,0.5
2,6,1,5,4,他の野菜・海藻加工品,1169,0.4,520,0.2,481,0.2,703,0.2,964,0.3,1167,0.3,1223,0.3,1375,0.4,1381,0.5,1300,0.5
2,5,1,6,0,果物,3437,1.1,1229,0.5,1775,0.7,1956,0.6,2671,0.7,2720,0.6,3589,1,4227,1.2,4244,1.6,4197,1.8
2,6,1,6,1,生鮮果物,3085,1,1058,0.4,1652,0.6,1568,0.5,2513,0.7,2516,0.6,2985,0.8,3718,1.1,3855,1.4,3762,1.6
2,6,1,6,2,果物加工品,352,0.1,171,0.1,122,0,387,0.1,158,0,203,0,604,0.2,509,0.1,388,0.1,435,0.2
2,5,1,7,0,油脂・調味料,3570,1.1,2129,0.8,3052,1.1,4095,1.3,3725,1,4087,1,4066,1.1,3286,0.9,3430,1.3,3332,1.4
2,6,1,7,1,油脂,332,0.1,196,0.1,102,0,424,0.1,248,0.1,307,0.1,311,0.1,342,0.1,383,0.1,373,0.2
2,6,1,7,2,調味料,3239,1,1933,0.7,2949,1.1,3671,1.2,3477,0.9,3779,0.9,3755,1,2944,0.8,3047,1.1,2959,1.2
2,5,1,8,0,菓子類,5863,1.8,5478,2.1,4985,1.8,5863,1.9,7830,2.1,5158,1.2,7642,2.1,5701,1.6,5366,2,4693,2
2,5,1,9,0,調理食品,11056,3.5,7616,2.9,8724,3.2,9435,3,11120,2.9,12210,2.9,13200,3.7,13073,3.7,10697,3.9,9572,4
2,6,1,9,1,主食的調理食品,4739,1.5,4059,1.5,2635,1,4535,1.5,5104,1.3,5163,1.2,5522,1.5,5696,1.6,4525,1.7,4157,1.8
2,6,1,9,2,他の調理食品,6317,2,3557,1.3,6088,2.3,4899,1.6,6017,1.6,7047,1.7,7678,2.1,7376,2.1,6172,2.3,5416,2.3
2,5,1,10,0,飲料,4306,1.4,4163,1.6,4743,1.8,3191,1,4513,1.2,4219,1,5932,1.7,4525,1.3,4039,1.5,3610,1.5
2,6,1,10,1,茶類,1153,0.4,697,0.3,1188,0.4,822,0.3,1165,0.3,1052,0.2,1248,0.3,1441,0.4,1184,0.4,1171,0.5
2,6,1,10,2,コーヒー・ココア,915,0.3,922,0.3,813,0.3,731,0.2,903,0.2,854,0.2,1796,0.5,1121,0.3,749,0.3,645,0.3
2,6,1,10,3,他の飲料,2238,0.7,2543,1,2742,1,1638,0.5,2445,0.6,2313,0.5,2888,0.8,1963,0.6,2106,0.8,1793,0.8
2,5,1,11,0,酒類,2547,0.8,948,0.4,1962,0.7,2208,0.7,2240,0.6,2615,0.6,2803,0.8,2893,0.8,2728,1,2506,1.1
2,5,1,12,0,外食,17468,5.5,21111,7.9,21538,8,22733,7.3,24270,6.4,20129,4.7,20623,5.7,23067,6.6,11618,4.3,8919,3.8
2,6,1,12,1,一般外食,16588,5.2,19880,7.5,19669,7.3,20075,6.4,21248,5.6,18737,4.4,20139,5.6,23017,6.6,11595,4.3,8919,3.8
2,6,1,12,2,学校給食,880,0.3,1231,0.5,1869,0.7,2658,0.9,3022,0.8,1392,0.3,484,0.1,50,0,24,0,-,-
2,4,2,0,0,住居,20333,6.4,25622,9.6,24621,9.1,23051,7.4,28941,7.7,15495,3.6,14606,4.1,18692,5.3,19676,7.2,14066,5.9
2,5,2,1,0,家賃地代,13025,4.1,25516,9.6,23821,8.8,16297,5.2,20745,5.5,14774,3.5,12154,3.4,17236,4.9,7193,2.6,7923,3.3
2,5,2,2,0,設備修繕・維持,7309,2.3,105,0,800,0.3,6754,2.2,8197,2.2,721,0.2,2452,0.7,1457,0.4,12483,4.6,6143,2.6
2,6,2,2,1,設備材料,2454,0.8,105,0,116,0,5409,1.7,4979,1.3,90,0,2009,0.6,41,0,2998,1.1,2908,1.2
2,6,2,2,2,工事その他のサービス,4855,1.5,-,-,684,0.3,1345,0.4,3217,0.9,631,0.1,443,0.1,1416,0.4,9486,3.5,3235,1.4
2,4,3,0,0,光熱・水道,25056,7.9,17538,6.6,20582,7.6,23221,7.5,23792,6.3,26064,6.1,28537,7.9,24706,7,25859,9.5,24654,10.4
2,5,3,1,0,電気代,10854,3.4,8344,3.1,7577,2.8,11166,3.6,10570,2.8,11274,2.6,10615,3,11399,3.2,11291,4.2,10149,4.3
2,5,3,2,0,ガス代,8596,2.7,5912,2.2,7687,2.8,7255,2.3,7732,2,9698,2.3,10814,3,8322,2.4,8645,3.2,8943,3.8
2,5,3,3,0,他の光熱,816,0.3,557,0.2,244,0.1,322,0.1,209,0.1,544,0.1,878,0.2,857,0.2,1190,0.4,1169,0.5
2,5,3,4,0,上下水道料,4790,1.5,2726,1,5074,1.9,4478,1.4,5282,1.4,4548,1.1,6230,1.7,4128,1.2,4734,1.7,4393,1.9
2,4,4,0,0,家具・家事用品,10649,3.3,13353,5,13711,5.1,9591,3.1,15762,4.2,14060,3.3,9907,2.8,12027,3.4,8005,2.9,7831,3.3
2,5,4,1,0,家庭用耐久財,2982,0.9,4156,1.6,1372,0.5,1692,0.5,2419,0.6,6656,1.6,1757,0.5,5134,1.5,2322,0.9,3759,1.6
2,6,4,1,1,家事用耐久財,1365,0.4,783,0.3,942,0.3,486,0.2,1584,0.4,498,0.1,476,0.1,4410,1.3,1355,0.5,2462,1
2,6,4,1,2,冷暖房用器具,1090,0.3,1422,0.5,83,0,803,0.3,750,0.2,3633,0.9,1280,0.4,342,0.1,774,0.3,989,0.4
2,6,4,1,3,一般家具,527,0.2,1951,0.7,348,0.1,402,0.1,85,0,2526,0.6,-,-,382,0.1,193,0.1,308,0.1
2,5,4,2,0,室内装備・装飾品,503,0.2,1771,0.7,63,0,392,0.1,389,0.1,831,0.2,111,0,1168,0.3,374,0.1,209,0.1
2,5,4,3,0,寝具類,1424,0.4,1457,0.5,259,0.1,1402,0.5,6795,1.8,873,0.2,2027,0.6,582,0.2,462,0.2,319,0.1
2,5,4,4,0,家事雑貨,2853,0.9,3979,1.5,9130,3.4,2891,0.9,3095,0.8,2535,0.6,2522,0.7,1516,0.4,2348,0.9,1249,0.5
2,5,4,5,0,家事用消耗品,2376,0.7,1944,0.7,2696,1,2933,0.9,2443,0.6,2833,0.7,2674,0.7,2956,0.8,1954,0.7,1809,0.8
