項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,353,477,784,1088,878,944,1002,4475,2262
0,0,0,0,0,0,0,調査世帯数,700,-,25,33,60,76,61,64,69,312,159
0,0,0,0,0,0,0,世帯人員,2.89,-,3.33,3.56,3.46,3.5,3.39,3.31,2.8,2.37,2.32
0,0,0,0,0,0,0,有業人員,1.3,-,1.51,1.7,1.48,1.44,1.76,1.92,1.7,0.86,0.57
0,0,0,0,0,0,0,世帯主平均年齢,61,-,31,36.9,41.7,47.1,52.2,57.1,62,75,80.6
2,2,0,0,0,0,0,生計支出,324348,-3.2,290375,307250,395392,366530,364592,461936,356143,262113,239881
2,3,0,0,0,0,0,消費支出,322271,-3.8,290375,307250,368917,366530,364592,461936,356143,262113,239881
2,4,1,0,0,0,0,食料,91936,0.7,69197,85739,95269,93127,94435,109798,99182,87637,79213
2,5,1,1,0,0,0,穀類,7146,3.2,5267,6919,7129,7598,7409,7791,7648,6911,6657
2,6,1,1,1,0,0,米類,2000,-3,1290,1609,1686,2230,2041,2232,2023,2035,2143
2,7,1,1,1,0,102,米,2000,-3,1290,1609,1686,2230,2041,2232,2023,2035,2143
2,6,1,1,2,0,0,パン,3234,4.2,2689,3046,3501,3106,3258,3616,3575,3119,2827
2,7,1,1,2,0,120,食パン,996,6.9,715,653,982,969,930,1144,880,1071,1012
2,7,1,1,2,0,129,他のパン,2238,3,1973,2393,2518,2137,2328,2472,2695,2048,1815
2,6,1,1,3,0,0,麺類,1471,9.9,1032,1689,1401,1848,1657,1320,1508,1390,1348
2,7,1,1,3,0,130,生うどん・そば,248,-5,190,228,203,281,200,244,192,278,305
2,7,1,1,3,0,131,乾うどん・そば,151,71.6,50,118,54,114,193,66,65,218,181
2,7,1,1,3,0,134,スパゲッティ,130,6.6,89,529,125,152,164,159,99,81,69
2,7,1,1,3,0,133,中華麺,351,7,295,258,431,523,396,250,396,312,312
2,7,1,1,3,0,135,カップ麺,358,10.2,277,278,363,488,474,349,489,291,264
2,7,1,1,3,0,132,即席麺,167,21.9,40,181,147,233,181,200,180,149,149
2,7,1,1,3,0,139,他の麺類,66,-14.3,91,97,79,57,50,53,88,61,68
