項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,321,455,881,994,852,906,956,4635,2535
0,0,0,0,0,0,0,調査世帯数,704,-,22,34,65,72,61,58,68,324,176
0,0,0,0,0,0,0,世帯人員,2.87,-,3.39,3.69,3.4,3.45,3.46,3.25,2.74,2.37,2.31
0,0,0,0,0,0,0,有業人員,1.29,-,1.56,1.4,1.46,1.48,1.76,1.91,1.89,0.86,0.62
0,0,0,0,0,0,0,世帯主平均年齢,61.6,-,31,37.2,41.7,47.1,52.4,57,61.9,75.5,80.7
2,2,0,0,0,0,0,生計支出,368696,-0.1,266552,281878,820866,368531,487272,446921,348261,265523,249088
2,3,0,0,0,0,0,消費支出,327138,-11.3,266552,281878,349106,368531,487272,446921,348261,265523,249088
2,4,1,0,0,0,0,食料,89360,1.9,71374,80074,88659,90757,96973,101031,98910,85702,79885
2,5,1,1,0,0,0,穀類,7248,6,5864,5395,6613,7890,8366,8716,6549,7160,6675
2,6,1,1,1,0,0,米類,2155,7.9,1947,1118,1665,2846,2556,2479,1668,2178,2040
2,7,1,1,1,0,102,米,2155,7.9,1947,1118,1665,2846,2556,2479,1668,2178,2040
2,6,1,1,2,0,0,パン,3206,6.2,2297,2649,3180,3017,3790,4186,2966,3119,2946
2,7,1,1,2,0,120,食パン,977,11.1,697,688,914,1025,1065,1016,859,1028,993
2,7,1,1,2,0,129,他のパン,2228,4.2,1600,1962,2266,1991,2725,3170,2108,2091,1954
2,6,1,1,3,0,0,麺類,1433,0.4,1094,1138,1364,1551,1386,1493,1465,1464,1323
2,7,1,1,3,0,130,生うどん・そば,244,0,219,129,169,209,278,280,199,276,250
2,7,1,1,3,0,131,乾うどん・そば,184,-16.7,86,60,109,73,102,93,111,289,247
2,7,1,1,3,0,134,スパゲッティ,131,10.1,87,149,183,196,165,140,179,91,75
2,7,1,1,3,0,133,中華麺,348,1.2,204,242,311,468,343,293,322,366,364
2,7,1,1,3,0,135,カップ麺,347,18.4,361,362,337,390,370,524,431,282,234
2,7,1,1,3,0,132,即席麺,111,-12.6,61,102,164,130,97,104,124,102,101
2,7,1,1,3,0,139,他の麺類,67,-16.3,77,93,91,85,29,59,99,58,53
2,6,1,1,4,0,0,他の穀類,455,16.1,525,490,404,476,634,559,450,399,366
2,7,1,1,4,0,140,小麦粉,47,4.4,35,117,29,36,43,41,38,50,56
2,7,1,1,4,0,150,もち,80,42.9,12,-,40,28,42,80,148,104,135
2,7,1,1,4,0,160,他の穀類のその他,328,12.3,478,373,335,412,549,437,264,245,175
2,5,1,2,0,0,0,魚介類,6308,4.4,2752,3228,3590,5579,5497,5538,5931,7908,8136
2,6,1,2,1,0,0,生鮮魚介,3733,5.9,1421,1655,2063,3481,3762,3104,3720,4590,4724
2,7,1,2,1,170-189,0,鮮魚,3422,6.9,1395,1593,1957,3153,3396,2890,3437,4185,4338
2,7,1,2,1,170-189,170,まぐろ,674,10.1,116,229,335,444,580,633,584,914,1065
2,7,1,2,1,170-189,172,あじ,123,7.9,6,107,33,127,51,107,111,169,183
2,7,1,2,1,170-189,173,いわし,37,-36.2,-,-,4,30,37,44,39,50,56
2,7,1,2,1,170-189,174,かつお,139,-26.5,56,44,57,155,179,112,118,168,230
2,7,1,2,1,170-189,175,かれい,93,43.1,-,27,71,100,122,72,56,115,157
2,7,1,2,1,170-189,176,さけ,399,-5.5,116,250,414,404,336,387,327,459,437
2,7,1,2,1,170-189,177,さば,63,1.6,86,22,67,29,60,40,53,79,81
2,7,1,2,1,170-189,178,さんま,22,4.8,25,-,57,19,18,30,14,19,23
2,7,1,2,1,170-189,180,たい,100,11.1,-,55,19,127,91,105,84,125,129
2,7,1,2,1,170-189,181,ぶり,226,0.9,56,46,196,353,139,177,223,259,296
2,7,1,2,1,170-189,182,いか,171,8.9,62,25,65,109,125,172,170,235,251
2,7,1,2,1,170-189,183,たこ,100,-9.1,69,51,81,86,150,125,66,107,107
2,7,1,2,1,170-189,185,えび,196,3.7,77,143,72,160,186,189,264,231,158
2,7,1,2,1,170-189,186,かに,21,10.5,-,-,4,10,-,-,-,42,65
2,7,1,2,1,170-189,189,他の鮮魚,628,23.1,412,514,432,794,636,437,452,728,701
2,7,1,2,1,170-189,187,さしみ盛合わせ,429,19.2,314,82,52,205,686,260,875,485,397
2,7,1,2,1,190-194,0,貝類,311,-3.7,26,62,106,328,366,213,283,405,386
2,7,1,2,1,190-194,190,あさり,107,-10.1,-,30,62,130,148,74,101,126,141
2,7,1,2,1,190-194,192,しじみ,43,16.2,-,6,6,16,25,31,45,67,47
2,7,1,2,1,190-194,191,かき(貝),40,-21.6,-,-,15,53,69,29,15,50,39
2,7,1,2,1,190-194,194,ほたて貝,98,32.4,26,27,23,89,79,80,84,136,131
