項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,285,465,825,949,929,861,976,4710,2653
0,0,0,0,0,0,0,調査世帯数,704,-,21,34,60,71,65,55,68,330,184
0,0,0,0,0,0,0,世帯人員,2.9,-,3.23,3.82,3.56,3.45,3.55,3.25,2.84,2.39,2.33
0,0,0,0,0,0,0,有業人員,1.33,-,1.7,1.61,1.45,1.54,1.84,2.03,1.87,0.88,0.64
0,0,0,0,0,0,0,世帯主平均年齢,61.9,-,31.1,37.3,41.7,47.3,52.2,57,62,75.5,80.5
2,2,0,0,0,0,0,生計支出,349349,14.2,286362,314811,388245,364224,421656,541605,452418,276011,257285
2,3,0,0,0,0,0,消費支出,349349,14.2,286362,314811,388245,364224,421656,541605,452418,276011,257285
2,4,1,0,0,0,0,食料,93200,3,73462,76065,98932,94751,96656,106290,113396,87509,84914
2,5,1,1,0,0,0,穀類,7146,2.2,5164,6229,7177,7389,8567,7950,7413,6819,6609
2,6,1,1,1,0,0,米類,2033,-0.4,998,2078,1849,2327,3049,2030,2315,1806,1835
2,7,1,1,1,0,102,米,2033,-0.4,998,2078,1849,2327,3049,2030,2315,1806,1835
2,6,1,1,2,0,0,パン,3182,2.7,2897,2400,3336,2893,2933,3899,3091,3246,3075
2,7,1,1,2,0,120,食パン,1030,12.2,624,750,1034,954,1159,1073,1016,1066,1120
2,7,1,1,2,0,129,他のパン,2153,-1.2,2273,1649,2302,1939,1775,2826,2075,2180,1955
2,6,1,1,3,0,0,麺類,1554,7.2,1022,1373,1485,1613,1905,1651,1727,1481,1402
2,7,1,1,3,0,130,生うどん・そば,251,-0.4,209,232,149,255,283,257,273,261,257
2,7,1,1,3,0,131,乾うどん・そば,259,13.6,101,148,184,120,313,203,204,331,360
2,7,1,1,3,0,134,スパゲッティ,134,14.5,159,225,155,231,170,201,106,88,73
2,7,1,1,3,0,133,中華麺,389,-3,197,278,453,432,502,277,387,390,356
2,7,1,1,3,0,135,カップ麺,316,14.5,281,288,286,356,434,415,455,248,226
2,7,1,1,3,0,132,即席麺,122,20.8,37,107,204,123,89,186,192,95,69
2,7,1,1,3,0,139,他の麺類,82,10.8,39,95,53,95,112,112,111,68,62
2,6,1,1,4,0,0,他の穀類,376,-7.4,248,378,507,555,680,372,280,286,296
2,7,1,1,4,0,140,小麦粉,47,20.5,22,150,31,66,32,63,24,43,55
2,7,1,1,4,0,150,もち,58,41.5,14,-,42,16,132,90,41,62,74
2,7,1,1,4,0,160,他の穀類のその他,270,-17.2,211,228,434,473,517,218,216,181,168
2,5,1,2,0,0,0,魚介類,6173,-2.3,2072,2773,3337,4842,5124,5675,6908,7668,7839
2,6,1,2,1,0,0,生鮮魚介,3713,2.5,1273,1511,1956,2994,3093,3339,4193,4621,4596
2,7,1,2,1,170-189,0,鮮魚,3448,2.9,1212,1456,1857,2810,2882,3127,3889,4267,4281
2,7,1,2,1,170-189,170,まぐろ,645,-5.8,196,333,189,503,400,323,709,905,960
2,7,1,2,1,170-189,172,あじ,118,11.3,17,92,55,68,107,63,105,163,182
2,7,1,2,1,170-189,173,いわし,38,-35.6,-,12,15,22,14,98,22,47,58
2,7,1,2,1,170-189,174,かつお,205,6.2,168,118,130,180,203,139,249,238,301
2,7,1,2,1,170-189,175,かれい,64,-1.5,-,9,31,18,62,60,71,89,108
2,7,1,2,1,170-189,176,さけ,456,-3.2,193,248,533,424,422,450,501,484,465
2,7,1,2,1,170-189,177,さば,67,24.1,30,39,44,67,74,50,75,76,71
2,7,1,2,1,170-189,178,さんま,22,29.4,3,28,63,9,39,7,11,19,22
2,7,1,2,1,170-189,180,たい,76,-1.3,37,-,13,33,66,62,76,110,115
2,7,1,2,1,170-189,181,ぶり,183,-8,13,73,75,200,171,100,194,234,302
2,7,1,2,1,170-189,182,いか,134,-1.5,58,51,55,115,134,97,105,177,184
2,7,1,2,1,170-189,183,たこ,95,-15.2,63,60,93,118,63,49,101,109,126
2,7,1,2,1,170-189,185,えび,194,-8.9,126,58,153,189,161,204,334,195,167
2,7,1,2,1,170-189,186,かに,18,-18.2,-,-,-,-,65,-,-,25,6
2,7,1,2,1,170-189,189,他の鮮魚,641,18.9,156,235,213,581,494,711,507,840,757
2,7,1,2,1,170-189,187,さしみ盛合わせ,494,22,152,100,196,283,405,714,829,556,459
2,7,1,2,1,190-194,0,貝類,265,-1.5,61,56,100,184,211,212,304,354,315
2,7,1,2,1,190-194,190,あさり,99,-1,-,20,48,102,161,97,73,115,136
2,7,1,2,1,190-194,192,しじみ,22,-42.1,6,-,7,12,3,-,47,32,35
2,7,1,2,1,190-194,191,かき(貝),10,42.9,-,-,6,-,-,43,-,13,9
2,7,1,2,1,190-194,194,ほたて貝,84,-3.4,24,36,16,62,48,72,164,101,105
2,7,1,2,1,190-194,193,他の貝,50,35.1,30,-,23,8,-,-,19,94,29
2,6,1,2,2,0,0,塩干魚介,1057,-12.4,338,390,630,890,956,948,1205,1283,1288
2,7,1,2,2,0,195,塩さけ,144,-15.3,20,31,107,104,157,105,223,165,217
2,7,1,2,2,0,196,たらこ,188,11.9,78,58,114,170,114,243,220,222,161
2,7,1,2,2,0,197,しらす干し,185,2.2,136,72,166,166,202,160,204,203,190
2,7,1,2,2,0,198,干しあじ,81,-24.3,33,50,76,73,59,45,86,99,108
2,7,1,2,2,0,202,他の塩干魚介,459,-21,71,178,168,378,423,395,472,595,611
2,6,1,2,3,0,0,魚肉練製品,511,-7.6,193,336,326,326,430,408,536,647,681
2,7,1,2,3,0,203,揚げかまぼこ,137,-10.5,32,11,91,37,80,110,141,200,219
2,7,1,2,3,0,204,ちくわ,109,-0.9,31,146,74,100,113,88,119,120,120
2,7,1,2,3,0,205,かまぼこ,181,-11.3,108,109,122,123,175,160,188,219,229
2,7,1,2,3,0,209,他の魚肉練製品,83,-4.6,22,71,39,67,61,50,90,109,113
2,6,1,2,4,0,0,他の魚介加工品,893,-4.7,268,535,424,632,645,980,973,1117,1274
2,7,1,2,4,0,210,かつお節・削り節,68,-6.8,16,60,46,39,51,59,55,90,111
2,7,1,2,4,0,213,魚介の漬物,234,-18.2,48,21,91,90,135,175,223,352,404
2,7,1,2,4,0,215,魚介のつくだ煮,74,-26,-,14,15,28,5,66,25,130,177
2,7,1,2,4,0,216,魚介の缶詰,258,7.1,179,256,155,223,197,313,358,268,305
2,7,1,2,4,0,217,他の魚介加工品のその他,259,9.3,25,184,117,252,257,367,312,276,277
2,5,1,3,0,0,0,肉類,7583,-4.2,4296,6575,7621,9751,8111,9415,7274,7063,7010
2,6,1,3,1,0,0,生鮮肉,6102,-3.6,3367,5251,5945,8039,6619,7470,5707,5718,5728
2,7,1,3,1,0,220,牛肉,1803,4.9,1014,1125,1291,1919,1372,2069,1500,2082,2187
2,7,1,3,1,0,221,豚肉,2637,-4.6,1289,2408,2740,3553,3185,3038,2755,2334,2284
2,7,1,3,1,0,222,鶏肉,1286,-10.4,797,1290,1467,1997,1672,1904,995,1010,995
2,7,1,3,1,0,22X,合いびき肉,242,-4,162,277,310,445,343,221,311,160,151
2,7,1,3,1,0,224,他の生鮮肉,134,-15.7,105,150,137,126,46,237,147,132,112
2,6,1,3,2,0,0,加工肉,1481,-6.3,929,1324,1676,1711,1492,1945,1566,1345,1282
2,7,1,3,2,0,225,ハム,450,-7.8,142,299,402,435,410,523,485,482,460
2,7,1,3,2,0,226,ソーセージ,611,2.5,602,707,876,749,590,756,676,493,452
2,7,1,3,2,0,227,ベーコン,222,-15.9,128,223,216,286,203,310,228,203,185
2,7,1,3,2,0,229,他の加工肉,197,-15.5,56,95,182,241,290,356,178,166,184
2,5,1,4,0,0,0,乳卵類,4289,0.7,3013,3978,4181,4096,4263,5113,4560,4254,4278
2,6,1,4,1,0,230,牛乳,1360,0.8,959,1041,1480,1246,1345,1715,1259,1376,1358
2,6,1,4,2,0,0,乳製品,2126,1,1482,2154,1968,1888,2128,2552,2420,2098,2140
2,7,1,4,2,0,231,粉ミルク,32,-27.3,289,215,-,-,-,-,6,27,13
2,7,1,4,2,0,232,ヨーグルト,1325,5.4,775,1297,911,1014,1313,1613,1580,1394,1436
2,7,1,4,2,0,233,バター,118,1.7,97,131,156,91,116,200,95,106,109
2,7,1,4,2,0,234,チーズ,610,-5.7,308,506,794,691,645,733,708,540,544
2,7,1,4,2,0,235,他の乳製品,41,-2.4,12,6,107,91,53,7,31,32,39
2,6,1,4,3,0,238,卵,804,0,573,783,733,963,790,845,880,779,780
2,5,1,5,0,0,0,野菜・海藻,10341,-1.7,4676,7267,8403,9144,9151,9284,11483,11758,12023
2,6,1,5,1,0,0,生鮮野菜,7084,-3.8,3310,5207,5949,6444,6369,6210,7648,8010,8372
2,7,1,5,1,240-249,0,葉茎菜,2123,-8.2,962,1515,2038,1982,1775,1857,2321,2373,2393
2,7,1,5,1,240-249,240,キャベツ,251,-10,134,199,206,260,253,223,229,279,291
2,7,1,5,1,240-249,241,ほうれんそう,190,-1.6,81,132,190,160,131,104,217,231,236
2,7,1,5,1,240-249,242,はくさい,39,-18.8,36,21,54,35,30,37,32,43,41
