項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3730,-,4595,-,885,-,161,-,789,-,3106,-
0,0,0,0,0,調査世帯数,710,-,269,-,327,-,63,-,13,-,51,-,218,-
0,0,0,0,0,世帯人員,2.92,-,2,-,3.67,-,2.22,-,2.36,-,3.69,-,3.29,-
0,0,0,0,0,有業人員,1.32,-,0.76,-,1.84,-,1.05,-,0.88,-,1.29,-,2.29,-
0,0,0,0,0,世帯主平均年齢,61.6,-,69.6,-,53.9,-,67.2,-,44.5,-,62.6,-,52.2,-
2,2,0,0,0,生計支出,317863,-,294562,-,351782,-,228063,-,299543,-,331222,-,347251,-
2,3,0,0,0,消費支出,316910,100,294562,100,349708,100,228063,100,299543,100,331222,100,344183,100
2,4,1,0,0,食料,86681,27.4,79324,26.9,94408,27,67061,29.4,79554,26.6,98471,29.7,92771,27
2,5,1,1,0,穀類,6829,2.2,5493,1.9,7851,2.2,5788,2.5,9271,3.1,8361,2.5,6936,2
2,6,1,1,1,米類,2004,0.6,1526,0.5,2282,0.7,1972,0.9,4118,1.4,2681,0.8,2053,0.6
2,6,1,1,2,パン,2966,0.9,2509,0.9,3377,1,2325,1,3334,1.1,3446,1,2953,0.9
2,6,1,1,3,麺類,1479,0.5,1238,0.4,1625,0.5,1299,0.6,1517,0.5,1967,0.6,1429,0.4
2,6,1,1,4,他の穀類,380,0.1,219,0.1,566,0.2,192,0.1,301,0.1,267,0.1,501,0.1
2,5,1,2,0,魚介類,5979,1.9,6654,2.3,5656,1.6,4926,2.2,3278,1.1,5845,1.8,4690,1.4
2,6,1,2,1,生鮮魚介,3538,1.1,3850,1.3,3337,1,2932,1.3,1736,0.6,3912,1.2,2673,0.8
2,6,1,2,2,塩干魚介,1091,0.3,1241,0.4,1050,0.3,820,0.4,593,0.2,928,0.3,924,0.3
2,6,1,2,3,魚肉練製品,483,0.2,543,0.2,451,0.1,415,0.2,406,0.1,465,0.1,397,0.1
