項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3670,-,4563,-,991,-,159,-,776,-,3211,-
0,0,0,0,0,調査世帯数,715,-,261,-,335,-,67,-,12,-,52,-,227,-
0,0,0,0,0,世帯人員,2.93,-,2,-,3.73,-,2.27,-,2.35,-,3.54,-,3.37,-
0,0,0,0,0,有業人員,1.3,-,0.79,-,1.76,-,1.07,-,0.76,-,1.26,-,2.2,-
0,0,0,0,0,世帯主平均年齢,60.5,-,68.7,-,52.1,-,66.7,-,43.6,-,63.4,-,51.6,-
2,2,0,0,0,生計支出,336955,-,297069,-,396970,-,208110,-,225718,-,337261,-,369207,-
2,3,0,0,0,消費支出,336955,100,297069,100,396970,100,208110,100,225718,100,337261,100,369207,100
2,4,1,0,0,食料,86946,25.8,81324,27.4,95502,24.1,61064,29.3,59562,26.4,96283,28.5,93147,25.2
2,5,1,1,0,穀類,6494,1.9,5265,1.8,7483,1.9,5430,2.6,5710,2.5,7843,2.3,7061,1.9
2,6,1,1,1,米類,1891,0.6,1657,0.6,2092,0.5,1655,0.8,1358,0.6,2117,0.6,2218,0.6
2,6,1,1,2,パン,2955,0.9,2341,0.8,3427,0.9,2511,1.2,2939,1.3,3653,1.1,3089,0.8
2,6,1,1,3,麺類,1281,0.4,1016,0.3,1487,0.4,1041,0.5,839,0.4,1634,0.5,1333,0.4
2,6,1,1,4,他の穀類,366,0.1,251,0.1,477,0.1,223,0.1,573,0.3,439,0.1,421,0.1
2,5,1,2,0,魚介類,5694,1.7,6153,2.1,5393,1.4,4519,2.2,1779,0.8,6797,2,4856,1.3
2,6,1,2,1,生鮮魚介,3358,1,3490,1.2,3237,0.8,2903,1.4,1088,0.5,4020,1.2,3028,0.8
2,6,1,2,2,塩干魚介,1033,0.3,1213,0.4,922,0.2,697,0.3,219,0.1,1256,0.4,763,0.2
2,6,1,2,3,魚肉練製品,485,0.1,519,0.2,467,0.1,335,0.2,243,0.1,623,0.2,423,0.1
