項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
2,7,3,1,0,0,43X,深夜電力電気代,175,52.2,90,122,145,215,292,133,333,135,141
2,7,3,1,0,0,430,他の電気代,9963,-0.4,8542,7842,9220,10170,10240,10919,10726,10024,9680
2,5,3,2,0,0,0,ガス代,5887,2.1,4561,5334,5485,5965,6749,6843,5991,5714,5764
2,7,3,2,0,0,431,都市ガス,5563,2.9,4338,4829,5144,5646,6445,6475,5678,5411,5454
2,7,3,2,0,0,432,プロパンガス,324,-10.2,223,505,341,319,304,368,314,304,310
2,5,3,3,0,0,0,他の光熱,335,8.8,118,111,126,118,326,275,309,487,474
2,7,3,3,0,0,433,灯油,252,-3.1,103,91,72,64,131,209,256,397,369
2,7,3,3,0,0,439,他の光熱のその他,83,72.9,15,21,54,54,195,67,52,91,105
2,5,3,4,0,0,440,上下水道料,4914,-5.3,3663,4140,5046,5248,5506,5664,5220,4657,4452
2,4,4,0,0,0,0,家具・家事用品,12470,14.1,12351,11472,15157,12830,11406,12502,15157,11667,10210
2,5,4,1,0,0,0,家庭用耐久財,4178,20.6,2665,3253,3672,3873,3587,3470,6371,4387,3935
2,6,4,1,1,0,0,家事用耐久財,2226,30.1,1350,987,1360,2506,1754,1484,3683,2495,2460
2,7,4,1,1,0,45X,電子レンジ,110,66.7,18,64,240,63,276,58,188,58,39
2,7,4,1,1,0,451,炊事用電気器具,264,12.8,201,252,230,226,212,308,425,258,348
2,7,4,1,1,0,452,炊事用ガス器具,49,-14,18,10,16,13,26,-,-,97,124
2,7,4,1,1,0,453,電気冷蔵庫,783,58.8,-,-,359,999,436,493,1362,986,830
2,7,4,1,1,0,455,電気掃除機,236,-15.1,486,93,46,404,175,282,319,219,177
2,7,4,1,1,0,456,電気洗濯機,559,56.6,481,162,253,607,418,228,1174,632,656
2,7,4,1,1,0,459,他の家事用耐久財,226,-0.9,147,407,216,193,211,116,216,246,286
2,6,4,1,2,0,0,冷暖房用器具,1295,2.9,713,1659,1487,690,754,928,1021,1620,1236
2,7,4,1,2,0,470,エアコンディショナ,943,-2.1,466,1207,807,332,516,522,744,1302,938
2,7,4,1,2,0,472,ストーブ・温風ヒーター,95,28.4,96,-,249,73,80,112,103,80,92
2,7,4,1,2,0,479,他の冷暖房用器具,258,16.2,152,452,432,285,158,294,174,237,206
2,6,4,1,3,0,0,一般家具,657,33.3,601,607,825,677,1080,1057,1667,273,238
2,7,4,1,3,0,480,たんす,51,-7.3,128,-,-,-,358,-,-,15,16
2,7,4,1,3,0,481,食卓セット,201,91.4,43,53,271,88,4,15,1412,71,55
2,7,4,1,3,0,482,応接セット,197,4.2,-,-,34,309,600,886,53,70,81
2,7,4,1,3,0,483,食器戸棚,50,127.3,-,312,169,-,-,-,-,50,17
2,7,4,1,3,0,489,他の家具,159,30.3,430,242,351,280,117,156,202,66,69
2,5,4,2,0,0,0,室内装備・装飾品,814,33.9,878,410,1951,533,638,688,732,778,423
2,7,4,2,0,0,491,照明器具,91,-17.3,181,38,83,72,83,37,50,122,151
2,7,4,2,0,0,492,室内装飾品,281,86.1,87,39,1307,72,141,257,212,208,89
2,7,4,2,0,0,493,敷物,202,102,346,123,367,35,181,88,114,257,65
2,7,4,2,0,0,496,カーテン,78,-37.6,91,66,68,205,74,65,142,44,26
2,7,4,2,0,0,499,他の室内装備品,161,32,174,144,126,149,160,242,214,147,92
2,5,4,3,0,0,0,寝具類,996,23.4,828,925,1379,1516,795,973,1000,873,766
2,7,4,3,0,0,500,ベッド,266,83.4,108,270,530,999,129,235,-,151,203
2,7,4,3,0,0,501,布団,165,-29.2,227,262,157,67,167,197,392,121,70
2,7,4,3,0,0,503,毛布,37,0,41,27,50,23,19,47,58,36,27
2,7,4,3,0,0,505,敷布,109,94.6,56,39,68,46,89,109,72,153,61
2,7,4,3,0,0,509,他の寝具類,419,24.3,395,327,574,381,391,384,479,413,406
2,5,4,4,0,0,0,家事雑貨,2586,7.4,4694,3151,3231,3010,2594,3464,2536,1986,1527
2,7,4,4,0,0,510,茶わん・皿・鉢,141,1.4,337,102,248,107,190,152,81,121,71
2,7,4,4,0,0,514,他の食卓用品,314,14.2,861,350,393,289,423,292,290,230,167
2,7,4,4,0,0,515,鍋・やかん,199,22.1,191,512,261,140,141,362,242,138,113
2,7,4,4,0,0,517,他の台所用品,257,3.2,366,236,280,352,228,340,285,214,161
2,7,4,4,0,0,518,電球・ランプ,96,-4,52,52,91,100,101,118,82,103,107
2,7,4,4,0,0,519,タオル,205,-2.4,238,224,232,261,244,271,288,142,93
2,7,4,4,0,0,529,他の家事雑貨,1373,7.9,2649,1675,1726,1761,1267,1929,1268,1038,816
2,5,4,5,0,0,0,家事用消耗品,3026,7.3,2890,3105,3320,3195,3169,3265,3758,2704,2383
2,7,4,5,0,531-532,0,ティッシュペーパー・トイレットペーパー,556,9.2,398,498,589,593,568,563,735,519,497
2,7,4,5,0,531-532,531,ティッシュペーパー,222,13.8,205,212,249,238,232,204,291,202,186
2,7,4,5,0,531-532,532,トイレットペーパー,334,6.4,194,286,340,356,336,359,443,317,310
2,7,4,5,0,533-534,0,洗剤,654,-0.9,648,742,786,756,783,726,753,537,460
2,7,4,5,0,533-534,533,台所・住居用洗剤,273,1.1,275,297,336,314,316,310,321,222,187
2,7,4,5,0,533-534,534,洗濯用洗剤,382,-2.3,374,445,450,442,466,415,433,315,273
2,7,4,5,0,530 535-539,0,他の家事用消耗品,1815,9.9,1843,1866,1945,1845,1819,1977,2270,1649,1427
2,7,4,5,0,530 535-539,530,ポリ袋・ラップ,335,8.8,417,384,386,356,311,315,412,302,262
2,7,4,5,0,530 535-539,535,殺虫・防虫剤,192,9.1,182,120,130,114,136,187,225,236,235
2,7,4,5,0,530 535-539,536,柔軟仕上剤,182,-3.7,176,246,251,225,231,232,206,128,89
2,7,4,5,0,530 535-539,537,芳香・消臭剤,169,8.3,171,164,185,175,159,180,243,152,133
2,7,4,5,0,530 535-539,539,他の家事用消耗品のその他,938,14,897,951,994,974,983,1062,1184,832,708
2,5,4,6,0,0,0,家事サービス,870,5.7,396,628,1604,704,623,642,761,938,1177
2,7,4,6,0,0,540,家事代行料,248,40.1,142,288,1177,124,84,20,65,202,316
2,7,4,6,0,0,541,清掃代,200,29.9,84,67,101,197,201,165,362,214,244
2,7,4,6,0,0,542,家具・家事用品関連サービス,423,-14,171,273,327,384,337,458,334,523,617
2,4,5,0,0,0,0,被服及び履物,14618,2.8,17792,16029,17413,16050,17887,21631,17127,10731,8741
2,5,5,1,0,0,0,和服,211,16.6,51,33,24,11,100,406,280,297,59
2,7,5,1,0,0,550,男子用和服,19,58.3,-,-,-,4,2,3,-,41,1
2,7,5,1,0,0,552,婦人用着物,157,68.8,-,-,9,-,73,404,256,200,18
2,7,5,1,0,0,554,婦人用帯,8,-82.6,-,-,-,-,-,-,12,14,24
2,7,5,1,0,0,557,他の婦人用和服,14,-17.6,-,-,4,1,15,-,2,26,-
2,7,5,1,0,0,558,子供用和服,15,15.4,51,33,11,6,9,-,10,16,15
2,5,5,2,0,0,0,洋服,6315,2.2,8900,8284,8429,7161,8171,10439,7122,3877,2958
2,6,5,2,1,0,0,男子用洋服,1852,-7.9,2515,2303,1826,2298,2944,3698,2246,961,636
2,7,5,2,1,0,560,背広服,499,-7.2,465,445,422,825,938,1102,957,108,25
2,7,5,2,1,0,561,男子用上着,179,-10.5,108,397,184,92,211,245,287,137,101
2,7,5,2,1,0,562,男子用ズボン,372,7.8,385,599,457,355,496,461,406,284,214
2,7,5,2,1,0,563,男子用コート,192,-29.9,146,94,132,201,280,813,205,94,37
2,7,5,2,1,0,565,男子用学校制服,67,-22.1,-,53,153,153,228,91,-,13,18
2,7,5,2,1,0,569,他の男子用洋服,543,-4.4,1410,716,479,673,792,986,391,325,241
2,6,5,2,2,0,0,婦人用洋服,3734,7,3740,3643,4493,3770,4941,6452,4255,2680,2237
2,7,5,2,2,0,570,婦人服,794,11.2,608,783,1042,479,1484,1081,932,579,359
2,7,5,2,2,0,574,婦人用上着,240,12.1,168,171,168,258,193,447,283,218,248
2,7,5,2,2,0,571,スカート,270,13.4,364,224,234,451,361,797,263,114,94
2,7,5,2,2,0,572,婦人用スラックス,680,13.7,428,428,708,726,713,1013,822,615,557
2,7,5,2,2,0,573,婦人用コート,421,-2.5,618,352,384,288,513,600,751,320,272
2,7,5,2,2,0,575,女子用学校制服,46,-58.6,-,14,191,88,96,76,47,-,-
2,7,5,2,2,0,576,他の婦人用洋服,1283,8.4,1556,1672,1766,1481,1581,2438,1158,834,708
2,6,5,2,3,0,0,子供用洋服,728,6.9,2645,2338,2110,1092,287,289,621,236,85
2,7,5,2,3,0,580,子供服,631,5.3,2006,2208,1931,1011,269,266,347,205,80
2,7,5,2,3,0,582,乳児服,98,21,639,130,179,81,18,22,274,31,5
2,5,5,3,0,0,0,シャツ・セーター類,2783,5.1,3445,2462,2546,2748,3481,3322,3350,2438,2337
2,6,5,3,1,0,0,男子用シャツ・セーター類,879,7.1,1102,848,756,900,1206,1372,1231,665,507
2,7,5,3,1,0,590,ワイシャツ,174,-17.9,180,103,200,230,271,363,186,110,33
2,7,5,3,1,0,591,他の男子用シャツ,564,19.5,888,567,452,539,867,853,779,408,379
2,7,5,3,1,0,592,男子用セーター,141,2.9,34,179,104,132,67,156,267,147,95
2,6,5,3,2,0,0,婦人用シャツ・セーター類,1717,3.9,1554,1011,1347,1545,2063,1882,2020,1732,1820
2,7,5,3,2,0,593,ブラウス,396,-1.5,209,243,142,282,376,493,348,487,621
2,7,5,3,2,0,594,他の婦人用シャツ,721,2,804,409,794,804,997,895,819,605,597
2,7,5,3,2,0,595,婦人用セーター,600,10.5,541,360,411,459,691,493,853,639,602
2,6,5,3,3,0,0,子供用シャツ・セーター類,187,6.9,790,603,443,302,213,68,99,42,10
2,7,5,3,3,0,596,子供用シャツ,169,14.2,740,531,414,262,194,55,85,39,10
2,7,5,3,3,0,597,子供用セーター,18,-33.3,49,72,29,40,19,14,14,2,-
2,5,5,4,0,0,0,下着類,1128,-2,1296,1208,1232,1266,1173,1449,1241,965,856
2,6,5,4,1,0,0,男子用下着類,343,4.3,194,156,234,324,377,422,389,371,390
2,7,5,4,1,0,600,男子用下着,263,0.4,155,149,185,277,274,290,302,283,304
2,7,5,4,1,0,602,男子用寝巻き,79,17.9,39,7,49,47,103,132,88,88,86
2,6,5,4,2,0,0,婦人用下着類,653,-4.4,657,639,605,717,714,940,762,561,461
2,7,5,4,2,0,610,婦人用ファンデーション,85,-6.6,73,110,65,125,74,176,116,58,39
2,7,5,4,2,0,612,他の婦人用下着,481,-3.6,495,470,490,496,552,670,523,418,360
2,7,5,4,2,0,614,婦人用寝巻き,86,-7.5,89,60,51,96,88,94,123,85,62
2,6,5,4,3,0,0,子供用下着類,133,-4.3,445,413,393,226,82,87,90,33,5
2,7,5,4,3,0,620,子供用下着,83,0,293,202,264,174,62,53,38,16,3
2,7,5,4,3,0,621,子供用寝巻き,50,-9.1,152,211,129,52,20,35,52,17,2
2,5,5,5,0,0,0,生地・糸類,174,37,102,198,141,96,154,267,122,197,195
2,7,5,5,0,0,631,着尺地・生地,87,42.6,61,96,68,55,81,210,74,77,66
2,7,5,5,0,0,640,他の生地・糸類,88,33.3,40,103,73,41,73,58,48,121,129
2,5,5,6,0,0,0,他の被服,1081,4.7,1203,1330,1271,1178,1361,1204,1260,847,727
2,7,5,6,0,0,650,帽子,152,10.9,177,169,205,118,172,93,165,147,131
2,7,5,6,0,0,651,ネクタイ,34,-33.3,24,3,25,56,107,74,39,7,1
2,7,5,6,0,0,652,マフラー・スカーフ,155,30.3,133,85,139,115,165,210,204,151,181
2,7,5,6,0,0,653,手袋,63,6.8,48,62,73,59,82,89,55,53,43
2,7,5,6,0,0,654,男子用靴下,141,2.9,84,151,139,157,193,187,160,120,101
2,7,5,6,0,0,655,婦人用ストッキング,52,-14.8,44,49,39,49,77,51,86,43,31
2,7,5,6,0,0,656,婦人用ソックス,168,3.7,150,126,182,207,190,194,227,142,126
2,7,5,6,0,0,657,子供用靴下,44,-4.3,123,135,156,73,47,15,18,7,5
2,7,5,6,0,0,659,他の被服のその他,272,4.2,421,551,313,345,329,292,308,176,108
2,5,5,7,0,0,0,履物類,1882,-0.4,2318,2018,2778,2388,2023,2756,2222,1288,954
2,7,5,7,0,0,675,運動靴,463,-1.3,680,850,930,759,607,535,364,218,143
2,7,5,7,0,0,679,サンダル,33,-8.3,39,37,41,19,28,24,28,36,31
2,7,5,7,0,0,670,男子靴,395,-10.8,518,396,622,443,488,776,449,233,178
2,7,5,7,0,0,672,婦人靴,716,0.8,561,282,781,837,657,1205,1146,574,431
2,7,5,7,0,0,676,子供靴,92,24.3,393,305,230,130,68,54,53,27,33
2,7,5,7,0,0,680,他の履物,184,16.5,127,149,176,200,175,162,183,200,138
2,5,5,8,0,0,0,被服関連サービス,1044,3,477,494,993,1203,1425,1788,1530,822,656
2,7,5,8,0,0,691,洗濯代,734,-2.8,324,368,559,569,746,1346,1233,655,537
2,7,5,8,0,0,694,被服賃借料,141,53.3,-,15,325,355,596,198,33,18,-
2,7,5,8,0,0,692,他の被服関連サービス,169,1.2,154,112,109,279,82,244,265,150,119
2,4,6,0,0,0,0,保健医療,16776,3.7,10980,16021,13943,18561,13044,14612,18604,18417,19269
2,5,6,1,0,0,0,医薬品,2946,12,1158,1310,1792,2002,2413,2857,3528,3728,3854
2,7,6,1,0,0,700,感冒薬,177,4.1,175,234,142,178,199,177,278,151,105
2,7,6,1,0,0,701,胃腸薬,110,-7.6,28,26,38,70,118,137,167,131,122
2,7,6,1,0,0,702,栄養剤,281,3.3,167,105,125,246,250,224,368,349,414
2,7,6,1,0,0,704,外傷・皮膚病薬,61,-1.6,20,20,47,43,63,49,77,73,66
2,7,6,1,0,0,706,他の外用薬,300,9.1,194,172,163,234,289,327,390,345,368
2,7,6,1,0,0,709,他の医薬品,2018,16.4,574,753,1278,1230,1495,1943,2248,2679,2779
2,5,6,2,0,0,710,健康保持用摂取品,1319,0,162,560,673,695,886,1413,1460,1818,2095
2,5,6,3,0,0,0,保健医療用品・器具,2783,9.7,5084,3268,2988,2829,2840,2660,2891,2485,2520
2,7,6,3,0,0,713,紙おむつ,295,34.7,1825,1083,680,213,109,77,186,128,154
2,7,6,3,0,0,711,保健用消耗品,820,14,1085,1005,1000,1032,825,797,892,679,650
2,7,6,3,0,0,712,眼鏡,659,-10.2,496,202,410,391,740,761,935,746,687
2,7,6,3,0,0,714,コンタクトレンズ,468,19.4,1191,707,734,990,925,726,438,52,20
2,7,6,3,0,0,719,他の保健医療用品・器具,541,14.1,487,272,164,203,242,299,441,879,1010
2,5,6,4,0,0,0,保健医療サービス,9728,0.4,4575,10883,8490,13035,6905,7683,10724,10386,10800
2,7,6,4,0,0,720,医科診療代,4059,12.5,2120,6092,2967,4746,2721,3331,3952,4542,4735
2,7,6,4,0,0,722,歯科診療代,2162,-15.2,839,1607,1612,4676,2076,1304,3515,1742,1461
2,7,6,4,0,0,723,出産入院料,200,239,-,681,1786,-,20,-,-,67,-
2,7,6,4,0,0,721,他の入院料,1611,-13.1,82,137,257,2119,410,1629,1517,2365,3178
2,7,6,4,0,0,724,整骨(接骨)・鍼灸院治療代,323,-24.2,533,255,234,188,471,188,424,334,468
2,7,6,4,0,0,728,マッサージ料金等(診療外),551,32.5,378,882,539,448,379,599,549,585,507
2,7,6,4,0,0,727,人間ドック等受診料,367,-13.6,12,177,334,288,454,320,454,400,85
2,7,6,4,0,0,729,他の保健医療サービス,454,29.3,612,1051,760,571,374,312,313,350,367
2,4,7,0,0,0,0,交通・通信,36699,2.4,36518,32273,41780,43091,54976,65737,44097,24031,19738
2,5,7,1,0,0,0,交通,10043,7.5,12174,10385,12817,12955,13674,19684,10671,5881,5229
2,7,7,1,0,0,730,鉄道運賃,3628,9.4,4678,3477,3726,4485,4285,6773,4174,2454,1965
2,7,7,1,0,0,731,鉄道通学定期代,574,-3.9,-,92,501,1638,1892,1691,349,21,41
2,7,7,1,0,0,732,鉄道通勤定期代,2335,6.4,3830,3416,3878,4124,3860,5606,2435,432,258
2,7,7,1,0,0,733,バス代,406,1.5,337,550,482,345,380,548,664,317,261
2,7,7,1,0,0,734,バス通学定期代,111,54.2,92,68,378,243,203,290,45,0,-
2,7,7,1,0,0,735,バス通勤定期代,79,9.7,136,-,64,153,84,31,37,87,113
2,7,7,1,0,0,736,タクシー代,812,7.4,536,682,780,513,501,568,957,1003,1507
2,7,7,1,0,0,737,航空運賃,1023,0.4,1722,1106,2088,826,791,2308,899,617,425
2,7,7,1,0,0,738,有料道路料,961,16.9,469,858,894,591,1326,1732,1035,881,605
2,7,7,1,0,0,739,他の交通,113,16.5,375,138,28,38,353,138,76,67,54
2,5,7,2,0,0,0,自動車等関係費,14190,4,11021,10896,16100,13991,24892,28285,17760,9028,6688
2,6,7,2,1,0,0,自動車等購入,3487,8.4,-,-,4652,3555,10719,11516,4326,881,1260
2,7,7,2,1,0,740,自動車購入,3051,-4.1,-,-,4287,3555,6597,11516,4326,817,1260
2,7,7,2,1,0,742,自動車以外の輸送機器購入,436,...,-,-,365,-,4123,-,-,65,-
2,6,7,2,2,0,745,自転車購入,391,-21.6,678,560,716,560,316,378,341,276,210
2,6,7,2,3,0,0,自動車等維持,10313,3.8,10343,10337,10732,9877,13856,16392,13093,7870,5218
2,7,7,2,3,0,750,ガソリン,2158,-2.3,2208,2429,2724,2181,2968,2977,2390,1641,968
2,7,7,2,3,0,751,自動車等部品,968,35.2,669,410,720,907,1303,2249,1563,692,349
2,7,7,2,3,0,752,自動車等関連用品,501,-1.2,432,430,1356,298,503,569,835,329,294
2,7,7,2,3,0,753,自動車整備費,1347,4.7,898,417,730,1150,1968,2728,1865,1168,728
2,7,7,2,3,0,755,自動車以外の輸送機器整備費,115,23.7,110,236,188,147,119,221,68,70,91
2,7,7,2,3,0,75X,年極・月極駐車場借料,1861,-15.3,2943,1550,1305,2112,2750,2503,2663,1388,998
2,7,7,2,3,0,756,他の駐車場借料,393,19.5,506,649,1050,409,463,431,437,188,110
2,7,7,2,3,0,75B,レンタカー・カーシェアリング料金,404,59.1,698,1582,893,369,302,415,154,207,50
2,7,7,2,3,0,754,他の自動車等関連サービス,526,-4.2,388,461,505,668,1018,819,576,335,260
2,7,7,2,3,0,757,自動車保険料（自賠責）,352,8.3,198,222,179,471,553,563,302,311,273
2,7,7,2,3,0,758,自動車保険料（任   意）,1674,15.6,1295,1951,1064,1149,1906,2865,2232,1531,1090
2,7,7,2,3,0,759,自動車保険料以外の輸送機器保険料,13,-40.9,-,-,18,16,3,52,9,11,7
2,5,7,3,0,0,0,通信,12465,-2.9,13323,10992,12863,16145,16409,17768,15666,9122,7821
2,7,7,3,0,0,760,郵便料,440,-0.9,201,422,364,408,411,490,507,468,445
2,7,7,3,0,0,762,固定電話通信料,1675,0.2,291,461,874,1405,1568,1764,1765,2122,2223
2,7,7,3,0,0,763,移動電話通信料,9281,-4.2,11174,8838,10878,13153,12978,14158,11674,5781,4334
2,7,7,3,0,0,769,運送料,482,28.5,269,574,290,650,357,814,467,457,473
2,7,7,3,0,0,766,移動電話,470,-12.8,1287,590,344,320,888,342,1140,225,290
2,7,7,3,0,0,764,他の通信機器,118,2.6,101,106,114,209,207,199,113,70,57
2,4,8,0,0,0,0,教育,19286,-5.5,10260,19216,31217,45464,58340,41700,11790,796,1034
2,5,8,1,0,0,0,授業料等,14120,-8.7,8442,14642,19871,27411,44115,34952,11393,717,1029
2,7,8,1,0,0,770,国公立小学校,253,-10.3,307,733,981,977,185,37,-,4,3
2,7,8,1,0,0,771,私立小学校,337,-44.6,-,-,2833,394,-,440,-,33,-
2,7,8,1,0,0,772,国公立中学校,276,-1.8,47,436,1001,844,759,120,-,1,1
2,7,8,1,0,0,773,私立中学校,1396,30.8,-,1088,1886,5527,2130,2612,486,334,610
2,7,8,1,0,0,774,国公立高校,359,-19.7,-,-,26,1162,1535,958,127,-,-
2,7,8,1,0,0,775,私立高校,2582,19.4,341,59,2975,10007,8364,5077,554,-,-
2,7,8,1,0,0,776,国公立大学,520,89.1,-,-,-,67,2003,3542,653,-,-
2,7,8,1,0,0,777,私立大学,6109,-19.3,-,-,3334,6775,25473,21234,8772,227,384
2,7,8,1,0,0,778,幼児教育費用,1992,8.1,7747,12326,6836,1641,2545,71,315,19,31
2,7,8,1,0,0,779,専修学校,297,-68.2,-,-,-,20,1121,862,487,98,-
2,5,8,2,0,0,0,教科書・学習参考教材,217,14.8,10,339,480,733,474,286,64,7,5
2,7,8,2,0,0,780,教科書,78,-17.9,-,-,144,196,242,197,55,-,-
2,7,8,2,0,0,781,学習参考教材,139,49.5,10,339,337,537,232,89,8,7,5
2,5,8,3,0,0,0,補習教育,4949,3.9,1808,4235,10866,17320,13751,6461,333,72,-
2,7,8,3,0,0,790,幼児・小学校補習教育,1689,-2.4,1236,3047,5965,6493,2105,425,155,13,-
2,7,8,3,0,0,791,中学校補習教育,1483,-11.3,572,1188,3012,4742,4437,2522,101,-,-
2,7,8,3,0,0,792,高校補習教育・予備校,1777,30.7,-,-,1889,6085,7208,3514,77,60,-
2,4,9,0,0,0,0,教養娯楽,38936,1.3,32675,43660,41679,41166,39779,49926,42785,34907,30145
2,5,9,1,0,0,0,教養娯楽用耐久財,2612,17.6,3679,2105,3571,2509,4007,3254,4012,1679,1324
2,7,9,1,0,0,801,テレビ,483,-9.7,764,66,740,186,679,-,822,498,162
2,7,9,1,0,0,803,携帯型音楽・映像用機器,17,13.3,101,-,13,53,-,79,-,1,-
2,7,9,1,0,0,813,ビデオレコーダー・プレイヤー,113,9.7,302,-,344,174,23,-,100,96,143
2,7,9,1,0,0,810,パーソナルコンピュータ,1209,45.1,1068,1396,1490,1210,2585,1893,2621,374,257
2,7,9,1,0,0,804,カメラ,141,-2.8,-,133,233,102,31,541,-,125,61
2,7,9,1,0,0,811,ビデオカメラ,11,-31.3,-,-,86,-,-,-,43,-,-
2,7,9,1,0,0,806,楽器,231,234.8,1022,66,184,336,160,47,89,268,441
2,7,9,1,0,0,807,書斎・学習用机・椅子,15,-78.3,-,53,77,11,7,31,-,2,3
2,7,9,1,0,0,809,他の教養娯楽用耐久財,287,-6.5,422,380,374,333,429,380,236,201,152
2,7,9,1,0,0,812,教養娯楽用耐久財修理代,106,-19.1,-,9,32,104,94,282,102,113,105
2,5,9,2,0,0,0,教養娯楽用品,7951,6.8,7165,8029,9447,8267,7945,9952,9978,6871,5341
2,7,9,2,0,821-829,0,文房具,702,5.4,687,1115,1202,1043,910,709,523,470,420
2,7,9,2,0,821-829,821,筆記・絵画用具,117,15.8,124,200,214,150,195,114,79,70,61
2,7,9,2,0,821-829,826,ノート・紙製品,311,15.6,371,380,432,433,365,360,241,240,233
2,7,9,2,0,821-829,827,他の学習用消耗品,60,13.2,39,94,116,101,78,75,40,35,35
2,7,9,2,0,821-829,828,他の学習用文房具,122,-4.7,69,262,303,243,159,77,74,57,46
2,7,9,2,0,821-829,829,他の文房具,93,-19.8,84,179,137,116,114,83,89,68,45
2,7,9,2,0,832-834,0,運動用具類,1425,-2.5,1423,1961,2632,1993,1961,1960,895,897,686
2,7,9,2,0,832-834,832,ゴルフ用具,148,52.6,82,-,131,129,147,80,117,203,250
2,7,9,2,0,832-834,833,他の運動用具,284,-14.7,298,821,502,435,276,281,178,162,46
2,7,9,2,0,832-834,834,スポーツ用品,993,-3.7,1043,1141,1999,1429,1538,1599,600,531,390
2,7,9,2,0,835-837,0,玩具,691,14.2,2388,1741,1689,1030,571,510,397,274,102
2,7,9,2,0,835-837,836,テレビゲーム機,78,-26.4,326,131,199,145,16,77,17,38,-
2,7,9,2,0,835-837,835,ゲームソフト等,159,45.9,369,187,326,426,227,189,36,45,34
2,7,9,2,0,835-837,837,他の玩具,454,16.4,1693,1423,1164,459,327,245,344,192,68
2,7,9,2,0,0,840,切り花,691,-0.4,97,195,365,296,604,756,813,939,908
2,7,9,2,0,842 843 845-849 84A 84Y,0,他の教養娯楽用品,3032,8.2,2460,2689,2743,2647,2903,4788,3688,2838,2466
2,7,9,2,0,842 843 845-849 84A 84Y,846,音楽・映像用未使用メディア,72,10.8,68,55,113,109,78,112,117,40,17
2,7,9,2,0,842 843 845-849 84A 84Y,845,音楽・映像収録済メディア,356,49,879,123,448,457,501,493,308,258,354
2,7,9,2,0,842 843 845-849 84A 84Y,848,ペットフード,762,21.3,358,248,547,546,687,1316,1267,757,499
2,7,9,2,0,842 843 845-849 84A 84Y,84Y,他の愛玩動物・同用品,543,0.6,161,1266,444,506,553,1331,718,333,190
2,7,9,2,0,842 843 845-849 84A 84Y,84A,園芸用植物,217,-7.7,77,50,93,81,98,249,240,326,381
2,7,9,2,0,842 843 845-849 84A 84Y,847,園芸用品,182,-1.1,45,53,129,92,59,146,205,268,237
2,7,9,2,0,842 843 845-849 84A 84Y,843,手芸・工芸材料,85,28.8,26,167,109,112,74,82,45,80,48
2,7,9,2,0,842 843 845-849 84A 84Y,849,電池,205,14.5,142,197,268,176,182,218,218,206,213
2,7,9,2,0,842 843 845-849 84A 84Y,842,他の教養娯楽用品のその他,609,-8.4,704,531,593,569,671,841,571,570,528
2,7,9,2,0,0,84X,動物病院代,984,27,14,150,501,948,596,639,2607,1078,679
2,7,9,2,0,0,841,他の愛玩動物関連サービス,414,-4.6,51,172,315,275,378,580,1055,366,81
2,7,9,2,0,0,844,教養娯楽用品修理代,12,50,44,6,1,35,22,11,-,9,1
2,5,9,3,0,0,0,書籍・他の印刷物,3996,3.2,2537,1929,2960,3521,3739,4565,4260,4563,4680
2,7,9,3,0,0,850,新聞,2601,1.8,598,512,1018,1790,2306,2725,2820,3492,3711
2,7,9,3,0,0,851,雑誌（週刊誌を含む）,280,4.5,400,235,336,230,212,309,261,291,306
2,7,9,3,0,0,854,書籍,947,4.5,1436,1096,1404,1318,1023,1335,953,633,487
2,7,9,3,0,0,859,他の印刷物,167,16.8,104,87,202,182,198,196,227,146,175
2,5,9,4,0,0,0,教養娯楽サービス,24378,-2.1,19295,31597,25701,26870,24087,32154,24535,21794,18801
2,6,9,4,1,0,860,宿泊料,3677,25.2,3513,5799,3611,4338,3252,6742,4427,2710,2473
2,6,9,4,2,0,0,パック旅行費,5247,-19.7,1833,7072,2781,3778,2990,7274,4786,6433,4979
2,7,9,4,2,0,861,国内パック旅行費,2853,-4.7,991,2899,1763,1916,2528,4211,2127,3400,3382
2,7,9,4,2,0,862,外国パック旅行費,2394,-32.4,842,4173,1018,1862,462,3063,2659,3032,1597
2,6,9,4,3,0,0,月謝類,4071,-9.9,3119,7107,8110,8207,5120,3866,2257,2203,2192
2,7,9,4,3,0,875,語学月謝,440,-4.6,556,1168,1247,982,474,521,190,70,21
2,7,9,4,3,0,870,他の教育的月謝,232,-29.9,271,193,443,328,582,372,75,102,160
2,7,9,4,3,0,876,音楽月謝,551,-20.6,250,1064,1340,519,675,130,319,451,547
2,7,9,4,3,0,871,他の教養的月謝,374,-24,126,104,260,258,381,476,102,504,623
2,7,9,4,3,0,872,スポーツ月謝,1541,-4.2,1284,3428,4128,2999,1798,1103,1078,616,460
2,7,9,4,3,0,873,自動車教習料,180,-47.2,-,38,24,507,677,360,172,30,25
2,7,9,4,3,0,874,家事月謝,43,-40.3,0,48,16,116,1,112,52,28,27
2,7,9,4,3,0,879,他の月謝類,711,37,633,1065,652,2499,532,791,269,401,329
