項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3593,-,4599,-,910,-,171,-,898,-,3127,-
0,0,0,0,0,調査世帯数,706,-,256,-,330,-,65,-,14,-,55,-,218,-
0,0,0,0,0,世帯人員,2.95,-,2,-,3.71,-,2.22,-,2.34,-,3.54,-,3.37,-
0,0,0,0,0,有業人員,1.31,-,0.77,-,1.8,-,0.98,-,0.89,-,1.33,-,2.25,-
0,0,0,0,0,世帯主平均年齢,61,-,69.4,-,52.4,-,67.7,-,45,-,64.2,-,51.9,-
2,2,0,0,0,生計支出,340536,-,322407,-,386192,-,194597,-,247745,-,327170,-,371297,-
2,3,0,0,0,消費支出,340536,100,322407,100,386192,100,194597,100,247745,100,327170,100,371297,100
2,4,1,0,0,食料,89515,26.3,82253,25.5,99409,25.7,60664,31.2,70626,28.5,97150,29.7,98639,26.6
2,5,1,1,0,穀類,6800,2,5339,1.7,8084,2.1,5203,2.7,5519,2.2,7685,2.3,7481,2
2,6,1,1,1,米類,1832,0.5,1337,0.4,2217,0.6,1389,0.7,1291,0.5,2292,0.7,2111,0.6
2,6,1,1,2,パン,3154,0.9,2557,0.8,3704,1,2431,1.2,2758,1.1,3461,1.1,3413,0.9
2,6,1,1,3,麺類,1417,0.4,1148,0.4,1622,0.4,1194,0.6,1104,0.4,1666,0.5,1468,0.4
2,6,1,1,4,他の穀類,396,0.1,296,0.1,540,0.1,188,0.1,366,0.1,266,0.1,490,0.1
2,5,1,2,0,魚介類,5513,1.6,6144,1.9,5165,1.3,4409,2.3,1741,0.7,5890,1.8,4845,1.3
2,6,1,2,1,生鮮魚介,3233,0.9,3658,1.1,3027,0.8,2402,1.2,662,0.3,3434,1,2924,0.8
2,6,1,2,2,塩干魚介,1011,0.3,1060,0.3,960,0.2,986,0.5,544,0.2,1097,0.3,858,0.2
2,6,1,2,3,魚肉練製品,473,0.1,548,0.2,420,0.1,375,0.2,241,0.1,551,0.2,386,0.1
2,6,1,2,4,他の魚介加工品,796,0.2,879,0.3,758,0.2,646,0.3,294,0.1,809,0.2,676,0.2
2,5,1,3,0,肉類,7191,2.1,5665,1.8,8730,2.3,4918,2.5,6935,2.8,7720,2.4,7860,2.1
2,6,1,3,1,生鮮肉,5802,1.7,4526,1.4,7085,1.8,3909,2,5534,2.2,6257,1.9,6453,1.7
2,6,1,3,2,加工肉,1389,0.4,1139,0.4,1645,0.4,1009,0.5,1401,0.6,1463,0.4,1407,0.4
2,5,1,4,0,乳卵類,4233,1.2,3758,1.2,4893,1.3,2843,1.5,2761,1.1,4161,1.3,4320,1.2
2,6,1,4,1,牛乳,1468,0.4,1355,0.4,1657,0.4,876,0.5,824,0.3,1558,0.5,1329,0.4
2,6,1,4,2,乳製品,1966,0.6,1701,0.5,2300,0.6,1369,0.7,1468,0.6,1926,0.6,2087,0.6
2,6,1,4,3,卵,798,0.2,703,0.2,936,0.2,599,0.3,469,0.2,677,0.2,903,0.2
2,5,1,5,0,野菜・海藻,10306,3,10682,3.3,10517,2.7,7215,3.7,4624,1.9,10855,3.3,10703,2.9
2,6,1,5,1,生鮮野菜,7281,2.1,7498,2.3,7576,2,4964,2.6,3031,1.2,7252,2.2,7728,2.1
2,6,1,5,2,乾物・海藻,689,0.2,708,0.2,735,0.2,417,0.2,456,0.2,652,0.2,754,0.2
2,6,1,5,3,大豆加工品,1179,0.3,1167,0.4,1244,0.3,851,0.4,536,0.2,1229,0.4,1182,0.3
2,6,1,5,4,他の野菜・海藻加工品,1156,0.3,1308,0.4,962,0.2,982,0.5,601,0.2,1723,0.5,1039,0.3
2,5,1,6,0,果物,3520,1,3814,1.2,3378,0.9,2496,1.3,1268,0.5,4101,1.3,3386,0.9
2,6,1,6,1,生鮮果物,3187,0.9,3451,1.1,3060,0.8,2233,1.1,756,0.3,3747,1.1,3112,0.8
2,6,1,6,2,果物加工品,333,0.1,363,0.1,319,0.1,263,0.1,512,0.2,353,0.1,274,0.1
2,5,1,7,0,油脂・調味料,3433,1,3099,1,3657,0.9,2888,1.5,3181,1.3,4175,1.3,3538,1
2,6,1,7,1,油脂,352,0.1,353,0.1,347,0.1,371,0.2,248,0.1,354,0.1,379,0.1
2,6,1,7,2,調味料,3081,0.9,2746,0.9,3310,0.9,2517,1.3,2933,1.2,3822,1.2,3160,0.9
2,5,1,8,0,菓子類,6453,1.9,5323,1.7,7281,1.9,5223,2.7,6030,2.4,7984,2.4,6924,1.9
2,5,1,9,0,調理食品,13074,3.8,11985,3.7,13979,3.6,9791,5,10049,4.1,16125,4.9,14688,4
2,6,1,9,1,主食的調理食品,5323,1.6,5064,1.6,5452,1.4,4074,2.1,3439,1.4,6965,2.1,5341,1.4
2,6,1,9,2,他の調理食品,7751,2.3,6921,2.1,8527,2.2,5717,2.9,6610,2.7,9160,2.8,9347,2.5
2,5,1,10,0,飲料,5467,1.6,4661,1.4,6316,1.6,4101,2.1,5031,2,5734,1.8,6293,1.7
2,6,1,10,1,茶類,1279,0.4,1140,0.4,1403,0.4,1065,0.5,895,0.4,1419,0.4,1505,0.4
2,6,1,10,2,コーヒー・ココア,967,0.3,1018,0.3,1017,0.3,511,0.3,463,0.2,964,0.3,1118,0.3
2,6,1,10,3,他の飲料,3222,0.9,2504,0.8,3896,1,2524,1.3,3674,1.5,3350,1,3670,1
2,5,1,11,0,酒類,3472,1,3988,1.2,3350,0.9,1397,0.7,1497,0.6,4128,1.3,3877,1
2,5,1,12,0,外食,20054,5.9,17795,5.5,24059,6.2,10182,5.2,21990,8.9,18590,5.7,24724,6.7
2,6,1,12,1,一般外食,19175,5.6,17795,5.5,22309,5.8,9883,5.1,20399,8.2,18066,5.5,23262,6.3
2,6,1,12,2,学校給食,879,0.3,-,-,1750,0.5,299,0.2,1590,0.6,524,0.2,1462,0.4
2,4,2,0,0,住居,26898,7.9,27935,8.7,31336,8.1,18613,9.6,37668,15.2,8404,2.6,26333,7.1
2,5,2,1,0,家賃地代,13881,4.1,11652,3.6,16865,4.4,13808,7.1,37121,15,7594,2.3,21942,5.9
2,5,2,2,0,設備修繕・維持,13016,3.8,16283,5.1,14471,3.7,4804,2.5,548,0.2,810,0.2,4391,1.2
