全国地方公共団体コード,ID,地方公共団体名,種別,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,口径,備考
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町1-2-14徳島診療所西,東京都,東村山市,富士見町1丁目,2-14 徳島診療所西,,35.744431,139.46183,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町3-22-2,東京都,東村山市,栄町3丁目,2月22日,,35.744769,139.465926,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町5-2-16スーパーもがみ南側,東京都,東村山市,秋津町5丁目,2-16 スーパーもがみ南側,,35.780124,139.495671,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町2-12-98,東京都,東村山市,富士見町2丁目,12-98,,35.739397,139.4519,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町2-12-42ハシモトタタミテンミナミ,東京都,東村山市,富士見町2丁目,12-42 ハシモトタタミテンミナミ,,35.739141,139.452303,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-14-19,東京都,東村山市,富士見町3丁目,14-19,,35.745914,139.452045,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-12-56,東京都,東村山市,富士見町3丁目,12-56,,35.745869,139.452887,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-12-1,東京都,東村山市,富士見町3丁目,12月1日,,35.744954,139.45418,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-9-30,東京都,東村山市,富士見町3丁目,9月30日,,35.746306,139.454626,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-8-26大橋造花店南,東京都,東村山市,富士見町3丁目,8-26 大橋造花店南,,35.746565,139.456326,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-10-43ルネミヤキ東,東京都,東村山市,富士見町3丁目,10-43 ルネミヤキ東,,35.745696,139.455876,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-3-34,東京都,東村山市,富士見町3丁目,3-34,,35.74828,139.452896,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-7-4,東京都,東村山市,富士見町3丁目,7月4日,,35.747853,139.454531,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町1-7-26,東京都,東村山市,富士見町1丁目,7月26日,,35.74336,139.459699,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町5-9-8出光興産八坂給油所南,東京都,東村山市,富士見町5丁目,9-8 出光興産八坂給油所南,,35.745021,139.460664,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市多摩湖町4-28-22,東京都,東村山市,多摩湖町4丁目,28-22,,35.767862,139.447585,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町1-7-2財団法人母と学生の会南,東京都,東村山市,富士見町1丁目,7-2 財団法人母と学生の会南,,35.743366,139.46132,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町1-3-0,東京都,東村山市,富士見町1丁目,3-0,,35.743572,139.461625,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町5-3-23駐車場南,東京都,東村山市,富士見町5丁目,3-23 駐車場南,,35.744476,139.463677,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町3-27-12タカミ美容院西,東京都,東村山市,栄町3丁目,27-12 タカミ美容院西,,35.746123,139.465776,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町3-10-29タマキヤ南,東京都,東村山市,栄町3丁目,10-29 タマキヤ南,,35.746255,139.467345,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町3-16-11,東京都,東村山市,栄町3丁目,11月16日,,35.745851,139.467496,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町3-8-40,東京都,東村山市,栄町3丁目,8-40,,35.74743,139.467504,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-40-17,東京都,東村山市,栄町2丁目,40-17,,35.746831,139.470018,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町3-4-27,東京都,東村山市,栄町3丁目,4月27日,,35.749519,139.467638,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-32-0秋田ビル東,東京都,東村山市,栄町2丁目,32-0 秋田ビル東,,35.749706,139.468909,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-35-0,東京都,東村山市,栄町2丁目,35-0,,35.74843,139.469424,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町1-1-20東村山恩多派出所東,東京都,東村山市,栄町1丁目,1-20 東村山恩多派出所東,,35.750428,139.472146,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-23-3サンライズマンシヨンミナ,東京都,東村山市,栄町2丁目,23-3 サンライズマンシヨンミナ,,35.748383,139.471829,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-24-16,東京都,東村山市,栄町2丁目,24-16,,35.747816,139.473022,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町4-1-0ダイロクセイカキタ,東京都,東村山市,萩山町4丁目,1-0 ダイロクセイカキタ,,35.747497,139.474672,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町1-6-0都民銀行駐車場南,東京都,東村山市,栄町1丁目,6-0 都民銀行駐車場南,,35.749619,139.474155,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町5-2-1第三中学校北側,東京都,東村山市,萩山町5丁目,2-1 第三中学校北側,,35.747922,139.476758,250,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町1-26-3空地,東京都,東村山市,栄町1丁目,26-3空地,,35.751976,139.474233,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-3-1吉岡建築東側,東京都,東村山市,秋津町3丁目,3-1 吉岡建築東側,,35.772499,139.480096,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-12-1肥沼駐車場東側,東京都,東村山市,秋津町3丁目,12-1 肥沼駐車場東側,,35.775557,139.477973,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-39-2,東京都,東村山市,秋津町3丁目,Feb-39,,35.775377,139.48014,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-16-24,東京都,東村山市,秋津町3丁目,16-24,,35.776673,139.478205,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-22-3,東京都,東村山市,秋津町3丁目,3月22日,,35.777873,139.478242,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-29-1,東京都,東村山市,秋津町3丁目,1月29日,,35.77861,139.47981,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町3-35-0御光院東側,東京都,東村山市,秋津町3丁目,35-0 御光院東側,,35.776758,139.480879,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町4-7-1,東京都,東村山市,秋津町4丁目,7月1日,,35.77605,139.482517,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町2-7-1,東京都,東村山市,秋津町2丁目,7月1日,,35.77402,139.484971,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町4-7-40,東京都,東村山市,秋津町4丁目,7-40,,35.776684,139.483781,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町2-7-35,東京都,東村山市,秋津町2丁目,7-35,,35.774975,139.485713,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町2-6-3,東京都,東村山市,秋津町2丁目,6月3日,,35.773233,139.486373,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町4-33-58スカイメゾン肥沼南側,東京都,東村山市,秋津町4丁目,33-58 スカイメゾン肥沼南側,,35.776002,139.48718,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町2-4-1沢の台販売所東側,東京都,東村山市,秋津町2丁目,4-1 沢の台販売所東側,,35.772438,139.48719,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町5-20-4シノハラ電器北側,東京都,東村山市,秋津町5丁目,20-4 シノハラ電器北側,,35.776666,139.490057,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町1-10-1秋津モータース南側,東京都,東村山市,秋津町1丁目,10-1 秋津モータース南側,,35.773259,139.492674,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町1-3-1スーパーいなげや南側,東京都,東村山市,秋津町1丁目,3-1 スーパーいなげや南側,,35.773801,139.496495,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町5-10-12,東京都,東村山市,秋津町5丁目,10月12日,,35.775617,139.495348,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町5-6-7,東京都,東村山市,秋津町5丁目,6月7日,,35.777989,139.494877,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町5-7-8秋津駅南口前,東京都,東村山市,秋津町5丁目,7-8 秋津駅南口前,,35.778303,139.496771,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市秋津町5-5-60,東京都,東村山市,秋津町5丁目,5-60,,35.780023,139.494328,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-8-52,東京都,東村山市,富士見町3丁目,8-52,,35.747662,139.455939,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町5-3-0久米川駅東住宅1棟西側,東京都,東村山市,萩山町5丁目,3-0 久米川駅東住宅1棟西側,,35.748156,139.478748,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町1-18-0空地東側,東京都,東村山市,栄町1丁目,18-0 空地東側,,35.74974,139.47716,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町1-37-33晴美荘東側,東京都,東村山市,栄町1丁目,37-33 晴美荘東側,,35.751333,139.478228,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町3-35-10,東京都,東村山市,恩多町3丁目,Oct-35,,35.752956,139.479738,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町3-7-2,東京都,東村山市,恩多町3丁目,7月2日,,35.75474,139.480734,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町3-10-2,東京都,東村山市,恩多町3丁目,10月2日,,35.756129,139.480039,400,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町4-31-1エスポワール中村西側,東京都,東村山市,恩多町4丁目,31-1 エスポワール中村西側,,35.75732,139.479654,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町4-21-4大岱小学校北東門前,東京都,東村山市,恩多町4丁目,21-4 大岱小学校北東門前,,35.757446,139.478214,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町4-22-8,東京都,東村山市,恩多町4丁目,8月22日,,35.756621,139.477064,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町4-13-2,東京都,東村山市,恩多町4丁目,2月13日,,35.756424,139.475814,400,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町3-16-39,東京都,東村山市,本町3丁目,16-39,,35.758037,139.473564,400,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町3-7-0駐車場東側,東京都,東村山市,本町3丁目,7-0 駐車場東側,,35.758979,139.471408,400,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町2-20-27荒井歯科医院東側,東京都,東村山市,本町2丁目,20-27 荒井歯科医院東側,,35.75885,139.468558,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町2-18-14立体駐車場東側,東京都,東村山市,本町2丁目,18-14 立体駐車場東側,,35.760428,139.468259,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-6-0空地東側,東京都,東村山市,久米川町4丁目,6-0 空地東側,,35.760692,139.470894,400,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-10-1,東京都,東村山市,久米川町4丁目,10月1日,,35.762278,139.470938,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-17-3音和荘南側,東京都,東村山市,久米川町4丁目,17-3 音和荘南側,,35.763509,139.468922,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町2-8-2カシワセイリヨウテンミナ,東京都,東村山市,本町2丁目,8-2 カシワセイリヨウテンミナ,,35.763273,139.46687,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-46-12サニースクエア北,東京都,東村山市,久米川町4丁目,46-12 サニースクエア北,,35.765301,139.468052,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-22-12ジュネス東,東京都,東村山市,久米川町4丁目,22-12 ジュネス東,,35.764747,139.470842,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町4-27-1,東京都,東村山市,久米川町4丁目,1月27日,,35.765078,139.472413,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町3-2-5,東京都,東村山市,久米川町3丁目,2月5日,,35.761143,139.47526,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町3-11-4,東京都,東村山市,久米川町3丁目,11月4日,,35.765233,139.473509,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町3-12-14,東京都,東村山市,久米川町3丁目,12月14日,,35.766973,139.473042,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町2-1-1クリーニング富士見西,東京都,東村山市,久米川町2丁目,1-1 クリーニング富士見西,,35.768366,139.473356,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町5-10-6,東京都,東村山市,久米川町5丁目,10月6日,,35.769435,139.470617,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町5-25-1,東京都,東村山市,久米川町5丁目,1月25日,,35.771003,139.473492,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町5-21-23,東京都,東村山市,久米川町5丁目,21-23,,35.773287,139.473152,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市久米川町5-27-10,東京都,東村山市,久米川町5丁目,10月27日,,35.772185,139.476334,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町1-27-0コックスショッピングセン,東京都,東村山市,諏訪町1丁目,27-0 コックスショッピングセン,,35.770441,139.468809,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町1-9-0池田商店西,東京都,東村山市,諏訪町1丁目,9-0 池田商店西,,35.766753,139.467579,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町1-6-4,東京都,東村山市,諏訪町1丁目,6月4日,,35.766013,139.466354,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市諏訪町1-2-5化成小学校東,東京都,東村山市,諏訪町1丁目,2-5 化成小学校東,,35.764484,139.46672,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町1-4-43,東京都,東村山市,野口町1丁目,4-43,,35.763125,139.46572,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町1-18-5パチンコエンゼル北,東京都,東村山市,野口町1丁目,18-5 パチンコエンゼル北,,35.76091,139.465247,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町1-15-2清水青果店西,東京都,東村山市,野口町1丁目,15-2 清水青果店西,,35.761155,139.462912,400,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町1-30-5,東京都,東村山市,野口町1丁目,5月30日,,35.759978,139.462384,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町1-24-15,東京都,東村山市,野口町1丁目,24-15,,35.758473,139.464928,400,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町2-13-4東村山水道事務所内北側,東京都,東村山市,美住町2丁目,13-4 東村山水道事務所内北側,,35.75551,139.461605,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町4-1-6増田木材工業南,東京都,東村山市,野口町4丁目,1-6 増田木材工業南,,35.762205,139.461786,250,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市野口町2-32-12レストラン安楽亭前,東京都,東村山市,野口町2丁目,32-12 レストラン安楽亭前,,35.760267,139.455708,250,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町4-12-1金山神社北,東京都,東村山市,廻田町4丁目,12-1 金山神社北,,35.75797,139.449991,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町3-6-1,東京都,東村山市,廻田町3丁目,6月1日,,35.756814,139.447336,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市廻田町3-8-3,東京都,東村山市,廻田町3丁目,8月3日,,35.756315,139.445455,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町2-16-30,東京都,東村山市,富士見町2丁目,16-30,,35.737512,139.451466,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-17-1空地,東京都,東村山市,富士見町3丁目,17-1 空地,,35.746794,139.451904,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-15-1,東京都,東村山市,富士見町3丁目,1月15日,,35.746497,139.452688,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町3-8-74,東京都,東村山市,富士見町3丁目,8-74,,35.74735,139.455017,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町5-5-1鹿間ハイム西側,東京都,東村山市,富士見町5丁目,5-1 鹿間ハイム西側,,35.744535,139.463163,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市富士見町5-4-0富士見町五丁目アパート,東京都,東村山市,富士見町5丁目,4-0 富士見町5丁目アパート,,35.747589,139.45885,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-22-38,東京都,東村山市,美住町1丁目,22-38,,35.750245,139.457601,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-22-13,東京都,東村山市,美住町1丁目,22-13,,35.749575,139.458523,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-15-3クウチ,東京都,東村山市,美住町1丁目,15-3 クウチ,,35.751339,139.460294,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-21-18,東京都,東村山市,美住町1丁目,21-18,,35.748701,139.460322,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-11-9,東京都,東村山市,美住町1丁目,11月9日,,35.748205,139.461566,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-5-0広場北,東京都,東村山市,美住町1丁目,5-0 広場北,,35.748026,139.463238,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-4-0久米川公団9棟北,東京都,東村山市,美住町1丁目,4-0 久米川公団9棟北,,35.75007,139.462908,400,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-4-0久米川公団集会所南,東京都,東村山市,美住町1丁目,4-0 久米川公団集会所南,,35.75007,139.462908,400,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市美住町1-6-38,東京都,東村山市,美住町1丁目,6-38,,35.747757,139.464192,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町3-34-3八坂小学校南側,東京都,東村山市,栄町3丁目,34-3-8 八坂小学校南側,,35.749034,139.465977,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町3-17-0萩山三丁目AP,東京都,東村山市,萩山町3丁目,17-0 萩山3丁目AP,,35.745575,139.471451,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町3-22-35,東京都,東村山市,萩山町3丁目,22-35,,35.744697,139.470263,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町3-11-9,東京都,東村山市,萩山町3丁目,11月9日,,35.746216,139.472725,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町3-10-10ビユーテイーサロン西側,東京都,東村山市,萩山町3丁目,10-10 ビユーテイーサロン西側,,35.745401,139.472965,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町3-16-16増沢酒店南,東京都,東村山市,萩山町3丁目,16-16 増沢酒店南,,35.744245,139.472815,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町4-4-0メナード化粧品店西側,東京都,東村山市,萩山町4丁目,4-0 メナード化粧品店西側,,35.746135,139.474872,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町4-6-4,東京都,東村山市,萩山町4丁目,6月4日,,35.744507,139.475126,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町4-10-57田口ビル,東京都,東村山市,萩山町4丁目,10-57 田口ビル,,35.742894,139.476798,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町2-14-3,東京都,東村山市,萩山町2丁目,3月14日,,35.74167,139.478041,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町2-1-8藤乃木不動産,東京都,東村山市,萩山町2丁目,1-8 藤乃木不動産,,35.740657,139.477736,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町2-13-0萩山ニ丁目アパート2棟,東京都,東村山市,萩山町2丁目,13-0 萩山2丁目アパート2棟,,35.741977,139.478543,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町2-22-15岡野クリニック,東京都,東村山市,萩山町2丁目,22-15 岡野クリニック,,35.740837,139.481925,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-3-10,東京都,東村山市,萩山町1丁目,3月10日,,35.73952,139.479504,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-39-16,東京都,東村山市,萩山町1丁目,39-16,,35.737782,139.477866,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-4-18,東京都,東村山市,萩山町1丁目,4月18日,,35.738666,139.479919,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-13-14ヴイラタシロ南,東京都,東村山市,萩山町1丁目,13-14 ヴイラタシロ南,,35.739367,139.484234,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-18-1田中石材店東,東京都,東村山市,萩山町1丁目,18-1 田中石材店東,,35.739495,139.486609,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-19-4よしの家石材店西,東京都,東村山市,萩山町1丁目,19-4 よしの家石材店西,,35.738848,139.485943,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-36-10,東京都,東村山市,萩山町1丁目,Oct-36,,35.737777,139.483258,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-32-15田口アパート東側,東京都,東村山市,萩山町1丁目,32-15 田口アパート東側,,35.736693,139.484417,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-34-12,東京都,東村山市,萩山町1丁目,Dec-34,,35.734781,139.483628,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市萩山町1-26-23,東京都,東村山市,萩山町1丁目,26-23,,35.735801,139.484852,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町1-12-1アンフィ二東村山野口橋西,東京都,東村山市,本町1丁目,12-1 アンフィ二東村山野口橋西,,35.753086,139.466612,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-10-3武田ビル北,東京都,東村山市,栄町2丁目,10-3 武田ビル北,,35.750573,139.470814,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-18-0カクチビル東,東京都,東村山市,栄町2丁目,18-0 カクチビル東,,35.749928,139.470204,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-29-2スミトモセイメイキタ,東京都,東村山市,栄町2丁目,29-2 スミトモセイメイキタ,,35.748387,139.470449,300,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町1-2-3 東村山市役所東,東京都,東村山市,本町1丁目,2-3 東村山市役所東,,35.75418,139.468301,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町4-2-1パルナス久米川東側,東京都,東村山市,本町4丁目,2-1 パルナス久米川東側,,35.752314,139.469998,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町4-13-3駐車場西,東京都,東村山市,本町4丁目,13-3 駐車場西,,35.751858,139.471515,100,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市栄町2-3-4西友ストアー久米川店西,東京都,東村山市,栄町2丁目,3-4 西友ストアー久米川店西,,35.749539,139.472535,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町4-13-0桜井ストアー東,東京都,東村山市,本町4丁目,13-0 桜井ストアー東,,35.752077,139.472053,200,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市本町4-17-14,東京都,東村山市,本町4丁目,17-14,,35.755329,139.473208,150,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町2-23-3,東京都,東村山市,恩多町2丁目,3月23日,,35.748979,139.481828,75,
132136,,東村山市,公設上水道消火栓,132136,,東京都東村山市恩多町2-2-2,東京都,東村山市,恩多町2丁目,2月2日,,35.749893,139.479326,200,
