"赤ちゃんの駅_全国地方公共団体コード","施設_ID","赤ちゃんの駅_ID","赤ちゃんの駅_名称","赤ちゃんの駅_名称（カナ）","赤ちゃんの駅_名称（英字）","赤ちゃんの駅_説明","赤ちゃんの駅_緯度","赤ちゃんの駅_経度","赤ちゃんの駅_座標参照系","赤ちゃんの駅_座標参照系コード","赤ちゃんの駅_施設区分","赤ちゃんの駅_お湯の有無"
"132136","132136T00001","132136T00001","東村山市子育て総合支援センター","","","","","","","","",""
"132136","132136T00002","132136T00002","狭山公園","","","","","","","","",""
"132136","132136T00003","132136T00003","のぐちちょう子育てひろば「ぷくぷく」","","","","","","","","",""
"132136","132136T00004","132136T00004","東村山骨盤整骨院","","","","","","","","",""
"132136","132136T00005","132136T00005","東村山西口サンパルネ","","","","","","","","",""
