"全国地方公共団体コード","ID","地方公共団体名","名称","名称_カナ","名称_通称","名称_英語","文化財分類","種類","場所名称","所在地_全国地方公共団体コード","町字ID","所在地_連結表記","所在地_都道府県","所在地_市区町村","所在地_町字","所在地_番地以下","建物名等(方書)","緯度","経度","高度の種別","高度の値","電話番号","内線番号","連絡先メールアドレス","連絡先FormURL","連絡先備考（その他、SNSなど）","郵便番号","員数（数）","員数（単位）","法人番号","所有者等","文化財指定日","利用可能曜日","開始時間","終了時間","利用可能日時特記事項","画像","画像_ライセンス","概要","概要_英語","説明","説明_英語","URL","備考"
"132136","132136100001","東村山市","貞和の板碑","ジョウワノイタビ","","","市有形民俗文化財","","","132136","","東京都東村山市野口町4-6-1正福寺境内","東京都","東村山市","野口町4丁目","6-1 正福寺境内","","35.764093","139.459189","","","","","","","","1890022","","","","","1969-03-01","","","","","","","","","","","",""
"132136","132136100002","東村山市","浅間塚 ・ 境塚","センゲンヅカ・サカイヅカ","","","市 史 跡","","","132136","","東京都東村山市本町1-15-11・本町1-13-19","東京都","東村山市","本町1丁目","15-11;13-19","","35.755786","139.465843","","","","","","","","1890014","","","","","1969-03-01","","","","","","","","","","","",""
"132136","132136100003","東村山市","万年橋のケヤキ","マンネンバシノケヤキ","","","市 天然記念物","","","132136","","東京都東村山市恩多町1-1野火止用水岸","東京都","東村山市","恩多町1丁目","1 野火止用水岸","","35.753762","139.486187","","","","","","","","1890011","","","","","1969-03-01","","","","","","","","","","","",""
"132136","132136100004","東村山市","雅楽・浦安の舞","ガガク・ウラヤスノマイ","","","市無形民俗文化財","","","","","","","","","","","","","","","","","","","","","","","","（野 口 雅 楽 振 興 会）","1969-03-01","","","","","","","","","","","",""
"132136","132136100005","東村山市","まつりばやし","マツリバヤシ","","","市無形民俗文化財","","","","","","","","","","","","","","","","","","","","","","","","（東村山市祭囃子保存連合協議会）","1969-03-01","","","","","","","","","","","",""
"132136","132136100006","東村山市","秋津神社本殿","アキツジンジャホンデン","","","市有形文化財","","","132136","","東京都東村山市秋津町5-27-1","東京都","東村山市","秋津町5丁目","27-1","","35.778716","139.492552","","","","","","","","1890001","","","","","1970-03-01","","","","","","","","","","","",""
"132136","132136100007","東村山市","武藤良由碑","ムトウリョウユウヒ","","","市有形民俗文化財","","","132136","","東京都東村山市野口町2-32-7武藤家墓地内","東京都","東村山市","野口町2丁目","32-7 武藤家墓地内","","35.760267","139.455708","","","","","","","","1890022","","","","","1970-03-01","","","","","","","","","","","",""
"132136","132136100008","東村山市","梅岩寺の庚申塔","バイガンジノコウシントウ","","","市有形民俗文化財","","","132136","","東京都東村山市久米川町5-24-1梅岩寺墓地土手南西角","東京都","東村山市","久米川町5丁目","24-1 梅岩寺墓地土手南西角","","35.771683","139.474292","","","","","","","","1890003","","","","","1971-03-10","","","","","","","","","","","",""
"132136","132136100009","東村山市","比 翼 碑 （ひよくひ）","ヒヨクヒ","","","市有形民俗文化財","","","132136","","東京都東村山市諏訪町1-26-3徳蔵寺境内","東京都","東村山市","諏訪町1丁目","26-3 徳蔵寺境内","","35.770421","139.467894","","","","","","","","1890021","","","","","1971-03-10","","","","","","","","","","","",""
"132136","132136100010","東村山市","千体小地蔵尊像","センタイショウジゾウソンゾウ","","","市有形民俗文化財","","","132136","","東京都東村山市野口町4-6-1正福寺境内","東京都","東村山市","野口町4丁目","6-1 正福寺境内","","35.764093","139.459189","","","","","","","","1890022","","","","","1972-03-31","","","","","","","","","","","",""
"132136","132136100011","東村山市","千体地蔵堂本尊地蔵菩薩立像","センタイジゾウドウホンゾンジゾウボサツリツゾウ","","","市有形文化財","","","132136","","東京都東村山市野口町4-6-1正福寺境内","東京都","東村山市","野口町4丁目","6-1 正福寺境内","","35.764093","139.459189","","","","","","","","1890022","","","","","1973-03-31","","","","","","","","","","","",""
"132136","132136100012","東村山市","鎌倉古街道","カマクラコカイドウ","","","市 旧 跡","","","132136","","東京都東村山市本町・市道245-1線ほか","東京都","東村山市","","本町・市道245-1線ほか","","35.762658","139.467441","","","","","","","","1890014","","","","","1973-03-31","","","","","","","","","","","",""
"132136","132136100013","東村山市","石造延命地蔵立像","セキゾウエンメイジゾウリツゾウ","","","市有形民俗文化財","","","132136","","東京都東村山市廻田町3-23-5宝珠寺内","東京都","東村山市","廻田町3丁目","23-5 宝珠寺内","","35.757293","139.445546","","","","","","","","1890025","","","","","1974-03-27","","","","","","","","","","","",""
"132136","132136100014","東村山市","一石六地蔵","イッセキロクジソウ","","","市有形民俗文化財","","","132136","","東京都東村山市秋津町3-35-3","東京都","東村山市","秋津町3丁目","35-3","","35.776758","139.480879","","","","","","","","1890001","","","","","1974-03-27","","","","","","","","","","","",""
"132136","132136100015","東村山市","獣脚付蔵骨器","ジュウキャクツキゾウコツキ","","","市有形文化財","","","132136","","東京都東村山市諏訪町1-26-3徳蔵寺境内","東京都","東村山市","諏訪町1丁目","26-3 徳蔵寺境内","","35.770421","139.467894","","","","","","","","1890021","","","","","1974-06-21","","","","","","","","","","","",""
"132136","132136100016","東村山市","瓦塔出土地 （がとう）","ガトウシュツドチ","","","市 旧 跡","","","132136","","東京都東村山市多摩湖町4-19-1","東京都","東村山市","多摩湖町4丁目","19-1","","35.76668","139.447952","","","","","","","","1890026","","","","","1976-03-31","","","","","","","","","","","",""
"132136","132136100017","東村山市","応永の板碑","オウエイノイタビ","","","市有形民俗文化財","","","132136","","東京都東村山市廻田町3-12","東京都","東村山市","廻田町3丁目","12","","35.757417","139.447434","","","","","","","","1890025","","","","","1977-11-01","","","","","","","","","","","",""
"132136","132136100018","東村山市","新・四国石仏","シン・シコクセキブツ","","","市有形民俗文化財","","","132136","","東京都東村山市久米川町5-24-6梅岩寺境内","東京都","東村山市","久米川町5丁目","24-6 梅岩寺境内","","35.771683","139.474371","","","","","","","","1890003","","","","","1980-03-01","","","","","","","","","","","",""
"132136","132136100019","東村山市","富田家の宝篋印塔","トミタケノホウキョウイントウ","","","市有形民俗文化財","","","132136","","東京都東村山市廻田町4-33-8小町家墓地内","東京都","東村山市","廻田町4丁目","33-8 小町家墓地内","","35.760866","139.448722","","","","","","","","1890025","","","","","1987-10-01","","","","","","","","","","","",""
"132136","132136100020","東村山市","赤坂の庚申塔付6基","アカサカノコウシントウツケタリロクキ","","","市有形民俗文化財","","","132136","","東京都東村山市多摩湖町2-7-3周辺","東京都","東村山市","多摩湖町2丁目","7-3 周辺","","35.762187","139.443616","","","","","","","","1890026","","","","","1987-10-01","","","","","","","","","","","",""
"132136","132136100021","東村山市","東村山停車場の碑","ヒガシムラヤマテイシャバノヒ","","","市有形民俗文化財","","","132136","","東京都東村山市野口町1-41東村山駅西口駅前広場","東京都","東村山市","野口町1丁目","41 東村山駅西口駅前広場","","35.760794","139.464981","","","","","","","","1890022","","","","","1991-07-24","","","","","","","","","","","",""
"132136","132136100022","東村山市","八坂神社の大獅子頭","ヤサカジンジャノオオジシガシラ","","","市有形民俗文化財","","","132136","","東京都東村山市栄町3-35-1八坂神社額殿内","東京都","東村山市","栄町3丁目","35-1 八坂神社額殿内","","35.760901","139.465128","","","","","","","","1890013","","","","","1991-07-24","","","","","","","","","","","",""
"132136","132136100023","東村山市","白山神社の牛頭天王像","ハクサンジンジャノゴズテンノウゾウ","","","市有形民俗文化財","","","132136","","東京都東村山市久米川町4-41-2白山神社境内","東京都","東村山市","久米川町4丁目","41-2 白山神社境内","","35.767206","139.468889","","","","","","","","1890003","","","","","1991-07-24","","","","","","","","","","","",""
"132136","132136100024","東村山市","木造薬師如来立像","モクゾウヤクシニョライリツゾウ","","","市有形文化財","","","132136","","東京都東村山市廻田町3-12","東京都","東村山市","廻田町3丁目","12","","35.757417","139.447434","","","","","","","","1890025","","","","","1996-03-06","","","","","","","","","","","",""
"132136","132136100025","東村山市","久米川の富士塚","クメガワノフジヅカ","","","市 史 跡","","","132136","","東京都東村山市久米川町5-6-4","東京都","東村山市","久米川町5丁目","6-4","","35.771117","139.47252","","","","","","","","1890003","","","","","1996-07-03","","","","","","","","","","","",""
"132136","132136100026","東村山市","正福寺山門","ショウフクジサンモン","","","市有形文化財","","","132136","","東京都東村山市野口町4-6-1","東京都","東村山市","野口町4丁目","6-1","","35.764093","139.459189","","","","","","","","1890022","","","","","平17．4.20","","","","","","","","","","","",""
"132136","132136100027","東村山市","小町家文書","コマチケモンジョ","","","市有形文化財","","","132136","","東京都東村山市諏訪町1-6-3ふるさと歴史館","東京都","東村山市","諏訪町1丁目","6-3 ふるさと歴史館","","35.766614","139.46627","","","","","","","","1890021","","","","","平19．3.12","","","","","","","","","","","",""
"132136","132136100028","東村山市","當麻勉家文書","トウマツトムケモンジョ","","","市有形文化財","","","132136","","東京都東村山市諏訪町1-6-3ふるさと歴史館","東京都","東村山市","諏訪町1丁目","6-3 ふるさと歴史館","","35.766614","139.46627","","","","","","","","1890021","","","","","平19．3.12","","","","","","","","","","","",""
"132136","132136100029","東村山市","江藤昌明家文書","エトウマサアキケモンジョ","","","市有形文化財","","","132136","","東京都東村山市諏訪町1-6-3ふるさと歴史館","東京都","東村山市","諏訪町1丁目","6-3 ふるさと歴史館","","35.766614","139.46627","","","","","","","","1890021","","","","","平19．3.12","","","","","","","","","","","",""
"132136","132136100030","東村山市","下宅部遺跡出土品","シモヤケベイセキシュツドヒン","","","市有形文化財","","","132136","","東京都東村山市野口町3-48-1八国山たいけんの里","東京都","東村山市","野口町3丁目","48-1 八国山たいけんの里","","35.766135","139.454245","","","","","","","","1890022","","","","","2009-05-07","","","","","","","","","","","",""
"132136","132136100031","東村山市","東京陸軍少年通信兵学校跡地","トウキョウリクグンショウネンツウシンヘイガッコウアトチ","","","市 旧 跡","","","132136","","東京都東村山市富士見町1丁目2～5、7～10、12～14、16、;同2丁目1、2のうち一部、3～10","東京都","東村山市","富士見町1丁目","2～5、7～10、12～14、16;同2丁目1、2のうち一部、3～10","","35.744456","139.462156","","","","","","","","1890024","","","","","2011-02-04","","","","","","","","","","","",""
"132136","132136100032","東村山市","熊野神社遺跡出土陶磁器","クマノジンジャイセキシュツドトウジキ","","","市有形文化財","","","132136","","東京都東村山市諏訪町1-6-3ふるさと歴史館","東京都","東村山市","諏訪町1丁目","6-3 ふるさと歴史館","","35.766614","139.46627","","","","","","","","1890021","","","","","2013-05-01","","","","","","","","","","","",""
"132136","132136100033","東村山市","はなびや人形店押絵羽子板製作関連資料","ハナビヤニンギョウテンオシエハゴイタセイサクカンレンシリョウ","","","市有形民俗文化財","","","132136","","東京都東村山市諏訪町1-6-3ふるさと歴史館","東京都","東村山市","諏訪町1丁目","6-3 ふるさと歴史館","","35.766614","139.46627","","","","","","","","1890021","","","","","2013-05-01","","","","","","","","","","","",""
"132136","132136100034","東村山市","諏訪神社本殿","スワジンジャホンデン","","","市有形文化財","","","132136","","東京都東村山市諏訪町1-4-3","東京都","東村山市","諏訪町1丁目","4-3","","35.765414","139.465887","","","","","","","","1890021","","","","","2015-03-25","","","","","","","","","","","",""
"132136","132136100035","東村山市","笹塚遺跡出土縄文土器","ササヅカイセキシュツドジョウモンドキ","","","市有形文化財","","","132136","","東京都東村山市諏訪町1-6-3ふるさと歴史館","東京都","東村山市","諏訪町1丁目","6-3 ふるさと歴史館","","35.766614","139.46627","","","","","","","","1890021","","","","","2020-04-08","","","","","","","","","","","",""
"132136","132136100036","東村山市","正福寺地蔵堂","ショウフクジジゾウドウ","","","国宝","","","132136","","東京都東村山市野口町4-6-1正福寺境内","東京都","東村山市","野口町4丁目","6-1 正福寺境内","","35.764093","139.459189","","","","","","","","1890022","","","","","1928-04-04","","","","","","","","","","","",""
"132136","132136100037","東村山市","板碑 元弘三年斎藤盛貞等戦死供養碑","イタビ ゲンコウサンネンサイトウモリサダトウセンシクヨウヒ","","","国重要有形文化財","","","132136","","東京都東村山市諏訪町1-26-3徳蔵寺板碑保存館内","東京都","東村山市","諏訪町1丁目","26-3 徳蔵寺板碑保存館内","","35.770421","139.467894","","","","","","","","1890021","","","","","1914-08-25","","","","","","","","","","","",""
"132136","132136100038","東村山市","東京都下宅部遺跡出土品","トウキョウトシモヤケベイセキシュツドヒン","","","国重要有形文化財","","","132136","","東京都東村山市野口町3-48-1八国山たいけんの里","東京都","東村山市","野口町3丁目","48-1 八国山たいけんの里","","35.766135","139.454245","","","","","","","","1890022","","","","","2020-09-30","","","","","","","","","","","",""
"132136","132136100039","東村山市","梅岩寺のカヤ","バイガンジノカヤ","","","都天然記念物","","","132136","","東京都東村山市久米川町5-24-6梅岩寺境内","東京都","東村山市","久米川町5丁目","24-6 梅岩寺境内","","35.771683","139.474371","","","","","","","","1890003","","","","","2022-03-18","","","","","","","","","","","",""
"132136","132136100040","東村山市","梅岩寺のケヤキ","バイガンジノケヤキ","","","都天然記念物","","","132136","","東京都東村山市久米川町5-24-6梅岩寺境内","東京都","東村山市","久米川町5丁目","24-6 梅岩寺境内","","35.771683","139.474371","","","","","","","","1890003","","","","","1965-03-31","","","","","","","","","","","",""
"132136","132136100041","東村山市","久米川古戦場","クメガワコセンジョウ","","","都旧跡","","","132136","","東京都東村山市諏訪町2丁目付近","東京都","東村山市","諏訪町2丁目","付近","","35.768837","139.464478","","","","","","","","1890021","","","","","1930-06-02","","","","","","","","","","","",""
"132136","132136100042","東村山市","下宅部遺跡","シモヤケベイセキ","","","都史跡","","","132136","","東京都東村山市多摩湖町4-3-1のうち一部","東京都","東村山市","多摩湖町4丁目","3-1 のうち一部","","35.766255","139.451947","","","","","","","","1890026","","","","","2015-03-16","","","","","","","","","","","",""
