"施設_全国地方公共団体コード","施設_ID","施設_名称","施設_名称（カナ）","施設_名称（英字）","施設_施設通称","施設_POIコード","施設_概要","施設_説明","施設_関連施設","施設_状態","施設_防災施設情報","住所_全国地方公共団体コード","住所_町字ID","住所_都道府県","住所_市区町村（郡）","住所_町字","住所_番地以下","住所_建物名等(方書)","住所_連結表記","住所_緯度","住所_経度","住所_座標参照系","住所_座標参照系コード","住所_国名","住所_国コード","住所_郡","住所_市区町村","住所_政令市区","住所_大字・町","住所_小字","住所_住居表示フラグ","住所_街区符号","住所_住居番号","住所_地番","住所_建物名","住所_フロア名","住所_部屋番号","施設_設備","施設_サービス曜日","施設_開始時刻","施設_終了時刻","施設_日時備考","施設_料金種別","施設_料金","施設_料金備考","施設_決済種別","施設_収容人数","施設_アクセス方法","施設_駐車場情報","施設_駐車場料金","施設_都道府県コード","施設_市区町村コード","施設_町丁字","施設_ポリゴン","施設_備考","連絡先_名称","連絡先_電話番号","連絡先_内線番号","連絡先_メールアドレス","連絡先_FormURL","連絡先_備考（その他、SNSなど）","連絡先_郵便番号","連絡先_住所","アクセシビリティ_車椅子可","アクセシビリティ_車椅子貸出","アクセシビリティ_ツエ貸出","アクセシビリティ_バリアフリートイレ","アクセシビリティ_スロープ、エレベータ、エスカレータ","アクセシビリティ_点字ブロック等の移動支援","アクセシビリティ_点字や読上による支援","アクセシビリティ_盲導犬・介助犬、聴導犬同伴","アクセシビリティ_字幕","アクセシビリティ_筆談対応","アクセシビリティ_優先駐車場","アクセシビリティ_オストメイト対応トイレ","アクセシビリティ_備考","子育て支援_子供預かり種別（無料/有料）","子育て支援_子供預かり（料金）","子育て支援_子供預かり（料金備考）","子育て支援_最少年齢","子育て支援_最少月齢","子育て支援_最大年齢","子育て支援_子供預かり開所時間","子育て支援_子供預かり閉所時間","子育て支援_授乳室","子育て支援_おむつ替えコーナー","子育て支援_飲食可否","子育て支援_ベビーカー貸出","子育て支援_ベビーカー利用","子育て支援_備考"
"132136","132136R00011","東村山第三中学校","","","","","","","","","","132136","","東京都","東村山市","萩山町5丁目","2-1","","東京都東村山市萩山町5丁目2-1","35.747922","139.476758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1890012","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136R00012","希望の郷 東村山","","","","","","","","","","132136","","東京都","東村山市","萩山町1丁目","35-1","","東京都東村山市萩山町1丁目35-1","35.736208","139.483309","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1890012","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136R00013","萩山小学校","","","","","","","","","","132136","","東京都","東村山市","萩山町4丁目","16-1","","東京都東村山市萩山町4丁目16-1","35.743933","139.477817","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1890012","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136R00014","都営集会所","","","","","","","","","","132136","","東京都","東村山市","萩山町3丁目","17","","東京都東村山市萩山町3丁目17","35.745575","139.471451","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1890012","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136R00015","八坂小学校","","","","","","","","","","132136","","東京都","東村山市","栄町3丁目","34-1","","東京都東村山市栄町3丁目34-1","35.749013","139.465727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1890013","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136R00016","東村山第一中学校","","","","","","","","","","132136","","東京都","東村山市","富士見町1丁目","5-2","","東京都東村山市富士見町1丁目5-2","35.742164","139.459624","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1890024","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136R00017","私立明法高校","","","","","","","","","","132136","","東京都","東村山市","富士見町2丁目","4-12","","東京都東村山市富士見町2丁目4-12","35.743852","139.453885","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1890024","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136R00018","第四保育園","","","","","","","","","","132136","","東京都","東村山市","美住町1丁目","4-19","","東京都東村山市美住町1丁目4-19","35.749255","139.464873","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1890023","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136R00019","回田小学校","","","","","","","","","","132136","","東京都","東村山市","廻田町3丁目","28-1","","東京都東村山市廻田町3丁目28-1","35.759008","139.446259","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1890025","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136R00020","東村山第四中学校","","","","","","","","","","132136","","東京都","東村山市","野口町3丁目","24-1","","東京都東村山市野口町3丁目24-1","35.763999","139.453465","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1890022","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136R00021","化成小学校","","","","","","","","","","132136","","東京都","東村山市","諏訪町1丁目","4-1","","東京都東村山市諏訪町1丁目4-1","35.764986","139.465841","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1890021","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136R00022","東村山市役所 北庁舎１F会議室","","","","","","","","","","132136","","東京都","東村山市","本町1丁目","1-1 東村山市役所北庁舎1F会議室","","東京都東村山市本町1丁目1-1東村山市役所北庁舎1F会議室","35.755291","139.467530","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1890014","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"132136","132136R00023","東村山駅西口サンパルネ","","","","","","","","","","132136","","東京都","東村山市","野口町1丁目","46 東村山駅西口サンパルネ","","東京都東村山市野口町1丁目46東村山駅西口サンパルネ","35.759997","139.465323","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1890022","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
