項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,763,772,914,895,983,711,1115,3847,1708
0,0,0,0,0,0,0,調査世帯数,750,-,57,58,72,68,74,54,86,281,123
0,0,0,0,0,0,0,世帯人員,3.02,-,3.17,3.82,3.61,3.63,3.58,3.21,2.89,2.4,2.28
0,0,0,0,0,0,0,有業人員,1.28,-,1.38,1.52,1.45,1.64,1.77,2,1.54,0.75,0.38
0,0,0,0,0,0,0,世帯主平均年齢,57.8,-,30.7,36.8,42.4,47,52,56.9,61.9,74,79.8
2,2,0,0,0,0,0,生計支出,353621,3.7,284666,341248,424126,363250,489543,490187,331164,297338,287423
2,3,0,0,0,102-981,0,消費支出,353621,5.8,284666,341248,424126,363250,489543,490187,331164,297338,287423
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,86555,1.8,70194,70646,82084,86990,105843,100058,88825,85875,77882
2,5,1,1,0,102-160,0,穀類,7068,-2.1,5202,6770,8118,7271,7965,8116,6820,6851,6423
2,6,1,1,1,102,0,米類,2485,3.9,1395,2474,3146,2275,2343,2368,2740,2578,2600
2,7,1,1,1,102,102,米,2485,3.9,1395,2474,3146,2275,2343,2368,2740,2578,2600
2,6,1,1,2,"120,　129",0,パン,2819,-5.6,2124,2496,3090,2811,3642,3686,2435,2699,2450
2,7,1,1,2,"120,　129",120,食パン,788,-11,653,718,781,881,923,894,607,807,810
2,7,1,1,2,"120,　129",129,他のパン,2030,-3.4,1471,1777,2309,1930,2719,2792,1828,1892,1640
2,6,1,1,3,130-139,0,めん類,1401,-3.2,1337,1337,1387,1762,1628,1680,1384,1240,1027
2,7,1,1,3,130-139,130,生うどん・そば,256,-12,263,218,245,308,212,253,265,261,179
2,7,1,1,3,130-139,131,乾うどん・そば,123,18.3,49,58,43,151,51,77,166,178,147
2,7,1,1,3,130-139,134,スパゲッティ,150,-8,220,98,189,229,249,190,125,93,61
2,7,1,1,3,130-139,133,中華めん,352,-10.4,247,417,369,353,431,429,366,317,275
2,7,1,1,3,130-139,135,カップめん,266,-1.8,330,319,231,372,404,339,209,195,216
2,7,1,1,3,130-139,132,即席めん,160,18.5,129,156,186,247,159,291,172,112,73
2,7,1,1,3,130-139,139,他のめん類,94,4.4,98,71,125,103,121,100,80,84,76
2,6,1,1,4,140-160,0,他の穀類,364,-6.7,346,464,494,422,353,382,260,333,346
2,7,1,1,4,140-160,140,小麦粉,63,-6,51,84,88,82,68,78,44,51,27
2,7,1,1,4,140-160,150,もち,75,-31.2,97,40,54,48,36,49,64,106,121
2,7,1,1,4,140-160,160,他の穀類のその他,227,6.1,198,339,352,292,250,255,152,175,199
2,5,1,2,0,170-217,0,魚介類,6914,-1,3280,3621,5356,5664,6075,7610,8318,8634,8164
2,6,1,2,1,170-194,0,生鮮魚介,4135,0.4,1991,2104,3187,3524,3824,4757,5236,4982,4531
2,7,1,2,1,170-189,0,鮮魚,3642,1.5,1805,1927,2864,3238,3296,4235,4748,4288,3922
2,7,1,2,1,170-189,170,まぐろ,692,1.8,252,280,489,568,541,686,1124,853,773
2,7,1,2,1,170-189,172,あじ,102,4.1,41,48,49,49,75,124,108,151,134
2,7,1,2,1,170-189,173,いわし,50,22,35,12,47,14,41,54,80,62,57
2,7,1,2,1,170-189,174,かつお,104,-6.3,8,8,92,96,100,137,143,130,105
2,7,1,2,1,170-189,175,かれい,73,-40.7,33,28,29,43,19,48,100,117,115
2,7,1,2,1,170-189,176,さけ,393,0.8,255,270,322,358,422,437,337,470,374
2,7,1,2,1,170-189,177,さば,84,-3.4,75,67,67,81,81,68,86,97,84
2,7,1,2,1,170-189,178,さんま,29,-27.5,9,57,10,27,38,7,26,36,21
2,7,1,2,1,170-189,180,たい,78,-29.7,9,11,43,34,125,45,68,121,136
2,7,1,2,1,170-189,181,ぶり,272,-14.7,156,205,191,268,148,381,242,349,353
2,7,1,2,1,170-189,182,いか,227,32,97,145,165,133,192,395,237,282,252
2,7,1,2,1,170-189,183,たこ,108,22.7,30,86,109,104,119,201,113,107,72
2,7,1,2,1,170-189,185,えび,242,-8,116,102,254,266,310,263,278,256,201
2,7,1,2,1,170-189,186,かに,59,3.5,-,-,-,40,48,-,74,111,195
2,7,1,2,1,170-189,189,他の鮮魚,620,6.7,546,462,439,625,486,449,1065,645,659
2,7,1,2,1,170-189,187,さしみ盛合わせ,510,19.7,142,146,560,533,554,940,668,502,391
2,7,1,2,1,190-194,0,貝類,493,-7.3,186,176,322,286,528,522,488,693,609
2,7,1,2,1,190-194,190,あさり,147,10.5,67,47,62,81,171,154,115,220,181
2,7,1,2,1,190-194,192,しじみ,38,-32.1,6,4,8,11,25,21,24,76,95
2,7,1,2,1,190-194,191,かき(貝),94,-19,35,25,65,67,87,108,107,128,92
2,7,1,2,1,190-194,194,ほたて貝,115,-10.2,25,89,33,65,136,108,123,162,146
2,7,1,2,1,190-194,193,他の貝,99,-1,53,11,154,63,109,131,119,108,95
2,6,1,2,2,195-202,0,塩干魚介,1268,-2.8,598,660,1139,784,1061,1224,1522,1653,1500
2,7,1,2,2,195-202,195,塩さけ,149,0,80,73,184,69,128,141,206,178,153
2,7,1,2,2,195-202,196,たらこ,244,6.6,119,115,154,141,254,259,274,326,295
2,7,1,2,2,195-202,197,しらす干し,164,10.1,122,72,171,100,154,165,162,206,189
2,7,1,2,2,195-202,198,干しあじ,128,-4.5,43,87,68,86,121,91,167,174,159
2,7,1,2,2,195-202,200,煮干し,28,16.7,5,10,10,17,-,9,14,58,65
