項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3573,-,4850,-,766,-,127,-,810,-,2930,-
0,0,0,0,0,調査世帯数,731,-,260,-,361,-,54,-,10,-,56,-,209,-
0,0,0,0,0,世帯人員,3,-,2,-,3.73,-,2.39,-,2.93,-,3.64,-,3.33,-
0,0,0,0,0,有業人員,1.27,-,0.72,-,1.65,-,1.32,-,1.15,-,1.44,-,2.19,-
0,0,0,0,0,世帯主平均年齢,56.9,-,66.3,-,49.3,-,63.2,-,45.8,-,55,-,49,-
2,2,0,0,0,生計支出,362589,-,283768,-,441519,-,269352,-,372719,-,325872,-,491832,-
2,3,0,0,0,消費支出,320042,100,283768,100,353797,100,269352,100,372719,100,325872,100,346635,100
2,4,1,0,0,食料,73440,22.9,65681,23.1,80036,22.6,56721,21.1,57668,15.5,83976,25.8,79088,22.8
2,5,1,1,0,穀類,5918,1.8,4553,1.6,7039,2,4627,1.7,4051,1.1,6445,2,6132,1.8
2,6,1,1,1,米類,1868,0.6,1358,0.5,2314,0.7,1440,0.5,934,0.3,1852,0.6,1672,0.5
2,6,1,1,2,パン,2422,0.8,1896,0.7,2855,0.8,2100,0.8,1624,0.4,2457,0.8,2770,0.8
2,6,1,1,3,めん類,1243,0.4,980,0.3,1424,0.4,883,0.3,1206,0.3,1662,0.5,1287,0.4
2,6,1,1,4,他の穀類,384,0.1,318,0.1,446,0.1,204,0.1,287,0.1,474,0.1,403,0.1
2,5,1,2,0,魚介類,5792,1.8,5709,2,5629,1.6,4405,1.6,2567,0.7,8443,2.6,5182,1.5
2,6,1,2,1,生鮮魚介,3484,1.1,3534,1.2,3294,0.9,2579,1,1677,0.4,5247,1.6,3096,0.9
2,6,1,2,2,塩干魚介,1036,0.3,1023,0.4,989,0.3,851,0.3,374,0.1,1544,0.5,905,0.3
2,6,1,2,3,魚肉練製品,553,0.2,467,0.2,593,0.2,474,0.2,166,0,759,0.2,572,0.2
2,6,1,2,4,他の魚介加工品,720,0.2,684,0.2,752,0.2,501,0.2,350,0.1,893,0.3,609,0.2
2,5,1,3,0,肉類,6114,1.9,4084,1.4,7433,2.1,4546,1.7,4055,1.1,8654,2.7,6516,1.9
2,6,1,3,1,生鮮肉,4936,1.5,3253,1.1,5947,1.7,3696,1.4,3311,0.9,7473,2.3,5167,1.5
2,6,1,3,2,加工肉,1179,0.4,831,0.3,1486,0.4,851,0.3,744,0.2,1181,0.4,1349,0.4
2,5,1,4,0,乳卵類,3437,1.1,2793,1,3934,1.1,2823,1,2020,0.5,3879,1.2,3657,1.1
