項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,562,-,936,-,1145,-,1065,-,1005,-,858,-,954,-,3475,-,1677,-
0,0,0,0,0,調査世帯数,760,-,40,-,69,-,88,-,78,-,74,-,64,-,73,-,274,-,133,-
0,0,0,0,0,世帯人員,3.06,-,2.94,-,3.45,-,3.52,-,3.68,-,3.5,-,3.54,-,2.87,-,2.44,-,2.39,-
0,0,0,0,0,有業人員,1.36,-,1.54,-,1.4,-,1.41,-,1.56,-,1.9,-,1.99,-,1.58,-,0.86,-,0.63,-
0,0,0,0,0,世帯主平均年齢,56.9,-,30.9,-,37.3,-,42.3,-,46.9,-,51.9,-,56.9,-,62,-,74.5,-,80.4,-
2,2,0,0,0,生計支出,375503,-,301609,-,292042,-,514256,-,443141,-,365652,-,625627,-,329027,-,297309,-,321335,-
2,3,0,0,0,消費支出,339876,100,285867,100,292042,100,315926,100,443141,100,365652,100,485461,100,329027,100,297309,100,321335,100
2,4,1,0,0,食料,81247,23.9,61300,21.4,69513,23.8,82908,26.2,93384,21.1,90792,24.8,105681,21.8,87315,26.5,72905,24.5,68946,21.5
2,5,1,1,0,穀類,6454,1.9,4332,1.5,5264,1.8,6863,2.2,7286,1.6,7921,2.2,7269,1.5,6436,2,6109,2.1,6027,1.9
2,6,1,1,1,米類,2367,0.7,1115,0.4,1207,0.4,2249,0.7,2430,0.5,2915,0.8,2664,0.5,2292,0.7,2691,0.9,2920,0.9
2,6,1,1,2,パン,2491,0.7,1887,0.7,2524,0.9,2928,0.9,2872,0.6,3068,0.8,2718,0.6,2576,0.8,2074,0.7,1878,0.6
2,6,1,1,3,めん類,1228,0.4,964,0.3,1129,0.4,1260,0.4,1463,0.3,1401,0.4,1588,0.3,1202,0.4,1082,0.4,930,0.3
2,6,1,1,4,他の穀類,368,0.1,367,0.1,403,0.1,426,0.1,521,0.1,537,0.1,299,0.1,367,0.1,262,0.1,300,0.1
2,5,1,2,0,魚介類,5919,1.7,2084,0.7,3220,1.1,4763,1.5,5114,1.2,5446,1.5,6796,1.4,7611,2.3,7348,2.5,6922,2.2
2,6,1,2,1,生鮮魚介,3676,1.1,1304,0.5,2072,0.7,3118,1,2943,0.7,3396,0.9,4370,0.9,4851,1.5,4486,1.5,4210,1.3
2,6,1,2,2,塩干魚介,1008,0.3,301,0.1,529,0.2,723,0.2,992,0.2,944,0.3,1069,0.2,1150,0.3,1315,0.4,1220,0.4
2,6,1,2,3,魚肉練製品,455,0.1,225,0.1,280,0.1,338,0.1,395,0.1,427,0.1,495,0.1,652,0.2,540,0.2,581,0.2
2,6,1,2,4,他の魚介加工品,780,0.2,254,0.1,339,0.1,584,0.2,785,0.2,678,0.2,863,0.2,957,0.3,1006,0.3,911,0.3
2,5,1,3,0,肉類,6640,2,3905,1.4,5162,1.8,7060,2.2,7528,1.7,8742,2.4,8871,1.8,7758,2.4,5604,1.9,4551,1.4
2,6,1,3,1,生鮮肉,5226,1.5,3081,1.1,4053,1.4,5648,1.8,5820,1.3,6958,1.9,7084,1.5,6086,1.8,4371,1.5,3537,1.1
2,6,1,3,2,加工肉,1414,0.4,824,0.3,1110,0.4,1413,0.4,1708,0.4,1784,0.5,1788,0.4,1672,0.5,1233,0.4,1014,0.3
2,5,1,4,0,乳卵類,3829,1.1,2558,0.9,3307,1.1,4129,1.3,4080,0.9,4631,1.3,4138,0.9,3566,1.1,3764,1.3,4161,1.3
2,6,1,4,1,牛乳,1457,0.4,856,0.3,1181,0.4,1789,0.6,1393,0.3,1708,0.5,1450,0.3,1101,0.3,1566,0.5,1913,0.6
2,6,1,4,2,乳製品,1721,0.5,1321,0.5,1567,0.5,1653,0.5,1935,0.4,2090,0.6,1946,0.4,1817,0.6,1595,0.5,1580,0.5
2,6,1,4,3,卵,651,0.2,381,0.1,558,0.2,687,0.2,751,0.2,833,0.2,742,0.2,649,0.2,603,0.2,669,0.2
2,5,1,5,0,野菜・海藻,9937,2.9,5077,1.8,6634,2.3,8001,2.5,9844,2.2,10487,2.9,10958,2.3,11757,3.6,11369,3.8,11275,3.5
2,6,1,5,1,生鮮野菜,6962,2,3502,1.2,4846,1.7,5751,1.8,6949,1.6,7554,2.1,7733,1.6,8027,2.4,7842,2.6,7772,2.4
2,6,1,5,2,乾物・海藻,664,0.2,364,0.1,431,0.1,514,0.2,599,0.1,736,0.2,635,0.1,743,0.2,808,0.3,824,0.3
2,6,1,5,3,大豆加工品,1096,0.3,683,0.2,729,0.2,1050,0.3,1120,0.3,1004,0.3,1242,0.3,1363,0.4,1187,0.4,1255,0.4
2,6,1,5,4,他の野菜・海藻加工品,1215,0.4,527,0.2,627,0.2,686,0.2,1175,0.3,1192,0.3,1348,0.3,1624,0.5,1532,0.5,1424,0.4
2,5,1,6,0,果物,3174,0.9,1111,0.4,1896,0.6,2216,0.7,2615,0.6,2840,0.8,3329,0.7,3630,1.1,4272,1.4,4064,1.3
2,6,1,6,1,生鮮果物,2986,0.9,1034,0.4,1732,0.6,2052,0.6,2462,0.6,2625,0.7,3180,0.7,3442,1,4040,1.4,3879,1.2
2,6,1,6,2,果物加工品,188,0.1,77,0,163,0.1,164,0.1,152,0,215,0.1,149,0,189,0.1,232,0.1,185,0.1
2,5,1,7,0,油脂・調味料,3184,0.9,2109,0.7,2529,0.9,3143,1,3470,0.8,3731,1,3758,0.8,3699,1.1,3018,1,2842,0.9
2,6,1,7,1,油脂,328,0.1,221,0.1,216,0.1,262,0.1,323,0.1,388,0.1,451,0.1,366,0.1,340,0.1,281,0.1
2,6,1,7,2,調味料,2856,0.8,1888,0.7,2313,0.8,2881,0.9,3146,0.7,3343,0.9,3307,0.7,3332,1,2678,0.9,2561,0.8
2,5,1,8,0,菓子類,5438,1.6,4649,1.6,5549,1.9,6430,2,7397,1.7,6198,1.7,5460,1.1,4970,1.5,4512,1.5,4078,1.3
2,5,1,9,0,調理食品,9769,2.9,7721,2.7,7556,2.6,8969,2.8,10679,2.4,11075,3,12917,2.7,10505,3.2,9325,3.1,9226,2.9
2,6,1,9,1,主食的調理食品,4376,1.3,3637,1.3,3566,1.2,4548,1.4,4533,1,3763,1,5728,1.2,5364,1.6,4181,1.4,3974,1.2
2,6,1,9,2,他の調理食品,5393,1.6,4085,1.4,3990,1.4,4421,1.4,6146,1.4,7312,2,7189,1.5,5141,1.6,5144,1.7,5252,1.6
2,5,1,10,0,飲料,5109,1.5,5222,1.8,4962,1.7,5192,1.6,7219,1.6,5929,1.6,6827,1.4,5167,1.6,3779,1.3,3485,1.1
2,6,1,10,1,茶類,1236,0.4,881,0.3,738,0.3,1008,0.3,2276,0.5,906,0.2,1124,0.2,1401,0.4,1262,0.4,1288,0.4
2,6,1,10,2,コーヒー・ココア,879,0.3,1104,0.4,644,0.2,873,0.3,1112,0.3,1346,0.4,975,0.2,1130,0.3,608,0.2,445,0.1
2,6,1,10,3,他の飲料,2994,0.9,3237,1.1,3580,1.2,3311,1,3831,0.9,3677,1,4728,1,2636,0.8,1908,0.6,1752,0.5
2,5,1,11,0,酒類,3254,1,1690,0.6,3121,1.1,3048,1,4151,0.9,3561,1,3785,0.8,4469,1.4,2781,0.9,2508,0.8
2,5,1,12,0,外食,18540,5.5,20841,7.3,20315,7,23093,7.3,24002,5.4,20231,5.5,31573,6.5,17747,5.4,11025,3.7,9807,3.1
2,6,1,12,1,一般外食,17810,5.2,20673,7.2,18792,6.4,21186,6.7,21959,5,19415,5.3,31325,6.5,17665,5.4,10935,3.7,9621,3
2,6,1,12,2,学校給食,730,0.2,167,0.1,1522,0.5,1906,0.6,2043,0.5,816,0.2,248,0.1,82,0,90,0,186,0.1
2,4,2,0,0,住居,31748,9.3,42189,14.8,44234,15.1,34082,10.8,41306,9.3,16588,4.5,55083,11.3,18324,5.6,25305,8.5,39953,12.4
2,5,2,1,0,家賃地代,17251,5.1,41662,14.6,28883,9.9,32205,10.2,20854,4.7,16205,4.4,20045,4.1,10346,3.1,5644,1.9,4979,1.5
