項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,35歳未満／実数（円）,35歳未満／構成比（％）,35～39歳／実数（円）,35～39歳／構成比（％）,40～44歳／実数（円）,40～44歳／構成比（％）,45～49歳／実数（円）,45～49歳／構成比（％）,50～54歳／実数（円）,50～54歳／構成比（％）,55～59歳／実数（円）,55～59歳／構成比（％）,60～64歳／実数（円）,60～64歳／構成比（％）,65歳以上／実数（円）,65歳以上／構成比（％）,（再掲）75歳以上／実数（円）,（再掲）75歳以上／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,627,-,846,-,1077,-,1004,-,1065,-,760,-,925,-,3697,-,1645,-
0,0,0,0,0,調査世帯数,757,-,45,-,62,-,87,-,75,-,79,-,57,-,68,-,284,-,130,-
0,0,0,0,0,世帯人員,3.08,-,3.38,-,3.6,-,3.69,-,3.59,-,3.51,-,3.41,-,2.89,-,2.44,-,2.37,-
0,0,0,0,0,有業人員,1.32,-,1.43,-,1.31,-,1.48,-,1.58,-,1.87,-,2.01,-,1.55,-,0.82,-,0.6,-
0,0,0,0,0,世帯主平均年齢,57.3,-,30.4,-,37.4,-,42.4,-,46.9,-,51.9,-,56.7,-,62,-,74,-,79.9,-
2,2,0,0,0,生計支出,368915,-,320588,-,322730,-,352492,-,415636,-,370497,-,601180,-,498824,-,299111,-,316047,-
2,3,0,0,0,消費支出,359920,100,320588,100,322730,100,352492,100,415636,100,370497,100,482757,100,498824,100,299111,100,316047,100
2,4,1,0,0,食料,81810,22.7,60569,18.9,74176,23,87282,24.8,92198,22.2,89478,24.2,100515,20.8,85138,17.1,75862,25.4,73280,23.2
2,5,1,1,0,穀類,6637,1.8,5228,1.6,5621,1.7,7267,2.1,7228,1.7,6885,1.9,8232,1.7,7183,1.4,6229,2.1,6136,1.9
2,6,1,1,1,米類,2290,0.6,1613,0.5,1730,0.5,2182,0.6,2343,0.6,1995,0.5,2751,0.6,2825,0.6,2406,0.8,2714,0.9
2,6,1,1,2,パン,2645,0.7,2059,0.6,2346,0.7,3167,0.9,2680,0.6,3120,0.8,3491,0.7,2883,0.6,2280,0.8,2112,0.7
2,6,1,1,3,めん類,1387,0.4,1252,0.4,1213,0.4,1538,0.4,1714,0.4,1344,0.4,1618,0.3,1267,0.3,1311,0.4,1076,0.3
2,6,1,1,4,他の穀類,316,0.1,304,0.1,333,0.1,380,0.1,491,0.1,426,0.1,373,0.1,208,0,232,0.1,235,0.1
2,5,1,2,0,魚介類,5699,1.6,1898,0.6,3404,1.1,4336,1.2,4792,1.2,5761,1.6,5914,1.2,6936,1.4,7141,2.4,6243,2
2,6,1,2,1,生鮮魚介,3356,0.9,992,0.3,2118,0.7,2637,0.7,2624,0.6,3704,1,3084,0.6,4174,0.8,4199,1.4,3465,1.1
2,6,1,2,2,塩干魚介,1066,0.3,317,0.1,456,0.1,872,0.2,895,0.2,989,0.3,1342,0.3,1236,0.2,1358,0.5,1266,0.4
2,6,1,2,3,魚肉練製品,478,0.1,242,0.1,242,0.1,268,0.1,419,0.1,395,0.1,556,0.1,652,0.1,613,0.2,575,0.2
2,6,1,2,4,他の魚介加工品,800,0.2,346,0.1,588,0.2,560,0.2,855,0.2,674,0.2,932,0.2,874,0.2,970,0.3,937,0.3
2,5,1,3,0,肉類,6425,1.8,4458,1.4,5406,1.7,6573,1.9,7134,1.7,8364,2.3,7614,1.6,7636,1.5,5650,1.9,4642,1.5
2,6,1,3,1,生鮮肉,5017,1.4,3416,1.1,4188,1.3,5154,1.5,5578,1.3,6866,1.9,5807,1.2,6135,1.2,4311,1.4,3534,1.1
2,6,1,3,2,加工肉,1408,0.4,1043,0.3,1218,0.4,1420,0.4,1556,0.4,1498,0.4,1806,0.4,1501,0.3,1338,0.4,1108,0.4
2,5,1,4,0,乳卵類,3675,1,3171,1,3355,1,3819,1.1,4196,1,3954,1.1,4065,0.8,2929,0.6,3677,1.2,3976,1.3
2,6,1,4,1,牛乳,1443,0.4,927,0.3,1152,0.4,1411,0.4,1632,0.4,1611,0.4,1559,0.3,1068,0.2,1578,0.5,1853,0.6
2,6,1,4,2,乳製品,1575,0.4,1796,0.6,1596,0.5,1786,0.5,1840,0.4,1607,0.4,1769,0.4,1231,0.2,1436,0.5,1501,0.5
2,6,1,4,3,卵,657,0.2,448,0.1,607,0.2,622,0.2,724,0.2,736,0.2,737,0.2,631,0.1,664,0.2,622,0.2
2,5,1,5,0,野菜・海藻,10001,2.8,5354,1.7,6675,2.1,7677,2.2,9517,2.3,9731,2.6,11131,2.3,11431,2.3,11846,4,11751,3.7
2,6,1,5,1,生鮮野菜,7079,2,3954,1.2,4885,1.5,5653,1.6,6748,1.6,7003,1.9,7654,1.6,7903,1.6,8314,2.8,8159,2.6
2,6,1,5,2,乾物・海藻,647,0.2,268,0.1,435,0.1,423,0.1,656,0.2,679,0.2,1122,0.2,631,0.1,719,0.2,724,0.2
2,6,1,5,3,大豆加工品,1136,0.3,692,0.2,775,0.2,933,0.3,1098,0.3,1040,0.3,1194,0.2,1360,0.3,1322,0.4,1363,0.4
2,6,1,5,4,他の野菜・海藻加工品,1140,0.3,439,0.1,581,0.2,669,0.2,1015,0.2,1010,0.3,1161,0.2,1536,0.3,1492,0.5,1505,0.5
2,5,1,6,0,果物,3248,0.9,1266,0.4,2187,0.7,2195,0.6,2624,0.6,2812,0.8,3507,0.7,2761,0.6,4498,1.5,4544,1.4
2,6,1,6,1,生鮮果物,3069,0.9,1128,0.4,2084,0.6,2046,0.6,2430,0.6,2627,0.7,3369,0.7,2516,0.5,4300,1.4,4336,1.4
2,6,1,6,2,果物加工品,179,0,138,0,103,0,148,0,194,0,185,0,138,0,245,0,197,0.1,209,0.1
2,5,1,7,0,油脂・調味料,3200,0.9,2512,0.8,2485,0.8,3004,0.9,3376,0.8,3702,1,3423,0.7,3310,0.7,3271,1.1,2853,0.9
2,6,1,7,1,油脂,324,0.1,246,0.1,257,0.1,294,0.1,255,0.1,413,0.1,236,0,403,0.1,351,0.1,222,0.1
2,6,1,7,2,調味料,2876,0.8,2266,0.7,2228,0.7,2710,0.8,3121,0.8,3289,0.9,3187,0.7,2907,0.6,2920,1,2630,0.8
2,5,1,8,0,菓子類,5607,1.6,5241,1.6,5813,1.8,7276,2.1,6490,1.6,6147,1.7,6224,1.3,4515,0.9,4887,1.6,4930,1.6
2,5,1,9,0,調理食品,10231,2.8,6787,2.1,7930,2.5,10334,2.9,10934,2.6,11957,3.2,13923,2.9,11832,2.4,9464,3.2,9431,3
