項目,階層,大分類,中分類,小分類,中間計,符号,項目名,都平均／実数（円）,都平均／対前年同月増加率（％）,35歳未満（円）,35～39歳（円）,40～44歳（円）,45～49歳（円）,50～54歳（円）,55～59歳（円）,60～64歳（円）,65歳以上（円）,（再掲）75歳以上（円）
0,0,0,0,0,0,0,世帯数分布,10000,-,714,887,996,947,964,707,1016,3768,1647
0,0,0,0,0,0,0,調査世帯数,768,-,52,67,85,71,72,54,76,291,128
0,0,0,0,0,0,0,世帯人員,3.05,-,3.28,3.6,3.73,3.52,3.49,3.48,2.91,2.42,2.36
0,0,0,0,0,0,0,有業人員,1.28,-,1.39,1.36,1.49,1.57,1.75,2.06,1.6,0.76,0.51
0,0,0,0,0,0,0,世帯主平均年齢,57.4,-,30.4,37.2,42.4,46.9,51.9,56.7,62.1,74,80
2,2,0,0,0,0,0,生計支出,353770,6.1,512119,320872,334618,398057,335682,393776,348244,324057,351864
2,3,0,0,0,102-981,0,消費支出,336072,10.6,264247,320872,334618,398057,335682,393776,348244,324057,351864
2,4,1,0,0,"102-399,　39A,　39B,　39X,　39Y",0,食料,86791,6.1,65059,75259,89640,96142,91280,106830,92212,84151,79427
2,5,1,1,0,102-160,0,穀類,7378,8.2,5167,6534,8233,8198,7401,8516,7679,7263,6834
2,6,1,1,1,102,0,米類,2590,13.2,1408,2211,2936,3224,2382,2614,2936,2607,2833
2,7,1,1,1,102,102,米,2590,13.2,1408,2211,2936,3224,2382,2614,2936,2607,2833
2,6,1,1,2,"120,　129",0,パン,2823,6,2102,2661,3286,2931,3253,3813,2931,2523,2462
2,7,1,1,2,"120,　129",120,食パン,823,3.1,561,749,840,955,789,1176,696,830,837
2,7,1,1,2,"120,　129",129,他のパン,1999,7.1,1541,1912,2446,1975,2464,2638,2235,1692,1625
2,6,1,1,3,130-139,0,めん類,1605,6.8,1210,1233,1518,1637,1323,1769,1551,1838,1362
2,7,1,1,3,130-139,130,生うどん・そば,230,-3,152,146,242,247,171,373,285,231,178
2,7,1,1,3,130-139,131,乾うどん・そば,436,22.5,153,189,237,168,116,207,207,854,499
2,7,1,1,3,130-139,134,スパゲッティ,110,-16.7,94,111,166,168,121,154,89,78,56
2,7,1,1,3,130-139,133,中華めん,404,-1.9,361,325,417,500,484,473,441,360,343
2,7,1,1,3,130-139,135,カップめん,207,10.1,285,239,169,322,210,300,263,134,122
2,7,1,1,3,130-139,132,即席めん,131,32.3,90,109,181,165,129,162,196,100,101
2,7,1,1,3,130-139,139,他のめん類,86,10.3,75,114,105,68,93,101,70,81,64
2,6,1,1,4,140-160,0,他の穀類,361,-1.4,448,429,493,406,442,320,261,296,176
2,7,1,1,4,140-160,140,小麦粉,51,-23.9,47,39,62,41,73,12,67,52,31
2,7,1,1,4,140-160,150,もち,54,3.8,69,35,35,47,27,69,17,78,59
2,7,1,1,4,140-160,160,他の穀類のその他,255,3.7,332,355,396,318,342,240,177,166,86
2,5,1,2,0,170-217,0,魚介類,6362,-3.8,2431,3997,4532,4744,6173,8000,7775,7915,7388
2,6,1,2,1,170-194,0,生鮮魚介,3702,-5.9,1352,2384,2695,2887,3621,3988,4845,4589,4034
2,7,1,2,1,170-189,0,鮮魚,3411,-5,1255,2259,2500,2718,3410,3519,4428,4211,3671
2,7,1,2,1,170-189,170,まぐろ,651,-9.7,195,340,327,507,551,766,1051,827,679
2,7,1,2,1,170-189,172,あじ,104,-20,34,90,77,82,87,89,130,133,120
2,7,1,2,1,170-189,173,いわし,53,-5.4,4,32,32,26,49,29,62,83,77
2,7,1,2,1,170-189,174,かつお,234,27.2,175,147,131,280,258,139,165,311,257
2,7,1,2,1,170-189,175,かれい,79,14.5,22,61,69,30,46,61,122,110,90
2,7,1,2,1,170-189,176,さけ,410,1,231,227,438,317,394,376,451,503,392
2,7,1,2,1,170-189,177,さば,58,-13.4,36,28,69,62,46,42,97,61,52
2,7,1,2,1,170-189,178,さんま,17,-26.1,8,26,14,16,15,5,4,24,9
2,7,1,2,1,170-189,180,たい,50,-30.6,-,15,20,16,-,134,73,74,95
2,7,1,2,1,170-189,181,ぶり,152,-13.6,83,137,160,100,169,103,191,174,157
2,7,1,2,1,170-189,182,いか,150,-22.3,37,116,120,113,173,148,197,180,150
2,7,1,2,1,170-189,183,たこ,137,30.5,91,131,94,160,109,191,197,134,97
2,7,1,2,1,170-189,185,えび,227,-5.8,147,106,173,244,362,288,286,218,165
2,7,1,2,1,170-189,186,かに,23,-54,-,-,2,-,-,-,53,45,59
2,7,1,2,1,170-189,189,他の鮮魚,592,1,133,423,461,438,727,584,757,715,708
2,7,1,2,1,170-189,187,さしみ盛合わせ,475,-6.9,60,378,312,327,424,562,592,622,563
2,7,1,2,1,190-194,0,貝類,292,-15.6,97,124,194,169,211,469,417,378,362
2,7,1,2,1,190-194,190,あさり,103,-27,58,50,97,25,91,145,134,131,134
2,7,1,2,1,190-194,192,しじみ,50,19,5,13,36,29,16,106,85,64,73
2,7,1,2,1,190-194,191,かき(貝),2,0,-,-,-,7,11,-,-,1,-
2,7,1,2,1,190-194,194,ほたて貝,105,-8.7,-,50,47,83,67,160,144,147,121
2,7,1,2,1,190-194,193,他の貝,32,-28.9,33,12,14,24,26,58,54,35,35
2,6,1,2,2,195-202,0,塩干魚介,1237,-2.3,430,669,907,865,1213,2030,1474,1498,1452
2,7,1,2,2,195-202,195,塩さけ,143,34.9,57,46,37,106,122,198,140,215,233
2,7,1,2,2,195-202,196,たらこ,213,-7,134,126,175,220,187,282,341,216,224
2,7,1,2,2,195-202,197,しらす干し,182,11,96,128,180,125,179,184,241,211,190
2,7,1,2,2,195-202,198,干しあじ,128,5.8,31,74,88,84,130,139,112,184,208
2,7,1,2,2,195-202,200,煮干し,22,-24.1,5,-,17,13,14,88,22,24,31
2,7,1,2,2,195-202,202,他の塩干魚介,548,-11.2,107,293,409,318,580,1139,617,648,567
2,6,1,2,3,203-209,0,魚肉練製品,530,-1.3,300,485,359,494,420,668,619,616,653
2,7,1,2,3,203-209,203,揚げかまぼこ,163,-10.9,42,158,97,119,97,214,184,218,261
2,7,1,2,3,203-209,204,ちくわ,95,3.3,48,60,65,102,89,107,113,111,95
2,7,1,2,3,203-209,205,かまぼこ,191,2.1,162,208,126,200,148,201,254,199,218
2,7,1,2,3,203-209,209,他の魚肉練製品,81,8,49,59,71,73,86,147,68,88,79
2,6,1,2,4,210-217,0,他の魚介加工品,893,2.5,349,460,571,498,920,1314,836,1212,1249
2,7,1,2,4,210-217,210,かつお節・削り節,81,1.3,27,38,60,25,99,72,98,113,162
2,7,1,2,4,210-217,213,魚介の漬物,275,-2.8,52,71,206,113,344,405,236,393,391
2,7,1,2,4,210-217,215,魚介のつくだ煮,121,0,100,6,5,14,26,36,97,255,350
2,7,1,2,4,210-217,216,魚介の缶詰,170,-8.1,72,160,98,152,202,300,174,181,152
2,7,1,2,4,210-217,217,他の魚介加工品のその他,246,21.2,97,185,202,195,248,500,232,269,194
2,5,1,3,0,"220-229,　22X",0,肉類,7161,9.2,4940,6145,8128,7700,9824,9020,8423,6061,4950
2,6,1,3,1,"220-224,　22X",0,生鮮肉,5510,9.5,3755,4556,6451,5979,7948,6854,6771,4485,3442
2,7,1,3,1,"220-224,　22X",220,牛肉,1691,3.9,679,849,1779,1360,2246,2104,2413,1728,1159
2,7,1,3,1,"220-224,　22X",221,豚肉,2323,10.7,1591,2062,2734,2818,3425,2793,2875,1771,1522
2,7,1,3,1,"220-224,　22X",222,鶏肉,1212,18.4,1106,1305,1607,1513,1849,1499,1238,807,656
2,7,1,3,1,"220-224,　22X",22X,合いびき肉,182,4.6,339,255,193,156,335,148,179,106,66
2,7,1,3,1,"220-224,　22X",224,他の生鮮肉,102,-5.6,41,84,137,132,94,310,66,73,38
2,6,1,3,2,225-229,0,加工肉,1651,8,1185,1589,1676,1720,1875,2167,1652,1575,1508
2,7,1,3,2,225-229,225,ハム,599,5.1,282,424,447,397,553,627,652,783,775
2,7,1,3,2,225-229,226,ソーセージ,617,5.7,612,697,727,825,780,757,593,456,432
2,7,1,3,2,225-229,227,ベーコン,232,3.1,235,280,158,260,300,378,207,195,199
2,7,1,3,2,225-229,229,他の加工肉,203,36.2,56,188,345,240,242,404,200,142,102
2,5,1,4,0,230-238,0,乳卵類,3788,1.9,3269,3406,3997,3950,4505,4484,3136,3743,3936
2,6,1,4,1,230,0,牛乳,1370,6,984,1149,1434,1363,1561,1317,1086,1519,1649
2,6,1,4,2,231-235,0,乳製品,1724,-2.6,1798,1674,1871,1838,2073,2373,1356,1542,1602
2,7,1,4,2,231-235,231,粉ミルク,70,-29.3,624,143,54,5,3,25,-,12,18
2,7,1,4,2,231-235,232,ヨーグルト,1006,-2.6,613,837,936,995,1274,1387,902,1029,1060
2,7,1,4,2,231-235,233,バター,109,0,79,116,147,110,169,88,97,95,121
2,7,1,4,2,231-235,234,チーズ,494,4.2,479,517,671,664,544,814,328,374,375
2,7,1,4,2,231-235,235,他の乳製品,45,-18.2,3,61,63,63,83,59,29,32,29
2,6,1,4,3,238,0,卵,694,6.1,488,583,692,750,872,793,694,683,685
2,5,1,5,0,"240-299,　26B,　26X",0,野菜・海藻,10280,-0.7,5806,6716,7785,9387,10266,11358,11083,12437,12090
2,6,1,5,1,"240-269,　26B,　26X",0,生鮮野菜,7227,1.2,4179,4927,5676,6580,7353,7787,7674,8662,8439
2,7,1,5,1,240-249,0,葉茎菜,1984,4.5,1244,1392,1849,2064,2080,2256,2052,2184,2198
2,7,1,5,1,240-249,240,キャベツ,206,-7.6,152,150,194,196,247,229,196,223,189
2,7,1,5,1,240-249,241,ほうれんそう,158,-7.1,138,96,195,159,157,165,137,170,202
2,7,1,5,1,240-249,242,はくさい,33,6.5,21,16,28,44,31,23,40,37,32
2,7,1,5,1,240-249,243,ねぎ,264,9.5,174,185,232,291,287,325,276,280,294
2,7,1,5,1,240-249,244,レタス,255,1.6,176,188,264,244,297,370,269,250,241
2,7,1,5,1,240-249,247,ブロッコリー,164,-6.3,122,137,190,180,151,139,147,180,189
2,7,1,5,1,240-249,245,もやし,84,-2.3,68,83,105,94,96,121,82,71,56
