項目,階層,大分類,中分類,小分類,項目名,都平均／実数（円）,都平均／構成比（％）,夫婦のみの世帯／実数（円）,夫婦のみの世帯／構成比（％）,夫婦と未婚の子供から成る世帯／実数（円）,夫婦と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／実数（円）,一人親と未婚の子供から成る世帯／構成比（％）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／実数（円）,一人親と未婚の子供から成る世帯／母親と20歳未満の子供のみの世帯／構成比（％）,その他／実数（円）,その他／構成比（％）,（再掲）夫婦共働き世帯／実数（円）,（再掲）夫婦共働き世帯／構成比（％）
0,0,0,0,0,世帯数分布,10000,-,3231,-,5097,-,770,-,105,-,902,-,2830,-
0,0,0,0,0,調査世帯数,750,-,248,-,383,-,54,-,8,-,65,-,206,-
0,0,0,0,0,世帯人員,3.02,-,2,-,3.63,-,2.31,-,2.91,-,3.8,-,3.42,-
0,0,0,0,0,有業人員,1.28,-,0.63,-,1.64,-,1.14,-,1.17,-,1.63,-,2.25,-
0,0,0,0,0,世帯主平均年齢,57.8,-,68.1,-,50.5,-,64.4,-,46.7,-,56.3,-,49.6,-
2,2,0,0,0,生計支出,353621,-,310876,-,401577,-,272507,-,287671,-,304996,-,358778,-
2,3,0,0,0,消費支出,353621,100,310876,100,401577,100,272507,100,287671,100,304996,100,358778,100
2,4,1,0,0,食料,81105,22.9,74689,24,85545,21.3,67064,24.6,73620,25.6,90985,29.8,84606,23.6
2,5,1,1,0,穀類,6991,2,5846,1.9,7934,2,5181,1.9,5358,1.9,7302,2.4,7072,2
2,6,1,1,1,米類,2469,0.7,1998,0.6,2801,0.7,1792,0.7,1588,0.6,2856,0.9,2342,0.7
2,6,1,1,2,パン,2778,0.8,2466,0.8,3091,0.8,2344,0.9,2435,0.8,2491,0.8,2916,0.8
2,6,1,1,3,めん類,1381,0.4,1110,0.4,1586,0.4,818,0.3,1098,0.4,1671,0.5,1488,0.4
2,6,1,1,4,他の穀類,364,0.1,272,0.1,456,0.1,228,0.1,237,0.1,284,0.1,326,0.1
