年別,24,25,26,27,28,29,30,元,2,3
住宅火災（％）,59.8,56.8,58.9,59.3,55.8,58.5,56.9,54.9,59.8,59.4
住宅火災以外の建物から出火した火災（％）,40.2,43.2,41.1,40.7,44.2,41.5,43.1,45.1,40.2,40.6
