年,2017,2017,2018,2018,2019,2019,2020,2020,2021,2021
多摩地区（順位）,市町村,出場件数（件）,市町村,出場件数（件）,市町村,出場件数（件）,市町村,件数(件),市町村,件数(件)
1,八王子市,29751,八王子市,30726,八王子市,30643,八王子市,27735,八王子市,"28,521"
2,町田市,21074,町田市,21670,町田市,21975,町田市,19763,町田市,"20,950"
3,府中市,12550,府中市,12828,府中市,13039,府中市,11451,府中市,"11,584"
4,立川市,11831,立川市,12110,立川市,11963,立川市,10717,立川市,"11,111"
5,調布市,11100,調布市,11944,調布市,11725,調布市,10468,調布市,"11,069"
