年,24,25,26,27,28,29,30,元,2,3
火災による死者数（人）,94,77,78,79,68,65,74,91,76,72
住宅火災の死者数（人）,85,72,71,69,61,59,66,83,71,69
６５歳以上の住宅火災の死者数,57,49,58,50,44,42,49,53,53,54
